station_observations
Rain_Tot, Solar_Avg, WindDir_Std, Solar_Std, WS_Avg, WS_Std, Pressure, AirTC, time, RH, WindDir_Avg, DBTCDT
None, 104.3, 6.851, 3.568, 5.814, 0.346, 814.88, -4.814, 2012-01-08 11:45:00, 93.8, 158.7, 189.7
None, 112.3, 15.1, 9.37, 5.856, 0.458, 814.744, -4.423, 2012-01-08 12:00:00, 92.4, 156.2, 189.6
None, 137.4, 19.35, 7.924, 6.236, 0.943, 814.744, -4.081, 2012-01-08 12:15:00, 89.9, 149.1, 189.9
None, 121.6, 10.88, 7.593, 5.846, 1.211, 814.742, -3.203, 2012-01-08 12:30:00, 85.8, 143.0, 189.5
None, 128.2, 22.4, 5.649, 5.265, 0.873, 814.738, -3.204, 2012-01-08 12:45:00, 86.7, 142.3, 189.7
None, 130.0, 28.74, 6.287, 5.304, 0.822, 814.742, -2.763, 2012-01-08 13:00:00, 83.8, 147.8, 189.9
None, 109.0, 42.73, 13.62, 4.772, 1.143, 814.88, -3.056, 2012-01-08 13:15:00, 86.9, 154.7, 189.6
None, 102.2, 42.95, 4.531, 4.363, 0.973, 814.944, -2.325, 2012-01-08 13:30:00, 82.1, 172.8, 189.9
None, 91.6, 34.12, 8.7, 4.391, 1.336, 814.739, -1.788, 2012-01-08 13:45:00, 76.82, 158.2, 189.8
None, 86.2, 15.94, 2.938, 5.709, 1.301, 814.878, -1.445, 2012-01-08 14:00:00, 73.55, 161.9, 189.7
None, 77.79, 17.6, 4.655, 4.949, 1.195, 814.736, -1.398, 2012-01-08 14:15:00, 78.87, 154.0, 189.1
None, 70.76, 16.38, 3.275, 6.123, 1.264, 814.495, -1.936, 2012-01-08 14:30:00, 81.5, 157.1, 189.4
None, 59.3, 25.54, 3.674, 5.173, 1.003, 814.736, -2.131, 2012-01-08 14:45:00, 82.7, 146.1, 189.2
None, 52.57, 13.14, 7.31, 6.293, 1.181, 814.871, -3.498, 2012-01-08 15:00:00, 91.3, 146.8, 189.4
None, 44.03, 9.06, 1.657, 5.674, 0.917, 814.734, -3.694, 2012-01-08 15:15:00, 93.6, 153.5, 189.6
None, 39.43, 10.14, 4.563, 6.134, 0.479, 814.733, -4.134, 2012-01-08 15:30:00, 94.8, 150.6, 189.5
None, 29.11, 12.18, 1.781, 6.395, 0.374, 814.94, -4.523, 2012-01-08 15:45:00, 96.0, 152.4, 189.5
None, 24.59, 5.925, 1.957, 6.553, 0.352, 814.874, -4.181, 2012-01-08 16:00:00, 95.1, 152.7, 189.4
None, 16.25, 10.58, 1.797, 6.327, 0.345, 814.74, -4.18, 2012-01-08 16:15:00, 94.8, 159.5, 189.5
None, 13.14, 12.94, 1.838, 5.956, 0.446, 814.865, -3.94, 2012-01-08 16:30:00, 93.7, 149.0, 189.4
None, 6.659, 12.17, 1.664, 5.792, 0.499, 814.941, -4.084, 2012-01-08 16:45:00, 94.9, 161.7, 189.3
None, 3.125, 7.671, 0.563, 6.161, 0.658, 814.969, -3.842, 2012-01-08 17:00:00, 94.4, 145.1, 189.3
None, 1.178, 8.3, 0.476, 6.305, 0.386, 814.874, -3.937, 2012-01-08 17:15:00, 95.5, 150.0, 189.4
None, 0.131, 7.719, 0.152, 6.767, 0.557, 814.934, -3.793, 2012-01-08 17:30:00, 94.7, 146.0, 189.4
None, 0.0, 10.92, 0.0, 6.635, 0.605, 814.937, -3.231, 2012-01-08 17:45:00, 90.4, 148.6, 189.3
None, 0.0, 8.56, 0.0, 6.817, 0.711, 814.87, -3.108, 2012-01-08 18:00:00, 89.2, 145.5, 189.3
None, 0.0, 6.719, 0.0, 6.628, 0.733, 814.875, -3.009, 2012-01-08 18:15:00, 89.2, 143.6, 189.3
None, 0.0, 9.44, 0.0, 6.569, 0.429, 814.875, -2.569, 2012-01-08 18:30:00, 87.8, 149.1, 189.1
None, 0.0, 14.44, 0.0, 6.107, 0.693, 814.599, -2.522, 2012-01-08 18:45:00, 88.5, 140.2, 189.3
None, 0.0, 16.66, 0.0, 6.478, 1.1, 814.258, -2.937, 2012-01-08 19:00:00, 91.5, 147.0, 189.3
None, 0.0, 6.728, 0.0, 6.977, 0.299, 814.392, -2.962, 2012-01-08 19:15:00, 91.4, 145.8, 189.2
None, 0.0, 10.99, 0.0, 6.338, 0.804, 814.386, -2.719, 2012-01-08 19:30:00, 89.5, 145.4, 189.3
None, 0.0, 9.02, 0.0, 6.183, 0.471, 814.119, -2.913, 2012-01-08 19:45:00, 92.6, 148.6, 189.4
None, 0.0, 8.78, 0.0, 6.171, 0.308, 814.392, -2.913, 2012-01-08 20:00:00, 93.3, 147.4, 189.2
None, 0.0, 12.51, 0.0, 6.578, 0.677, 814.261, -2.765, 2012-01-08 20:15:00, 93.1, 137.1, 189.1
None, 0.0, 8.91, 0.0, 7.079, 0.475, 814.116, -2.767, 2012-01-08 20:30:00, 93.0, 143.7, 189.1
None, 0.0, 7.04, 0.0, 6.337, 0.875, 814.049, -2.62, 2012-01-08 20:45:00, 91.6, 151.6, 189.1
None, 0.0, 10.86, 0.0, 5.441, 0.43, 814.257, -2.375, 2012-01-08 21:00:00, 89.6, 149.3, 189.2
None, 0.0, 7.135, 0.0, 5.235, 0.723, 814.053, -2.18, 2012-01-08 21:15:00, 89.0, 147.9, 189.1
None, 0.0, 5.686, 0.0, 5.521, 0.419, 814.112, -2.378, 2012-01-08 21:30:00, 90.4, 145.9, 189.0
None, 0.0, 6.353, 0.0, 5.901, 0.348, 813.878, -2.474, 2012-01-08 21:45:00, 91.0, 144.3, 189.1
None, 0.0, 6.999, 0.0, 5.281, 0.249, 813.773, -2.621, 2012-01-08 22:00:00, 91.7, 151.8, 189.1
None, 0.0, 4.926, 0.0, 5.429, 0.423, 813.645, -2.521, 2012-01-08 22:15:00, 91.3, 152.2, 189.1
None, 0.0, 9.02, 0.0, 5.561, 0.511, 813.505, -2.278, 2012-01-08 22:30:00, 89.9, 146.9, 189.0
None, 0.0, 6.768, 0.0, 5.718, 0.385, 813.303, -2.57, 2012-01-08 22:45:00, 92.1, 145.1, 189.1
None, 0.0, 7.073, 0.0, 6.595, 0.389, 813.296, -2.865, 2012-01-08 23:00:00, 94.6, 150.7, 189.1
None, 0.0, 5.36, 0.0, 6.174, 0.314, 813.023, -2.475, 2012-01-08 23:15:00, 92.7, 148.9, 189.0
None, 0.0, 6.778, 0.0, 5.968, 0.804, 813.024, -2.425, 2012-01-08 23:30:00, 92.2, 148.8, 188.9
None, 0.0, 9.63, 0.0, 5.858, 0.615, 813.298, -2.669, 2012-01-08 23:45:00, 94.8, 152.0, 188.9
None, 0.0, 7.118, 0.0, 5.51, 0.459, 813.02, -1.987, 2012-01-09 00:00:00, 91.7, 150.6, 189.0
None, 0.0, 4.529, 0.0, 5.229, 0.42, 812.883, -2.378, 2012-01-09 00:15:00, 95.5, 152.6, 189.0
None, 0.0, 5.882, 0.0, 5.114, 0.455, 813.023, -2.768, 2012-01-09 00:30:00, 97.4, 154.0, 188.9
None, 0.033, 6.607, 0.083, 5.865, 0.447, 812.887, -3.011, 2012-01-09 00:45:00, 97.8, 152.7, 188.9
None, 0.033, 7.4, 0.083, 5.9, 0.63, 812.789, -3.157, 2012-01-09 01:00:00, 98.1, 155.1, 188.9
None, 0.115, 6.693, 0.122, 6.303, 0.325, 812.414, -3.352, 2012-01-09 01:15:00, 98.0, 151.8, 188.9
None, 0.033, 4.782, 0.083, 5.88, 0.485, 812.414, -3.108, 2012-01-09 01:30:00, 98.1, 158.4, 188.9
None, 0.0, 4.906, 0.0, 5.863, 0.417, 812.413, -3.01, 2012-01-09 01:45:00, 98.1, 155.0, 188.9
None, 0.049, 5.049, 0.098, 5.951, 0.606, 812.276, -3.108, 2012-01-09 02:00:00, 98.2, 151.6, 188.8
None, 0.0, 4.245, 0.0, 5.778, 0.317, 812.275, -3.255, 2012-01-09 02:15:00, 98.2, 153.4, 188.9
None, 0.0, 8.92, 0.0, 5.715, 0.435, 812.146, -3.155, 2012-01-09 02:30:00, 98.1, 151.1, 188.8
None, 0.016, 7.179, 0.061, 5.157, 0.47, 812.177, -3.156, 2012-01-09 02:45:00, 98.1, 152.4, 188.8
None, 0.016, 5.425, 0.061, 5.316, 0.298, 812.067, -3.061, 2012-01-09 03:00:00, 98.2, 152.0, 188.8
None, 0.016, 8.04, 0.061, 4.491, 0.254, 812.202, -3.012, 2012-01-09 03:15:00, 98.3, 160.8, 188.8
None, 0.0, 6.875, 0.0, 4.391, 0.444, 812.273, -2.865, 2012-01-09 03:30:00, 98.2, 151.2, 188.9
None, 0.016, 10.08, 0.061, 4.418, 0.586, 812.167, -2.769, 2012-01-09 03:45:00, 98.3, 147.9, 188.8
None, 0.0, 7.421, 0.0, 3.748, 0.483, 811.932, -2.621, 2012-01-09 04:00:00, 98.2, 147.7, 188.8
None, 0.0, 11.99, 0.0, 2.663, 0.462, 811.664, -2.522, 2012-01-09 04:15:00, 98.2, 150.2, 188.8
None, 0.0, 12.14, 0.0, 2.577, 0.441, 811.322, -2.57, 2012-01-09 04:30:00, 98.2, 148.6, 188.8
None, 0.0, 10.82, 0.0, 3.124, 0.553, 811.323, -2.57, 2012-01-09 04:45:00, 98.0, 140.8, 188.7
None, 0.0, 5.949, 0.0, 5.318, 0.654, 811.089, -2.91, 2012-01-09 05:00:00, 98.2, 134.7, 188.7
None, 0.0, 4.207, 0.0, 5.704, 0.384, 810.713, -2.862, 2012-01-09 05:15:00, 98.3, 143.3, 188.7
None, 0.0, 6.999, 0.0, 5.865, 0.611, 810.229, -2.815, 2012-01-09 05:30:00, 98.4, 144.1, 188.6
None, 0.0, 8.86, 0.0, 6.879, 0.688, 809.622, -2.764, 2012-01-09 05:45:00, 98.3, 151.4, 188.6
None, 0.0, 6.798, 0.0, 7.472, 0.7, 809.753, -2.717, 2012-01-09 06:00:00, 98.1, 154.3, 188.6
None, 0.0, 6.587, 0.0, 5.453, 0.763, 809.958, -2.326, 2012-01-09 06:15:00, 97.5, 160.4, 188.7
None, 0.0, 10.96, 0.0, 5.703, 0.563, 810.372, -2.276, 2012-01-09 06:30:00, 95.5, 148.2, 188.7
None, 0.0, 7.914, 0.0, 5.442, 0.592, 809.615, -2.327, 2012-01-09 06:45:00, 95.3, 145.0, 188.6
None, 0.0, 12.44, 0.0, 6.067, 0.689, 809.619, -2.276, 2012-01-09 07:00:00, 93.5, 151.5, 188.5
None, 0.016, 14.94, 0.061, 5.006, 0.706, 809.962, -2.129, 2012-01-09 07:15:00, 91.8, 151.2, 188.6
None, 0.016, 49.47, 0.061, 3.413, 0.822, 809.621, -1.397, 2012-01-09 07:30:00, 78.29, 159.4, 188.7
None, 0.049, 35.14, 0.098, 6.692, 1.302, 809.848, -1.279, 2012-01-09 07:45:00, 77.02, 175.4, 188.4
None, 0.0, 29.55, 0.0, 6.995, 2.043, 810.365, -1.155, 2012-01-09 08:00:00, 75.8, 179.5, 188.3
None, 0.0, 18.75, 0.0, 8.18, 1.356, 810.5, -1.448, 2012-01-09 08:15:00, 76.21, 201.4, 188.2
None, 0.0, 22.43, 0.0, 8.77, 2.83, 809.956, -1.692, 2012-01-09 08:30:00, 68.22, 198.1, 188.5
None, 0.0, 29.77, 0.0, 7.498, 1.335, 810.234, -1.422, 2012-01-09 08:45:00, 71.19, 186.4, 188.4
None, 0.016, 21.4, 0.061, 7.775, 1.253, 810.57, -1.35, 2012-01-09 09:00:00, 73.48, 199.0, 188.1
None, 0.507, 15.93, 0.556, 7.888, 1.151, 810.846, -1.373, 2012-01-09 09:15:00, 72.93, 189.2, 188.3
None, 3.174, 12.81, 1.303, 9.16, 1.833, 811.05, -1.154, 2012-01-09 09:30:00, 77.47, 205.4, 188.2
None, 12.12, 14.81, 3.739, 9.19, 2.073, 811.084, -72.79, 2012-01-09 09:45:00, 77.2, 203.7, 187.8
None, 11.71, 24.69, 2.261, 9.8, 1.513, 811.048, -72.79, 2012-01-09 10:00:00, 76.65, 204.8, 188.1
None, 16.85, 14.01, 5.225, 8.77, 1.806, 811.057, -72.74, 2012-01-09 10:15:00, 76.04, 217.6, 187.8
None, 29.86, 23.88, 3.126, 9.7, 2.291, 811.087, -20.05, 2012-01-09 10:30:00, 75.66, 219.7, 187.9
None, 45.3, 15.38, 3.664, 9.41, 2.145, 811.326, -72.76, 2012-01-09 10:45:00, 71.7, 209.1, 188.2
None, 41.33, 32.36, 4.702, 7.433, 2.938, 811.057, -5.01, 2012-01-09 11:00:00, 70.48, 200.5, 188.2
None, 57.49, 67.32, 11.13, 4.579, 2.403, 810.983, -1.105, 2012-01-09 11:15:00, 75.32, 192.6, 188.6
None, 66.77, 96.1, 8.25, 4.108, 2.319, 811.326, -1.934, 2012-01-09 11:30:00, 81.0, 191.0, 189.6
None, 85.0, 32.92, 16.76, 4.399, 1.011, 811.462, -1.397, 2012-01-09 11:45:00, 75.42, 93.1, 189.7
None, 70.69, 98.0, 26.35, 3.982, 1.994, 811.598, -1.251, 2012-01-09 12:00:00, 72.25, 92.3, 189.7
None, 68.09, 128.5, 5.84, 4.676, 1.81, 811.664, -0.91, 2012-01-09 12:15:00, 64.2, 198.1, 189.8
None, 88.4, 126.6, 27.68, 4.077, 2.318, 811.318, -1.058, 2012-01-09 12:30:00, 63.44, 185.9, 189.5
None, 110.9, 80.6, 7.054, 4.445, 1.987, 811.114, -1.302, 2012-01-09 12:45:00, 65.18, 129.8, 189.3
None, 118.9, 86.4, 8.47, 5.332, 1.499, 811.187, -1.007, 2012-01-09 13:00:00, 58.36, 195.9, 190.4
None, 111.6, 100.2, 13.64, 4.084, 1.917, 810.497, -1.157, 2012-01-09 13:15:00, 60.85, 227.4, 190.1
None, 94.4, 89.5, 4.7, 3.919, 1.581, 811.105, -1.256, 2012-01-09 13:30:00, 63.34, 148.0, 189.8
None, 93.2, 58.75, 2.979, 3.352, 1.413, 811.59, -1.547, 2012-01-09 13:45:00, 67.27, 107.4, 189.7
None, 89.9, 112.6, 5.319, 5.596, 2.259, 810.504, -72.79, 2012-01-09 14:00:00, 64.57, 208.1, 190.2
None, 83.8, 67.52, 7.446, 4.941, 1.659, 810.566, -72.79, 2012-01-09 14:15:00, 67.09, 141.3, 190.0
None, 81.9, 101.1, 6.58, 4.321, 1.257, 810.84, -72.79, 2012-01-09 14:30:00, 63.51, 174.0, 189.8
None, 65.29, 104.8, 3.377, 5.811, 2.36, 810.844, -72.79, 2012-01-09 14:45:00, 73.38, 200.3, 189.0
None, 53.24, 151.9, 7.472, 6.451, 2.058, 810.498, -72.79, 2012-01-09 15:00:00, 88.8, 125.4, 188.8
None, 49.28, 143.9, 7.026, 7.807, 2.176, 810.505, -72.79, 2012-01-09 15:15:00, 78.56, 98.0, 189.6
None, 47.66, 115.2, 4.153, 5.765, 1.915, 810.495, -9.58, 2012-01-09 15:30:00, 67.61, 203.0, 190.3
None, 32.85, 129.2, 3.074, 5.27, 2.087, 810.836, -12.88, 2012-01-09 15:45:00, 77.23, 152.2, 190.2
None, 27.65, 155.7, 6.375, 6.466, 2.256, 811.116, -12.68, 2012-01-09 16:00:00, 91.3, 194.1, 189.7
None, 22.56, 159.3, 2.285, 6.376, 1.396, 811.456, -12.87, 2012-01-09 16:15:00, 92.0, 205.2, 189.7
None, 18.09, 138.0, 3.308, 7.271, 2.344, 811.321, -4.915, 2012-01-09 16:30:00, 85.6, 214.5, 188.6
None, 10.72, 157.4, 3.08, 7.217, 1.775, 811.67, -72.79, 2012-01-09 16:45:00, 90.4, 158.4, 189.3
None, 4.139, 99.1, 0.873, 7.122, 1.461, 811.798, -6.673, 2012-01-09 17:00:00, 92.2, 307.1, 191.0
None, 1.849, 166.1, 0.613, 7.256, 1.217, 812.273, -6.918, 2012-01-09 17:15:00, 92.7, 168.7, 189.4
None, 0.294, 157.2, 0.204, 5.591, 1.203, 812.547, -7.064, 2012-01-09 17:30:00, 93.2, 126.5, 192.0
None, 0.033, 168.7, 0.083, 4.926, 1.085, 812.552, -7.063, 2012-01-09 17:45:00, 91.5, 168.4, 194.1
None, 0.0, 159.4, 0.0, 5.456, 1.416, 812.651, -7.308, 2012-01-09 18:00:00, 90.1, 227.8, 195.2
None, 0.0, 19.99, 0.0, 6.145, 1.389, 813.024, -7.064, 2012-01-09 18:15:00, 75.56, 327.8, 195.6
None, 0.0, 33.09, 0.0, 3.409, 1.176, 813.165, -7.014, 2012-01-09 18:30:00, 69.62, 304.2, 195.8
None, 0.0, 114.1, 0.0, 4.208, 1.877, 813.303, -7.16, 2012-01-09 18:45:00, 67.85, 262.2, 195.4
None, 0.0, 84.1, 0.0, 4.314, 1.487, 813.365, -7.26, 2012-01-09 19:00:00, 67.85, 305.0, 194.8
None, 0.0, 128.9, 0.0, 3.17, 1.508, 813.298, -7.552, 2012-01-09 19:15:00, 70.71, 255.5, 194.4
None, 0.0, 8.49, 0.0, 5.851, 1.441, 813.505, -7.893, 2012-01-09 19:30:00, 72.45, 330.1, 194.4
None, 0.0, 114.1, 0.0, 5.613, 1.033, 813.304, -7.99, 2012-01-09 19:45:00, 74.43, 290.3, 193.9
None, 0.0, 115.6, 0.0, 6.239, 0.907, 813.375, -8.14, 2012-01-09 20:00:00, 71.16, 294.7, 193.2
None, 0.0, 85.2, 0.0, 6.338, 1.037, 813.507, -8.09, 2012-01-09 20:15:00, 67.47, 316.3, 192.1
None, 0.0, 83.6, 0.0, 5.299, 1.072, 813.27, -8.23, 2012-01-09 20:30:00, 68.02, 311.8, 191.4
None, 0.0, 74.39, 0.0, 3.043, 1.489, 813.378, -8.13, 2012-01-09 20:45:00, 64.91, 277.7, 191.1
None, 0.0, 26.03, 0.0, 4.702, 0.876, 813.512, -8.48, 2012-01-09 21:00:00, 65.25, 292.3, 191.4
None, 0.0, 18.71, 0.0, 4.37, 1.095, 813.514, -8.53, 2012-01-09 21:15:00, 69.18, 293.0, 191.8
None, 0.0, 16.94, 0.0, 4.265, 0.844, 813.788, -8.82, 2012-01-09 21:30:00, 73.99, 296.1, 192.2
None, 0.0, 152.6, 0.0, 3.915, 0.569, 813.515, -9.7, 2012-01-09 21:45:00, 90.8, 253.4, 191.9
None, 0.0, 169.3, 0.0, 3.754, 0.482, 813.379, -9.79, 2012-01-09 22:00:00, 91.4, 162.6, 191.8
None, 0.0, 154.2, 0.0, 2.605, 0.981, 813.242, -9.89, 2012-01-09 22:15:00, 91.2, 217.8, 191.8
None, 0.016, 132.3, 0.061, 4.165, 0.734, 813.174, -9.79, 2012-01-09 22:30:00, 90.5, 77.6, 194.1
None, 0.0, 116.9, 0.0, 5.196, 0.658, 813.242, -9.65, 2012-01-09 22:45:00, 77.41, 300.5, 194.4
None, 0.0, 170.4, 0.0, 4.584, 0.498, 813.515, -9.97, 2012-01-09 23:00:00, 82.6, 143.3, 193.8
None, 0.0, 155.1, 0.0, 2.834, 1.257, 813.242, -10.14, 2012-01-09 23:15:00, 88.9, 158.2, 193.5
None, 0.016, 143.5, 0.061, 2.71, 1.031, 813.515, -10.09, 2012-01-09 23:30:00, 86.7, 125.8, 193.4
None, 0.0, 161.5, 0.0, 3.331, 1.323, 813.515, -10.19, 2012-01-09 23:45:00, 89.2, 141.2, 193.6
None, 0.0, 170.7, 0.0, 4.158, 0.36, 813.515, -10.28, 2012-01-10 00:00:00, 92.0, 142.1, 194.2
None, 0.0, 163.1, 0.0, 4.34, 0.634, 813.515, -10.23, 2012-01-10 00:15:00, 91.9, 122.9, 196.0
None, 0.0, 85.0, 0.0, 5.126, 0.47, 813.515, -10.48, 2012-01-10 00:30:00, 91.5, 322.6, 197.1
None, 0.0, 84.7, 0.0, 4.954, 0.706, 813.515, -10.48, 2012-01-10 00:45:00, 91.6, 318.2, 196.3
None, 0.0, 84.7, 0.0, 5.698, 0.643, 813.618, -10.77, 2012-01-10 01:00:00, 91.7, 323.2, 195.3
None, 0.0, 21.62, 0.0, 8.23, 1.419, 813.584, -72.79, 2012-01-10 01:15:00, 88.7, 333.4, 201.5
None, 0.016, 83.8, 0.061, 10.2, 0.885, 813.993, -72.79, 2012-01-10 01:30:00, 85.1, 314.4, 207.1
None, 0.0, 114.9, 0.0, 9.19, 1.28, 813.993, -72.79, 2012-01-10 01:45:00, 83.5, 297.2, 204.2
None, 0.0, 11.06, 0.0, 7.826, 0.927, 814.13, -72.79, 2012-01-10 02:00:00, 79.25, 331.1, 201.5
None, 0.0, 113.1, 0.0, 6.613, 1.603, 814.266, -72.79, 2012-01-10 02:15:00, 76.45, 287.3, 202.4
None, 0.0, 14.62, 0.0, 5.825, 1.066, 814.334, -72.74, 2012-01-10 02:30:00, 76.08, 322.3, 205.7
None, 0.0, 8.71, 0.0, 7.721, 1.307, 814.607, -15.51, 2012-01-10 02:45:00, 72.49, 335.4, 203.4
None, 0.0, 11.63, 0.0, 7.488, 1.318, 814.607, -13.55, 2012-01-10 03:00:00, 78.29, 336.0, 211.4
None, 0.0, 6.761, 0.0, 9.72, 0.671, 814.812, -72.79, 2012-01-10 03:15:00, 81.7, 342.5, 211.5
None, 0.0, 9.32, 0.0, 9.15, 1.001, 815.188, -72.74, 2012-01-10 03:30:00, 80.6, 332.6, 206.3
None, 0.0, 9.38, 0.0, 8.64, 1.018, 815.563, -72.79, 2012-01-10 03:45:00, 78.7, 327.3, 205.5
None, 0.0, 10.58, 0.0, 8.87, 0.942, 815.904, -15.56, 2012-01-10 04:00:00, 81.4, 332.1, 210.6
None, 0.0, 7.246, 0.0, 8.74, 1.051, 816.28, -72.79, 2012-01-10 04:15:00, 84.1, 330.5, 217.8
None, 0.0, 6.33, 0.0, 7.404, 0.946, 816.655, -47.13, 2012-01-10 04:30:00, 85.2, 330.4, 216.0
None, 0.0, 9.27, 0.0, 6.306, 0.696, 816.86, -18.0, 2012-01-10 04:45:00, 82.3, 327.0, 215.6
None, 0.0, 7.019, 0.0, 7.275, 0.7, 816.997, -18.0, 2012-01-10 05:00:00, 80.9, 322.1, 214.5
None, 0.0, 8.24, 0.0, 5.587, 0.498, 817.406, -18.19, 2012-01-10 05:15:00, 84.1, 325.9, 214.1
None, 0.0, 5.967, 0.0, 4.41, 0.365, 817.543, -18.1, 2012-01-10 05:30:00, 89.4, 333.5, 214.0
None, 0.0, 83.9, 0.0, 4.049, 0.45, 817.884, -18.05, 2012-01-10 05:45:00, 89.0, 323.2, 213.8
None, 0.0, 6.505, 0.0, 3.631, 0.392, 817.986, -18.0, 2012-01-10 06:00:00, 89.5, 327.3, 213.7
None, 0.0, 8.47, 0.0, 3.842, 0.242, 818.089, -18.0, 2012-01-10 06:15:00, 89.3, 334.9, 213.6
None, 0.0, 10.92, 0.0, 4.611, 0.942, 818.362, -18.0, 2012-01-10 06:30:00, 89.3, 329.8, 213.5
None, 0.0, 12.37, 0.0, 4.026, 0.38, 818.498, -18.05, 2012-01-10 06:45:00, 89.2, 333.9, 213.5
None, 0.0, 9.77, 0.0, 4.247, 0.571, 818.703, -18.05, 2012-01-10 07:00:00, 89.7, 338.0, 213.3
None, 0.0, 9.63, 0.0, 4.377, 0.387, 818.84, -18.0, 2012-01-10 07:15:00, 88.6, 329.9, 213.1
None, 0.0, 12.2, 0.0, 4.627, 0.648, 819.044, -18.0, 2012-01-10 07:30:00, 84.9, 325.0, 213.1
None, 0.0, 80.0, 0.0, 4.465, 0.585, 819.317, -17.95, 2012-01-10 07:45:00, 84.2, 304.1, 212.9
None, 0.0, 11.81, 0.0, 4.065, 0.942, 819.556, -17.85, 2012-01-10 08:00:00, 88.7, 332.3, 212.8
None, 0.0, 163.4, 0.0, 3.533, 0.385, 819.659, -17.9, 2012-01-10 08:15:00, 87.8, 205.3, 212.7
None, 0.0, 134.0, 0.0, 2.937, 0.34, 819.932, -18.1, 2012-01-10 08:30:00, 87.4, 274.9, 212.5
None, 0.0, 7.5, 0.0, 3.339, 0.636, 820.136, -18.1, 2012-01-10 08:45:00, 88.0, 333.8, 212.4
None, 0.458, 8.9, 0.399, 4.058, 0.768, 820.546, -18.0, 2012-01-10 09:00:00, 83.9, 330.6, 212.5
None, 2.831, 8.76, 0.989, 4.891, 0.494, 820.683, -18.1, 2012-01-10 09:15:00, 80.5, 327.5, 212.3
None, 6.742, 7.176, 1.48, 5.104, 0.777, 821.024, -18.29, 2012-01-10 09:30:00, 82.8, 324.4, 212.2
None, 15.23, 10.76, 5.219, 4.964, 0.88, 821.502, -18.36, 2012-01-10 09:45:00, 77.95, 328.2, 212.2
None, 29.0, 82.0, 1.714, 3.976, 1.14, 821.638, -18.58, 2012-01-10 10:00:00, 77.0, 305.1, 211.9
None, 50.22, 7.534, 14.16, 4.669, 0.571, 821.911, -19.07, 2012-01-10 10:15:00, 77.1, 320.2, 212.0
None, 119.8, 9.7, 26.83, 4.849, 0.549, 822.116, -18.49, 2012-01-10 10:30:00, 77.06, 321.8, 211.8
None, 124.8, 7.878, 22.57, 3.596, 0.425, 822.492, -18.58, 2012-01-10 10:45:00, 84.9, 330.5, 211.6
None, 105.4, 8.23, 13.29, 4.184, 0.469, 822.594, -18.83, 2012-01-10 11:00:00, 83.5, 325.8, 211.5
None, 100.4, 9.7, 14.53, 4.456, 0.515, 822.73, -18.98, 2012-01-10 11:15:00, 84.4, 330.1, 211.5
None, 120.8, 9.23, 57.45, 4.414, 0.394, 823.072, -18.95, 2012-01-10 11:30:00, 81.3, 330.2, 211.1
None, 212.1, 7.808, 8.15, 3.862, 0.256, 823.345, -19.02, 2012-01-10 11:45:00, 78.63, 326.1, 210.8
None, 224.2, 3.898, 7.283, 3.604, 0.355, 823.413, -19.34, 2012-01-10 12:00:00, 70.68, 329.0, 210.7
None, 211.4, 10.31, 20.75, 4.002, 0.656, 823.447, -19.17, 2012-01-10 12:15:00, 72.12, 326.8, 210.8
None, 239.1, 5.927, 33.17, 4.733, 0.504, 823.549, -18.63, 2012-01-10 12:30:00, 68.94, 324.8, 210.9
None, 282.3, 10.82, 14.86, 4.708, 0.668, 823.823, -18.1, 2012-01-10 12:45:00, 66.69, 330.2, 210.7
None, 263.4, 10.81, 17.45, 4.584, 0.611, 823.823, -18.32, 2012-01-10 13:00:00, 66.21, 323.8, 210.5
None, 298.2, 11.25, 19.62, 4.03, 0.526, 823.959, -17.9, 2012-01-10 13:15:00, 63.65, 326.0, 210.5
None, 309.3, 14.56, 20.58, 3.618, 0.563, 824.164, -17.71, 2012-01-10 13:30:00, 61.57, 325.9, 210.2
None, 311.0, 4.715, 41.59, 4.247, 0.333, 824.3, -17.95, 2012-01-10 13:45:00, 62.12, 314.5, 210.3
None, 211.6, 9.54, 19.59, 4.361, 0.392, 824.539, -18.05, 2012-01-10 14:00:00, 65.05, 312.0, 210.2
None, 186.0, 7.491, 21.34, 5.223, 0.626, 824.778, -18.24, 2012-01-10 14:15:00, 67.27, 320.4, 210.3
None, 180.4, 10.57, 27.24, 4.778, 0.515, 824.915, -18.1, 2012-01-10 14:30:00, 63.07, 326.0, 210.1
None, 181.7, 6.201, 24.81, 3.951, 0.648, 824.949, -18.19, 2012-01-10 14:45:00, 63.82, 316.9, 209.8
None, 176.7, 8.99, 9.43, 2.914, 0.213, 824.915, -19.17, 2012-01-10 15:00:00, 63.99, 323.7, 209.4
None, 158.4, 11.34, 8.36, 2.841, 0.426, 825.051, -19.27, 2012-01-10 15:15:00, 62.83, 322.5, 209.2
None, 116.6, 8.54, 30.37, 2.208, 0.332, 825.188, -21.81, 2012-01-10 15:30:00, 68.16, 323.1, 209.5
None, 41.24, 13.79, 0.931, 2.943, 0.442, 825.324, -21.42, 2012-01-10 15:45:00, 73.28, 316.6, 209.5
None, 39.01, 16.87, 1.98, 3.032, 0.33, 825.393, -21.42, 2012-01-10 16:00:00, 68.53, 327.9, 209.0
