station_observations
Rain_Tot, AirTC, time, RH, DBTCDT
0.1, 5.223, 2012-05-29 02:15:00, 100.0, 0.048
0.0, 4.992, 2012-05-29 02:30:00, 100.0, 0.054
0.0, 4.786, 2012-05-29 02:44:59, 100.0, 0.048
0.0, 4.399, 2012-05-29 03:00:00, 100.0, 0.059
0.0, 4.075, 2012-05-29 03:15:00, 100.0, 0.059
0.0, 3.665, 2012-05-29 03:29:59, 100.0, 0.059
0.0, 3.502, 2012-05-29 03:45:00, 100.0, 0.059
0.0, 3.219, 2012-05-29 04:00:00, 100.0, 0.065
0.1, 2.775, 2012-05-29 04:14:59, 100.0, 0.054
0.1, 2.609, 2012-05-29 04:30:00, 100.0, 0.051
0.0, 2.511, 2012-05-29 04:45:00, 100.0, -0.329
0.0, 2.433, 2012-05-29 04:59:59, 100.0, 0.062
0.0, 2.444, 2012-05-29 05:15:00, 100.0, 0.065
0.1, 2.548, 2012-05-29 05:30:00, 100.0, 0.061
0.0, 2.551, 2012-05-29 05:44:59, 100.0, 0.06
0.0, 2.53, 2012-05-29 06:00:00, 100.0, 0.056
0.0, 2.453, 2012-05-29 06:15:00, 100.0, 0.062
0.0, 2.417, 2012-05-29 06:29:59, 100.0, -0.337
0.0, 2.512, 2012-05-29 06:45:00, 100.0, -0.331
0.0, 2.598, 2012-05-29 07:00:00, 100.0, 0.067
0.0, 2.968, 2012-05-29 07:14:59, 100.0, -0.338
0.0, 3.165, 2012-05-29 07:30:00, 100.0, -0.339
0.0, 3.244, 2012-05-29 07:45:00, 99.1, 0.064
0.0, 3.498, 2012-05-29 07:59:59, 96.2, 0.059
0.0, 3.598, 2012-05-29 08:15:00, 96.5, 0.055
0.0, 3.683, 2012-05-29 08:30:00, 95.5, 0.058
0.0, 3.763, 2012-05-29 08:44:59, 97.9, 0.059
0.0, 3.83, 2012-05-29 09:00:00, 98.9, 0.058
0.0, 3.613, 2012-05-29 09:15:00, 97.8, 0.064
0.0, 3.348, 2012-05-29 09:29:59, 97.4, 0.051
0.0, 3.608, 2012-05-29 09:45:00, 97.2, 0.044
0.0, 3.819, 2012-05-29 10:00:00, 98.6, 0.056
0.0, 3.862, 2012-05-29 10:14:59, 100.0, 0.057
0.0, 3.873, 2012-05-29 10:30:00, 100.0, 0.058
0.0, 4.118, 2012-05-29 10:45:00, 98.7, 0.05
0.0, 4.055, 2012-05-29 10:59:59, 100.0, 0.045
0.0, 4.141, 2012-05-29 11:15:00, 100.0, 0.044
0.0, 4.472, 2012-05-29 11:30:00, 99.7, 0.055
0.0, 4.773, 2012-05-29 11:44:59, 97.6, -0.315
0.0, 4.951, 2012-05-29 12:00:00, 96.9, 0.06
0.0, 5.16, 2012-05-29 12:15:00, 97.0, 0.057
0.0, 5.411, 2012-05-29 12:29:59, 93.1, 0.052
0.0, 5.836, 2012-05-29 12:45:00, 91.1, 0.057
0.0, 6.239, 2012-05-29 13:00:00, 86.3, 0.05
0.0, 6.821, 2012-05-29 13:14:59, 84.9, 0.066
0.0, 6.847, 2012-05-29 13:30:00, 91.2, 0.067
0.0, 6.727, 2012-05-29 13:45:00, 88.3, 0.066
0.0, 7.463, 2012-05-29 13:59:59, 84.9, 0.071
0.0, 7.659, 2012-05-29 14:15:00, 85.4, 0.076
0.0, 8.01, 2012-05-29 14:30:00, 82.0, 0.068
0.0, 8.04, 2012-05-29 14:44:59, 73.98, 0.067
0.0, 7.977, 2012-05-29 15:00:00, 76.46, 0.077
0.0, 8.01, 2012-05-29 15:15:00, 77.58, 0.065
0.0, 8.15, 2012-05-29 15:29:59, 76.53, 0.069
0.0, 8.19, 2012-05-29 15:45:00, 81.7, 0.075
0.0, 8.28, 2012-05-29 16:00:00, 74.73, 0.078
0.0, 8.67, 2012-05-29 16:14:59, 76.7, 0.08
0.0, 9.12, 2012-05-29 16:30:00, 77.38, 0.08
0.0, 9.78, 2012-05-29 16:45:00, 67.38, 0.081
0.0, 9.71, 2012-05-29 16:59:59, 60.18, 0.077
0.0, 10.01, 2012-05-29 17:15:00, 65.03, -0.323
0.0, 10.04, 2012-05-29 17:30:00, 63.16, 0.014
0.0, 10.37, 2012-05-29 17:44:59, 57.69, 0.018
0.0, 10.46, 2012-05-29 18:00:00, 59.82, 0.016
0.0, 10.14, 2012-05-29 18:15:00, 73.37, 0.01
0.0, 9.71, 2012-05-29 18:29:59, 67.05, 0.07
0.0, 9.67, 2012-05-29 18:45:00, 71.2, 0.064
0.0, 9.27, 2012-05-29 19:00:00, 70.97, 0.063
0.0, 8.65, 2012-05-29 19:14:59, 68.53, 0.066
0.0, 9.17, 2012-05-29 19:30:00, 69.46, 0.069
0.0, 10.06, 2012-05-29 19:45:00, 59.17, 0.057
0.0, 9.83, 2012-05-29 19:59:59, 64.23, 0.058
0.0, 8.65, 2012-05-29 20:15:00, 77.85, 0.069
0.0, 7.781, 2012-05-29 20:30:00, 80.9, 0.073
0.0, 7.392, 2012-05-29 20:44:59, 75.58, 0.077
0.0, 6.972, 2012-05-29 21:00:00, 81.5, 0.071
0.0, 6.894, 2012-05-29 21:15:00, 77.79, 0.068
0.0, 6.819, 2012-05-29 21:29:59, 75.32, 0.059
0.0, 6.512, 2012-05-29 21:45:00, 78.69, 0.074
0.0, 5.835, 2012-05-29 22:00:00, 79.27, 0.071
0.0, 5.92, 2012-05-29 22:14:59, 77.54, 0.07
0.0, 5.99, 2012-05-29 22:30:00, 76.73, 0.064
0.0, 6.283, 2012-05-29 22:45:00, 75.78, 0.069
0.0, 5.947, 2012-05-29 22:59:59, 80.9, 0.07
0.0, 5.949, 2012-05-29 23:15:00, 74.72, 0.075
0.0, 7.178, 2012-05-29 23:30:00, 73.91, 0.07
0.0, 6.815, 2012-05-29 23:44:59, 72.07, 0.068
0.0, 6.515, 2012-05-30 00:00:00, 79.28, 0.07
0.0, 6.014, 2012-05-30 00:15:00, 74.96, 0.078
0.0, 6.729, 2012-05-30 00:29:59, 80.6, 0.077
0.0, 5.731, 2012-05-30 00:45:00, 82.4, 0.075
0.0, 6.208, 2012-05-30 01:00:00, 75.54, 0.07
0.0, 6.568, 2012-05-30 01:14:59, 77.92, 0.074
0.0, 6.133, 2012-05-30 01:30:00, 81.4, 0.077
0.0, 6.067, 2012-05-30 01:45:00, 80.0, 0.069
0.0, 6.103, 2012-05-30 01:59:59, 81.9, 0.08
0.0, 5.918, 2012-05-30 02:15:00, 82.5, 0.081
0.0, 5.904, 2012-05-30 02:30:00, 81.7, 0.078
0.0, 6.301, 2012-05-30 02:44:59, 77.07, 0.067
0.0, 7.005, 2012-05-30 03:00:00, 64.97, 0.066
0.0, 7.493, 2012-05-30 03:15:00, 60.31, 0.077
0.0, 7.422, 2012-05-30 03:29:59, 59.28, 0.063
0.0, 8.2, 2012-05-30 03:45:00, 63.05, 0.034
0.0, 8.17, 2012-05-30 04:00:00, 57.58, 0.062
0.0, 8.02, 2012-05-30 04:14:59, 61.28, 0.031
0.0, 6.415, 2012-05-30 04:30:00, 75.63, -0.315
0.0, 5.656, 2012-05-30 04:45:00, 78.65, -0.311
0.0, 5.332, 2012-05-30 04:59:59, 81.4, -0.32
0.0, 5.298, 2012-05-30 05:15:00, 80.5, 0.036
0.0, 5.09, 2012-05-30 05:30:00, 82.5, 0.029
0.0, 5.333, 2012-05-30 05:44:59, 77.68, 0.033
0.0, 5.914, 2012-05-30 06:00:00, 73.81, -0.314
0.0, 6.199, 2012-05-30 06:15:00, 79.38, 0.03
0.0, 5.927, 2012-05-30 06:29:59, 77.0, 0.045
0.0, 6.298, 2012-05-30 06:45:00, 73.19, 0.066
0.0, 6.202, 2012-05-30 07:00:00, 70.88, 0.082
0.0, 6.435, 2012-05-30 07:14:59, 78.14, 0.076
0.0, 6.105, 2012-05-30 07:30:00, 73.83, 0.075
0.0, 6.51, 2012-05-30 07:45:00, 73.15, 0.077
0.0, 7.022, 2012-05-30 07:59:59, 75.49, 0.074
0.0, 7.683, 2012-05-30 08:15:00, 70.08, 0.07
0.0, 7.74, 2012-05-30 08:30:00, 71.36, 0.074
0.0, 8.47, 2012-05-30 08:44:59, 62.62, 0.071
0.0, 9.08, 2012-05-30 09:00:00, 67.11, 0.074
0.0, 8.88, 2012-05-30 09:15:00, 66.96, 0.074
0.0, 8.75, 2012-05-30 09:29:59, 65.56, 0.07
0.0, 8.79, 2012-05-30 09:45:00, 65.49, 0.077
0.0, 8.47, 2012-05-30 10:00:00, 66.35, 0.081
0.0, 8.31, 2012-05-30 10:14:59, 61.47, 0.071
0.0, 8.57, 2012-05-30 10:30:00, 61.21, 0.069
0.0, 8.93, 2012-05-30 10:45:00, 58.29, 0.076
0.0, 9.9, 2012-05-30 10:59:59, 53.73, -0.293
0.0, 9.86, 2012-05-30 11:15:00, 58.99, 0.065
0.0, 9.41, 2012-05-30 11:30:00, 63.6, -0.323
0.0, 9.7, 2012-05-30 11:44:59, 62.48, -0.346
0.0, 9.36, 2012-05-30 12:00:00, 63.02, 0.066
0.0, 9.73, 2012-05-30 12:15:00, 62.48, 0.017
0.0, 10.17, 2012-05-30 12:29:59, 53.14, -0.325
0.0, 10.72, 2012-05-30 12:45:00, 52.08, 0.072
0.0, 10.25, 2012-05-30 13:00:00, 56.32, -0.348
0.0, 10.06, 2012-05-30 13:14:59, 58.53, -0.344
0.0, 9.88, 2012-05-30 13:30:00, 59.08, 0.035
0.0, 9.98, 2012-05-30 13:45:00, 57.32, 0.075
0.0, 10.42, 2012-05-30 13:59:59, 52.97, 0.075
0.0, 10.47, 2012-05-30 14:15:00, 61.02, 0.078
0.0, 10.44, 2012-05-30 14:30:00, 59.22, 0.073
0.0, 10.91, 2012-05-30 14:44:59, 55.59, 0.064
0.0, 11.45, 2012-05-30 15:00:00, 53.54, 0.061
0.0, 12.1, 2012-05-30 15:15:00, 55.16, 0.069
0.0, 11.86, 2012-05-30 15:29:59, 54.45, 0.061
0.0, 11.48, 2012-05-30 15:45:00, 62.15, 0.069
0.0, 11.26, 2012-05-30 16:00:00, 56.01, 0.049
0.0, 10.98, 2012-05-30 16:14:59, 58.32, 0.033
0.0, 10.38, 2012-05-30 16:30:00, 62.87, 0.02
0.0, 10.27, 2012-05-30 16:45:00, 67.39, 0.024
0.0, 11.32, 2012-05-30 16:59:59, 54.42, 0.018
0.0, 11.53, 2012-05-30 17:15:00, 53.98, 0.026
0.0, 11.65, 2012-05-30 17:30:00, 58.97, 0.028
0.0, 11.64, 2012-05-30 17:44:59, 58.89, 0.015
0.0, 11.38, 2012-05-30 18:00:00, 63.2, 0.024
0.0, 11.14, 2012-05-30 18:15:00, 63.28, 0.019
0.0, 10.79, 2012-05-30 18:29:59, 66.07, 0.024
0.0, 11.01, 2012-05-30 18:45:00, 63.79, 0.024
0.0, 10.71, 2012-05-30 19:00:00, 65.8, 0.015
0.0, 10.1, 2012-05-30 19:14:59, 73.1, 0.022
0.0, 10.73, 2012-05-30 19:30:00, 62.07, 0.021
0.0, 11.95, 2012-05-30 19:45:00, 58.88, 0.021
0.0, 12.09, 2012-05-30 19:59:59, 58.97, 0.037
0.0, 10.85, 2012-05-30 20:15:00, 59.68, 0.048
0.0, 9.99, 2012-05-30 20:30:00, 63.43, 0.04
0.0, 10.21, 2012-05-30 20:44:59, 62.96, 0.044
0.0, 9.79, 2012-05-30 21:00:00, 68.16, 0.042
0.0, 8.99, 2012-05-30 21:15:00, 68.41, 0.063
0.0, 9.24, 2012-05-30 21:29:59, 75.0, 0.064
0.0, 7.508, 2012-05-30 21:45:00, 77.12, 0.067
0.0, 7.623, 2012-05-30 22:00:00, 72.47, 0.068
0.0, 8.93, 2012-05-30 22:14:59, 57.19, -0.311
0.0, 10.65, 2012-05-30 22:30:00, 54.47, -0.328
0.0, 10.71, 2012-05-30 22:45:00, 56.87, -0.313
0.0, 9.94, 2012-05-30 22:59:59, 66.04, 0.062
0.0, 8.62, 2012-05-30 23:15:00, 69.85, 0.059
0.0, 7.935, 2012-05-30 23:30:00, 68.05, 0.067
0.0, 7.61, 2012-05-30 23:44:59, 74.48, 0.065
0.0, 7.465, 2012-05-31 00:00:00, 71.16, 0.067
0.0, 8.12, 2012-05-31 00:15:00, 66.04, 0.063
0.0, 9.34, 2012-05-31 00:29:59, 57.82, 0.06
0.0, 10.04, 2012-05-31 00:45:00, 55.06, 0.069
0.0, 10.74, 2012-05-31 01:00:00, 52.98, 0.067
0.0, 10.62, 2012-05-31 01:14:59, 54.37, 0.063
0.0, 9.98, 2012-05-31 01:30:00, 57.49, 0.059
0.0, 9.18, 2012-05-31 01:45:00, 57.32, 0.064
0.0, 8.78, 2012-05-31 01:59:59, 66.63, 0.065
0.0, 8.17, 2012-05-31 02:15:00, 68.5, 0.064
0.0, 7.568, 2012-05-31 02:30:00, 71.02, 0.066
0.0, 7.166, 2012-05-31 02:44:59, 70.92, 0.067
0.0, 7.657, 2012-05-31 03:00:00, 64.5, 0.06
0.0, 7.93, 2012-05-31 03:15:00, 67.83, 0.076
0.0, 7.409, 2012-05-31 03:29:59, 74.63, 0.067
0.0, 6.765, 2012-05-31 03:45:00, 80.1, 0.066
0.0, 6.76, 2012-05-31 04:00:00, 81.1, 0.063
0.0, 6.551, 2012-05-31 04:14:59, 85.9, 0.069
0.0, 6.198, 2012-05-31 04:30:00, 86.0, 0.074
0.0, 6.406, 2012-05-31 04:45:00, 82.2, 0.072
0.0, 6.234, 2012-05-31 04:59:59, 87.4, 0.072
0.0, 5.923, 2012-05-31 05:15:00, 83.3, 0.077
0.0, 6.2, 2012-05-31 05:30:00, 81.0, 0.061
0.0, 6.47, 2012-05-31 05:44:59, 78.01, 0.078
0.0, 6.653, 2012-05-31 06:00:00, 80.5, 0.056
0.0, 6.483, 2012-05-31 06:15:00, 81.3, 0.057
0.0, 6.347, 2012-05-31 06:29:59, 81.1, 0.032
0.0, 6.397, 2012-05-31 06:45:00, 86.9, 0.026
0.0, 6.467, 2012-05-31 07:00:00, 83.0, 0.052
0.0, 6.671, 2012-05-31 07:14:59, 84.6, 0.059
0.0, 7.117, 2012-05-31 07:30:00, 83.8, 0.06
0.0, 7.17, 2012-05-31 07:45:00, 77.7, 0.052
0.0, 7.472, 2012-05-31 07:59:59, 77.19, 0.056
0.0, 7.661, 2012-05-31 08:15:00, 76.74, 0.055
0.0, 7.87, 2012-05-31 08:30:00, 72.92, 0.058
0.0, 8.31, 2012-05-31 08:44:59, 78.12, 0.055
0.0, 8.27, 2012-05-31 09:00:00, 71.56, 0.067
0.0, 8.39, 2012-05-31 09:15:00, 70.13, 0.059
0.0, 8.31, 2012-05-31 09:29:59, 70.56, 0.06
0.0, 8.43, 2012-05-31 09:45:00, 69.16, 0.081
0.0, 9.52, 2012-05-31 10:00:00, 66.61, 0.065
0.0, 10.13, 2012-05-31 10:14:59, 68.38, 0.067
0.0, 9.22, 2012-05-31 10:30:00, 74.51, 0.064
0.0, 9.24, 2012-05-31 10:45:00, 74.55, 0.07
0.0, 9.83, 2012-05-31 10:59:59, 66.68, 0.06
0.0, 10.14, 2012-05-31 11:15:00, 70.17, 0.077
0.0, 10.72, 2012-05-31 11:30:00, 66.67, 0.064
0.0, 11.08, 2012-05-31 11:44:59, 67.18, 0.066
0.0, 10.72, 2012-05-31 12:00:00, 61.71, 0.058
0.0, 10.37, 2012-05-31 12:15:00, 77.73, 0.079
0.0, 10.63, 2012-05-31 12:29:59, 73.66, 0.056
0.0, 10.11, 2012-05-31 12:45:00, 73.33, 0.062
0.2, 9.78, 2012-05-31 13:00:00, 86.3, 0.07
0.0, 9.23, 2012-05-31 13:14:59, 89.0, 0.075
0.0, 9.51, 2012-05-31 13:30:00, 87.7, 0.074
0.0, 9.09, 2012-05-31 13:45:00, 89.3, 0.076
0.0, 10.62, 2012-05-31 13:59:59, 80.8, 0.08
0.0, 10.93, 2012-05-31 14:15:00, 71.48, 0.089
0.0, 10.51, 2012-05-31 14:30:00, 74.12, 0.063
0.1, 10.22, 2012-05-31 14:44:59, 89.4, 0.084
0.0, 10.83, 2012-05-31 15:00:00, 69.03, 0.059
0.0, 10.79, 2012-05-31 15:15:00, 91.2, 0.074
0.1, 11.24, 2012-05-31 15:29:59, 72.48, 0.069
0.0, 11.58, 2012-05-31 15:45:00, 79.61, 0.043
0.0, 12.07, 2012-05-31 16:00:00, 66.27, 0.081
0.0, 12.86, 2012-05-31 16:14:59, 65.89, 0.059
0.0, 11.87, 2012-05-31 16:30:00, 79.87, 0.059
0.0, 13.1, 2012-05-31 16:45:00, 62.15, 0.063
0.0, 13.25, 2012-05-31 16:59:59, 67.72, 0.045
0.0, 12.48, 2012-05-31 17:15:00, 60.35, 0.07
0.0, 14.37, 2012-05-31 17:30:00, 58.42, 0.066
0.0, 13.42, 2012-05-31 17:44:59, 68.33, 0.056
0.0, 11.46, 2012-05-31 18:00:00, 75.56, 0.053
0.0, 13.04, 2012-05-31 18:15:00, 54.99, 0.064
0.0, 14.26, 2012-05-31 18:29:59, 57.77, 0.052
0.0, 14.01, 2012-05-31 18:45:00, 55.24, 0.071
0.0, 13.64, 2012-05-31 19:00:00, 57.62, 0.07
0.0, 13.19, 2012-05-31 19:14:59, 58.36, 0.063
0.0, 13.25, 2012-05-31 19:30:00, 65.9, 0.064
0.0, 13.41, 2012-05-31 19:45:00, 57.74, 0.067
0.0, 12.98, 2012-05-31 19:59:59, 68.09, 0.057
0.0, 11.37, 2012-05-31 20:15:00, 70.74, 0.045
0.0, 10.96, 2012-05-31 20:30:00, 72.27, 0.056
0.0, 10.55, 2012-05-31 20:44:59, 72.01, 0.073
0.0, 11.77, 2012-05-31 21:00:00, 50.76, 0.066
0.0, 11.25, 2012-05-31 21:15:00, 66.82, 0.068
0.0, 9.96, 2012-05-31 21:29:59, 64.14, 0.067
0.0, 9.33, 2012-05-31 21:45:00, 68.24, 0.064
0.0, 8.61, 2012-05-31 22:00:00, 66.0, 0.057
0.0, 8.41, 2012-05-31 22:14:59, 68.15, 0.06
0.0, 8.25, 2012-05-31 22:30:00, 68.53, 0.055
0.0, 8.7, 2012-05-31 22:45:00, 62.28, 0.057
0.0, 9.23, 2012-05-31 22:59:59, 63.64, 0.054
0.0, 9.24, 2012-05-31 23:15:00, 55.01, 0.055
0.0, 9.21, 2012-05-31 23:30:00, 58.48, 0.053
0.0, 9.48, 2012-05-31 23:44:59, 57.46, 0.056
0.0, 9.41, 2012-06-01 00:00:00, 54.6, 0.06
0.0, 9.42, 2012-06-01 00:15:00, 53.58, 0.055
0.0, 9.3, 2012-06-01 00:29:59, 55.01, 0.053
0.0, 9.48, 2012-06-01 00:45:00, 47.47, 0.058
0.0, 9.17, 2012-06-01 01:00:00, 52.6, 0.056
0.0, 8.31, 2012-06-01 01:14:59, 61.37, 0.06
0.0, 7.654, 2012-06-01 01:30:00, 58.59, 0.06
0.0, 7.217, 2012-06-01 01:45:00, 59.01, 0.052
0.0, 7.412, 2012-06-01 01:59:59, 59.69, 0.079
0.0, 7.26, 2012-06-01 02:15:00, 60.98, 0.068
0.0, 6.882, 2012-06-01 02:30:00, 60.4, 0.075
0.0, 7.045, 2012-06-01 02:44:59, 58.5, 0.054
0.0, 6.935, 2012-06-01 03:00:00, 55.28, 0.079
0.0, 6.596, 2012-06-01 03:15:00, 63.47, -0.319
0.0, 5.899, 2012-06-01 03:29:59, 59.43, -0.304
0.0, 5.578, 2012-06-01 03:45:00, 64.32, -0.324
0.0, 5.363, 2012-06-01 04:00:00, 64.12, 0.018
0.0, 5.41, 2012-06-01 04:14:59, 64.9, 0.021
0.0, 5.383, 2012-06-01 04:30:00, 63.27, 0.01
0.0, 5.266, 2012-06-01 04:45:00, 63.24, -0.323
0.0, 5.464, 2012-06-01 04:59:59, 59.7, 0.011
0.0, 5.666, 2012-06-01 05:15:00, 59.43, 0.081
0.0, 6.06, 2012-06-01 05:30:00, 60.82, 0.013
0.0, 6.534, 2012-06-01 05:44:59, 64.8, 0.01
0.0, 5.906, 2012-06-01 06:00:00, 68.37, 0.076
0.0, 6.149, 2012-06-01 06:15:00, 69.73, 0.063
0.0, 6.319, 2012-06-01 06:29:59, 64.32, 0.073
0.0, 7.083, 2012-06-01 06:45:00, 65.95, 0.076
0.0, 7.867, 2012-06-01 07:00:00, 58.8, 0.078
0.0, 9.11, 2012-06-01 07:14:59, 62.71, 0.065
0.0, 8.97, 2012-06-01 07:30:00, 64.15, 0.057
0.0, 8.94, 2012-06-01 07:45:00, 64.69, 0.055
0.0, 9.05, 2012-06-01 07:59:59, 59.52, 0.072
0.0, 9.16, 2012-06-01 08:15:00, 59.41, 0.067
0.0, 9.3, 2012-06-01 08:30:00, 62.74, 0.058
0.0, 9.78, 2012-06-01 08:44:59, 60.36, 0.074
0.0, 10.45, 2012-06-01 09:00:00, 54.21, 0.071
0.0, 10.93, 2012-06-01 09:15:00, 61.7, 0.061
0.0, 11.25, 2012-06-01 09:29:59, 52.46, 0.074
0.0, 10.99, 2012-06-01 09:45:00, 49.67, 0.085
0.0, 11.18, 2012-06-01 10:00:00, 51.47, 0.085
0.0, 11.89, 2012-06-01 10:14:59, 57.31, 0.074
0.0, 11.32, 2012-06-01 10:30:00, 68.41, 0.071
0.0, 10.75, 2012-06-01 10:45:00, 57.55, 0.081
0.0, 10.57, 2012-06-01 10:59:59, 70.18, 0.077
0.0, 10.3, 2012-06-01 11:15:00, 67.78, 0.061
0.0, 10.67, 2012-06-01 11:30:00, 69.58, 0.08
0.0, 10.54, 2012-06-01 11:44:59, 77.42, 0.068
0.0, 10.58, 2012-06-01 12:00:00, 67.88, 0.08
0.0, 11.92, 2012-06-01 12:15:00, 61.62, 0.078
0.0, 12.21, 2012-06-01 12:29:59, 62.32, 0.069
0.0, 12.24, 2012-06-01 12:45:00, 58.35, 0.077
0.0, 13.19, 2012-06-01 13:00:00, 50.64, 0.067
0.0, 14.02, 2012-06-01 13:14:59, 55.68, 0.073
0.0, 13.59, 2012-06-01 13:30:00, 57.41, 2.0
0.0, 14.7, 2012-06-01 13:45:00, 55.73, 2.0
0.0, 15.42, 2012-06-01 13:59:59, 52.44, 0.06
0.0, 14.25, 2012-06-01 14:15:00, 60.14, 0.073
0.0, 14.08, 2012-06-01 14:30:00, 55.29, 0.054
0.0, 15.43, 2012-06-01 14:44:59, 54.72, 0.072
0.0, 15.72, 2012-06-01 15:00:00, 52.09, 0.066
0.0, 14.52, 2012-06-01 15:15:00, 57.14, 0.071
0.0, 14.53, 2012-06-01 15:29:59, 52.78, 0.068
0.0, 16.39, 2012-06-01 15:45:00, 47.15, 0.063
0.0, 16.57, 2012-06-01 16:00:00, 48.93, 0.07
0.0, 15.82, 2012-06-01 16:14:59, 50.56, 0.066
0.0, 15.75, 2012-06-01 16:30:00, 50.86, 0.07
0.0, 15.99, 2012-06-01 16:45:00, 51.14, 0.071
0.0, 15.85, 2012-06-01 16:59:59, 51.58, 0.083
0.0, 15.87, 2012-06-01 17:15:00, 50.17, 0.058
0.0, 15.83, 2012-06-01 17:30:00, 47.86, 0.08
0.1, 13.96, 2012-06-01 17:44:59, 66.45, 0.065
0.1, 12.29, 2012-06-01 18:00:00, 79.74, -0.002
0.0, 10.76, 2012-06-01 18:15:00, 85.6, 0.057
0.5, 10.1, 2012-06-01 18:29:59, 85.0, 0.045
0.6, 8.46, 2012-06-01 18:45:00, 95.5, 0.05
0.3, 7.921, 2012-06-01 19:00:00, 97.1, 0.049
0.5, 7.952, 2012-06-01 19:14:59, 98.4, 0.064
0.7, 7.901, 2012-06-01 19:30:00, 99.2, -0.33
0.7, 7.856, 2012-06-01 19:45:00, 97.9, 0.058
0.4, 7.792, 2012-06-01 19:59:59, 99.0, 0.066
0.4, 7.741, 2012-06-01 20:15:00, 98.9, 0.047
0.4, 7.628, 2012-06-01 20:30:00, 93.6, 0.059
0.2, 7.43, 2012-06-01 20:44:59, 94.7, 0.074
0.3, 7.005, 2012-06-01 21:00:00, 97.4, 0.054
0.3, 6.746, 2012-06-01 21:15:00, 97.5, 0.058
0.1, 6.703, 2012-06-01 21:29:59, 98.2, 0.033
0.1, 6.561, 2012-06-01 21:45:00, 98.1, -0.032
0.0, 6.464, 2012-06-01 22:00:00, 98.8, -0.019
0.0, 6.398, 2012-06-01 22:14:59, 98.3, -0.02
0.0, 6.23, 2012-06-01 22:30:00, 98.7, -0.025
0.0, 6.194, 2012-06-01 22:45:00, 99.1, -0.027
0.0, 6.114, 2012-06-01 22:59:59, 99.2, 0.026
0.2, 6.086, 2012-06-01 23:15:00, 99.1, 0.033
0.0, 6.025, 2012-06-01 23:30:00, 98.0, 0.018
0.1, 6.075, 2012-06-01 23:44:59, 98.8, 0.029
0.0, 5.959, 2012-06-02 00:00:00, 97.7, 0.024
0.0, 5.891, 2012-06-02 00:15:00, 99.3, 0.044
0.1, 5.83, 2012-06-02 00:29:59, 98.9, 0.035
0.1, 5.828, 2012-06-02 00:45:00, 98.6, 0.044
0.2, 5.853, 2012-06-02 01:00:00, 94.1, 0.051
0.0, 5.599, 2012-06-02 01:14:59, 85.2, 0.046
0.0, 5.42, 2012-06-02 01:30:00, 86.8, 0.056
0.0, 4.924, 2012-06-02 01:45:00, 87.8, 0.037
0.0, 4.521, 2012-06-02 01:59:59, 87.0, 0.054
0.0, 4.409, 2012-06-02 02:15:00, 92.0, 0.06
0.0, 4.361, 2012-06-02 02:30:00, 90.0, 0.061
0.0, 4.354, 2012-06-02 02:44:59, 88.5, 0.069
0.0, 4.166, 2012-06-02 03:00:00, 96.6, 0.065
0.0, 3.881, 2012-06-02 03:15:00, 96.8, 0.065
0.0, 3.802, 2012-06-02 03:29:59, 96.8, 0.069
0.0, 3.55, 2012-06-02 03:45:00, 97.0, -0.323
0.0, 3.471, 2012-06-02 04:00:00, 98.2, -0.322
0.0, 3.285, 2012-06-02 04:14:59, 97.7, 0.082
0.0, 3.281, 2012-06-02 04:30:00, 97.2, -0.325
0.0, 3.437, 2012-06-02 04:45:00, 98.1, -0.319
0.0, 3.625, 2012-06-02 04:59:59, 98.6, 0.081
0.0, 3.684, 2012-06-02 05:15:00, 99.3, 0.079
0.0, 3.931, 2012-06-02 05:30:00, 95.8, 0.07
0.0, 4.215, 2012-06-02 05:44:59, 97.0, 0.069
0.0, 4.319, 2012-06-02 06:00:00, 94.8, 0.067
0.0, 4.303, 2012-06-02 06:15:00, 93.5, 0.065
0.0, 4.271, 2012-06-02 06:29:59, 95.0, 0.066
0.0, 4.271, 2012-06-02 06:45:00, 88.7, 0.067
0.0, 4.482, 2012-06-02 07:00:00, 89.6, 0.065
0.0, 4.51, 2012-06-02 07:14:59, 88.9, -0.342
0.0, 4.099, 2012-06-02 07:30:00, 89.0, -1.024
0.0, 3.796, 2012-06-02 07:45:00, 85.7, -0.549
0.0, 4.757, 2012-06-02 07:59:59, 81.6, -0.131
0.0, 5.171, 2012-06-02 08:15:00, 82.6, 0.254
0.0, 5.21, 2012-06-02 08:30:00, 81.6, -0.125
0.0, 5.613, 2012-06-02 08:44:59, 84.3, -0.549
0.0, 5.373, 2012-06-02 09:00:00, 85.4, 0.083
0.0, 4.945, 2012-06-02 09:15:00, 84.1, 0.078
0.0, 5.419, 2012-06-02 09:29:59, 85.3, 0.081
0.0, 5.25, 2012-06-02 09:45:00, 85.9, 0.083
0.0, 5.361, 2012-06-02 10:00:00, 81.1, 0.083
0.0, 5.34, 2012-06-02 10:14:59, 84.0, 0.084
0.0, 5.946, 2012-06-02 10:30:00, 83.4, 0.082
0.0, 6.034, 2012-06-02 10:45:00, 76.04, 0.081
0.0, 6.284, 2012-06-02 10:59:59, 75.96, 0.086
0.0, 6.5, 2012-06-02 11:15:00, 79.65, 0.087
0.0, 6.857, 2012-06-02 11:30:00, 76.49, 0.078
0.0, 7.241, 2012-06-02 11:44:59, 72.92, 0.089
