station_observations
K_Dn_Avg, WS_Std, AirTC, DBTCDT, Rain_Tot, L_Dn_Avg, L_Up_Avg, WS_Avg, Pressure, time, K_Up_Avg, RH, WindDir_Avg
0.36, 0.355, -11.92, 84.4, 0.0, -11.59, 0.025, 1.08, 934.188, 2012-02-26 07:15:00, 0.378, 86.2, 272.7
0.288, 0.235, -11.94, 84.4, 0.0, -10.88, -0.007, 0.995, 934.328, 2012-02-26 07:30:00, 0.504, 84.9, 279.4
0.198, 0.355, -12.11, 84.6, 0.0, -11.11, 0.036, 0.749, 934.433, 2012-02-26 07:45:00, 0.342, 85.5, 267.4
0.252, 0.372, -12.24, 84.8, 0.0, -11.39, 0.065, 0.818, 934.574, 2012-02-26 08:00:00, 0.18, 85.3, 261.0
0.108, 0.283, -12.29, 84.7, 0.0, -8.66, -0.011, 1.155, 934.713, 2012-02-26 08:15:00, 0.468, 84.6, 249.2
0.036, 0.368, -12.39, 84.7, 0.0, -7.07, 0.0, 1.203, 934.817, 2012-02-26 08:30:00, 0.378, 83.4, 245.5
0.018, 0.412, -12.51, 84.8, 0.0, -7.221, 0.04, 1.374, 935.069, 2012-02-26 08:45:00, 0.522, 84.3, 264.8
0.702, 0.34, -12.63, 84.9, 0.0, -8.1, 0.058, 0.94, 935.186, 2012-02-26 09:00:00, 1.656, 82.8, 278.8
2.717, 0.41, -12.69, 84.9, 0.0, -9.13, 0.032, 1.323, 935.186, 2012-02-26 09:15:00, 6.137, 83.5, 246.6
5.813, 0.359, -12.79, 84.6, 0.0, -12.92, 0.079, 1.075, 935.303, 2012-02-26 09:30:00, 12.22, 83.9, 256.8
7.343, 0.263, -12.96, 85.0, 0.0, -16.08, 0.086, 0.77, 935.422, 2012-02-26 09:45:00, 14.74, 83.4, 248.6
10.2, 0.481, -12.96, 85.0, 0.0, -13.82, -0.007, 1.434, 935.564, 2012-02-26 10:00:00, 21.29, 82.4, 243.7
13.3, 0.383, -13.05, 85.0, 0.0, -14.79, 0.05, 1.382, 935.657, 2012-02-26 10:15:00, 27.09, 83.1, 259.4
14.79, 0.328, -13.13, 84.9, 0.0, -15.94, 0.097, 1.389, 935.781, 2012-02-26 10:30:00, 29.53, 81.5, 243.2
17.53, 0.224, -13.14, 84.9, 0.0, -17.59, 0.079, 1.307, 936.05, 2012-02-26 10:45:00, 34.88, 83.5, 225.9
21.18, 0.627, -12.98, 84.9, 0.0, -15.7, -0.025, 1.92, 936.184, 2012-02-26 11:00:00, 43.7, 82.6, 248.6
21.94, 0.369, -12.94, 85.0, 0.0, -14.56, 0.022, 1.94, 936.301, 2012-02-26 11:15:00, 45.64, 82.7, 248.5
19.31, 0.269, -13.0, 85.0, 0.0, -17.65, 0.14, 1.529, 936.418, 2012-02-26 11:30:00, 39.13, 82.8, 251.0
18.56, 0.347, -12.87, 85.1, 0.0, -18.13, 0.083, 1.728, 936.418, 2012-02-26 11:45:00, 36.84, 83.5, 226.9
20.34, 0.362, -12.67, 85.0, 0.0, -18.65, -0.007, 1.644, 936.418, 2012-02-26 12:00:00, 40.53, 82.1, 230.1
22.39, 0.425, -12.38, 85.1, 0.0, -18.95, -0.047, 1.49, 936.552, 2012-02-26 12:15:00, 44.11, 82.9, 248.1
27.3, 0.265, -12.07, 85.1, 0.0, -20.02, -0.122, 1.354, 936.652, 2012-02-26 12:30:00, 54.44, 82.2, 246.5
40.22, 0.271, -11.48, 85.1, 0.0, -17.46, -0.284, 1.606, 936.669, 2012-02-26 12:45:00, 87.8, 81.1, 251.0
44.43, 0.42, -11.21, 85.0, 0.0, -18.56, -0.122, 1.494, 936.67, 2012-02-26 13:00:00, 93.5, 81.6, 240.8
32.57, 0.312, -11.29, 85.1, 0.0, -21.89, 0.158, 1.42, 936.691, 2012-02-26 13:15:00, 60.81, 81.6, 235.2
56.15, 0.228, -10.89, 85.0, 0.0, -24.12, 0.011, 1.184, 936.676, 2012-02-26 13:30:00, 77.79, 81.8, 231.0
75.54, 0.253, -10.53, 85.1, 0.0, -22.9, 0.058, 1.463, 936.665, 2012-02-26 13:45:00, 89.7, 77.98, 232.2
122.6, 0.371, -9.46, 84.8, 0.0, -25.66, 0.115, 1.135, 936.663, 2012-02-26 14:00:00, 139.7, 76.0, 231.5
122.8, 0.358, -8.78, 84.6, 0.0, -22.9, 0.205, 1.227, 936.824, 2012-02-26 14:15:00, 212.6, 74.95, 235.5
131.3, 0.428, -8.42, 84.8, 0.0, -22.35, 0.446, 1.482, 936.812, 2012-02-26 14:30:00, 227.8, 70.21, 242.6
159.8, 0.26, -7.694, 84.7, 0.0, -18.55, 0.072, 1.291, 936.829, 2012-02-26 14:45:00, 280.0, 70.1, 253.1
95.9, 0.307, -7.947, 84.9, 0.0, -15.41, 0.377, 1.303, 936.926, 2012-02-26 15:00:00, 212.3, 68.09, 246.1
77.46, 0.3, -7.88, 84.9, 0.0, -12.92, 0.298, 1.23, 936.792, 2012-02-26 15:15:00, 180.1, 74.97, 233.0
62.3, 0.55, -7.858, 84.9, 0.0, -11.75, 0.273, 0.95, 937.019, 2012-02-26 15:30:00, 147.3, 74.5, 284.6
58.7, 0.399, -7.918, 85.0, 0.0, -10.04, 0.348, 1.327, 937.022, 2012-02-26 15:45:00, 139.0, 72.01, 243.0
57.03, 0.382, -7.911, 85.0, 0.0, -9.26, 0.151, 1.167, 937.031, 2012-02-26 16:00:00, 133.3, 68.79, 251.1
63.58, 0.472, -7.648, 84.9, 0.0, -9.07, -0.086, 0.988, 937.137, 2012-02-26 16:15:00, 139.3, 73.15, 244.8
63.13, 0.369, -7.393, 84.9, 0.0, -9.96, -0.05, 0.719, 937.141, 2012-02-26 16:30:00, 140.4, 71.13, 267.1
53.99, 0.442, -7.546, 84.9, 0.0, -10.31, 0.287, 0.985, 937.14, 2012-02-26 16:45:00, 121.5, 73.8, 227.4
52.5, 0.328, -7.49, 84.9, 0.0, -9.73, 0.262, 1.311, 937.156, 2012-02-26 17:00:00, 118.5, 73.84, 233.0
43.75, 0.264, -7.538, 84.9, 0.0, -12.23, 0.187, 0.848, 937.256, 2012-02-26 17:15:00, 93.8, 71.33, 246.4
40.08, 0.332, -7.545, 84.9, 0.0, -15.22, 0.234, 0.767, 937.243, 2012-02-26 17:30:00, 79.74, 71.4, 262.5
33.34, 0.242, -7.796, 84.8, 0.0, -18.82, 0.219, 0.7, 937.513, 2012-02-26 17:45:00, 62.37, 77.56, 253.4
28.97, 0.218, -7.824, 84.8, 0.0, -18.59, 0.18, 0.721, 937.629, 2012-02-26 18:00:00, 58.49, 81.3, 235.4
26.11, 0.323, -7.811, 84.9, 0.0, -15.33, 0.05, 0.556, 937.734, 2012-02-26 18:15:00, 55.4, 75.43, 221.9
19.28, 0.192, -7.791, 84.9, 0.0, -11.2, 0.079, 0.515, 937.744, 2012-02-26 18:30:00, 42.71, 75.8, 238.7
13.2, 0.317, -7.965, 84.9, 0.0, -10.63, 0.086, 0.622, 937.886, 2012-02-26 18:45:00, 29.65, 78.89, 243.7
8.78, 0.186, -8.19, 84.9, 0.0, -11.43, 0.133, 0.574, 938.009, 2012-02-26 19:00:00, 19.62, 82.1, 260.6
5.251, 0.249, -8.32, 84.9, 0.0, -9.86, 0.115, 0.672, 937.996, 2012-02-26 19:15:00, 12.46, 82.1, 250.1
2.931, 0.255, -8.67, 84.9, 0.0, -12.0, 0.169, 0.633, 937.999, 2012-02-26 19:30:00, 6.6, 86.1, 254.2
0.647, 0.178, -8.99, 84.9, 0.0, -14.59, 0.212, 0.369, 937.982, 2012-02-26 19:45:00, 1.421, 83.3, 275.3
0.0, 0.173, -9.44, 84.7, 0.0, -19.05, 0.205, 0.144, 937.99, 2012-02-26 20:00:00, 0.018, 86.1, 192.1
0.0, 0.115, -9.81, 84.9, 0.0, -18.17, 0.144, 0.069, 938.105, 2012-02-26 20:15:00, 0.0, 88.1, 187.8
0.0, 0.117, -10.1, 84.9, 0.0, -18.69, 0.198, 0.098, 938.083, 2012-02-26 20:30:00, 0.0, 87.5, 235.8
0.0, 0.17, -10.36, 84.9, 0.0, -21.42, 0.176, 0.221, 938.237, 2012-02-26 20:45:00, 0.0, 88.1, 196.1
0.108, 0.127, -10.53, 84.9, 0.0, -18.88, 0.129, 0.244, 938.237, 2012-02-26 21:00:00, 0.0, 89.6, 211.4
0.126, 0.001, -11.01, 84.9, 0.0, -21.28, 0.155, 0.0, 938.237, 2012-02-26 21:15:00, 0.0, 90.5, 223.3
0.0, 0.066, -11.32, 84.9, 0.0, -22.29, 0.137, 0.039, 938.212, 2012-02-26 21:30:00, 0.0, 90.8, 223.2
0.0, 0.059, -11.57, 84.8, 0.0, -21.42, 0.086, 0.039, 938.232, 2012-02-26 21:45:00, 0.036, 90.2, 223.3
0.0, 0.045, -11.83, 84.8, 0.0, -20.37, 0.115, 0.04, 938.104, 2012-02-26 22:00:00, 0.144, 90.6, 223.3
0.0, 0.039, -12.33, 84.8, 0.0, -25.66, 0.198, 0.022, 938.126, 2012-02-26 22:15:00, 0.018, 91.2, 223.2
0.0, 0.145, -12.72, 84.8, 0.0, -28.02, 0.176, 0.123, 938.223, 2012-02-26 22:30:00, 0.0, 92.0, 219.6
0.252, 0.048, -13.08, 84.8, 0.0, -28.38, 0.187, 0.023, 938.223, 2012-02-26 22:45:00, 0.0, 91.4, 200.6
0.054, 0.043, -13.62, 84.8, 0.0, -28.18, 0.162, 0.027, 938.361, 2012-02-26 23:00:00, 0.0, 91.4, 200.5
0.0, 0.096, -13.92, 84.7, 0.0, -27.32, 0.122, 0.056, 938.226, 2012-02-26 23:15:00, 0.072, 93.0, 200.4
0.0, 0.075, -14.48, 84.8, 0.0, -26.39, 0.111, 0.035, 938.111, 2012-02-26 23:30:00, 0.126, 93.1, 148.9
0.0, 0.088, -14.63, 84.7, 0.0, -25.34, 0.065, 0.054, 938.114, 2012-02-26 23:45:00, 0.306, 92.8, 156.6
0.324, 0.137, -14.62, 84.6, 0.0, -24.2, 0.007, 0.14, 938.242, 2012-02-27 00:00:00, 0.648, 92.5, 240.2
0.054, 0.0, -14.98, 84.7, 0.0, -24.54, 0.162, 0.0, 938.259, 2012-02-27 00:15:00, 0.216, 92.2, 271.0
0.018, 0.029, -15.22, 84.7, 0.0, -25.12, 0.032, 0.008, 938.238, 2012-02-27 00:30:00, 0.378, 92.5, 265.6
0.414, 0.0, -15.35, 84.8, 0.0, -24.98, 0.058, 0.0, 938.356, 2012-02-27 00:45:00, 0.756, 92.2, 254.0
0.0, 0.019, -15.61, 84.8, 0.0, -24.88, 0.09, 0.005, 938.133, 2012-02-27 01:00:00, 0.756, 91.9, 262.2
0.0, 0.0, -16.07, 84.7, 0.0, -24.66, 0.09, 0.0, 938.11, 2012-02-27 01:15:00, 0.576, 91.4, 279.7
0.18, 0.0, -16.07, 84.7, 0.0, -24.12, -0.029, 0.0, 938.122, 2012-02-27 01:30:00, 0.9, 91.5, 279.3
0.45, 0.0, -16.42, 84.6, 0.0, -24.2, 0.108, 0.0, 938.129, 2012-02-27 01:45:00, 0.684, 90.7, 279.4
0.0, 0.0, -16.73, 84.7, 0.0, -23.82, 0.112, 0.0, 938.14, 2012-02-27 02:00:00, 0.414, 91.1, 263.9
0.0, 0.0, -16.89, 84.8, 0.0, -23.23, 0.043, 0.0, 938.138, 2012-02-27 02:15:00, 0.648, 91.2, 240.6
0.0, 0.0, -17.04, 84.5, 0.0, -22.95, 0.036, 0.0, 938.031, 2012-02-27 02:30:00, 1.027, 90.8, 240.6
0.0, 0.0, -17.32, 84.8, 0.0, -22.81, -0.018, 0.0, 937.897, 2012-02-27 02:45:00, 0.756, 91.2, 166.6
0.0, 0.0, -17.55, 84.6, 0.0, -22.55, 0.011, 0.0, 937.787, 2012-02-27 03:00:00, 0.882, 90.3, 110.2
0.0, 0.0, -17.84, 84.7, 0.0, -22.31, 0.058, 0.0, 937.778, 2012-02-27 03:15:00, 0.612, 90.4, 145.1
0.0, 0.0, -17.9, 84.7, 0.0, -21.76, 0.011, 0.0, 937.777, 2012-02-27 03:30:00, 0.973, 90.3, 146.0
0.0, 0.0, -18.15, 84.8, 0.0, -21.31, 0.04, 0.0, 937.779, 2012-02-27 03:45:00, 1.009, 90.1, 180.6
0.0, 0.0, -18.1, 84.6, 0.0, -20.99, 0.025, 0.0, 937.797, 2012-02-27 04:00:00, 1.045, 90.1, 192.0
0.0, 0.0, -18.42, 84.7, 0.0, -20.87, -0.018, 0.0, 937.538, 2012-02-27 04:15:00, 1.009, 89.8, 151.9
0.0, 0.0, -18.55, 84.8, 0.0, -19.99, -0.097, 0.0, 937.425, 2012-02-27 04:30:00, 1.225, 90.0, 70.3
0.0, 0.0, -18.5, 84.6, 0.0, -19.15, -0.032, 0.0, 937.053, 2012-02-27 04:45:00, 1.279, 89.6, 85.4
0.0, 0.0, -18.76, 84.8, 0.0, -18.86, 0.032, 0.0, 937.064, 2012-02-27 05:00:00, 1.099, 88.9, 139.0
0.0, 0.0, -18.7, 84.7, 0.0, -18.86, 0.0, 0.0, 937.067, 2012-02-27 05:15:00, 1.243, 89.6, 164.0
0.0, 0.0, -18.87, 84.7, 0.0, -19.03, 0.022, 0.0, 936.802, 2012-02-27 05:30:00, 0.973, 88.9, 164.2
0.0, 0.015, -18.98, 84.4, 0.0, -18.86, -0.112, 0.004, 936.569, 2012-02-27 05:45:00, 1.207, 89.4, 107.1
0.0, 0.0, -18.89, 84.7, 0.0, -18.14, -0.05, 0.0, 936.583, 2012-02-27 06:00:00, 1.297, 88.7, 139.8
0.0, 0.0, -19.02, 84.6, 0.0, -17.8, -0.014, 0.0, 936.586, 2012-02-27 06:15:00, 1.117, 88.3, 182.8
0.0, 0.0, -19.05, 84.6, 0.0, -17.17, -0.014, 0.0, 936.457, 2012-02-27 06:30:00, 1.045, 89.0, 182.8
0.0, 0.0, -19.21, 84.7, 0.0, -17.28, -0.004, 0.0, 936.459, 2012-02-27 06:45:00, 0.955, 88.7, 182.7
0.0, 0.0, -19.28, 84.6, 0.0, -17.72, -0.029, 0.0, 936.326, 2012-02-27 07:00:00, 1.207, 87.8, 182.0
0.0, 0.0, -19.49, 84.7, 0.0, -17.58, 0.022, 0.0, 936.194, 2012-02-27 07:15:00, 0.703, 88.6, 180.9
0.0, 0.0, -19.72, 84.7, 0.0, -17.2, 0.036, 0.0, 935.95, 2012-02-27 07:30:00, 0.937, 87.9, 181.0
0.0, 0.0, -19.52, 84.6, 0.0, -16.97, -0.072, 0.0, 936.075, 2012-02-27 07:45:00, 1.423, 88.4, 181.0
0.0, 0.0, -19.67, 84.6, 0.0, -17.07, -0.014, 0.0, 936.234, 2012-02-27 08:00:00, 1.189, 87.9, 181.1
0.0, 0.0, -19.71, 84.4, 0.0, -16.98, -0.025, 0.0, 935.952, 2012-02-27 08:15:00, 0.991, 88.0, 180.9
0.0, 0.0, -19.86, 84.6, 0.0, -16.68, -0.054, 0.0, 935.701, 2012-02-27 08:30:00, 1.081, 87.6, 63.76
0.0, 0.0, -19.92, 84.5, 0.0, -15.78, -0.054, 0.0, 935.457, 2012-02-27 08:45:00, 1.351, 88.0, 63.32
0.306, 0.0, -20.06, 84.7, 0.0, -14.92, -0.09, 0.0, 935.092, 2012-02-27 09:00:00, 2.847, 87.5, 80.5
2.775, 0.027, -19.58, 84.5, 0.0, -14.24, -0.187, 0.007, 935.095, 2012-02-27 09:15:00, 7.749, 88.4, 110.6
6.559, 0.0, -19.48, 84.3, 0.0, -15.36, -0.104, 0.0, 934.866, 2012-02-27 09:30:00, 14.29, 87.5, 90.6
9.62, 0.0, -19.28, 84.6, 0.0, -15.7, -0.241, 0.0, 934.86, 2012-02-27 09:45:00, 20.8, 88.1, 62.23
15.15, 0.0, -18.65, 84.5, 0.0, -13.51, -0.295, 0.0, 934.853, 2012-02-27 10:00:00, 30.87, 87.7, 130.4
25.95, 0.0, -17.76, 84.5, 0.0, -8.32, -0.519, 0.0, 934.849, 2012-02-27 10:15:00, 51.83, 87.5, 148.8
36.06, 0.248, -16.67, 84.5, 0.0, -3.155, -0.681, 0.175, 934.365, 2012-02-27 10:30:00, 72.89, 87.5, 95.6
42.77, 0.188, -15.79, 84.4, 0.0, -2.931, -0.587, 0.356, 934.273, 2012-02-27 10:45:00, 84.9, 87.0, 66.79
48.25, 0.271, -15.08, 84.4, 0.0, -3.511, -0.389, 0.726, 934.027, 2012-02-27 11:00:00, 94.9, 88.5, 56.73
51.48, 0.17, -14.04, 84.2, 0.0, -4.226, -0.353, 0.181, 933.771, 2012-02-27 11:15:00, 101.6, 87.2, 138.6
53.13, 0.162, -13.69, 84.3, 0.0, -5.399, -0.155, 0.252, 933.647, 2012-02-27 11:30:00, 104.3, 87.0, 134.2
57.75, 0.218, -13.08, 84.3, 0.0, -6.021, -0.076, 0.349, 933.508, 2012-02-27 11:45:00, 113.2, 86.8, 58.74
60.8, 0.294, -12.5, 84.2, 0.0, -7.787, -0.029, 0.361, 933.391, 2012-02-27 12:00:00, 117.3, 85.2, 85.8
64.11, 0.193, -11.96, 84.2, 0.0, -9.97, -0.115, 0.231, 933.241, 2012-02-27 12:15:00, 124.7, 83.9, 142.9
64.89, 0.147, -11.54, 84.3, 0.0, -11.47, 0.007, 0.129, 933.013, 2012-02-27 12:30:00, 125.5, 85.5, 185.7
65.81, 0.136, -11.16, 84.3, 0.0, -14.4, -0.072, 0.086, 932.789, 2012-02-27 12:45:00, 128.2, 83.0, 86.6
62.27, 0.18, -10.5, 84.1, 0.0, -17.71, 0.104, 0.163, 932.394, 2012-02-27 13:00:00, 117.0, 82.3, 61.64
72.96, 0.155, -9.66, 84.1, 0.0, -18.79, -0.076, 0.121, 932.045, 2012-02-27 13:15:00, 136.4, 81.8, 100.4
76.79, 0.178, -8.73, 84.0, 0.0, -18.53, -0.086, 0.158, 931.785, 2012-02-27 13:30:00, 145.9, 79.67, 142.2
79.53, 0.154, -8.61, 84.1, 0.0, -18.79, 0.119, 0.194, 931.43, 2012-02-27 13:45:00, 149.7, 78.49, 87.9
98.4, 0.204, -7.191, 84.0, 0.0, -20.39, 0.018, 0.262, 931.07, 2012-02-27 14:00:00, 179.8, 74.84, 128.5
107.0, 0.262, -6.702, 83.8, 0.0, -20.85, 0.201, 0.41, 930.701, 2012-02-27 14:15:00, 199.6, 74.85, 125.4
124.3, 0.223, -5.551, 83.8, 0.0, -22.96, 0.158, 0.341, 930.467, 2012-02-27 14:30:00, 224.2, 67.96, 157.8
141.2, 0.163, -4.402, 83.1, 0.0, -25.43, 0.011, 0.196, 930.082, 2012-02-27 14:45:00, 240.3, 63.24, 158.8
125.0, 0.183, -5.776, 82.5, 0.0, -33.02, 0.532, 0.357, 929.834, 2012-02-27 15:00:00, 185.0, 73.05, 196.6
121.7, 0.317, -5.101, 80.5, 0.0, -32.93, 0.604, 0.501, 929.462, 2012-02-27 15:15:00, 176.7, 70.41, 122.1
106.2, 0.463, -5.523, 80.3, 0.0, -35.13, 0.528, 0.604, 929.231, 2012-02-27 15:30:00, 151.3, 75.06, 102.8
73.59, 0.38, -4.791, 80.8, 0.0, -31.14, 0.384, 0.64, 928.951, 2012-02-27 15:45:00, 142.0, 72.87, 76.0
82.8, 0.271, -4.027, 81.0, 0.0, -22.99, 0.427, 1.094, 928.717, 2012-02-27 16:00:00, 156.5, 63.62, 55.2
68.97, 0.342, -4.085, 82.2, 0.0, -23.82, 0.356, 0.967, 928.618, 2012-02-27 16:15:00, 133.4, 64.27, 90.0
65.82, 0.342, -3.667, 82.5, 0.0, -20.38, 0.158, 1.126, 928.477, 2012-02-27 16:30:00, 136.6, 61.06, 91.8
65.12, 0.341, -3.435, 82.5, 0.0, -20.79, -0.136, 0.663, 928.339, 2012-02-27 16:45:00, 134.1, 65.43, 94.4
62.71, 0.257, -3.317, 82.6, 0.0, -21.11, 0.366, 1.265, 928.211, 2012-02-27 17:00:00, 119.5, 61.39, 49.98
50.09, 0.329, -3.441, 82.9, 0.0, -22.2, 0.251, 0.859, 927.99, 2012-02-27 17:15:00, 99.5, 60.72, 41.85
48.98, 0.331, -3.395, 82.5, 0.0, -22.89, 0.061, 0.653, 927.856, 2012-02-27 17:30:00, 94.8, 70.74, 143.9
47.85, 0.352, -3.061, 82.6, 0.0, -19.86, -0.047, 0.689, 927.588, 2012-02-27 17:45:00, 97.6, 60.72, 62.25
29.71, 0.438, -3.424, 82.4, 0.0, -22.73, 0.223, 0.863, 927.455, 2012-02-27 18:00:00, 60.05, 67.12, 58.57
25.94, 0.343, -3.839, 82.4, 0.0, -22.38, 0.065, 0.455, 927.371, 2012-02-27 18:15:00, 52.45, 72.91, 52.7
16.25, 0.327, -4.162, 82.4, 0.0, -20.47, 0.115, 0.523, 927.125, 2012-02-27 18:30:00, 33.4, 76.85, 83.9
11.86, 0.345, -4.885, 82.7, 0.0, -19.84, 0.147, 0.579, 927.002, 2012-02-27 18:45:00, 24.48, 82.1, 85.0
10.28, 0.211, -5.364, 82.5, 0.0, -19.21, 0.158, 0.39, 926.878, 2012-02-27 19:00:00, 20.28, 84.6, 26.54
7.136, 0.209, -5.772, 82.6, 0.0, -19.15, 0.183, 0.291, 926.743, 2012-02-27 19:15:00, 13.91, 87.9, 98.8
3.02, 0.156, -6.255, 82.5, 0.0, -20.43, 0.269, 0.322, 926.739, 2012-02-27 19:30:00, 6.022, 90.1, 159.5
0.234, 0.134, -6.638, 82.6, 0.0, -22.12, 0.273, 0.318, 926.638, 2012-02-27 19:45:00, 0.989, 90.6, 171.2
0.0, 0.123, -7.035, 82.5, 0.0, -21.68, 0.223, 0.32, 926.603, 2012-02-27 20:00:00, 0.0, 91.9, 172.3
0.0, 0.126, -7.331, 82.6, 0.0, -19.81, 0.19, 0.205, 926.488, 2012-02-27 20:15:00, 0.0, 91.7, 176.9
0.0, 0.135, -7.566, 82.7, 0.0, -19.09, 0.158, 0.158, 926.501, 2012-02-27 20:30:00, 0.0, 92.6, 177.1
0.0, 0.103, -7.677, 82.6, 0.0, -16.92, 0.086, 0.095, 926.381, 2012-02-27 20:45:00, 0.0, 92.6, 177.5
0.0, 0.107, -7.84, 82.5, 0.0, -13.76, 0.032, 0.113, 926.127, 2012-02-27 21:00:00, 0.036, 92.8, 177.1
0.0, 0.138, -7.981, 82.6, 0.0, -13.38, 0.04, 0.162, 925.999, 2012-02-27 21:15:00, 0.09, 93.2, 189.3
0.0, 0.183, -8.07, 82.6, 0.0, -11.25, 0.011, 0.165, 925.782, 2012-02-27 21:30:00, 0.342, 93.7, 200.5
0.0, 0.094, -8.08, 82.8, 0.0, -10.77, 0.007, 0.085, 925.772, 2012-02-27 21:45:00, 0.45, 93.0, 200.6
0.0, 0.087, -8.23, 82.8, 0.0, -12.36, 0.061, 0.066, 925.656, 2012-02-27 22:00:00, 0.216, 92.7, 200.5
0.0, 0.15, -8.27, 82.8, 0.0, -10.93, 0.011, 0.17, 925.543, 2012-02-27 22:15:00, 0.378, 93.2, 200.6
0.0, 0.067, -8.33, 82.9, 0.0, -10.4, 0.007, 0.048, 925.527, 2012-02-27 22:30:00, 0.468, 92.9, 200.6
0.0, 0.029, -8.43, 82.9, 0.0, -10.38, 0.0, 0.013, 925.412, 2012-02-27 22:45:00, 0.432, 93.3, 200.6
0.0, 0.111, -8.54, 83.0, 0.0, -9.68, -0.025, 0.07, 925.167, 2012-02-27 23:00:00, 0.468, 94.0, 200.5
0.0, 0.0, -8.61, 83.0, 0.0, -9.46, -0.032, 0.0, 925.038, 2012-02-27 23:15:00, 0.504, 94.7, 200.4
0.0, 0.093, -8.57, 83.0, 0.0, -8.41, -0.029, 0.053, 925.043, 2012-02-27 23:30:00, 0.468, 94.6, 200.5
0.0, 0.073, -8.49, 82.9, 0.0, -6.753, -0.04, 0.035, 925.041, 2012-02-27 23:45:00, 0.486, 94.5, 201.0
0.0, 0.16, -8.41, 83.0, 0.0, -5.973, -0.083, 0.095, 924.912, 2012-02-28 00:00:00, 0.54, 94.1, 201.6
0.0, 0.114, -8.35, 83.0, 0.0, -4.162, -0.061, 0.109, 924.676, 2012-02-28 00:15:00, 0.54, 94.3, 201.3
0.0, 0.253, -8.34, 83.0, 0.0, -5.183, -0.061, 0.219, 924.671, 2012-02-28 00:30:00, 0.54, 94.5, 146.1
0.09, 0.139, -8.36, 83.0, 0.0, -7.468, 0.004, 0.131, 924.567, 2012-02-28 00:45:00, 0.36, 94.3, 211.5
0.0, 0.15, -8.37, 83.0, 0.0, -8.73, 0.011, 0.264, 924.565, 2012-02-28 01:00:00, 0.252, 94.4, 225.0
0.0, 0.0, -8.41, 83.0, 0.0, -7.982, 0.0, 0.0, 924.299, 2012-02-28 01:15:00, 0.234, 94.6, 186.4
0.0, 0.092, -8.49, 83.0, 0.0, -8.23, 0.007, 0.069, 924.183, 2012-02-28 01:30:00, 0.162, 94.6, 186.3
0.0, 0.132, -8.49, 82.9, 0.0, -8.02, -0.011, 0.095, 924.085, 2012-02-28 01:45:00, 0.234, 94.7, 186.5
0.0, 0.11, -8.57, 82.9, 0.0, -10.21, 0.025, 0.063, 924.075, 2012-02-28 02:00:00, 0.144, 94.6, 255.6
0.0, 0.0, -8.65, 82.9, 0.0, -9.98, 0.007, 0.0, 923.942, 2012-02-28 02:15:00, 0.0, 94.7, 262.9
0.0, 0.0, -8.76, 82.9, 0.0, -9.6, 0.018, 0.0, 923.944, 2012-02-28 02:30:00, 0.072, 94.9, 261.1
0.0, 0.095, -8.82, 82.8, 0.0, -11.89, 0.043, 0.045, 923.848, 2012-02-28 02:45:00, 0.072, 95.0, 261.0
0.0, 0.0, -9.07, 82.9, 0.0, -15.5, 0.086, 0.0, 923.716, 2012-02-28 03:00:00, 0.0, 95.0, 261.0
0.0, 0.0, -9.23, 82.8, 0.0, -13.19, 0.004, 0.0, 923.585, 2012-02-28 03:15:00, 0.0, 95.3, 261.0
0.0, 0.108, -9.22, 82.8, 0.0, -10.23, -0.036, 0.047, 923.325, 2012-02-28 03:30:00, 0.18, 95.6, 251.9
0.0, 0.079, -9.15, 82.6, 0.0, -9.91, -0.029, 0.043, 923.216, 2012-02-28 03:45:00, 0.27, 95.4, 228.2
0.0, 0.12, -9.18, 82.7, 0.0, -9.62, -0.029, 0.09, 923.1, 2012-02-28 04:00:00, 0.306, 95.4, 186.6
0.0, 0.054, -9.18, 82.7, 0.0, -10.17, -0.025, 0.021, 922.986, 2012-02-28 04:15:00, 0.252, 95.3, 169.6
0.0, 0.051, -9.17, 82.7, 0.0, -8.15, -0.036, 0.023, 922.873, 2012-02-28 04:30:00, 0.306, 95.7, 171.0
0.036, 0.125, -8.97, 82.6, 0.0, -4.899, -0.137, 0.111, 922.87, 2012-02-28 04:45:00, 0.612, 95.2, 277.8
0.0, 0.12, -8.85, 82.6, 0.0, -3.648, -0.119, 0.248, 922.866, 2012-02-28 05:00:00, 0.54, 95.2, 233.2
0.198, 0.084, -8.69, 82.5, 0.0, -3.102, -0.075, 0.043, 922.731, 2012-02-28 05:15:00, 0.612, 95.2, 250.9
0.0, 0.155, -8.7, 82.3, 0.0, -3.918, -0.032, 0.062, 922.588, 2012-02-28 05:30:00, 0.45, 95.0, 258.3
0.0, 0.115, -8.62, 82.3, 0.0, -3.357, -0.05, 0.078, 922.383, 2012-02-28 05:45:00, 0.432, 95.0, 228.1
0.0, 0.091, -8.61, 82.3, 0.0, -3.292, -0.04, 0.045, 922.381, 2012-02-28 06:00:00, 0.324, 95.0, 252.8
0.0, 0.137, -8.52, 82.2, 0.0, -3.393, -0.065, 0.137, 922.246, 2012-02-28 06:15:00, 0.522, 95.0, 204.0
0.0, 0.132, -8.48, 82.1, 0.0, -4.158, -0.029, 0.057, 922.38, 2012-02-28 06:30:00, 0.36, 94.9, 184.2
