station_observations
Rain_Tot, AirTC, time, RH, WS_Avg, DBTCDT
0.0, -0.8, 2012-01-16 06:00:00, 87.4, 1.679, 1.456
0.0, -0.808, 2012-01-16 07:00:00, 86.8, 1.787, 1.454
0.0, -0.812, 2012-01-16 07:59:59, 86.5, 1.231, 1.456
0.0, -0.822, 2012-01-16 09:00:00, 86.2, 0.686, 1.454
0.0, -0.823, 2012-01-16 10:00:00, 86.2, 0.959, 1.451
0.0, -0.824, 2012-01-16 10:59:59, 86.0, 1.63, 1.454
0.0, -0.828, 2012-01-16 12:00:00, 85.7, 1.494, 1.459
0.0, -0.829, 2012-01-16 13:00:00, 85.7, 0.826, 1.456
0.0, -0.83, 2012-01-16 13:59:59, 84.4, 0.319, 1.456
0.0, -0.855, 2012-01-16 15:00:00, 81.3, 0.011, 1.463
0.0, -0.867, 2012-01-16 16:00:00, 82.5, 0.041, 1.459
0.0, -0.866, 2012-01-16 16:59:59, 82.8, 0.3, 1.456
0.0, -0.86, 2012-01-16 18:00:00, 83.3, 0.352, 1.447
0.0, -0.851, 2012-01-16 19:00:00, 83.6, 0.55, 1.437
0.0, -0.843, 2012-01-16 19:59:59, 83.5, 0.265, 1.438
0.0, -0.834, 2012-01-16 21:00:00, 83.4, 0.333, 1.444
0.0, -0.836, 2012-01-16 22:00:00, 83.0, 1.066, 1.444
0.0, -0.839, 2012-01-16 22:59:59, 82.7, 0.325, 1.445
0.0, -0.853, 2012-01-17 00:00:00, 80.4, 0.319, 1.441
0.0, -0.878, 2012-01-17 01:00:00, 78.5, 1.198, 1.44
0.0, -0.894, 2012-01-17 01:59:59, 78.0, 1.254, 1.444
0.0, -0.888, 2012-01-17 03:00:00, 79.2, 0.949, 1.438
0.0, -0.872, 2012-01-17 04:00:00, 79.7, 0.731, 1.438
0.0, -0.864, 2012-01-17 04:59:59, 80.0, 1.053, 1.437
0.0, -0.871, 2012-01-17 06:00:00, 77.8, 0.531, 1.435
0.0, -0.875, 2012-01-17 07:00:00, 76.8, 0.816, 1.445
0.0, -0.871, 2012-01-17 07:59:59, 78.4, 0.877, 1.441
0.0, -0.858, 2012-01-17 09:00:00, 77.3, 0.864, 1.442
0.0, -0.859, 2012-01-17 10:00:00, 76.8, 0.538, 1.437
0.0, -0.828, 2012-01-17 10:59:59, 79.4, 0.112, 1.434
0.0, -0.789, 2012-01-17 12:00:00, 81.7, 1.214, 1.437
0.0, -0.769, 2012-01-17 13:00:00, 82.2, 0.771, 1.436
0.0, -0.758, 2012-01-17 13:59:59, 81.8, 0.065, 1.444
0.0, -0.783, 2012-01-17 15:00:00, 79.5, 0.158, 1.445
0.0, -0.807, 2012-01-17 16:00:00, 78.9, 1.159, 1.441
0.0, -0.811, 2012-01-17 16:59:59, 78.5, 1.366, 1.438
0.0, -0.813, 2012-01-17 18:00:00, 78.5, 1.38, 1.438
0.0, -0.804, 2012-01-17 19:00:00, 78.7, 1.446, 1.439
0.0, -0.794, 2012-01-17 19:59:59, 80.0, 0.99, 1.435
0.0, -0.783, 2012-01-17 21:00:00, 80.2, 0.885, 1.433
0.0, -0.766, 2012-01-17 22:00:00, 81.2, 0.29, 1.414
0.0, -0.773, 2012-01-17 22:59:59, 78.4, 0.932, 1.416
0.0, -0.784, 2012-01-18 00:00:00, 77.6, 1.326, 1.417
0.0, -0.786, 2012-01-18 01:00:00, 77.3, 1.097, 1.416
0.0, -0.785, 2012-01-18 01:59:59, 76.4, 1.498, 1.414
0.0, -0.779, 2012-01-18 03:00:00, 76.5, 1.614, 1.414
0.0, -0.762, 2012-01-18 04:00:00, 76.5, 1.539, 1.411
0.0, -0.746, 2012-01-18 04:59:59, 76.5, 1.529, 1.416
0.0, -0.735, 2012-01-18 06:00:00, 76.5, 1.648, 1.416
0.0, -0.719, 2012-01-18 07:00:00, 76.8, 1.644, 1.418
0.0, -0.715, 2012-01-18 07:59:59, 77.0, 1.657, 1.421
0.0, -0.702, 2012-01-18 09:00:00, 77.2, 1.409, 1.414
0.0, -0.687, 2012-01-18 10:00:00, 78.0, 0.854, 1.42
0.0, -0.672, 2012-01-18 10:59:59, 78.6, 0.205, 1.414
0.0, -0.645, 2012-01-18 12:00:00, 80.9, 0.259, 2.42
0.0, -0.62, 2012-01-18 13:00:00, 82.3, 0.161, 1.424
0.0, -0.613, 2012-01-18 13:59:59, 82.8, 0.228, 1.43
0.0, -0.644, 2012-01-18 15:00:00, 81.8, 0.807, 1.415
0.0, -0.67, 2012-01-18 16:00:00, 81.5, 1.373, 1.413
0.0, -0.683, 2012-01-18 16:59:59, 81.6, 1.665, 1.412
0.0, -0.682, 2012-01-18 18:00:00, 81.8, 1.728, 1.411
0.0, -0.683, 2012-01-18 19:00:00, 81.9, 1.846, 1.411
0.0, -0.681, 2012-01-18 19:59:59, 82.2, 1.794, 1.408
0.0, -0.677, 2012-01-18 21:00:00, 82.9, 1.536, 1.41
0.0, -0.675, 2012-01-18 22:00:00, 82.8, 1.499, 1.409
0.0, -0.672, 2012-01-18 22:59:59, 83.0, 1.527, 1.405
0.0, -0.673, 2012-01-19 00:00:00, 83.0, 1.342, 1.402
0.0, -0.679, 2012-01-19 01:00:00, 82.8, 1.599, 1.405
0.0, -0.688, 2012-01-19 01:59:59, 83.3, 1.435, 1.399
0.0, -0.692, 2012-01-19 03:00:00, 83.1, 1.588, 1.407
0.0, -0.696, 2012-01-19 04:00:00, 82.3, 1.664, 1.407
0.0, -0.716, 2012-01-19 04:59:59, 82.3, 1.499, 1.409
0.0, -0.715, 2012-01-19 06:00:00, 82.2, 1.471, 1.404
0.0, -0.714, 2012-01-19 07:00:00, 82.6, 1.649, 1.397
0.0, -0.713, 2012-01-19 07:59:59, 83.3, 1.792, 1.394
0.0, -0.7, 2012-01-19 09:00:00, 83.4, 1.218, 1.398
0.0, -0.699, 2012-01-19 10:00:00, 83.9, 0.713, 1.398
0.0, -0.693, 2012-01-19 10:59:59, 84.1, 0.397, 1.409
0.0, -0.667, 2012-01-19 12:00:00, 85.6, 0.269, 1.391
0.0, -0.637, 2012-01-19 13:00:00, 88.3, 0.649, 1.406
0.0, -0.605, 2012-01-19 13:59:59, 86.6, 0.632, 1.414
0.0, -0.603, 2012-01-19 15:00:00, 86.3, 1.597, 1.401
0.0, -0.626, 2012-01-19 16:00:00, 86.0, 1.76, 1.409
0.0, -0.643, 2012-01-19 16:59:59, 86.0, 1.9, 1.401
0.0, -0.649, 2012-01-19 18:00:00, 86.2, 1.849, 1.399
0.0, -0.642, 2012-01-19 19:00:00, 86.5, 1.753, 2.42
0.0, -0.614, 2012-01-19 19:59:59, 87.2, 1.501, 1.394
0.0, -0.592, 2012-01-19 21:00:00, 88.4, 1.195, 1.389
0.0, -0.59, 2012-01-19 22:00:00, 89.2, 0.929, 1.38
0.0, -0.594, 2012-01-19 22:59:59, 90.1, 0.792, 1.405
0.0, -0.613, 2012-01-20 00:00:00, 91.4, 0.621, 1.4
0.0, -0.633, 2012-01-20 01:00:00, 92.0, 0.417, 1.396
0.0, -0.657, 2012-01-20 01:59:59, 92.4, 0.789, 1.403
0.0, -0.682, 2012-01-20 03:00:00, 92.8, 0.837, 1.404
0.0, -0.702, 2012-01-20 04:00:00, 93.0, 0.388, 1.397
0.0, -0.719, 2012-01-20 04:59:59, 93.2, 0.454, 1.395
0.0, -0.731, 2012-01-20 06:00:00, 94.0, 0.73, 1.4
0.0, -0.741, 2012-01-20 07:00:00, 94.7, 0.557, 1.404
0.0, -0.752, 2012-01-20 07:59:59, 96.3, 1.001, 1.379
0.0, -0.779, 2012-01-20 09:00:00, 97.7, 1.482, 1.394
0.0, -0.798, 2012-01-20 10:00:00, 98.5, 2.203, 1.407
0.0, -0.811, 2012-01-20 10:59:59, 99.3, 2.496, 1.394
0.0, -0.835, 2012-01-20 12:00:00, 100.0, 2.437, 1.413
0.0, -0.848, 2012-01-20 13:00:00, 100.4, 2.947, 1.392
0.0, -0.853, 2012-01-20 13:59:59, 101.0, 3.161, 1.396
0.0, -0.853, 2012-01-20 15:00:00, 101.1, 3.283, 1.377
0.0, -0.854, 2012-01-20 16:00:00, 100.9, 2.828, 2.42
0.0, -0.86, 2012-01-20 16:59:59, 101.6, 3.217, 2.42
0.0, -0.871, 2012-01-20 18:00:00, 101.6, 3.041, 2.42
0.0, -0.868, 2012-01-20 19:00:00, 101.6, 3.07, 2.42
0.0, -0.88, 2012-01-20 19:59:59, 101.7, 2.771, 2.42
0.0, -0.884, 2012-01-20 21:00:00, 101.8, 2.799, 2.42
0.0, -0.89, 2012-01-20 22:00:00, 101.8, 2.759, 2.42
0.0, -0.885, 2012-01-20 22:59:59, 101.9, 3.141, 2.42
0.0, -0.883, 2012-01-21 00:00:00, 101.9, 2.815, 2.42
0.0, -0.883, 2012-01-21 01:00:00, 102.0, 2.814, 1.404
0.0, -0.885, 2012-01-21 01:59:59, 102.0, 2.567, 2.42
0.0, -0.89, 2012-01-21 03:00:00, 102.1, 2.191, 2.42
0.0, -0.889, 2012-01-21 04:00:00, 102.2, 2.2, 2.42
0.0, -0.903, 2012-01-21 04:59:59, 102.3, 2.402, 2.42
0.0, -0.901, 2012-01-21 06:00:00, 102.3, 2.172, 2.42
0.0, -0.909, 2012-01-21 07:00:00, 102.4, 2.145, 2.42
0.0, -0.907, 2012-01-21 07:59:59, 102.5, 2.113, 2.42
0.0, -0.904, 2012-01-21 09:00:00, 102.6, 2.203, 1.424
0.0, -0.895, 2012-01-21 10:00:00, 102.8, 1.946, 1.428
0.0, -0.879, 2012-01-21 10:59:59, 103.0, 1.333, 1.415
0.0, -0.869, 2012-01-21 12:00:00, 103.2, 1.046, 1.42
0.0, -0.889, 2012-01-21 13:00:00, 103.3, 1.121, 1.424
0.0, -0.899, 2012-01-21 13:59:59, 103.0, 1.379, 1.418
0.0, -0.904, 2012-01-21 15:00:00, 102.5, 2.315, 2.42
0.0, -0.897, 2012-01-21 16:00:00, 102.5, 2.063, 2.42
0.0, -0.89, 2012-01-21 16:59:59, 102.7, 2.059, 2.42
0.0, -0.888, 2012-01-21 18:00:00, 102.7, 1.555, 2.42
0.0, -0.882, 2012-01-21 19:00:00, 102.7, 1.833, 1.466
0.0, -0.893, 2012-01-21 19:59:59, 102.6, 2.423, 1.47
0.0, -0.893, 2012-01-21 21:00:00, 102.5, 2.163, 1.473
0.0, -0.89, 2012-01-21 22:00:00, 102.5, 2.255, 1.464
0.0, -0.886, 2012-01-21 22:59:59, 102.5, 2.548, 1.518
0.0, -0.888, 2012-01-22 00:00:00, 102.3, 2.192, 1.513
0.0, -0.889, 2012-01-22 01:00:00, 102.2, 2.238, 1.522
0.0, -0.896, 2012-01-22 01:59:59, 102.1, 2.138, 1.536
0.0, -0.896, 2012-01-22 03:00:00, 101.7, 1.425, 1.533
0.0, -0.91, 2012-01-22 04:00:00, 101.5, 2.084, 1.533
0.0, -0.909, 2012-01-22 04:59:59, 101.3, 2.004, 1.515
0.0, -0.913, 2012-01-22 06:00:00, 100.7, 1.616, 1.508
0.0, -0.923, 2012-01-22 07:00:00, 100.2, 1.706, 1.503
0.0, -0.937, 2012-01-22 07:59:59, 100.0, 1.636, 1.506
0.0, -0.929, 2012-01-22 09:00:00, 100.3, 1.614, 1.514
0.0, -0.908, 2012-01-22 10:00:00, 100.5, 1.416, 1.496
0.0, -0.905, 2012-01-22 10:59:59, 100.7, 1.772, 1.514
0.0, -0.903, 2012-01-22 12:00:00, 100.7, 1.011, 1.515
0.0, -0.918, 2012-01-22 13:00:00, 101.1, 2.411, 1.509
0.0, -0.927, 2012-01-22 13:59:59, 101.4, 1.585, 1.494
0.0, -0.935, 2012-01-22 15:00:00, 101.4, 2.763, 1.503
0.0, -0.95, 2012-01-22 16:00:00, 101.5, 2.841, 1.512
0.0, -0.956, 2012-01-22 16:59:59, 101.5, 2.893, 1.507
0.0, -0.959, 2012-01-22 18:00:00, 101.6, 3.094, 1.493
0.0, -0.959, 2012-01-22 19:00:00, 101.6, 2.708, 1.494
0.0, -0.962, 2012-01-22 19:59:59, 101.7, 3.406, 2.42
0.0, -0.962, 2012-01-22 21:00:00, 101.7, 3.039, 2.42
0.0, -0.964, 2012-01-22 22:00:00, 101.7, 2.676, 2.42
0.0, -0.971, 2012-01-22 22:59:59, 101.7, 2.753, 2.42
0.0, -0.969, 2012-01-23 00:00:00, 101.8, 1.724, 1.507
0.0, -0.969, 2012-01-23 01:00:00, 101.9, 2.564, 1.505
0.0, -0.976, 2012-01-23 01:59:59, 102.0, 2.654, 2.42
0.0, -0.98, 2012-01-23 03:00:00, 102.0, 1.998, 1.999
0.0, -0.979, 2012-01-23 04:00:00, 102.1, 1.436, 2.42
0.0, -0.979, 2012-01-23 04:59:59, 102.2, 1.297, 1.539
0.0, -0.986, 2012-01-23 06:00:00, 102.1, 1.791, 1.552
0.0, -0.986, 2012-01-23 07:00:00, 102.1, 1.489, 1.554
0.0, -0.988, 2012-01-23 07:59:59, 102.0, 1.322, 1.546
0.0, -0.99, 2012-01-23 09:00:00, 102.0, 2.265, 1.566
0.0, -0.997, 2012-01-23 10:00:00, 102.0, 3.384, 1.564
0.0, -0.995, 2012-01-23 10:59:59, 101.9, 2.425, 1.555
0.0, -0.997, 2012-01-23 12:00:00, 102.0, 1.833, 1.557
0.0, -1.001, 2012-01-23 13:00:00, 102.0, 1.692, 1.556
0.0, -1.001, 2012-01-23 13:59:59, 102.0, 1.34, 1.555
0.0, -1.003, 2012-01-23 15:00:00, 102.1, 1.597, 1.55
0.0, -1.007, 2012-01-23 16:00:00, 102.0, 1.943, 1.551
0.0, -1.009, 2012-01-23 16:59:59, 102.0, 2.179, 1.546
0.0, -1.008, 2012-01-23 18:00:00, 102.0, 2.272, 1.549
0.0, -1.009, 2012-01-23 19:00:00, 102.0, 2.028, 1.545
0.0, -1.017, 2012-01-23 19:59:59, 102.1, 1.796, 1.545
0.0, -1.014, 2012-01-23 21:00:00, 102.2, 1.311, 1.537
0.0, -1.015, 2012-01-23 22:00:00, 102.3, 0.92, 1.519
0.0, -1.014, 2012-01-23 22:59:59, 102.3, 1.396, 1.523
0.0, -1.019, 2012-01-24 00:00:00, 102.4, 1.02, 1.527
0.0, -1.017, 2012-01-24 01:00:00, 102.4, 1.402, 1.538
0.0, -1.015, 2012-01-24 01:59:59, 102.3, 1.236, 1.541
0.0, -1.017, 2012-01-24 03:00:00, 102.2, 1.914, 1.532
0.0, -1.026, 2012-01-24 04:00:00, 102.2, 2.108, 1.532
0.0, -1.027, 2012-01-24 04:59:59, 102.2, 1.941, 1.534
0.0, -1.021, 2012-01-24 06:00:00, 102.2, 1.153, 1.532
0.0, -1.02, 2012-01-24 07:00:00, 102.3, 1.299, 1.548
0.0, -1.031, 2012-01-24 07:59:59, 102.3, 3.13, 1.547
0.0, -1.039, 2012-01-24 09:00:00, 102.2, 2.93, 1.544
0.0, -1.037, 2012-01-24 10:00:00, 102.2, 3.01, 1.542
0.0, -1.044, 2012-01-24 10:59:59, 102.3, 3.233, 1.532
0.0, -1.047, 2012-01-24 12:00:00, 102.4, 2.946, 1.52
0.0, -1.047, 2012-01-24 13:00:00, 102.5, 3.278, 1.519
0.0, -1.052, 2012-01-24 13:59:59, 102.4, 3.826, 1.523
0.0, -1.053, 2012-01-24 15:00:00, 102.4, 3.081, 1.545
0.0, -1.052, 2012-01-24 16:00:00, 102.5, 3.321, 1.548
0.0, -1.048, 2012-01-24 16:59:59, 102.5, 3.723, 1.562
0.0, -1.045, 2012-01-24 18:00:00, 102.4, 3.426, 1.552
0.0, -1.049, 2012-01-24 19:00:00, 102.4, 3.26, 1.554
0.0, -1.039, 2012-01-24 19:59:59, 102.4, 2.858, 2.42
0.0, -1.032, 2012-01-24 21:00:00, 102.5, 2.372, 1.566
0.0, -1.04, 2012-01-24 22:00:00, 102.6, 2.614, 2.42
0.0, -1.04, 2012-01-24 22:59:59, 102.6, 2.639, 2.42
0.0, -1.036, 2012-01-25 00:00:00, 102.6, 2.711, 2.42
0.0, -1.037, 2012-01-25 01:00:00, 102.7, 2.648, 2.42
0.0, -1.039, 2012-01-25 01:59:59, 102.7, 3.044, 2.42
0.0, -1.038, 2012-01-25 03:00:00, 102.8, 2.574, 2.42
0.0, -1.045, 2012-01-25 04:00:00, 102.9, 1.763, 1.601
0.0, -1.047, 2012-01-25 04:59:59, 103.0, 1.714, 2.42
0.0, -1.026, 2012-01-25 06:00:00, 102.9, 4.861, 1.646
0.0, -1.034, 2012-01-25 07:00:00, 102.9, 2.643, 1.642
0.0, -1.032, 2012-01-25 07:59:59, 103.0, 2.633, 1.639
0.0, -1.012, 2012-01-25 09:00:00, 102.9, 5.365, 1.609
0.0, -1.009, 2012-01-25 10:00:00, 102.9, 3.686, 1.634
0.0, -1.007, 2012-01-25 10:59:59, 102.8, 2.967, 1.618
0.0, -1.026, 2012-01-25 12:00:00, 102.8, 2.736, 1.608
0.0, -1.04, 2012-01-25 13:00:00, 102.8, 3.12, 1.634
0.0, -1.041, 2012-01-25 13:59:59, 102.8, 1.908, 1.615
0.0, -1.042, 2012-01-25 15:00:00, 102.8, 1.884, 1.613
0.0, -1.04, 2012-01-25 16:00:00, 102.8, 1.385, 1.585
0.0, -1.037, 2012-01-25 16:59:59, 102.7, 1.519, 1.592
0.0, -1.037, 2012-01-25 18:00:00, 102.7, 3.094, 1.613
0.0, -1.035, 2012-01-25 19:00:00, 102.6, 1.423, 1.593
0.0, -1.032, 2012-01-25 19:59:59, 102.6, 1.227, 1.601
0.0, -1.035, 2012-01-25 21:00:00, 102.5, 2.555, 1.627
0.0, -1.03, 2012-01-25 22:00:00, 102.5, 2.371, 1.63
0.0, -1.032, 2012-01-25 22:59:59, 102.5, 2.192, 1.631
0.0, -1.034, 2012-01-26 00:00:00, 102.5, 1.772, 1.627
0.0, -1.034, 2012-01-26 01:00:00, 102.4, 1.326, 1.624
0.0, -1.033, 2012-01-26 01:59:59, 102.4, 1.212, 1.618
0.0, -1.034, 2012-01-26 03:00:00, 102.3, 1.21, 1.61
0.0, -1.034, 2012-01-26 04:00:00, 102.3, 1.299, 1.577
0.0, -1.031, 2012-01-26 04:59:59, 102.3, 1.246, 1.587
0.0, -1.034, 2012-01-26 06:00:00, 102.2, 0.941, 1.602
0.0, -1.034, 2012-01-26 07:00:00, 102.2, 0.643, 1.599
0.0, -1.028, 2012-01-26 07:59:59, 102.1, 1.281, 1.601
0.0, -1.037, 2012-01-26 09:00:00, 102.1, 1.887, 1.607
0.0, -1.037, 2012-01-26 10:00:00, 102.2, 3.447, 1.617
0.0, -1.025, 2012-01-26 10:59:59, 102.2, 3.108, 1.626
0.0, -1.025, 2012-01-26 12:00:00, 102.2, 3.485, 1.616
0.0, -1.023, 2012-01-26 13:00:00, 102.2, 3.829, 1.633
0.0, -1.021, 2012-01-26 13:59:59, 102.2, 4.09, 1.645
0.0, -1.013, 2012-01-26 15:00:00, 102.1, 3.308, 1.641
0.0, -1.019, 2012-01-26 16:00:00, 102.1, 3.449, 1.639
0.0, -1.034, 2012-01-26 16:59:59, 102.0, 3.246, 1.637
0.0, -1.037, 2012-01-26 18:00:00, 102.0, 3.16, 1.615
0.0, -1.04, 2012-01-26 19:00:00, 101.8, 2.87, 1.639
0.0, -1.057, 2012-01-26 19:59:59, 101.1, 5.131, 2.42
0.0, -1.082, 2012-01-26 21:00:00, 100.7, 4.661, 1.635
0.0, -1.089, 2012-01-26 22:00:00, 100.7, 3.449, 2.42
0.0, -1.09, 2012-01-26 22:59:59, 100.8, 3.144, 1.693
0.0, -1.101, 2012-01-27 00:00:00, 100.9, 2.541, 2.42
0.0, -1.108, 2012-01-27 01:00:00, 100.9, 1.96, 1.688
0.0, -1.107, 2012-01-27 01:59:59, 100.8, 1.826, 1.684
0.0, -1.095, 2012-01-27 03:00:00, 100.7, 2.075, 1.672
0.0, -1.084, 2012-01-27 04:00:00, 100.6, 2.202, 1.658
0.0, -1.077, 2012-01-27 04:59:59, 100.5, 2.383, 1.672
0.0, -1.074, 2012-01-27 06:00:00, 100.5, 2.201, 1.679
0.0, -1.07, 2012-01-27 07:00:00, 100.6, 3.099, 1.672
0.0, -1.064, 2012-01-27 07:59:59, 100.9, 3.898, 1.668
0.0, -1.057, 2012-01-27 09:00:00, 101.1, 3.816, 1.661
0.0, -1.045, 2012-01-27 10:00:00, 101.2, 3.209, 1.662
0.0, -1.037, 2012-01-27 10:59:59, 101.4, 3.236, 1.664
0.0, -1.03, 2012-01-27 12:00:00, 101.5, 3.35, 1.668
0.0, -1.029, 2012-01-27 13:00:00, 101.6, 3.279, 1.658
0.0, -1.033, 2012-01-27 13:59:59, 101.7, 2.936, 1.671
0.0, -1.03, 2012-01-27 15:00:00, 101.7, 3.771, 1.658
0.0, -1.027, 2012-01-27 16:00:00, 101.8, 4.214, 1.66
0.0, -1.019, 2012-01-27 16:59:59, 101.9, 3.701, 1.658
0.0, -1.014, 2012-01-27 18:00:00, 101.9, 3.929, 1.67
0.0, -1.008, 2012-01-27 19:00:00, 102.0, 3.808, 1.691
0.0, -0.998, 2012-01-27 19:59:59, 102.0, 4.492, 1.684
0.0, -0.995, 2012-01-27 21:00:00, 102.0, 1.321, 1.675
0.0, -0.999, 2012-01-27 22:00:00, 102.1, 2.408, 1.686
0.0, -1.0, 2012-01-27 22:59:59, 102.1, 2.446, 1.692
0.0, -1.001, 2012-01-28 00:00:00, 102.1, 2.362, 1.702
0.0, -1.001, 2012-01-28 01:00:00, 102.1, 1.859, 1.697
0.0, -1.005, 2012-01-28 01:59:59, 102.1, 2.148, 1.686
0.0, -1.007, 2012-01-28 03:00:00, 102.2, 2.556, 1.692
0.0, -1.015, 2012-01-28 04:00:00, 102.2, 1.832, 1.688
0.0, -1.009, 2012-01-28 04:59:59, 102.2, 1.099, 1.685
0.0, -1.011, 2012-01-28 06:00:00, 102.2, 0.826, 1.671
0.0, -1.009, 2012-01-28 07:00:00, 102.2, 0.92, 1.673
0.0, -1.029, 2012-01-28 07:59:59, 102.2, 1.231, 1.67
0.0, -1.016, 2012-01-28 09:00:00, 102.2, 1.937, 1.667
0.0, -1.012, 2012-01-28 10:00:00, 102.3, 2.388, 1.668
0.0, -1.017, 2012-01-28 10:59:59, 102.3, 2.648, 1.67
0.0, -1.016, 2012-01-28 12:00:00, 102.3, 2.148, 1.665
0.0, -1.021, 2012-01-28 13:00:00, 102.3, 2.089, 1.652
0.0, -1.014, 2012-01-28 13:59:59, 102.4, 2.229, 1.689
0.0, -1.005, 2012-01-28 15:00:00, 102.4, 2.904, 1.705
0.0, -1.002, 2012-01-28 16:00:00, 102.4, 2.165, 1.729
0.0, -1.007, 2012-01-28 16:59:59, 102.4, 2.437, 1.739
0.0, -1.01, 2012-01-28 18:00:00, 102.4, 2.38, 1.77
0.0, -1.008, 2012-01-28 19:00:00, 102.4, 2.591, 1.798
0.0, -1.016, 2012-01-28 19:59:59, 102.4, 2.337, 1.839
0.0, -1.003, 2012-01-28 21:00:00, 102.4, 2.599, 1.852
0.0, -1.004, 2012-01-28 22:00:00, 102.4, 2.651, 1.888
0.0, -1.005, 2012-01-28 22:59:59, 102.4, 3.178, 1.894
0.0, -1.004, 2012-01-29 00:00:00, 102.4, 2.998, 1.9
0.0, -1.002, 2012-01-29 01:00:00, 102.4, 2.895, 1.905
0.0, -1.001, 2012-01-29 01:59:59, 102.4, 3.189, 1.897
0.0, -0.994, 2012-01-29 03:00:00, 102.5, 2.662, 1.912
0.0, -0.998, 2012-01-29 04:00:00, 102.6, 2.369, 1.914
0.0, -0.996, 2012-01-29 04:59:59, 102.6, 2.48, 1.922
0.0, -0.998, 2012-01-29 06:00:00, 102.7, 2.927, 1.926
0.0, -0.994, 2012-01-29 07:00:00, 102.8, 1.638, 1.921
0.0, -0.995, 2012-01-29 07:59:59, 102.9, 1.324, 1.924
0.0, -0.989, 2012-01-29 09:00:00, 103.0, 1.466, 1.934
0.0, -0.987, 2012-01-29 10:00:00, 103.1, 1.228, 1.923
0.0, -0.984, 2012-01-29 10:59:59, 103.1, 1.696, 1.92
0.0, -0.985, 2012-01-29 12:00:00, 103.2, 1.99, 1.918
0.0, -0.986, 2012-01-29 13:00:00, 103.4, 2.487, 1.898
0.0, -0.981, 2012-01-29 13:59:59, 103.5, 2.103, 1.913
0.0, -0.98, 2012-01-29 15:00:00, 103.6, 1.103, 1.919
0.0, -0.979, 2012-01-29 16:00:00, 103.6, 0.714, 1.929
0.0, -0.98, 2012-01-29 16:59:59, 103.6, 2.366, 1.94
0.0, -0.983, 2012-01-29 18:00:00, 103.6, 1.684, 1.928
0.0, -0.978, 2012-01-29 19:00:00, 103.6, 1.213, 1.918
0.0, -0.976, 2012-01-29 19:59:59, 103.6, 0.831, 1.92
0.0, -0.978, 2012-01-29 21:00:00, 103.6, 1.228, 1.931
0.0, -0.976, 2012-01-29 22:00:00, 103.6, 1.27, 1.913
0.0, -0.973, 2012-01-29 22:59:59, 103.6, 1.679, 1.916
0.0, -0.971, 2012-01-30 00:00:00, 103.7, 1.408, 1.9
0.0, -0.971, 2012-01-30 01:00:00, 103.7, 1.523, 1.917
0.0, -0.968, 2012-01-30 01:59:59, 103.8, 1.599, 1.905
0.0, -0.967, 2012-01-30 03:00:00, 103.8, 1.23, 1.899
0.0, -0.967, 2012-01-30 04:00:00, 103.8, 1.65, 1.919
0.0, -0.96, 2012-01-30 04:59:59, 103.8, 2.336, 1.925
0.0, -0.966, 2012-01-30 06:00:00, 103.7, 2.48, 1.919
0.0, -0.958, 2012-01-30 07:00:00, 103.7, 2.768, 1.933
0.0, -0.961, 2012-01-30 07:59:59, 103.7, 2.321, 1.927
0.0, -0.951, 2012-01-30 09:00:00, 103.7, 2.162, 1.912
0.0, -0.951, 2012-01-30 10:00:00, 103.7, 2.511, 1.915
0.0, -0.945, 2012-01-30 10:59:59, 103.6, 3.222, 1.922
0.0, -0.95, 2012-01-30 12:00:00, 103.6, 3.809, 1.909
0.0, -0.943, 2012-01-30 13:00:00, 103.7, 2.704, 1.897
0.0, -0.939, 2012-01-30 13:59:59, 103.6, 2.81, 1.894
0.0, -0.947, 2012-01-30 15:00:00, 103.6, 2.119, 1.884
0.0, -0.942, 2012-01-30 16:00:00, 103.6, 1.668, 1.89
0.0, -0.948, 2012-01-30 16:59:59, 103.6, 1.033, 1.892
0.0, -0.937, 2012-01-30 18:00:00, 103.6, 0.84, 1.889
0.0, -0.939, 2012-01-30 19:00:00, 103.6, 1.073, 1.885
0.0, -0.939, 2012-01-30 19:59:59, 103.6, 1.161, 1.881
0.0, -0.937, 2012-01-30 21:00:00, 103.6, 1.135, 1.879
0.0, -0.937, 2012-01-30 22:00:00, 103.6, 1.111, 1.871
0.0, -0.933, 2012-01-30 22:59:59, 103.5, 1.288, 1.868
0.0, -0.933, 2012-01-31 00:00:00, 103.5, 1.203, 1.869
0.0, -0.928, 2012-01-31 01:00:00, 103.5, 1.273, 1.866
0.0, -0.936, 2012-01-31 01:59:59, 103.5, 1.206, 1.853
0.0, -0.942, 2012-01-31 03:00:00, 103.5, 1.189, 1.847
0.0, -0.943, 2012-01-31 04:00:00, 103.5, 1.559, 1.85
0.0, -0.945, 2012-01-31 04:59:59, 103.5, 1.633, 1.846
0.0, -0.934, 2012-01-31 06:00:00, 103.5, 1.11, 1.855
0.0, -0.924, 2012-01-31 07:00:00, 103.5, 0.983, 1.863
0.0, -0.928, 2012-01-31 07:59:59, 103.5, 0.747, 1.859
0.0, -0.916, 2012-01-31 09:00:00, 103.5, 0.955, 1.859
0.0, -0.917, 2012-01-31 10:00:00, 103.5, 0.715, 1.852
0.0, -0.923, 2012-01-31 10:59:59, 103.5, 0.67, 1.849
0.0, -0.923, 2012-01-31 12:00:00, 103.5, 1.272, 1.85
