X,Y,Name,CAUSE GENERAL,CURRENTSIZE,FIRENUMBER,FIRETYPE,FIREYEAR,Field_1,LATITUDE,LONGITUDE
-118.944732796736,51.5978569079873,K30956,Lightning,0.009,K30956,Fire,2017,2017,51.597851,-118.944717
-118.929985070385,51.5150895135398,K31542,Lightning,0.009,K31542,Fire,2017,2017,51.515083,-118.92997
-118.847831475993,50.6075881679678,K31893,Person,0.009,K31893,Fire,2017,2017,50.607582,-118.847816
-118.948714988864,50.5777572601632,K32276,Person,0.009,K32276,Fire,2017,2017,50.577751,-118.9487
-118.983048322384,50.2926394415696,K40145,Person,4.7,K40145,Fire,2017,2017,50.292633,-118.983033
-119.230115086317,50.3740894100265,K41657,Person,4.7,K41657,Fire,2017,2017,50.374083,-119.2301
-119.275634519253,50.1162398930005,K41843,Person,0.1,K41843,Fire,2017,2017,50.116234,-119.27562
-119.549216689234,49.0694067084041,K52216,Person,0.3,K52216,Fire,2017,2017,49.069401,-119.549202
-114.91963075935,50.0834415892773,N10477,Lightning,0.009,N10477,Fire,2017,2017,50.083435,-114.919617
-121.902115247596,49.287572452333,V12335,Person,26.828,V12335,Fire,2017,2017,49.287567,-121.9021
-123.3982010601,48.7979562576816,V61321,Person,0.009,V61321,Fire,2017,2017,48.797951,-123.398186
-124.083099690848,49.2381226983729,V70357,Person,0.09,V70357,Fire,2017,2017,49.238117,-124.083084
-124.002014433826,49.0876061956352,V72209,Person,0.009,V72209,Fire,2017,2017,49.087601,-124.001999
-125.478799219307,49.7017386476766,V82310,Person,3,V82310,Fire,2017,2017,49.701733,-125.478783
-127.855684053823,51.9415715135108,VA0447,Person,0.009,VA0447,Fire,2017,2017,51.941566,-127.855667
-121.726533572249,54.3942891831577,G10291,Lightning,21.6,G10291,Fire,2017,2017,54.394283,-121.726517
-123.219866969176,53.9838890715298,G10358,Person,2.9,G10358,Fire,2017,2017,53.983883,-123.21985
-122.300016607681,53.4228225716025,G10687,Lightning,25.5,G10687,Fire,2017,2017,53.422817,-122.3
-122.938033395172,53.3507390882827,G11500,Lightning,0.2,G11500,Fire,2017,2017,53.350733,-122.938017
-119.114448934411,52.5434060383738,G31677,Person,0.56,G31677,Fire,2017,2017,52.5434,-119.114433
-123.874366977633,53.7110556794701,G41558,Person,3,G41558,Fire,2017,2017,53.71105,-123.87435
-123.64288370127,53.8723557123992,G41681,Person,0.009,G41681,Fire,2017,2017,53.87235,-123.642867
-120.953250928218,56.5736394487467,G82048,Person,0.009,G82048,Fire,2017,2017,56.573633,-120.953233
-122.505135959239,59.2469892896681,G90202,Lightning,1.8,G90202,Fire,2017,2017,59.246983,-122.505117
-119.630615481068,51.4885061268209,K11801,Lightning,17.2,K11801,Fire,2017,2017,51.4885,-119.6306
-120.559965430062,50.7425392739924,K20322,Person,156,K20322,Fire,2017,2017,50.742533,-120.55995
-120.254215569879,51.3971060485356,K20675,Lightning,556,K20675,Fire,2017,2017,51.3971,-120.2542
-121.147766329763,50.7528707050611,K21297,Lightning,0.7,K21297,Fire,2017,2017,50.752865,-121.147751
-119.928596667264,51.2438567743802,K21543,Person,0.009,K21543,Fire,2017,2017,51.243851,-119.928581
-119.694801286586,50.8031409826719,K30565,Person,0.009,K30565,Fire,2017,2017,50.803135,-119.694786
-119.713813795878,50.7798407774247,K32131,Person,0.009,K32131,Fire,2017,2017,50.779835,-119.713799
-119.194801028666,50.2183212081628,K40147,Person,1,K40147,Fire,2017,2017,50.218315,-119.194786
-119.222365990338,50.0592558987792,K40398,Person,0.009,K40398,Fire,2017,2017,50.05925,-119.222351
-119.445298331428,50.0344727668826,K41118,Person,55,K41118,Fire,2017,2017,50.034467,-119.445283
-119.725478651201,49.19143888963,K50434,Person,116,K50434,Fire,2017,2017,49.191433,-119.725464
-119.785331265751,49.1839238870177,K50630,Person,1.2,K50630,Fire,2017,2017,49.183918,-119.785316
-123.310699708876,49.4041230906066,V10528,Person,0.009,V10528,Fire,2017,2017,49.404117,-123.310684
-123.256217842561,48.432023758791,V60246,Person,0.009,V60246,Fire,2017,2017,48.432018,-123.256203
-123.922699186912,48.9553887996949,V62280,Person,0.009,V62280,Fire,2017,2017,48.955383,-123.922684
-124.666962118615,49.4005562290904,V71340,Person,0.009,V71340,Fire,2017,2017,49.400551,-124.666946
-124.849548741594,49.3657051131816,V72296,Person,20,V72296,Fire,2017,2017,49.3657,-124.849533
-126.418351199525,50.5508398653494,V92289,Person,0.3,V92289,Fire,2017,2017,50.550835,-126.418335
-122.4975668642,54.0210891685149,G10120,Person,0.009,G10120,Fire,2017,2017,54.021083,-122.49755
-123.038666746453,53.4779557746928,G10625,Lightning,40,G10625,Fire,2017,2017,53.47795,-123.03865
-123.136316831639,53.6606390691129,G10770,Lightning,1.2,G10770,Fire,2017,2017,53.660633,-123.1363
-123.343300606741,54.8061390758695,G10879,Person,11.8,G10879,Fire,2017,2017,54.806133,-123.343283
-123.186500071959,53.4523224569315,G11108,Lightning,10.2,G11108,Fire,2017,2017,53.452317,-123.186483
-123.562583997919,54.6707890412669,G11188,Lightning,0.7,G11188,Fire,2017,2017,54.670783,-123.562567
-122.306816738457,53.7897558828233,G11410,Lightning,0.025,G11410,Fire,2017,2017,53.78975,-122.3068
-122.333800069669,53.8572891869124,G11446,Lightning,0.1,G11446,Fire,2017,2017,53.857283,-122.333783
-119.35398162214,52.9731392301739,G31658,Person,0.009,G31658,Fire,2017,2017,52.973133,-119.353966
-123.879467065429,53.9441389791393,G40063,Person,0.009,G40063,Fire,2017,2017,53.944133,-123.87945
-124.435548562476,53.4337404937227,G40654,Lightning,0.5,G40654,Fire,2017,2017,53.433735,-124.435532
-124.904550326384,53.3981722306,G40826,Lightning,2275,G40826,Fire,2017,2017,53.398167,-124.904533
-124.64181708852,53.9263055858494,G40942,Lightning,0.25,G40942,Fire,2017,2017,53.9263,-124.6418
-123.804719857283,54.2089710021797,G50402,Lightning,3.7,G50402,Fire,2017,2017,54.208965,-123.804703
-125.288668216854,56.1721555393905,G60895,Lightning,0.009,G60895,Fire,2017,2017,56.17215,-125.28865
-123.939852124055,55.3235072062645,G61357,Lightning,0.4,G61357,Fire,2017,2017,55.323501,-123.939835
-125.742568405171,56.4463554851769,G62074,Person,0.009,G62074,Fire,2017,2017,56.44635,-125.74255
-121.511250675841,55.7678893529087,G71408,Person,0.009,G71408,Fire,2017,2017,55.767883,-121.511233
-121.348467534828,56.8559744998122,G80389,Lightning,0.25,G80389,Fire,2017,2017,56.855968,-121.34845
-122.21995207318,58.463889314673,G90207,Lightning,7.27,G90207,Fire,2017,2017,58.463883,-122.219933
-120.106079803952,52.8305229261349,K11633,Lightning,309.1,K11633,Fire,2017,2017,52.830517,-120.106064
-121.46569825815,49.9389553321271,V10642,Person,0.009,V10642,Fire,2017,2017,49.93895,-121.465683
-122.593429756257,49.6378573892827,V12290,Person,24,V12290,Fire,2017,2017,49.637852,-122.593414
-124.099449377458,49.1941887887494,V70539,Person,0.009,V70539,Fire,2017,2017,49.194183,-124.099434
-125.109100462771,53.6770222169651,R10781,Lightning,0.009,R10781,Fire,2017,2017,53.677017,-125.109083
-125.842417823687,55.0815721454909,R20937,Lightning,122.2,R20937,Fire,2017,2017,55.081567,-125.8424
-127.766868301599,55.5009051831275,R40024,Person,16,R40024,Fire,2017,2017,55.5009,-127.76685
-122.884118831956,54.0400563152446,G10811,Lightning,0.02,G10811,Fire,2017,2017,54.040051,-122.884102
-123.668016835801,53.4238223928688,G10829,Lightning,6,G10829,Fire,2017,2017,53.423817,-123.668
-122.89778352149,53.7483725033647,G11653,Person,0.009,G11653,Fire,2017,2017,53.748367,-122.897767
-123.013083610371,53.9303557952957,G11731,Lightning,0.5,G11731,Fire,2017,2017,53.93035,-123.013067
-124.437799494992,54.3040064191767,G50790,Lightning,0.1,G50790,Fire,2017,2017,54.304001,-124.437782
-121.210567304177,55.7176560851214,G70057,Person,6,G70057,Fire,2017,2017,55.71765,-121.21055
-121.287316863593,54.5772893410815,G71597,Lightning,2,G71597,Fire,2017,2017,54.577283,-121.2873
-120.018801322679,57.3909897952773,G80355,Lightning,0.001,G80355,Fire,2017,2017,57.390983,-120.018784
-121.091150633295,56.3188880213646,G82246,Lightning,0.01,G82246,Fire,2017,2017,56.318882,-121.091133
-120.885185298742,58.6220562053893,G92101,Lightning,0.5,G92101,Fire,2017,2017,58.62205,-120.885167
-118.984062264383,51.4874900979089,K10828,Lightning,5.7,K10828,Fire,2017,2017,51.487484,-118.984047
-120.454048474144,51.6242392286059,K21748,Person,0.1,K21748,Fire,2017,2017,51.624233,-120.454033
-119.411431729291,50.0770060767636,K41968,Person,0.009,K41968,Fire,2017,2017,50.077,-119.411417
-119.693496433092,49.8670065352542,K52163,Person,0.1,K52163,Fire,2017,2017,49.867001,-119.693481
-120.785064600001,49.7999898050945,K60429,Person,0.1,K60429,Fire,2017,2017,49.799984,-120.785049
-115.538100049162,49.5535571823976,N11163,Person,0.3,N11163,Fire,2017,2017,49.553551,-115.538086
-115.170515688126,49.1828410970885,N11605,Person,2,N11605,Fire,2017,2017,49.182835,-115.170502
-114.411611986021,49.0043743662394,N11984,Person,903.1,N11984,Fire,2017,2017,49.004368,-114.411598
-116.822516940598,51.1096560361486,N21215,Lightning,0.009,N21215,Fire,2017,2017,51.10965,-116.822502
-117.01553304179,51.3225886217828,N40031,Person,0.009,N40031,Fire,2017,2017,51.322582,-117.015518
-117.324165033814,51.4572397926389,N41857,Lightning,0.13,N41857,Fire,2017,2017,51.457233,-117.32415
-116.906829158937,50.4260240844587,N71094,Person,0.2,N71094,Fire,2017,2017,50.426018,-116.906815
-115.576514066829,49.5600230793139,N11630,Lightning,0.9,N11630,Fire,2017,2017,49.560017,-115.5765
-115.798697238753,49.3248393401537,N11659,Lightning,0.16,N11659,Fire,2017,2017,49.324833,-115.798683
-115.46542997938,49.3014895688146,N12006,Lightning,0.04,N12006,Fire,2017,2017,49.301483,-115.465416
-116.997451384708,51.1421229187294,N21227,Lightning,1.1,N21227,Fire,2017,2017,51.142117,-116.997437
-116.189597419381,50.8073412871008,N21235,Lightning,0.009,N21235,Fire,2017,2017,50.807335,-116.189583
-115.599280381154,50.3451069324321,N22003,Person,61.3,N22003,Fire,2017,2017,50.3451,-115.599266
-118.407028119922,51.3482728654673,N41318,Lightning,0.01,N41318,Fire,2017,2017,51.348267,-118.407013
-117.409346811401,49.9210077008422,N50340,Lightning,0.002,N50340,Fire,2017,2017,49.921001,-117.409332
-117.338248535125,50.012873208438,N50419,Lightning,5.5,N50419,Fire,2017,2017,50.012867,-117.338234
-117.449264025805,50.6431566392957,N50996,Lightning,0.009,N50996,Fire,2017,2017,50.64315,-117.449249
-118.211364126405,49.7649558972206,N51064,Lightning,0.06,N51064,Fire,2017,2017,49.76495,-118.211349
-118.060012054392,49.2357734838778,N51222,Lightning,0.003,N51222,Fire,2017,2017,49.235767,-118.059997
-117.816634360181,49.4334397206036,N51611,Lightning,0.01,N51611,Fire,2017,2017,49.433434,-117.81662
-117.313933586865,49.8788896030597,N51704,Lightning,0.009,N51704,Fire,2017,2017,49.878883,-117.313919
-118.137717631203,49.8317894133873,N51740,Lightning,0.009,N51740,Fire,2017,2017,49.831783,-118.137703
-117.880416335471,50.0019402503873,N51969,Person,0.009,N51969,Fire,2017,2017,50.001934,-117.880402
-118.612731263572,49.2314399246123,N61841,Lightning,0.84,N61841,Fire,2017,2017,49.231434,-118.612717
-116.246512302686,49.2110391762261,N71298,Lightning,1.14,N71298,Fire,2017,2017,49.211033,-116.246498
-117.42552870256,49.4851746649111,N71373,Person,0.1,N71373,Fire,2017,2017,49.485168,-117.425514
-116.964446035256,49.1959215000783,N71695,Lightning,0.2,N71695,Fire,2017,2017,49.195915,-116.964432
-122.309914775074,53.0265560558744,C10230,Person,0.009,C10230,Fire,2017,2017,53.02655,-122.309898
-122.089501264598,52.2522221532143,C20726,Lightning,0,C20726,Fire,2017,2017,52.252216,-122.089485
-122.728768295921,51.9972057712694,C20727,Lightning,0,C20727,Fire,2017,2017,51.9972,-122.728752
-122.071297573075,52.2616062590541,C20728,Lightning,0,C20728,Fire,2017,2017,52.2616,-122.071281
-121.787033960115,52.4074574957264,C20906,Lightning,28,C20906,Fire,2017,2017,52.407452,-121.787018
-122.310349351434,52.0895901238325,C21901,Lightning,0.1,C21901,Fire,2017,2017,52.089584,-122.310333
-121.057516165778,52.8066727080874,C31161,Lightning,1375,C31161,Fire,2017,2017,52.806667,-121.0575
-124.062936051104,52.1128405028873,C50366,Person,0.1,C50366,Fire,2017,2017,52.112835,-124.06292
-124.946000368059,52.0433403891808,C50746,Lightning,0,C50746,Fire,2017,2017,52.043335,-124.945984
-125.015351541151,51.9581734812276,C50797,Lightning,0,C50797,Fire,2017,2017,51.958168,-125.015335
-122.055266140499,52.2086391588007,C20729,Lightning,12723,C20729,Fire,2017,2017,52.208633,-122.05525
-121.874182907655,52.469989193875,C20900,Lightning,0,C20900,Fire,2017,2017,52.469983,-121.874167
-121.803131972953,52.4143545016636,C20905,Lightning,0,C20905,Fire,2017,2017,52.414349,-121.803116
-120.543831243519,51.4733221133888,C41527,Person,0.1,C41527,Fire,2017,2017,51.473316,-120.543816
-124.983048818669,52.1900536894677,C50875,Lightning,0.1,C50875,Fire,2017,2017,52.190048,-124.983032
-121.772469471444,52.4422399061175,C32329,Lightning,0.009,C32329,Fire,2017,2017,52.442234,-121.772453
-124.047433124551,52.3324221174811,C50762,Lightning,0,C50762,Fire,2017,2017,52.332417,-124.047417
-122.953797366739,52.1343402478131,C51047,Lightning,3,C51047,Fire,2017,2017,52.134335,-122.953781
-125.297547867627,52.5145737635515,C51773,Person,0.009,C51773,Fire,2017,2017,52.514568,-125.297531
-120.648712050374,50.0698377291202,K60913,Person,0.009,K60913,Fire,2017,2017,50.069832,-120.648697
-121.070282068093,50.1992398905671,K61761,Person,6.2,K61761,Fire,2017,2017,50.199234,-121.070267
-121.008598222881,49.7394543713398,K62041,Person,0.5,K62041,Fire,2017,2017,49.739449,-121.008583
-121.740348949091,50.1218396056637,K70450,Person,0.05,K70450,Fire,2017,2017,50.121834,-121.740334
-121.302345435317,50.3002377677054,K72248,Person,0.4,K72248,Fire,2017,2017,50.300232,-121.30233
-115.759283969679,49.8218562742567,N10433,Person,0.045,N10433,Fire,2017,2017,49.82185,-115.75927
-115.842863825814,49.233656629967,N11602,Lightning,0.009,N11602,Fire,2017,2017,49.23365,-115.84285
-115.446348811525,49.0922572551058,N11643,Lightning,1.5,N11643,Fire,2017,2017,49.092251,-115.446335
-115.916533319982,49.51797363785,N11928,Lightning,0.52,N11928,Fire,2017,2017,49.517967,-115.916519
-114.849943693509,49.0940578235079,N11987,Lightning,0.09,N11987,Fire,2017,2017,49.094051,-114.84993
-117.554214279445,51.4466234661843,N41172,Lightning,1632,N41172,Fire,2017,2017,51.446617,-117.554199
-117.379234156481,51.8200900069234,N41252,Lightning,0.02,N41252,Fire,2017,2017,51.820084,-117.379219
-117.611281476306,49.2451577310773,N51070,Person,0.2,N51070,Fire,2017,2017,49.245151,-117.611267
-117.759383443899,49.7772889524369,N51080,Lightning,5.4,N51080,Fire,2017,2017,49.777283,-117.759369
-118.167228030665,49.439623286763,N51083,Lightning,0.2,N51083,Fire,2017,2017,49.439617,-118.167213
-117.776763082052,49.1354393043971,N51086,Lightning,0.06,N51086,Fire,2017,2017,49.135433,-117.776749
-117.705817609389,50.0514740730272,N51374,Lightning,0.01,N51374,Fire,2017,2017,50.051468,-117.705803
-118.185149418133,49.3517555769792,N51428,Lightning,0.194,N51428,Fire,2017,2017,49.351749,-118.185135
-122.116562773561,52.2715550557654,C20343,Lightning,0.009,C20343,Fire,2017,2017,52.271549,-122.116547
-122.340382908947,52.2279558237858,C20735,Lightning,13211,C20735,Fire,2017,2017,52.22795,-122.340367
-122.396866711923,52.241838515955,C20737,Lightning,0,C20737,Fire,2017,2017,52.241833,-122.396851
-121.871834694654,52.4639721873212,C20901,Lightning,0.2,C20901,Fire,2017,2017,52.463966,-121.871819
-122.093636463698,52.2205372521118,C21549,Person,0.009,C21549,Fire,2017,2017,52.220531,-122.09362
-120.712997782875,51.5045720973948,C40189,Person,0.1,C40189,Fire,2017,2017,51.504566,-120.712982
-121.39871585844,51.6541226215576,C40621,Person,5711,C40621,Fire,2017,2017,51.654117,-121.3987
-121.220245975199,51.8367215472694,C41709,Lightning,0.23,C41709,Fire,2017,2017,51.836716,-121.22023
-123.165947964114,52.0122241115013,C50579,Person,0.009,C50579,Fire,2017,2017,52.012218,-123.165932
-115.883498180101,50.171591487915,N20235,Lightning,0.83,N20235,Fire,2017,2017,50.171585,-115.883484
-115.6597128044,50.4086902226464,N20583,Lightning,0.13,N20583,Fire,2017,2017,50.408684,-115.659698
-116.312995268392,50.8980242824213,N21905,Lightning,0.035,N21905,Fire,2017,2017,50.898018,-116.312981
-116.71264601546,51.1115061453669,N41654,Person,0.009,N41654,Fire,2017,2017,51.1115,-116.712631
-118.084617510478,51.5158067102814,N41899,Lightning,0.03,N41899,Fire,2017,2017,51.5158,-118.084602
-117.423278574048,51.5054079877734,N42084,Lightning,0.01,N42084,Fire,2017,2017,51.505402,-117.423264
-118.167617608984,51.1498055800293,N42086,Lightning,0.009,N42086,Fire,2017,2017,51.149799,-118.167603
-118.149881513981,50.1310895226169,N51042,Person,24.1,N51042,Fire,2017,2017,50.131083,-118.149867
-117.795531839818,50.7892061055215,N51220,Lightning,0.003,N51220,Fire,2017,2017,50.7892,-117.795517
-117.710067288472,50.6839242043577,N51858,Lightning,0.1,N51858,Fire,2017,2017,50.683918,-117.710052
-117.666167812616,50.7978235161525,N51861,Lightning,0.06,N51861,Fire,2017,2017,50.797817,-117.666153
-117.863883231496,49.2881226028666,N51993,Person,0.04,N51993,Fire,2017,2017,49.288116,-117.863869
-115.922583322671,49.1217066108065,N71039,Person,0.009,N71039,Fire,2017,2017,49.1217,-115.922569
-116.96298125896,49.2467714023778,N71688,Lightning,0.16,N71688,Fire,2017,2017,49.246765,-116.962967
-115.743483257444,49.0169398212911,N72020,Person,0.009,N72020,Fire,2017,2017,49.016933,-115.743469
-122.456147218841,52.5077725177701,C10116,Person,0.6,C10116,Fire,2017,2017,52.507767,-122.456131
-122.433632896403,52.4713726182809,C10309,Person,0.009,C10309,Fire,2017,2017,52.471367,-122.433617
-124.696382067599,52.7526567433046,C11198,Lightning,1.8,C11198,Fire,2017,2017,52.752651,-124.696365
-122.789284930434,52.9910373988493,C11810,Lightning,0.009,C11810,Fire,2017,2017,52.991032,-122.789268
-122.900551724882,52.0150050466411,C20414,Person,41.8,C20414,Fire,2017,2017,52.014999,-122.900536
-121.834351269274,51.7556401703136,C40329,Lightning,27.4,C40329,Fire,2017,2017,51.755634,-121.834335
-122.117432225223,51.4816227195748,C40341,Lightning,0.009,C40341,Fire,2017,2017,51.481617,-122.117416
-123.135231946785,51.949205315814,C50011,Person,8.7,C50011,Fire,2017,2017,51.9492,-123.135216
-123.15578296903,52.0191057156744,C50254,Person,2,C50254,Fire,2017,2017,52.0191,-123.155767
-123.126786418076,52.4976558338671,C50785,Lightning,0.009,C50785,Fire,2017,2017,52.49765,-123.12677
-124.386750633891,52.5083215757526,C51171,Lightning,0,C51171,Fire,2017,2017,52.508316,-124.386734
-115.638678404426,49.6846224774217,N10244,Person,0.002,N10244,Fire,2017,2017,49.684616,-115.638664
-115.058813718856,49.3923404209032,N11638,Lightning,0.04,N11638,Fire,2017,2017,49.392334,-115.0588
-115.319014389379,49.8714740261836,N11664,Lightning,11763.7,N11664,Fire,2017,2017,49.871468,-115.319
-114.702963360317,49.0942066397407,N12018,Lightning,98,N12018,Fire,2017,2017,49.0942,-114.70295
-115.653181956179,49.8558909888354,N21576,Lightning,0.09,N21576,Fire,2017,2017,49.855885,-115.653168
-118.200797741072,50.9071908649237,N40324,Lightning,0.02,N40324,Fire,2017,2017,50.907185,-118.200783
-118.446334887945,51.8707222873621,N41800,Lightning,0.3,N41800,Fire,2017,2017,51.870716,-118.44632
-117.369750513773,50.6666399420571,N50998,Lightning,0.004,N50998,Fire,2017,2017,50.666634,-117.369736
-117.728179491998,50.6811395042365,N51121,Lightning,0.01,N51121,Fire,2017,2017,50.681133,-117.728165
-117.721564409501,49.2711396249015,N52185,Person,0.1,N52185,Fire,2017,2017,49.271133,-117.72155
-117.203315141088,50.5110231513008,N71426,Lightning,0.024,N71426,Fire,2017,2017,50.511017,-117.2033
-117.103118376259,50.6907564825336,N72171,Lightning,0.7,N72171,Fire,2017,2017,50.69075,-117.103104
-120.840065887362,52.9543059403116,C10422,Lightning,0.2,C10422,Fire,2017,2017,52.9543,-120.84005
-122.501516392226,52.6930058251085,C10695,Lightning,,C10695,Fire,2017,2017,52.693,-122.5015
-124.090583560037,53.3103723401151,C11058,Lightning,0,C11058,Fire,2017,2017,53.310367,-124.090567
-121.994782326984,52.1917401625023,C20247,Person,2,C20247,Fire,2017,2017,52.191734,-121.994766
-122.079582992609,52.0522557528071,C20347,Person,0.1,C20347,Fire,2017,2017,52.05225,-122.079567
-121.818199813806,51.9388905801248,C20388,Person,0.009,C20388,Fire,2017,2017,51.938885,-121.818184
-122.776268909867,52.0263728580958,C20754,Lightning,0,C20754,Fire,2017,2017,52.026367,-122.776253
-120.81835250964,52.7514403345676,C30481,Lightning,0.009,C30481,Fire,2017,2017,52.751434,-120.818336
-121.797632881116,52.4446559033943,C30884,Lightning,0,C30884,Fire,2017,2017,52.44465,-121.797617
-121.339449459762,52.612505966133,C31008,Lightning,640,C31008,Fire,2017,2017,52.6125,-121.339433
-121.733399097008,51.905489087,C40465,Person,0.1,C40465,Fire,2017,2017,51.905483,-121.733383
-120.434883606667,52.0205405486791,C41572,Lightning,1.2,C41572,Fire,2017,2017,52.020534,-120.434868
-123.168649541184,51.9440057132415,C50647,Lightning,239298,C50647,Fire,2017,2017,51.944,-123.168633
-123.046265558611,52.0414562264897,C50689,Lightning,0,C50689,Fire,2017,2017,52.041451,-123.046249
-121.958931516652,51.2249394292,C42278,Lightning,0.009,C42278,Fire,2017,2017,51.224934,-121.958916
-125.051400509952,52.140390078763,C51334,Lightning,0.009,C51334,Fire,2017,2017,52.140385,-125.051384
-123.49968101178,53.1584567091334,C11465,Lightning,0.5,C11465,Fire,2017,2017,53.158451,-123.499664
-122.735634869758,52.512205183667,C12145,Lightning,0.1,C12145,Fire,2017,2017,52.512199,-122.735619
-121.709084018115,51.3728886697065,C40602,Person,0.009,C40602,Fire,2017,2017,51.372883,-121.709068
-121.659447217777,51.4054890743005,C41346,Lightning,0.9,C41346,Fire,2017,2017,51.405483,-121.659431
-124.094269729447,51.4208734791413,C50114,Person,0.14,C50114,Fire,2017,2017,51.420868,-124.094253
-120.88955009076,52.9440558378091,C10418,Lightning,1,C10418,Fire,2017,2017,52.94405,-120.889534
-124.381250117163,53.0458388897229,C10831,Lightning,0,C10831,Fire,2017,2017,53.045833,-124.381233
-122.003983305986,52.1332226660531,C20708,Lightning,4121.7,C20708,Fire,2017,2017,52.133217,-122.003967
-122.016732139574,52.2140560618805,C20720,Lightning,0,C20720,Fire,2017,2017,52.21405,-122.016716
-122.072480075916,52.2711544606662,C20731,Lightning,0,C20731,Fire,2017,2017,52.271149,-122.072464
-122.146729250457,51.8570729374804,C21247,Lightning,0.1,C21247,Fire,2017,2017,51.857067,-122.146713
-121.831581711202,51.5960064659346,C41253,Lightning,0.4,C41253,Fire,2017,2017,51.596001,-121.831566
-120.901047199417,51.759370982174,C41703,Lightning,197.3,C41703,Fire,2017,2017,51.759365,-120.901031
-120.813415998901,51.8172399940535,C42292,Person,0.009,C42292,Fire,2017,2017,51.817234,-120.8134
-123.263299011991,52.0767726046921,C50065,Person,0,C50065,Fire,2017,2017,52.076767,-123.263283
-123.344865051063,52.4729404056096,C50786,Lightning,0,C50786,Fire,2017,2017,52.472935,-123.344849
-120.156632270763,51.4691560602886,K20706,Lightning,3028,K20706,Fire,2017,2017,51.46915,-120.156617
-120.526268137074,50.7655889829702,K21119,Person,0.009,K21119,Fire,2017,2017,50.765583,-120.526253
-120.14561465196,50.7355559243358,K21734,Person,0.1,K21734,Fire,2017,2017,50.73555,-120.145599
-120.932647849767,50.5814382232766,K22085,Lightning,0.009,K22085,Fire,2017,2017,50.581432,-120.932632
-119.925979578537,50.624639744468,K22253,Person,0.009,K22253,Fire,2017,2017,50.624634,-119.925964
-118.633697312742,50.8727555106345,K31872,Lightning,0.1,K31872,Fire,2017,2017,50.872749,-118.633682
-119.661529387695,50.4472067704224,K40871,Lightning,0.009,K40871,Fire,2017,2017,50.447201,-119.661514
-119.939262281068,50.28628753067,K42249,Person,0.1,K42249,Fire,2017,2017,50.286282,-119.939247
-119.178313948022,50.2590049126075,K42279,Person,0.009,K42279,Fire,2017,2017,50.258999,-119.178299
-119.500465118351,49.9477560616102,K50314,Person,2,K50314,Fire,2017,2017,49.94775,-119.50045
-119.580344675266,49.3776572175497,K50588,Person,6.5,K50588,Fire,2017,2017,49.377651,-119.58033
-119.634215913592,49.5077727226204,K51211,Person,0.5,K51211,Fire,2017,2017,49.507767,-119.634201
-119.812766717433,49.7539046106176,K51550,Person,2.5,K51550,Fire,2017,2017,49.753899,-119.812752
-119.788947652661,49.177557181272,K52207,Person,100,K52207,Fire,2017,2017,49.177551,-119.788933
-120.055144944074,49.3395063593105,K60953,Person,2.1,K60953,Fire,2017,2017,49.3395,-120.05513
-120.846182018058,50.1579226186244,K62344,Person,2.5,K62344,Fire,2017,2017,50.157917,-120.846167
-115.521261960366,49.6209399876917,N11641,Lightning,0.009,N11641,Fire,2017,2017,49.620934,-115.521248
-115.124113747324,49.4704578211097,N11967,Lightning,0.02,N11967,Fire,2017,2017,49.470451,-115.1241
-114.596167119424,49.3704898743081,N11978,Lightning,270,N11978,Fire,2017,2017,49.370483,-114.596153
-114.832380804802,49.1164577262293,N11989,Lightning,0.009,N11989,Fire,2017,2017,49.116451,-114.832367
-115.964934388413,50.1396243742129,N20240,Lightning,0.2,N20240,Fire,2017,2017,50.139618,-115.96492
-115.872214464543,50.4451053055982,N21639,Lightning,0.01,N21639,Fire,2017,2017,50.445099,-115.8722
-118.069701490402,49.7067399116242,N50990,Lightning,0.01,N50990,Fire,2017,2017,49.706734,-118.069687
-118.212531361163,49.5118888781458,N51038,Lightning,0.003,N51038,Fire,2017,2017,49.511883,-118.212517
-117.930281960364,49.7202401286541,N51113,Lightning,0.6,N51113,Fire,2017,2017,49.720234,-117.930267
-118.18791142515,49.7494224981081,N51228,Lightning,0.09,N51228,Fire,2017,2017,49.749416,-118.187897
-117.643660885581,49.9998574776175,N51370,Lightning,0.3,N51370,Fire,2017,2017,49.999851,-117.643646
-117.351561790059,49.880354501332,N51702,Lightning,4.6,N51702,Fire,2017,2017,49.880348,-117.351547
-123.205869430655,59.3306225868141,G90380,Lightning,2.8,G90380,Fire,2017,2017,59.330617,-123.20585
-123.860503113872,59.7733390937911,G92161,Lightning,0.8,G92161,Fire,2017,2017,59.773333,-123.860483
-120.206515864067,52.3414060944612,K12037,Lightning,1.5,K12037,Fire,2017,2017,52.3414,-120.2065
-120.158165567554,51.4352560616839,K20666,Lightning,60,K20666,Fire,2017,2017,51.43525,-120.15815
-120.297912767362,51.0437071201424,K22092,Lightning,0.009,K22092,Fire,2017,2017,51.043701,-120.297897
-120.025001518648,50.6886732350174,K22098,Lightning,0.1,K22098,Fire,2017,2017,50.688667,-120.024986
-119.975982701297,50.6449912399275,K22346,Person,0.009,K22346,Fire,2017,2017,50.644985,-119.975967
-118.746185226587,51.1634736128191,K31337,Lightning,0.009,K31337,Fire,2017,2017,51.163467,-118.74617
-119.310851952888,50.8845886330981,K31574,Person,0.009,K31574,Fire,2017,2017,50.884583,-119.310837
