station_observations
wind_speed, dew_point, wind_direction, relative_humidity, air_temperature, time, total_cloud_cover
3.6, -14.9, 270.0, None, -8.2, 2012-10-23 15:00:00, 6.0
3.6, -9.6, 0.0, None, -6.9, 2012-10-23 18:00:00, 6.0
9.4, -9.3, 180.0, None, -6.4, 2012-10-23 22:00:00, 6.0
3.6, -17.7, 180.0, None, -10.4, 2012-10-24 14:00:00, 6.0
3.6, -17.9, 180.0, None, -10.9, 2012-10-24 15:00:00, 6.0
9.4, -17.7, 270.0, None, -9.6, 2012-10-24 18:00:00, 6.0
9.4, -12.8, 0.0, None, -7.8, 2012-10-24 22:00:00, 6.0
3.6, -16.0, 0.0, None, -11.2, 2012-10-25 14:00:00, 6.0
9.4, -15.9, 0.0, None, -11.6, 2012-10-25 15:00:00, 6.0
3.6, -17.2, 0.0, None, -9.3, 2012-10-25 18:00:00, 4.0
3.6, -14.1, 0.0, None, -8.7, 2012-10-25 22:00:00, 4.0
9.4, -20.1, 315.0, None, -13.7, 2012-10-26 14:00:00, 6.0
16.6, -19.1, 270.0, None, -14.0, 2012-10-26 15:00:00, 6.0
9.4, -22.5, 270.0, None, -15.3, 2012-10-27 14:00:00, 6.0
3.6, -21.5, 270.0, None, -15.7, 2012-10-27 15:00:00, 6.0
9.4, -28.9, 270.0, None, -14.2, 2012-10-27 18:00:00, 6.0
3.6, -19.6, 270.0, None, -12.9, 2012-10-27 22:00:00, 6.0
25.9, -30.4, 270.0, None, -17.7, 2012-10-28 14:00:00, 6.0
3.6, -27.4, 270.0, None, -18.2, 2012-10-28 15:00:00, 6.0
3.6, -22.9, 270.0, None, -16.7, 2012-10-28 18:00:00, 4.0
9.4, -19.4, 0.0, None, -12.3, 2012-10-28 22:00:00, 4.0
16.6, -33.2, 270.0, None, -16.2, 2012-10-29 14:00:00, 6.0
3.6, -23.4, 270.0, None, -16.4, 2012-10-29 15:00:00, 6.0
3.6, -24.9, 270.0, None, -16.8, 2012-10-29 18:00:00, 6.0
9.4, -18.6, 270.0, None, -13.1, 2012-10-29 22:00:00, 6.0
9.4, -43.5, 270.0, None, -25.6, 2012-10-30 14:00:00, 0.0
9.4, -35.5, 270.0, None, -25.0, 2012-10-30 15:00:00, 0.0
9.4, -27.9, 270.0, None, -19.2, 2012-10-30 18:00:00, 10.0
0.0, -13.3, 0.0, None, -9.9, 2012-10-30 22:00:00, 0.0
16.6, -24.4, 270.0, None, -18.3, 2012-10-31 14:00:00, 10.0
3.6, -25.8, 270.0, None, -18.6, 2012-10-31 15:00:00, 10.0
0.0, -20.8, 0.0, None, -16.3, 2012-10-31 18:00:00, 4.0
3.6, -15.9, 0.0, None, -11.6, 2012-10-31 22:00:00, 4.0
0.0, -34.4, 0.0, None, -22.5, 2012-11-01 14:00:00, 0.0
0.0, -34.0, 0.0, None, -22.3, 2012-11-01 15:00:00, 10.0
0.0, -24.6, 0.0, None, -17.8, 2012-11-01 18:00:00, 10.0
3.6, -14.4, 0.0, None, -11.2, 2012-11-01 22:00:00, 10.0
3.6, -22.1, 135.0, None, -17.3, 2012-11-02 14:00:00, 6.0
0.0, -21.6, 0.0, None, -17.5, 2012-11-02 15:00:00, 6.0
0.0, -24.8, 0.0, None, -17.3, 2012-11-02 18:00:00, 6.0
3.6, -17.5, 0.0, None, -14.2, 2012-11-02 22:00:00, 10.0
3.6, -20.7, 135.0, None, -15.1, 2012-11-03 14:00:00, 4.0
3.6, -22.2, 135.0, None, -15.6, 2012-11-03 15:00:00, 4.0
9.4, -8.1, 135.0, None, -5.7, 2012-11-03 22:00:00, 10.0
0.0, -15.8, 0.0, None, -11.9, 2012-11-04 14:00:00, 6.0
0.0, -15.6, 0.0, None, -12.2, 2012-11-04 15:00:00, 6.0
0.0, -15.2, 0.0, None, -11.4, 2012-11-04 18:00:00, 6.0
16.6, -14.4, 135.0, None, -10.0, 2012-11-04 22:00:00, 4.0
3.6, -18.9, 45.0, None, -12.9, 2012-11-05 14:00:00, 1.0
9.4, -18.6, 45.0, None, -13.1, 2012-11-05 15:00:00, 1.0
3.6, -15.4, 0.0, None, -10.8, 2012-11-05 18:00:00, 2.0
9.4, 0.4, 0.0, None, 1.1, 2012-11-05 22:00:00, 10.0
9.4, -16.7, 270.0, None, -9.0, 2012-11-06 14:00:00, 0.0
3.6, -13.4, 270.0, None, -9.3, 2012-11-06 15:00:00, 0.0
16.6, -7.5, 270.0, None, -2.2, 2012-11-06 18:00:00, 0.0
3.6, -7.5, 270.0, None, -4.6, 2012-11-06 22:00:00, 0.0
3.6, -16.1, 0.0, None, -12.6, 2012-11-07 14:00:00, 6.0
3.6, -16.6, 180.0, None, -12.1, 2012-11-07 15:00:00, 6.0
3.6, -16.8, 315.0, None, -13.1, 2012-11-07 18:00:00, 6.0
3.6, -18.5, 270.0, None, -13.5, 2012-11-07 22:00:00, 6.0
0.0, -21.0, 0.0, None, -14.3, 2012-11-08 14:00:00, 6.0
0.0, -19.7, 0.0, None, -14.4, 2012-11-08 15:00:00, 6.0
3.6, -20.5, 270.0, None, -14.0, 2012-11-08 18:00:00, 4.0
3.6, -16.5, 135.0, None, -11.6, 2012-11-08 22:00:00, 10.0
0.0, -18.8, 0.0, None, -14.7, 2012-11-09 14:00:00, 6.0
0.0, -19.0, 0.0, None, -14.4, 2012-11-09 15:00:00, 6.0
3.6, -24.2, 0.0, None, -15.8, 2012-11-10 14:00:00, 0.0
9.4, -23.0, 315.0, None, -15.6, 2012-11-10 15:00:00, 10.0
3.6, -21.7, 0.0, None, -14.8, 2012-11-10 18:00:00, 10.0
0.0, -10.2, 0.0, None, -8.7, 2012-11-10 22:00:00, 6.0
0.0, -10.7, 0.0, None, -5.3, 2012-11-11 14:00:00, 6.0
3.6, -10.4, 270.0, None, -5.4, 2012-11-11 15:00:00, 6.0
0.0, -8.7, 0.0, None, -5.0, 2012-11-11 18:00:00, 6.0
3.6, -5.5, 135.0, None, -2.5, 2012-11-11 22:00:00, 6.0
3.6, -21.3, 0.0, None, -12.1, 2012-11-12 14:00:00, 6.0
3.6, -21.2, 0.0, None, -12.5, 2012-11-12 15:00:00, 6.0
3.6, -20.8, 0.0, None, -12.3, 2012-11-12 18:00:00, 6.0
3.6, -17.3, 0.0, None, -11.8, 2012-11-12 22:00:00, 6.0
3.6, -23.7, 0.0, None, -14.4, 2012-11-13 14:00:00, 6.0
3.6, -27.0, 0.0, None, -15.6, 2012-11-13 15:00:00, 6.0
3.6, -21.1, 45.0, None, -13.9, 2012-11-13 18:00:00, 10.0
3.6, -17.7, 0.0, None, -10.4, 2012-11-13 22:00:00, 10.0
0.0, -25.8, 0.0, None, -17.3, 2012-11-14 14:00:00, 0.0
0.0, -25.4, 0.0, None, -17.7, 2012-11-14 15:00:00, 10.0
3.6, -28.9, 0.0, None, -15.3, 2012-11-14 18:00:00, 10.0
3.6, -15.8, 0.0, None, -11.5, 2012-11-14 22:00:00, 10.0
9.4, -28.8, 0.0, None, -16.4, 2012-11-15 14:00:00, 0.0
3.6, -22.2, 0.0, None, -15.6, 2012-11-15 15:00:00, 10.0
9.4, -24.6, 0.0, None, -17.8, 2012-11-15 18:00:00, 10.0
16.6, -20.7, 45.0, None, -14.1, 2012-11-15 22:00:00, 10.0
0.0, -36.7, 0.0, None, -19.2, 2012-11-16 14:00:00, 4.0
3.6, -30.9, 0.0, None, -19.3, 2012-11-16 15:00:00, 6.0
3.6, -28.7, 0.0, None, -18.9, 2012-11-16 18:00:00, 6.0
3.6, -28.8, 0.0, None, -18.3, 2012-11-16 22:00:00, 6.0
3.6, -30.1, 270.0, None, -20.4, 2012-11-17 14:00:00, 6.0
9.4, -29.4, 270.0, None, -20.8, 2012-11-17 15:00:00, 6.0
0.0, -27.0, 0.0, None, -20.1, 2012-11-17 18:00:00, 6.0
3.6, -37.8, 0.0, None, -19.5, 2012-11-17 22:00:00, 6.0
0.0, -38.0, 0.0, None, -25.0, 2012-11-18 14:00:00, 0.0
0.0, -42.0, 0.0, None, -25.2, 2012-11-18 15:00:00, 0.0
3.6, -36.3, 270.0, None, -25.4, 2012-11-18 18:00:00, 2.0
16.6, -27.2, 0.0, None, -19.5, 2012-11-18 22:00:00, 4.0
3.6, -31.8, 315.0, None, -22.1, 2012-11-19 14:00:00, 6.0
3.6, -33.1, 0.0, None, -22.8, 2012-11-19 15:00:00, 6.0
3.6, -27.2, 0.0, None, -20.2, 2012-11-19 18:00:00, 6.0
0.0, -30.5, 0.0, None, -22.3, 2012-11-20 14:00:00, 6.0
0.0, -30.9, 0.0, None, -22.5, 2012-11-20 15:00:00, 6.0
0.0, -29.9, 0.0, None, -21.1, 2012-11-20 18:00:00, 6.0
0.0, -23.7, 0.0, None, -18.5, 2012-11-20 22:00:00, 6.0
9.4, -39.2, 270.0, None, -28.0, 2012-11-21 14:00:00, 2.0
3.6, -32.0, 0.0, None, -24.1, 2012-11-21 22:00:00, 10.0
9.4, -45.5, 270.0, None, -28.8, 2012-11-22 14:00:00, 0.0
3.6, -41.3, 270.0, None, -28.9, 2012-11-22 15:00:00, 10.0
0.0, -41.1, 0.0, None, -26.1, 2012-11-22 18:00:00, 10.0
0.0, -27.5, 0.0, None, -21.2, 2012-11-22 22:00:00, 4.0
0.0, -36.1, 0.0, None, -24.2, 2012-11-23 14:00:00, 0.0
0.0, -34.3, 0.0, None, -24.4, 2012-11-23 15:00:00, 6.0
3.6, -33.5, 0.0, None, -23.0, 2012-11-23 18:00:00, 6.0
3.6, -27.2, 0.0, None, -21.0, 2012-11-23 22:00:00, 4.0
0.0, -27.2, 0.0, None, -20.2, 2012-11-24 14:00:00, 0.0
0.0, -30.4, 0.0, None, -23.1, 2012-11-24 15:00:00, 10.0
0.0, -26.2, 0.0, None, -20.3, 2012-11-24 18:00:00, 6.0
0.0, -24.4, 0.0, None, -18.3, 2012-11-24 22:00:00, 10.0
3.6, -27.1, 270.0, None, -20.9, 2012-11-25 14:00:00, 6.0
9.4, -25.8, 135.0, None, -18.6, 2012-11-25 15:00:00, 6.0
0.0, -21.1, 0.0, None, -14.9, 2012-11-25 22:00:00, 4.0
9.4, -22.4, 270.0, None, -17.5, 2012-11-26 22:00:00, 0.0
9.4, -43.9, 270.0, None, -19.2, 2012-11-27 14:00:00, 0.0
3.6, -29.6, 270.0, None, -19.4, 2012-11-27 15:00:00, 0.0
0.0, -24.0, 0.0, None, -18.7, 2012-11-27 18:00:00, 4.0
0.0, -13.9, 0.0, None, -10.4, 2012-11-27 22:00:00, 10.0
3.6, -25.2, 0.0, None, -18.9, 2012-11-28 14:00:00, 6.0
3.6, -24.6, 0.0, None, -19.1, 2012-11-28 15:00:00, 6.0
3.6, -26.4, 0.0, None, -19.0, 2012-11-28 18:00:00, 6.0
3.6, -27.5, 0.0, None, -20.4, 2012-11-28 22:00:00, 6.0
0.0, -44.8, 0.0, None, -25.9, 2012-11-29 14:00:00, 6.0
0.0, -39.1, 0.0, None, -25.4, 2012-11-29 15:00:00, 6.0
0.0, -34.2, 0.0, None, -25.4, 2012-11-29 18:00:00, 6.0
0.0, -29.9, 0.0, None, -22.8, 2012-11-29 22:00:00, 6.0
3.6, -33.0, 0.0, None, -24.7, 2012-11-30 14:00:00, 6.0
3.6, -33.9, 0.0, None, -24.2, 2012-11-30 15:00:00, 6.0
0.0, -30.7, 0.0, None, -23.3, 2012-11-30 18:00:00, 6.0
0.0, -28.0, 0.0, None, -21.5, 2012-11-30 22:00:00, 6.0
0.0, -32.1, 0.0, None, -23.2, 2012-12-01 14:00:00, 6.0
0.0, -31.3, 0.0, None, -23.7, 2012-12-01 15:00:00, 6.0
0.0, -29.0, 0.0, None, -23.1, 2012-12-01 18:00:00, 6.0
0.0, -27.6, 0.0, None, -22.1, 2012-12-01 22:00:00, 6.0
3.6, -27.8, 0.0, None, -23.1, 2012-12-02 14:00:00, 6.0
0.0, -29.6, 0.0, None, -23.5, 2012-12-02 15:00:00, 6.0
0.0, -28.1, 0.0, None, -23.4, 2012-12-02 18:00:00, 6.0
9.4, -27.5, 270.0, None, -22.9, 2012-12-02 22:00:00, 2.0
9.4, -36.0, 270.0, None, -29.2, 2012-12-03 14:00:00, 2.0
0.0, -35.6, 0.0, None, -28.9, 2012-12-03 15:00:00, 6.0
3.6, -32.1, 0.0, None, -26.4, 2012-12-03 18:00:00, 4.0
0.0, -30.5, 0.0, None, -25.2, 2012-12-03 22:00:00, 2.0
3.6, -34.1, 270.0, None, -29.3, 2012-12-04 14:00:00, 4.0
0.0, -34.3, 0.0, None, -29.5, 2012-12-04 15:00:00, 4.0
3.6, -36.0, 270.0, None, -27.7, 2012-12-04 18:00:00, 6.0
3.6, -29.7, 0.0, None, -25.7, 2012-12-04 22:00:00, 6.0
3.6, -30.1, 225.0, None, -23.9, 2012-12-05 14:00:00, 6.0
0.0, -29.2, 0.0, None, -24.2, 2012-12-05 15:00:00, 6.0
0.0, -28.7, 0.0, None, -23.8, 2012-12-05 18:00:00, 4.0
3.6, -33.8, 270.0, None, -29.1, 2012-12-06 14:00:00, 2.0
0.0, -36.2, 0.0, None, -29.3, 2012-12-06 15:00:00, 4.0
9.4, -33.1, 270.0, None, -28.5, 2012-12-06 18:00:00, 10.0
3.6, -33.3, 270.0, None, -27.3, 2012-12-06 22:00:00, 4.0
0.0, -35.8, 0.0, None, -30.7, 2012-12-07 14:00:00, 0.0
0.0, -38.7, 0.0, None, -30.9, 2012-12-07 15:00:00, 0.0
0.0, -35.9, 0.0, None, -29.1, 2012-12-07 18:00:00, 4.0
0.0, -28.6, 0.0, None, -24.8, 2012-12-07 22:00:00, 4.0
0.0, -37.8, 0.0, None, -32.2, 2012-12-08 14:00:00, 0.0
0.0, -37.9, 0.0, None, -32.3, 2012-12-08 15:00:00, 0.0
0.0, -39.8, 0.0, None, -31.6, 2012-12-08 18:00:00, 4.0
3.6, -32.1, 0.0, None, -27.7, 2012-12-08 22:00:00, 10.0
3.6, -31.6, 0.0, None, -22.9, 2012-12-09 14:00:00, 6.0
3.6, -28.0, 0.0, None, -22.4, 2012-12-09 15:00:00, 6.0
3.6, -28.9, 0.0, None, -24.0, 2012-12-09 18:00:00, 6.0
3.6, -27.1, 0.0, None, -22.6, 2012-12-09 22:00:00, 10.0
0.0, -27.9, 0.0, None, -22.3, 2012-12-10 14:00:00, 0.0
0.0, -27.5, 0.0, None, -22.9, 2012-12-10 15:00:00, 10.0
0.0, -26.9, 0.0, None, -22.4, 2012-12-10 18:00:00, 10.0
0.0, -14.8, 0.0, None, -11.5, 2012-12-10 22:00:00, 2.0
9.4, -26.4, 270.0, None, -21.2, 2012-12-11 14:00:00, 6.0
3.6, -26.2, 270.0, None, -21.9, 2012-12-11 15:00:00, 6.0
0.0, -26.6, 0.0, None, -23.1, 2012-12-11 18:00:00, 6.0
0.0, -26.8, 0.0, None, -23.2, 2012-12-11 22:00:00, 6.0
16.6, -27.3, 45.0, None, -22.7, 2012-12-12 14:00:00, 0.0
3.6, -27.0, 45.0, None, -23.4, 2012-12-12 15:00:00, 0.0
9.4, -22.2, 270.0, None, -19.3, 2012-12-12 18:00:00, 2.0
0.0, -18.1, 0.0, None, -15.2, 2012-12-12 22:00:00, 4.0
16.6, -9.5, 180.0, None, -7.8, 2012-12-13 14:00:00, 0.0
3.6, -10.2, 180.0, None, -8.4, 2012-12-13 15:00:00, 0.0
3.6, -8.7, 270.0, None, -7.1, 2012-12-13 18:00:00, 4.0
3.6, -9.7, 270.0, None, -8.3, 2012-12-13 22:00:00, 10.0
0.0, -13.9, 0.0, None, -11.2, 2012-12-14 14:00:00, 0.0
0.0, -14.4, 0.0, None, -11.6, 2012-12-14 15:00:00, 0.0
0.0, -17.8, 0.0, None, -14.4, 2012-12-14 18:00:00, 1.0
0.0, None, 0.0, None, -9.9, 2012-12-15 14:00:00, 4.0
0.0, -12.5, 0.0, None, -10.4, 2012-12-15 15:00:00, 6.0
0.0, -15.7, 0.0, None, -13.1, 2012-12-15 18:00:00, 6.0
0.0, -17.9, 0.0, None, -15.0, 2012-12-15 22:00:00, 10.0
0.0, -19.7, 0.0, None, -16.5, 2012-12-16 14:00:00, 6.0
0.0, -19.1, 0.0, None, -16.6, 2012-12-16 15:00:00, 6.0
3.6, -18.8, 45.0, None, -15.8, 2012-12-16 18:00:00, 6.0
0.0, -20.3, 0.0, None, -15.9, 2012-12-16 22:00:00, 2.0
0.0, -24.5, 0.0, None, -21.3, 2012-12-17 14:00:00, 6.0
0.0, -29.3, 0.0, None, -22.4, 2012-12-17 15:00:00, 6.0
3.6, -25.0, 0.0, None, -21.7, 2012-12-17 18:00:00, 6.0
9.4, -24.4, 135.0, None, -21.2, 2012-12-17 22:00:00, 6.0
0.0, -33.5, 0.0, None, -25.0, 2012-12-18 14:00:00, 6.0
0.0, -28.7, 0.0, None, -23.8, 2012-12-18 15:00:00, 6.0
0.0, -24.5, 0.0, None, -21.3, 2012-12-18 22:00:00, 10.0
9.4, -27.6, 270.0, None, -23.0, 2012-12-19 14:00:00, 0.0
3.6, -26.2, 270.0, None, -22.7, 2012-12-19 15:00:00, 0.0
3.6, -25.9, 270.0, None, -22.5, 2012-12-19 18:00:00, 4.0
3.6, -28.6, 0.0, None, -24.8, 2012-12-19 22:00:00, 10.0
9.4, -25.6, 0.0, None, -22.2, 2012-12-20 14:00:00, 6.0
3.6, -27.1, 0.0, None, -22.6, 2012-12-20 15:00:00, 6.0
0.0, -26.1, 0.0, None, -22.6, 2012-12-20 18:00:00, 6.0
3.6, -25.6, 270.0, None, -22.2, 2012-12-20 22:00:00, 6.0
16.6, -28.5, 270.0, None, -23.7, 2012-12-21 14:00:00, 6.0
9.4, -30.1, 270.0, None, -23.9, 2012-12-21 15:00:00, 6.0
9.4, -26.1, 270.0, None, -22.6, 2012-12-21 18:00:00, 6.0
3.6, -28.7, 0.0, None, -23.8, 2012-12-21 22:00:00, 4.0
3.6, -31.9, 0.0, None, -26.3, 2012-12-22 14:00:00, 6.0
0.0, -31.7, 0.0, None, -26.1, 2012-12-22 15:00:00, 6.0
9.4, -32.2, 135.0, None, -25.3, 2012-12-22 22:00:00, 4.0
0.0, -31.1, 0.0, None, -25.7, 2012-12-23 14:00:00, 6.0
0.0, -30.2, 0.0, None, -26.1, 2012-12-23 15:00:00, 6.0
0.0, -35.7, 0.0, None, -30.6, 2012-12-23 18:00:00, 4.0
3.6, -33.6, 0.0, None, -28.9, 2012-12-23 22:00:00, 6.0
3.6, -41.4, 45.0, None, -26.2, 2012-12-24 14:00:00, 4.0
0.0, -31.9, 0.0, None, -27.5, 2012-12-24 15:00:00, 6.0
3.6, -33.7, 270.0, None, -29.0, 2012-12-24 18:00:00, 10.0
3.6, -35.2, 0.0, None, -28.6, 2012-12-24 22:00:00, 4.0
3.6, -28.9, 0.0, None, -26.1, 2012-12-25 14:00:00, 6.0
9.4, -30.7, 0.0, None, -26.5, 2012-12-25 15:00:00, 6.0
0.0, -30.4, 0.0, None, -26.3, 2012-12-25 18:00:00, 6.0
0.0, -31.3, 0.0, None, -27.0, 2012-12-25 22:00:00, 0.0
9.4, -38.6, 270.0, None, -32.8, 2012-12-26 14:00:00, 0.0
3.6, -36.7, 270.0, None, -33.4, 2012-12-26 15:00:00, 0.0
3.6, -38.3, 270.0, None, -32.6, 2012-12-26 18:00:00, 10.0
3.6, -32.6, 270.0, None, -29.6, 2012-12-26 22:00:00, 0.0
9.4, -30.2, 270.0, None, -26.1, 2012-12-27 14:00:00, 0.0
3.6, -29.7, 270.0, None, -25.7, 2012-12-27 15:00:00, 0.0
16.6, -28.6, 270.0, None, -24.8, 2012-12-27 18:00:00, 0.0
3.6, -23.0, 0.0, None, -20.0, 2012-12-27 22:00:00, 0.0
9.4, -14.7, 270.0, None, -12.3, 2012-12-28 14:00:00, 2.0
3.6, -16.1, 270.0, None, -13.0, 2012-12-28 15:00:00, 10.0
0.0, -12.7, 0.0, None, -10.2, 2012-12-28 18:00:00, 4.0
0.0, -10.4, 0.0, None, -7.9, 2012-12-28 22:00:00, 4.0
0.0, -19.5, 0.0, None, -15.3, 2012-12-29 14:00:00, 10.0
3.6, -19.4, 270.0, None, -15.7, 2012-12-29 15:00:00, 0.0
0.0, -20.0, 0.0, None, -16.2, 2012-12-29 18:00:00, 0.0
3.6, -18.8, 270.0, None, -14.2, 2012-12-29 22:00:00, 10.0
0.0, -8.7, 0.0, None, -6.2, 2012-12-30 14:00:00, 4.0
0.0, -9.3, 0.0, None, -6.4, 2012-12-30 15:00:00, 4.0
0.0, -3.7, 0.0, None, -2.5, 2012-12-30 18:00:00, 4.0
