station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time
None, -10.3, None, 66.4, 2017-11-04 20:00:00
None, -12.1, None, 78.1, 2017-11-04 21:00:00
None, -13.2, None, 82.3, 2017-11-04 22:00:00
None, -13.2, None, 84.3, 2017-11-04 23:00:00
None, -13.4, None, 85.1, 2017-11-05 00:00:00
None, -14.5, None, 88.4, 2017-11-05 01:00:00
None, -15.2, None, 89.5, 2017-11-05 02:00:00
None, -15.9, None, 86.8, 2017-11-05 03:00:00
None, -16.2, None, 87.5, 2017-11-05 04:00:00
None, -16.4, None, 87.5, 2017-11-05 05:00:00
None, -16.7, None, 86.1, 2017-11-05 06:00:00
None, -16.5, None, 86.1, 2017-11-05 07:00:00
None, -16.7, None, 86.2, 2017-11-05 08:00:00
None, -14.5, None, 79.0, 2017-11-05 09:00:00
None, -10.7, None, 73.4, 2017-11-05 10:00:00
None, -8.5, None, 66.1, 2017-11-05 11:00:00
None, -6.5, None, 56.3, 2017-11-05 12:00:00
None, -4.6, None, 47.7, 2017-11-05 13:00:00
None, -3.5, None, 42.7, 2017-11-05 14:00:00
None, -2.8, None, 38.7, 2017-11-05 15:00:00
None, -3.8, None, 44.1, 2017-11-05 16:00:00
None, -5.4, None, 50.4, 2017-11-05 17:00:00
None, -7.6, None, 62.6, 2017-11-05 18:00:00
None, -10.1, None, 72.1, 2017-11-05 19:00:00
None, -11.4, None, 77.9, 2017-11-05 20:00:00
None, -12.7, None, 83.4, 2017-11-05 21:00:00
None, -14.2, None, 86.0, 2017-11-05 22:00:00
None, -15.1, None, 85.7, 2017-11-05 23:00:00
None, -15.8, None, 86.1, 2017-11-06 00:00:00
None, -16.6, None, 85.6, 2017-11-06 01:00:00
None, -17.1, None, 83.5, 2017-11-06 02:00:00
None, -17.6, None, 84.3, 2017-11-06 03:00:00
None, -18.1, None, 83.7, 2017-11-06 04:00:00
None, -18.4, None, 82.8, 2017-11-06 05:00:00
None, -18.9, None, 83.1, 2017-11-06 06:00:00
None, -19.1, None, 83.3, 2017-11-06 07:00:00
None, -18.4, None, 81.3, 2017-11-06 08:00:00
None, -15.1, None, 77.5, 2017-11-06 09:00:00
None, -10.0, None, 69.2, 2017-11-06 10:00:00
None, -7.7, None, 65.8, 2017-11-06 11:00:00
None, -6.0, None, 58.6, 2017-11-06 12:00:00
None, -4.5, None, 52.4, 2017-11-06 13:00:00
None, -3.2, None, 41.6, 2017-11-06 14:00:00
None, -2.4, None, 36.5, 2017-11-06 15:00:00
None, -3.1, None, 37.2, 2017-11-06 16:00:00
None, -4.3, None, 42.8, 2017-11-06 17:00:00
None, -6.6, None, 56.3, 2017-11-06 18:00:00
None, -8.8, None, 70.4, 2017-11-06 19:00:00
None, -9.2, None, 73.1, 2017-11-06 20:00:00
None, -9.6, None, 74.7, 2017-11-06 21:00:00
None, -10.8, None, 81.1, 2017-11-06 22:00:00
None, -8.9, None, 68.8, 2017-11-06 23:00:00
None, -8.1, None, 65.6, 2017-11-07 00:00:00
None, -6.6, None, 60.0, 2017-11-07 01:00:00
None, -5.4, None, 57.3, 2017-11-07 02:00:00
None, -5.5, None, 57.6, 2017-11-07 03:00:00
None, -5.5, None, 59.0, 2017-11-07 04:00:00
None, -5.1, None, 61.5, 2017-11-07 05:00:00
None, -4.9, None, 62.9, 2017-11-07 06:00:00
None, -4.9, None, 62.8, 2017-11-07 07:00:00
None, -5.0, None, 61.8, 2017-11-07 08:00:00
None, -4.6, None, 61.1, 2017-11-07 09:00:00
None, -3.8, None, 59.0, 2017-11-07 10:00:00
None, -3.3, None, 57.4, 2017-11-07 11:00:00
None, -2.9, None, 56.2, 2017-11-07 12:00:00
None, -2.4, None, 54.4, 2017-11-07 13:00:00
None, -2.0, None, 51.4, 2017-11-07 14:00:00
None, -1.9, None, 50.5, 2017-11-07 15:00:00
None, -1.9, None, 50.7, 2017-11-07 16:00:00
None, -2.0, None, 53.4, 2017-11-07 17:00:00
None, -2.4, None, 60.4, 2017-11-07 18:00:00
None, -2.6, None, 62.0, 2017-11-07 19:00:00
None, -2.5, None, 62.3, 2017-11-07 20:00:00
None, -2.5, None, 62.0, 2017-11-07 21:00:00
None, -2.5, None, 62.7, 2017-11-07 22:00:00
None, -2.5, None, 62.5, 2017-11-07 23:00:00
None, -2.6, None, 63.5, 2017-11-08 00:00:00
None, -3.0, None, 64.9, 2017-11-08 01:00:00
None, -4.3, None, 69.8, 2017-11-08 02:00:00
None, -5.8, None, 76.4, 2017-11-08 03:00:00
None, -7.2, None, 82.3, 2017-11-08 04:00:00
None, -8.9, None, 86.9, 2017-11-08 05:00:00
None, -10.4, None, 91.2, 2017-11-08 06:00:00
None, -11.0, None, 92.1, 2017-11-08 07:00:00
None, -10.8, None, 89.9, 2017-11-08 08:00:00
None, -8.0, None, 83.9, 2017-11-08 09:00:00
None, -4.3, None, 69.9, 2017-11-08 10:00:00
None, -1.6, None, 61.1, 2017-11-08 11:00:00
None, 0.6, None, 54.8, 2017-11-08 12:00:00
None, 1.3, None, 53.3, 2017-11-08 13:00:00
None, 1.8, None, 52.8, 2017-11-08 14:00:00
None, 1.6, None, 53.9, 2017-11-08 15:00:00
None, 0.5, None, 58.9, 2017-11-08 16:00:00
None, -0.1, None, 62.2, 2017-11-08 17:00:00
None, -0.9, None, 65.2, 2017-11-08 18:00:00
None, -2.4, None, 69.5, 2017-11-08 19:00:00
None, -2.8, None, 69.1, 2017-11-08 20:00:00
None, -4.0, None, 72.4, 2017-11-08 21:00:00
None, -5.2, None, 77.8, 2017-11-08 22:00:00
None, -5.7, None, 80.2, 2017-11-08 23:00:00
None, -6.7, None, 82.0, 2017-11-09 00:00:00
None, -6.9, None, 83.2, 2017-11-09 01:00:00
None, -6.6, None, 82.3, 2017-11-09 02:00:00
None, -5.5, None, 81.3, 2017-11-09 03:00:00
None, -5.6, None, 83.6, 2017-11-09 04:00:00
None, -5.6, None, 84.5, 2017-11-09 05:00:00
None, -4.6, None, 82.0, 2017-11-09 06:00:00
None, -3.7, None, 78.0, 2017-11-09 07:00:00
None, -2.7, None, 75.9, 2017-11-09 08:00:00
None, -3.2, None, 79.4, 2017-11-09 09:00:00
None, -2.0, None, 75.7, 2017-11-09 10:00:00
None, -0.9, None, 70.5, 2017-11-09 11:00:00
None, 0.6, None, 67.8, 2017-11-09 12:00:00
None, 1.6, None, 64.9, 2017-11-09 13:00:00
None, 2.2, None, 65.1, 2017-11-09 14:00:00
None, 1.8, None, 65.1, 2017-11-09 15:00:00
None, 2.1, None, 68.2, 2017-11-09 16:00:00
None, 1.3, None, 67.8, 2017-11-09 17:00:00
None, 1.5, None, 69.5, 2017-11-09 18:00:00
None, 1.7, None, 73.3, 2017-11-09 19:00:00
None, 1.6, None, 78.3, 2017-11-09 20:00:00
None, 1.6, None, 79.9, 2017-11-09 21:00:00
None, 1.4, None, 83.5, 2017-11-09 22:00:00
None, 1.3, None, 83.6, 2017-11-09 23:00:00
None, 0.4, None, 80.1, 2017-11-10 00:00:00
None, -0.2, None, 76.9, 2017-11-10 01:00:00
None, -0.5, None, 75.8, 2017-11-10 02:00:00
None, -0.7, None, 77.0, 2017-11-10 03:00:00
None, -0.9, None, 78.7, 2017-11-10 04:00:00
None, -1.1, None, 82.8, 2017-11-10 05:00:00
None, -1.6, None, 89.9, 2017-11-10 06:00:00
None, -1.7, None, 91.3, 2017-11-10 07:00:00
None, -1.8, None, 91.4, 2017-11-10 08:00:00
None, -1.4, None, 89.9, 2017-11-10 09:00:00
None, -0.2, None, 84.5, 2017-11-10 10:00:00
None, 0.8, None, 80.7, 2017-11-10 11:00:00
None, 0.7, None, 80.8, 2017-11-10 12:00:00
None, 1.2, None, 78.9, 2017-11-10 13:00:00
None, 2.0, None, 75.4, 2017-11-10 14:00:00
None, 3.0, None, 71.5, 2017-11-10 15:00:00
None, 2.0, None, 76.0, 2017-11-10 16:00:00
None, 1.2, None, 79.7, 2017-11-10 17:00:00
None, 0.4, None, 83.8, 2017-11-10 18:00:00
None, -0.2, None, 86.7, 2017-11-10 19:00:00
None, -0.4, None, 88.4, 2017-11-10 20:00:00
None, -0.5, None, 89.4, 2017-11-10 21:00:00
None, -0.5, None, 90.2, 2017-11-10 22:00:00
None, -0.6, None, 91.1, 2017-11-10 23:00:00
None, -0.5, None, 91.9, 2017-11-11 00:00:00
None, -0.2, None, 91.2, 2017-11-11 01:00:00
None, -0.5, None, 93.3, 2017-11-11 02:00:00
None, -0.7, None, 94.9, 2017-11-11 03:00:00
None, 1.0, None, 89.5, 2017-11-11 04:00:00
None, 2.3, None, 83.3, 2017-11-11 05:00:00
None, -0.1, None, 91.1, 2017-11-11 06:00:00
None, 1.0, None, 88.4, 2017-11-11 07:00:00
None, 2.2, None, 83.2, 2017-11-11 08:00:00
None, 2.4, None, 82.8, 2017-11-11 09:00:00
None, 3.1, None, 79.1, 2017-11-11 10:00:00
None, 3.5, None, 76.4, 2017-11-11 11:00:00
None, 3.7, None, 75.2, 2017-11-11 12:00:00
None, 3.9, None, 73.3, 2017-11-11 13:00:00
None, 4.1, None, 71.3, 2017-11-11 14:00:00
None, 4.3, None, 69.5, 2017-11-11 15:00:00
None, 4.3, None, 68.7, 2017-11-11 16:00:00
None, 4.2, None, 68.8, 2017-11-11 17:00:00
None, 3.9, None, 70.3, 2017-11-11 18:00:00
None, 3.8, None, 70.6, 2017-11-11 19:00:00
None, 3.8, None, 70.2, 2017-11-11 20:00:00
None, 3.7, None, 70.9, 2017-11-11 21:00:00
None, 3.5, None, 74.2, 2017-11-11 22:00:00
None, 3.1, None, 77.2, 2017-11-11 23:00:00
None, 3.0, None, 77.5, 2017-11-12 00:00:00
None, 3.2, None, 75.3, 2017-11-12 01:00:00
None, 3.5, None, 72.9, 2017-11-12 02:00:00
None, 3.5, None, 73.2, 2017-11-12 03:00:00
None, 3.3, None, 74.3, 2017-11-12 04:00:00
None, 3.4, None, 74.1, 2017-11-12 05:00:00
None, 3.2, None, 76.8, 2017-11-12 06:00:00
None, 3.0, None, 79.0, 2017-11-12 07:00:00
None, 3.1, None, 77.9, 2017-11-12 08:00:00
None, 3.5, None, 75.1, 2017-11-12 09:00:00
None, 3.4, None, 78.2, 2017-11-12 10:00:00
None, 3.2, None, 81.3, 2017-11-12 11:00:00
None, 3.4, None, 81.9, 2017-11-12 12:00:00
None, 3.6, None, 80.9, 2017-11-12 13:00:00
None, 3.9, None, 78.4, 2017-11-12 14:00:00
None, 3.6, None, 80.9, 2017-11-12 15:00:00
None, 3.4, None, 81.0, 2017-11-12 16:00:00
None, 3.4, None, 81.6, 2017-11-12 17:00:00
None, 3.1, None, 85.5, 2017-11-12 18:00:00
None, 3.0, None, 87.5, 2017-11-12 19:00:00
None, 3.2, None, 86.6, 2017-11-12 20:00:00
None, 3.2, None, 87.0, 2017-11-12 21:00:00
None, 3.1, None, 87.6, 2017-11-12 22:00:00
None, 2.9, None, 87.7, 2017-11-12 23:00:00
None, 2.7, None, 88.0, 2017-11-13 00:00:00
None, 2.7, None, 87.8, 2017-11-13 01:00:00
None, 2.6, None, 88.3, 2017-11-13 02:00:00
None, 2.6, None, 89.5, 2017-11-13 03:00:00
None, 2.6, None, 89.0, 2017-11-13 04:00:00
None, 2.5, None, 90.3, 2017-11-13 05:00:00
None, 2.4, None, 90.9, 2017-11-13 06:00:00
None, 2.9, None, 88.0, 2017-11-13 07:00:00
None, 2.8, None, 89.4, 2017-11-13 08:00:00
None, 2.7, None, 91.7, 2017-11-13 09:00:00
None, 3.1, None, 90.4, 2017-11-13 10:00:00
None, 3.9, None, 84.6, 2017-11-13 11:00:00
None, 4.6, None, 80.8, 2017-11-13 12:00:00
None, 4.5, None, 81.8, 2017-11-13 13:00:00
None, 4.2, None, 84.8, 2017-11-13 14:00:00
None, 3.8, None, 88.7, 2017-11-13 15:00:00
None, 3.5, None, 89.7, 2017-11-13 16:00:00
None, 3.3, None, 90.8, 2017-11-13 17:00:00
None, 3.3, None, 87.4, 2017-11-13 18:00:00
None, 2.6, None, 88.5, 2017-11-13 19:00:00
None, 2.8, None, 85.3, 2017-11-13 20:00:00
None, 3.3, None, 81.0, 2017-11-13 21:00:00
None, 2.8, None, 84.1, 2017-11-13 22:00:00
None, 2.8, None, 83.6, 2017-11-13 23:00:00
None, 2.9, None, 83.4, 2017-11-14 00:00:00
None, 3.5, None, 80.5, 2017-11-14 01:00:00
None, 3.4, None, 81.5, 2017-11-14 02:00:00
None, 3.4, None, 81.5, 2017-11-14 03:00:00
None, 3.2, None, 81.8, 2017-11-14 04:00:00
None, 3.3, None, 81.2, 2017-11-14 05:00:00
None, 3.2, None, 82.7, 2017-11-14 06:00:00
None, 2.8, None, 86.2, 2017-11-14 07:00:00
None, 3.1, None, 84.6, 2017-11-14 08:00:00
None, 3.5, None, 81.3, 2017-11-14 09:00:00
None, 4.0, None, 78.1, 2017-11-14 10:00:00
None, 4.6, None, 75.1, 2017-11-14 11:00:00
None, 5.0, None, 71.9, 2017-11-14 12:00:00
None, 5.7, None, 65.6, 2017-11-14 13:00:00
None, 5.8, None, 58.7, 2017-11-14 14:00:00
None, 5.6, None, 57.9, 2017-11-14 15:00:00
None, 5.1, None, 63.7, 2017-11-14 16:00:00
None, 4.7, None, 67.2, 2017-11-14 17:00:00
None, 4.2, None, 72.1, 2017-11-14 18:00:00
None, 3.8, None, 75.0, 2017-11-14 19:00:00
None, 2.9, None, 83.0, 2017-11-14 20:00:00
None, 2.6, None, 86.0, 2017-11-14 21:00:00
None, 2.7, None, 85.8, 2017-11-14 22:00:00
None, 2.8, None, 85.5, 2017-11-14 23:00:00
None, 2.6, None, 87.3, 2017-11-15 00:00:00
None, 2.6, None, 88.8, 2017-11-15 01:00:00
None, 2.8, None, 86.6, 2017-11-15 02:00:00
None, 2.8, None, 85.8, 2017-11-15 03:00:00
None, 2.8, None, 83.6, 2017-11-15 04:00:00
None, 2.6, None, 84.1, 2017-11-15 05:00:00
None, 2.4, None, 85.2, 2017-11-15 06:00:00
None, 2.8, None, 81.9, 2017-11-15 07:00:00
None, 3.1, None, 79.8, 2017-11-15 08:00:00
None, 3.3, None, 77.7, 2017-11-15 09:00:00
None, 3.4, None, 76.4, 2017-11-15 10:00:00
None, 3.6, None, 74.4, 2017-11-15 11:00:00
None, 3.3, None, 76.2, 2017-11-15 12:00:00
None, 3.0, None, 79.1, 2017-11-15 13:00:00
None, 2.5, None, 85.0, 2017-11-15 14:00:00
None, 1.7, None, 91.8, 2017-11-15 15:00:00
None, 1.4, None, 93.3, 2017-11-15 16:00:00
None, 1.7, None, 91.2, 2017-11-15 17:00:00
None, 1.8, None, 90.5, 2017-11-15 18:00:00
None, 2.0, None, 86.8, 2017-11-15 19:00:00
None, 1.8, None, 87.7, 2017-11-15 20:00:00
None, 1.5, None, 88.1, 2017-11-15 21:00:00
None, 0.4, None, 92.1, 2017-11-15 22:00:00
None, 0.3, None, 90.9, 2017-11-15 23:00:00
None, -0.5, None, 93.9, 2017-11-16 00:00:00
None, -1.2, None, 95.8, 2017-11-16 01:00:00
None, -1.9, None, 97.5, 2017-11-16 02:00:00
None, -2.1, None, 97.3, 2017-11-16 03:00:00
None, -2.0, None, 95.8, 2017-11-16 04:00:00
None, -1.9, None, 93.8, 2017-11-16 05:00:00
None, -2.0, None, 93.3, 2017-11-16 06:00:00
None, -1.9, None, 91.9, 2017-11-16 07:00:00
None, -2.0, None, 92.1, 2017-11-16 08:00:00
None, -2.2, None, 87.8, 2017-11-16 09:00:00
None, -2.3, None, 86.7, 2017-11-16 10:00:00
None, -2.3, None, 87.6, 2017-11-16 11:00:00
None, -2.1, None, 89.2, 2017-11-16 12:00:00
None, -2.0, None, 88.5, 2017-11-16 13:00:00
None, -2.1, None, 90.3, 2017-11-16 14:00:00
None, -2.9, None, 89.7, 2017-11-16 15:00:00
None, -5.1, None, 86.9, 2017-11-16 16:00:00
None, -5.8, None, 82.6, 2017-11-16 17:00:00
None, -6.1, None, 81.7, 2017-11-16 18:00:00
None, -6.3, None, 79.7, 2017-11-16 19:00:00
None, -6.7, None, 82.9, 2017-11-16 20:00:00
None, -6.9, None, 84.8, 2017-11-16 21:00:00
None, -7.0, None, 83.4, 2017-11-16 22:00:00
None, -7.3, None, 82.8, 2017-11-16 23:00:00
None, -7.6, None, 86.0, 2017-11-17 00:00:00
None, -7.7, None, 86.3, 2017-11-17 01:00:00
None, -7.9, None, 88.1, 2017-11-17 02:00:00
None, -7.8, None, 87.9, 2017-11-17 03:00:00
None, -7.8, None, 86.7, 2017-11-17 04:00:00
None, -8.0, None, 90.3, 2017-11-17 05:00:00
None, -8.0, None, 87.6, 2017-11-17 06:00:00
None, -8.0, None, 85.9, 2017-11-17 07:00:00
None, -8.0, None, 85.4, 2017-11-17 08:00:00
None, -7.7, None, 83.7, 2017-11-17 09:00:00
None, -6.9, None, 80.3, 2017-11-17 10:00:00
None, -5.8, None, 74.7, 2017-11-17 11:00:00
None, -4.7, None, 70.0, 2017-11-17 12:00:00
None, -4.0, None, 68.5, 2017-11-17 13:00:00
None, -4.0, None, 70.5, 2017-11-17 14:00:00
None, -3.9, None, 72.2, 2017-11-17 15:00:00
None, -4.1, None, 74.3, 2017-11-17 16:00:00
None, -4.7, None, 79.4, 2017-11-17 17:00:00
None, -5.3, None, 84.5, 2017-11-17 18:00:00
None, -5.5, None, 87.0, 2017-11-17 19:00:00
None, -5.7, None, 87.4, 2017-11-17 20:00:00
None, -5.9, None, 88.4, 2017-11-17 21:00:00
None, -6.1, None, 90.5, 2017-11-17 22:00:00
None, -6.5, None, 92.5, 2017-11-17 23:00:00
None, -6.8, None, 93.4, 2017-11-18 00:00:00
None, -5.3, None, 91.5, 2017-11-18 01:00:00
None, -3.0, None, 87.7, 2017-11-18 02:00:00
None, -1.8, None, 84.5, 2017-11-18 03:00:00
None, -0.9, None, 81.3, 2017-11-18 04:00:00
None, -0.8, None, 83.1, 2017-11-18 05:00:00
None, -0.7, None, 83.4, 2017-11-18 06:00:00
None, -0.2, None, 79.4, 2017-11-18 07:00:00
None, -0.2, None, 79.4, 2017-11-18 08:00:00
None, 0.4, None, 76.5, 2017-11-18 09:00:00
None, 1.3, None, 74.0, 2017-11-18 10:00:00
None, 1.6, None, 73.4, 2017-11-18 11:00:00
None, 1.7, None, 73.7, 2017-11-18 12:00:00
None, 1.6, None, 77.6, 2017-11-18 13:00:00
None, 1.4, None, 80.9, 2017-11-18 14:00:00
None, 1.6, None, 80.4, 2017-11-18 15:00:00
None, 1.6, None, 80.0, 2017-11-18 16:00:00
None, 1.6, None, 80.6, 2017-11-18 17:00:00
None, 1.8, None, 79.1, 2017-11-18 18:00:00
None, 2.1, None, 75.3, 2017-11-18 19:00:00
None, 2.6, None, 70.5, 2017-11-18 20:00:00
None, 2.5, None, 72.7, 2017-11-18 21:00:00
None, 2.8, None, 69.2, 2017-11-18 22:00:00
None, 2.8, None, 70.0, 2017-11-18 23:00:00
None, 2.7, None, 71.9, 2017-11-19 00:00:00
None, 2.7, None, 72.5, 2017-11-19 01:00:00
None, 2.7, None, 71.3, 2017-11-19 02:00:00
None, 2.9, None, 69.6, 2017-11-19 03:00:00
None, 2.8, None, 70.7, 2017-11-19 04:00:00
None, 2.6, None, 72.6, 2017-11-19 05:00:00
None, 2.3, None, 76.0, 2017-11-19 06:00:00
None, 2.1, None, 78.3, 2017-11-19 07:00:00
None, 2.0, None, 80.3, 2017-11-19 08:00:00
None, 1.6, None, 85.1, 2017-11-19 09:00:00
None, 1.2, None, 90.0, 2017-11-19 10:00:00
None, 1.0, None, 93.4, 2017-11-19 11:00:00
None, 1.1, None, 93.8, 2017-11-19 12:00:00
None, 1.1, None, 94.3, 2017-11-19 13:00:00
None, 1.4, None, 93.7, 2017-11-19 14:00:00
None, 1.5, None, 93.0, 2017-11-19 15:00:00
None, 1.3, None, 94.6, 2017-11-19 16:00:00
None, 1.2, None, 95.4, 2017-11-19 17:00:00
None, 1.1, None, 96.1, 2017-11-19 18:00:00
None, 1.5, None, 94.2, 2017-11-19 19:00:00
None, 0.6, None, 95.9, 2017-11-19 20:00:00
None, 0.1, None, 95.9, 2017-11-19 21:00:00
None, -0.2, None, 93.4, 2017-11-19 22:00:00
None, -0.4, None, 91.8, 2017-11-19 23:00:00
None, -0.3, None, 91.1, 2017-11-20 00:00:00
None, -0.9, None, 92.2, 2017-11-20 01:00:00
None, -2.4, None, 96.4, 2017-11-20 02:00:00
None, -3.2, None, 97.1, 2017-11-20 03:00:00
None, -3.9, None, 96.8, 2017-11-20 04:00:00
None, -4.5, None, 95.4, 2017-11-20 05:00:00
None, -5.4, None, 95.4, 2017-11-20 06:00:00
None, -6.3, None, 95.2, 2017-11-20 07:00:00
None, -7.0, None, 95.0, 2017-11-20 08:00:00
None, -5.4, None, 90.9, 2017-11-20 09:00:00
None, -2.4, None, 83.8, 2017-11-20 10:00:00
None, -1.4, None, 82.7, 2017-11-20 11:00:00
None, -0.3, None, 78.4, 2017-11-20 12:00:00
None, 0.2, None, 75.8, 2017-11-20 13:00:00
None, 0.3, None, 74.7, 2017-11-20 14:00:00
None, 0.0, None, 77.1, 2017-11-20 15:00:00
None, -2.3, None, 89.3, 2017-11-20 16:00:00
None, -3.2, None, 92.1, 2017-11-20 17:00:00
None, -3.9, None, 93.2, 2017-11-20 18:00:00
None, -4.9, None, 93.5, 2017-11-20 19:00:00
None, -6.0, None, 93.5, 2017-11-20 20:00:00
None, -5.7, None, 92.1, 2017-11-20 21:00:00
None, -5.2, None, 89.8, 2017-11-20 22:00:00
None, -5.3, None, 90.0, 2017-11-20 23:00:00
None, -5.5, None, 92.9, 2017-11-21 00:00:00
None, -5.3, None, 92.7, 2017-11-21 01:00:00
None, -5.2, None, 92.3, 2017-11-21 02:00:00
None, -5.0, None, 91.0, 2017-11-21 03:00:00
None, -5.1, None, 91.8, 2017-11-21 04:00:00
None, -5.2, None, 91.6, 2017-11-21 05:00:00
None, -5.2, None, 92.9, 2017-11-21 06:00:00
None, -5.7, None, 92.4, 2017-11-21 07:00:00
None, -6.0, None, 93.6, 2017-11-21 08:00:00
None, -5.4, None, 91.5, 2017-11-21 09:00:00
None, -4.3, None, 89.3, 2017-11-21 10:00:00
None, -2.2, None, 87.2, 2017-11-21 11:00:00
None, -0.8, None, 85.1, 2017-11-21 12:00:00
None, -0.3, None, 85.3, 2017-11-21 13:00:00
None, 0.8, None, 84.7, 2017-11-21 14:00:00
None, 1.2, None, 85.5, 2017-11-21 15:00:00
None, 1.7, None, 85.4, 2017-11-21 16:00:00
None, 0.7, None, 94.1, 2017-11-21 17:00:00
None, 0.8, None, 94.7, 2017-11-21 18:00:00
None, 0.8, None, 95.7, 2017-11-21 19:00:00
None, 1.3, None, 94.0, 2017-11-21 20:00:00
None, 1.8, None, 92.4, 2017-11-21 21:00:00
None, 1.9, None, 92.5, 2017-11-21 22:00:00
None, 2.6, None, 89.2, 2017-11-21 23:00:00
None, 3.1, None, 87.9, 2017-11-22 00:00:00
None, 3.3, None, 87.6, 2017-11-22 01:00:00
None, 3.2, None, 87.4, 2017-11-22 02:00:00
None, 3.4, None, 87.1, 2017-11-22 03:00:00
None, 3.4, None, 88.2, 2017-11-22 04:00:00
None, 3.6, None, 87.0, 2017-11-22 05:00:00
None, 3.7, None, 86.9, 2017-11-22 06:00:00
None, 3.9, None, 86.5, 2017-11-22 07:00:00
None, 4.1, None, 84.9, 2017-11-22 08:00:00
None, 4.5, None, 83.4, 2017-11-22 09:00:00
None, 4.9, None, 81.5, 2017-11-22 10:00:00
None, 5.1, None, 81.1, 2017-11-22 11:00:00
None, 5.3, None, 80.4, 2017-11-22 12:00:00
None, 5.5, None, 81.0, 2017-11-22 13:00:00
None, 6.0, None, 79.1, 2017-11-22 14:00:00
None, 5.4, None, 85.6, 2017-11-22 15:00:00
None, 5.1, None, 88.2, 2017-11-22 16:00:00
None, 5.3, None, 87.3, 2017-11-22 17:00:00
None, 5.5, None, 85.2, 2017-11-22 18:00:00
None, 5.6, None, 86.0, 2017-11-22 19:00:00
None, 5.6, None, 88.5, 2017-11-22 20:00:00
None, 5.8, None, 89.3, 2017-11-22 21:00:00
None, 6.0, None, 89.5, 2017-11-22 22:00:00
None, 6.1, None, 90.3, 2017-11-22 23:00:00
None, 6.7, None, 88.7, 2017-11-23 00:00:00
None, 6.7, None, 91.1, 2017-11-23 01:00:00
None, 7.0, None, 92.4, 2017-11-23 02:00:00
None, 6.9, None, 92.5, 2017-11-23 03:00:00
None, 6.8, None, 93.2, 2017-11-23 04:00:00
None, 7.3, None, 89.6, 2017-11-23 05:00:00
None, 7.2, None, 89.6, 2017-11-23 06:00:00
None, 5.6, None, 90.7, 2017-11-23 07:00:00
None, 5.2, None, 85.5, 2017-11-23 08:00:00
None, 4.7, None, 89.3, 2017-11-23 09:00:00
None, 4.6, None, 91.0, 2017-11-23 10:00:00
None, 8.1, None, 65.3, 2017-11-23 11:00:00
None, 9.5, None, 49.5, 2017-11-23 12:00:00
None, 9.2, None, 55.2, 2017-11-23 13:00:00
None, 8.6, None, 56.6, 2017-11-23 14:00:00
None, 7.5, None, 62.2, 2017-11-23 15:00:00
None, 6.7, None, 68.0, 2017-11-23 16:00:00
None, 5.6, None, 73.6, 2017-11-23 17:00:00
None, 4.8, None, 77.3, 2017-11-23 18:00:00
None, 4.5, None, 78.3, 2017-11-23 19:00:00
None, 4.1, None, 81.0, 2017-11-23 20:00:00
None, 3.8, None, 82.5, 2017-11-23 21:00:00
None, 3.7, None, 83.5, 2017-11-23 22:00:00
None, 3.7, None, 83.5, 2017-11-23 23:00:00
None, 4.1, None, 78.7, 2017-11-24 00:00:00
None, 4.8, None, 68.0, 2017-11-24 01:00:00
None, 5.4, None, 58.6, 2017-11-24 02:00:00
None, 5.4, None, 57.5, 2017-11-24 03:00:00
None, 5.1, None, 60.0, 2017-11-24 04:00:00
None, 4.4, None, 67.5, 2017-11-24 05:00:00
None, 3.6, None, 76.7, 2017-11-24 06:00:00
None, 3.1, None, 80.7, 2017-11-24 07:00:00
None, 3.1, None, 81.4, 2017-11-24 08:00:00
None, 3.5, None, 79.0, 2017-11-24 09:00:00
None, 4.5, None, 73.5, 2017-11-24 10:00:00
None, 4.7, None, 72.0, 2017-11-24 11:00:00
None, 5.4, None, 68.2, 2017-11-24 12:00:00
None, 5.7, None, 65.7, 2017-11-24 13:00:00
None, 5.7, None, 65.3, 2017-11-24 14:00:00
None, 5.5, None, 66.4, 2017-11-24 15:00:00
None, 5.0, None, 69.2, 2017-11-24 16:00:00
None, 4.8, None, 70.0, 2017-11-24 17:00:00
None, 4.9, None, 67.5, 2017-11-24 18:00:00
None, 4.6, None, 68.1, 2017-11-24 19:00:00
None, 4.5, None, 68.5, 2017-11-24 20:00:00
None, 4.4, None, 70.8, 2017-11-24 21:00:00
None, 4.1, None, 74.1, 2017-11-24 22:00:00
None, 4.3, None, 74.4, 2017-11-24 23:00:00
None, 4.2, None, 75.7, 2017-11-25 00:00:00
None, 3.9, None, 78.1, 2017-11-25 01:00:00
None, 3.9, None, 78.8, 2017-11-25 02:00:00
None, 3.7, None, 80.6, 2017-11-25 03:00:00
None, 3.8, None, 80.2, 2017-11-25 04:00:00
None, 3.7, None, 79.6, 2017-11-25 05:00:00
None, 4.0, None, 77.2, 2017-11-25 06:00:00
None, 4.0, None, 77.5, 2017-11-25 07:00:00
None, 4.5, None, 76.0, 2017-11-25 08:00:00
None, 4.7, None, 75.8, 2017-11-25 09:00:00
None, 4.9, None, 74.8, 2017-11-25 10:00:00
None, 5.2, None, 73.3, 2017-11-25 11:00:00
None, 5.4, None, 71.9, 2017-11-25 12:00:00
None, 6.0, None, 68.2, 2017-11-25 13:00:00
