ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP,AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, air_temp_1,pcpn_amt_pst24hrs, cum_pcpn_amt, air_temp_2, snw_dpth
None,, None, None, 2012-02-28 12:00:00,, None,,,,370.0, 290.0, None,-13.4,,,,
None,, None, None, 2012-02-28 13:00:00,, None,,,,370.0, 290.0, None,-13.2,,,,
None,, None, None, 2012-02-28 14:00:00,, None,,,,371.0, 290.0, None,-13.3,,,,
None,, None, None, 2012-02-28 15:00:00,, None,,,,371.0, 290.0, None,-13.3,,,,
None,, None, None, 2012-02-28 16:00:00,, None,,,,369.0, 290.0, None,-10.9,,,,
None,, None, None, 2012-02-28 17:00:00,, None,,,,365.0, 289.0, None,-8.5,,,,
None,, None, None, 2012-02-28 18:00:00,, None,,,,365.0, 289.0, None,-8.5,,,,
None,, None, None, 2012-02-28 19:00:00,, None,,,,365.0, 289.0, None,-7.6,,,,
None,, None, None, 2012-02-28 20:00:00,, None,,,,360.0, 289.0, None,-5.3,,,,
None,, None, None, 2012-02-28 21:00:00,, None,,,,365.0, 289.0, None,-7.4,,,,
None,, None, None, 2012-02-28 22:00:00,, None,,,,365.0, 289.0, None,-7.3,,,,
None,, None, None, 2012-02-28 23:00:00,, None,,,,365.0, 289.0, None,-7.7,,,,
None,, None, None, 2012-02-29 00:00:00,, None,,,,365.0, 289.0, None,-8.2,,,,
None,, None, None, 2012-02-29 01:00:00,, None,,,,365.0, 289.0, None,-8.3,,,,
None,, None, None, 2012-02-29 02:00:00,, None,,,,365.0, 290.0, None,-8.5,,,,
None,, None, None, 2012-02-29 03:00:00,, None,,,,364.0, 290.0, None,-8.7,,,,
None,, None, None, 2012-02-29 04:00:00,, None,,,,365.0, 290.0, None,-8.9,,,,
None,, None, None, 2012-02-29 05:00:00,, None,,,,366.0, 291.0, None,-9.1,,,,
None,, None, None, 2012-02-29 06:00:00,, None,,,,367.0, 291.0, None,-9.2,,,,
None,, None, None, 2012-02-29 07:00:00,, None,,,,367.0, 291.0, None,-9.3,,,,
None,, None, None, 2012-02-29 08:00:00,, None,,,,367.0, 291.0, None,-9.3,,,,
None,, None, None, 2012-02-29 09:00:00,, None,,,,367.0, 291.0, None,-9.6,,,,
None,, None, None, 2012-02-29 10:00:00,, None,,,,367.0, 291.0, None,-9.5,,,,
None,, None, None, 2012-02-29 11:00:00,, None,,,,364.0, 292.0, None,-9.7,,,,
None,, None, None, 2012-02-29 12:00:00,, None,,,,364.0, 292.0, None,-10.0,,,,
None,, None, None, 2012-02-29 13:00:00,, None,,,,364.0, 292.0, None,-9.7,,,,
None,, None, None, 2012-02-29 14:00:00,, None,,,,363.0, 292.0, None,-9.5,,,,
None,, None, None, 2012-02-29 15:00:00,, None,,,,363.0, 292.0, None,-9.2,,,,
None,, None, None, 2012-02-29 16:00:00,, None,,,,363.0, 292.0, 210.0,-7.8,,,,
None,, None, None, 2012-02-29 17:00:00,, None,,,,364.0, 292.0, None,-7.4,,,,
None,, None, None, 2012-02-29 18:00:00,, None,,,,365.0, 292.0, None,-6.7,,,,
None,, None, None, 2012-02-29 19:00:00,, None,,,,364.0, 292.0, None,-5.8,,,,
None,, None, None, 2012-02-29 20:00:00,, None,,,,364.0, 292.0, None,-6.4,,,,
None,, None, None, 2012-02-29 21:00:00,, None,,,,366.0, 292.0, None,-6.7,,,,
None,, None, None, 2012-02-29 22:00:00,, None,,,,367.0, 292.0, None,-7.0,,,,
None,, None, None, 2012-02-29 23:00:00,, None,,,,368.0, 293.0, None,-6.8,,,,
None,, None, None, 2012-03-01 00:00:00,, None,,,,370.0, 293.0, None,-6.7,,,,
None,, None, None, 2012-03-01 01:00:00,, None,,,,370.0, 295.0, None,-7.0,,,,
None,, None, None, 2012-03-01 02:00:00,, None,,,,369.0, 295.0, None,-7.3,,,,
None,, None, None, 2012-03-01 03:00:00,, None,,,,368.0, 295.0, None,-7.5,,,,
None,, None, None, 2012-03-01 04:00:00,, None,,,,368.0, 296.0, None,-7.8,,,,
None,, None, None, 2012-03-01 05:00:00,, None,,,,367.0, 296.0, None,-7.9,,,,
None,, None, None, 2012-03-01 06:00:00,, None,,,,367.0, 296.0, None,-8.4,,,,
None,, None, None, 2012-03-01 07:00:00,, None,,,,366.0, 296.0, None,-8.4,,,,
None,, None, None, 2012-03-01 08:00:00,, None,,,,368.0, 296.0, None,-9.4,,,,
None,, None, None, 2012-03-01 09:00:00,, None,,,,375.0, 296.0, None,-10.2,,,,
None,, None, None, 2012-03-01 10:00:00,, None,,,,375.0, 296.0, None,-10.1,,,,
None,, None, None, 2012-03-01 11:00:00,, None,,,,376.0, 296.0, None,-11.1,,,,
None,, None, None, 2012-03-01 12:00:00,, None,,,,375.0, 296.0, None,-10.7,,,,
None,, None, None, 2012-03-01 13:00:00,, None,,,,375.0, 296.0, None,-10.2,,,,
None,, None, None, 2012-03-01 14:00:00,, None,,,,375.0, 296.0, None,-9.4,,,,
None,, None, None, 2012-03-01 15:00:00,, None,,,,374.0, 296.0, None,-8.7,,,,
None,, None, None, 2012-03-01 16:00:00,, None,,,,374.0, 296.0, None,-7.8,,,,
None,, None, None, 2012-03-01 17:00:00,, None,,,,374.0, 296.0, None,-7.0,,,,
None,, None, None, 2012-03-01 18:00:00,, None,,,,374.0, 296.0, None,-5.7,,,,
None,, None, None, 2012-03-01 19:00:00,, None,,,,373.0, 295.0, None,-5.0,,,,
None,, None, None, 2012-03-01 20:00:00,, None,,,,374.0, 295.0, None,-1.7,,,,
None,, None, None, 2012-03-01 21:00:00,, None,,,,373.0, 295.0, None,-3.3,,,,
None,, None, None, 2012-03-01 22:00:00,, None,,,,373.0, 295.0, None,-3.9,,,,
None,, None, None, 2012-03-01 23:00:00,, None,,,,373.0, 295.0, None,-3.5,,,,
None,, None, None, 2012-03-02 00:00:00,, None,,,,373.0, 295.0, None,-4.7,,,,
None,, None, None, 2012-03-02 01:00:00,, None,,,,373.0, 295.0, None,-6.7,,,,
None,, None, None, 2012-03-02 02:00:00,, None,,,,373.0, 296.0, None,-7.1,,,,
None,, None, None, 2012-03-02 03:00:00,, None,,,,373.0, 296.0, None,-8.0,,,,
None,, None, None, 2012-03-02 04:00:00,, None,,,,373.0, 296.0, None,-9.0,,,,
None,, None, None, 2012-03-02 05:00:00,, None,,,,373.0, 296.0, None,-8.8,,,,
None,, None, None, 2012-03-02 06:00:00,, None,,,,373.0, 296.0, None,-8.0,,,,
None,, None, None, 2012-03-02 07:00:00,, None,,,,373.0, 296.0, None,-7.9,,,,
None,, None, None, 2012-03-02 08:00:00,, None,,,,373.0, 296.0, None,-7.5,,,,
None,, None, None, 2012-03-02 09:00:00,, None,,,,373.0, 296.0, None,-7.5,,,,
None,, None, None, 2012-03-02 10:00:00,, None,,,,373.0, 296.0, None,-7.0,,,,
None,, None, None, 2012-03-02 11:00:00,, None,,,,373.0, 296.0, None,-7.0,,,,
None,, None, None, 2012-03-02 12:00:00,, None,,,,373.0, 296.0, None,-7.7,,,,
None,, None, None, 2012-03-02 13:00:00,, None,,,,373.0, 296.0, None,-7.8,,,,
None,, None, None, 2012-03-02 14:00:00,, None,,,,373.0, 296.0, None,-7.3,,,,
None,, None, None, 2012-03-02 15:00:00,, None,,,,373.0, 296.0, None,-6.3,,,,
None,, None, None, 2012-03-02 16:00:00,, None,,,,373.0, 296.0, None,-5.1,,,,
None,, None, None, 2012-03-02 17:00:00,, None,,,,372.0, 296.0, None,-4.4,,,,
None,, None, None, 2012-03-02 18:00:00,, None,,,,373.0, 296.0, None,-3.2,,,,
None,, None, None, 2012-03-02 19:00:00,, None,,,,373.0, 296.0, None,-1.3,,,,
None,, None, None, 2012-03-02 20:00:00,, None,,,,372.0, 296.0, None,-1.4,,,,
None,, None, None, 2012-03-02 21:00:00,, None,,,,372.0, 296.0, None,-1.4,,,,
None,, None, None, 2012-03-02 22:00:00,, None,,,,372.0, 296.0, None,-1.9,,,,
None,, None, None, 2012-03-02 23:00:00,, None,,,,372.0, 296.0, None,-2.2,,,,
None,, None, None, 2012-03-03 00:00:00,, None,,,,372.0, 296.0, None,-3.0,,,,
None,, None, None, 2012-03-03 01:00:00,, None,,,,372.0, 296.0, None,-3.2,,,,
None,, None, None, 2012-03-03 02:00:00,, None,,,,373.0, 296.0, None,-3.3,,,,
None,, None, None, 2012-03-03 03:00:00,, None,,,,373.0, 296.0, None,-3.2,,,,
None,, None, None, 2012-03-03 04:00:00,, None,,,,373.0, 296.0, None,-3.2,,,,
None,, None, None, 2012-03-03 05:00:00,, None,,,,373.0, 296.0, None,-3.0,,,,
None,, None, None, 2012-03-03 06:00:00,, None,,,,373.0, 297.0, None,-2.6,,,,
None,, None, None, 2012-03-03 07:00:00,, None,,,,373.0, 298.0, None,-2.2,,,,
None,, None, None, 2012-03-03 08:00:00,, None,,,,373.0, 298.0, None,-1.6,,,,
None,, None, None, 2012-03-03 09:00:00,, None,,,,373.0, 299.0, None,-1.4,,,,
None,, None, None, 2012-03-03 10:00:00,, None,,,,373.0, 299.0, None,-1.5,,,,
None,, None, None, 2012-03-03 11:00:00,, None,,,,373.0, 299.0, None,-1.2,,,,
None,, None, None, 2012-03-03 12:00:00,, None,,,,373.0, 299.0, None,-1.1,,,,
None,, None, None, 2012-03-03 13:00:00,, None,,,,373.0, 299.0, None,-0.6,,,,
None,, None, None, 2012-03-03 14:00:00,, None,,,,373.0, 299.0, None,-0.3,,,,
None,, None, None, 2012-03-03 15:00:00,, None,,,,373.0, 299.0, None,0.3,,,,
None,, None, None, 2012-03-03 16:00:00,, None,,,,373.0, 299.0, None,0.7,,,,
None,, None, None, 2012-03-03 17:00:00,, None,,,,373.0, 299.0, None,1.7,,,,
None,, None, None, 2012-03-03 18:00:00,, None,,,,373.0, 299.0, None,1.8,,,,
None,, None, None, 2012-03-03 19:00:00,, None,,,,374.0, 299.0, None,2.4,,,,
None,, None, None, 2012-03-03 20:00:00,, None,,,,374.0, 299.0, None,3.7,,,,
None,, None, None, 2012-03-03 21:00:00,, None,,,,373.0, 299.0, None,2.8,,,,
None,, None, None, 2012-03-03 22:00:00,, None,,,,374.0, 299.0, None,3.2,,,,
None,, None, None, 2012-03-03 23:00:00,, None,,,,374.0, 299.0, None,3.0,,,,
None,, None, None, 2012-03-04 00:00:00,, None,,,,374.0, 299.0, None,2.3,,,,
None,, None, None, 2012-03-04 01:00:00,, None,,,,374.0, 299.0, None,1.9,,,,
None,, None, None, 2012-03-04 02:00:00,, None,,,,374.0, 299.0, None,1.5,,,,
None,, None, None, 2012-03-04 03:00:00,, None,,,,374.0, 299.0, None,1.3,,,,
None,, None, None, 2012-03-04 04:00:00,, None,,,,374.0, 299.0, None,1.1,,,,
None,, None, None, 2012-03-04 05:00:00,, None,,,,374.0, 299.0, None,0.9,,,,
None,, None, None, 2012-03-04 06:00:00,, None,,,,374.0, 299.0, None,0.8,,,,
None,, None, None, 2012-03-04 07:00:00,, None,,,,374.0, 299.0, None,0.4,,,,
None,, None, None, 2012-03-04 08:00:00,, None,,,,374.0, 299.0, None,0.4,,,,
None,, None, None, 2012-03-04 09:00:00,, None,,,,374.0, 299.0, None,0.2,,,,
None,, None, None, 2012-03-04 10:00:00,, None,,,,374.0, 299.0, None,0.0,,,,
None,, None, None, 2012-03-04 11:00:00,, None,,,,374.0, 299.0, None,0.3,,,,
None,, None, None, 2012-03-04 12:00:00,, None,,,,374.0, 299.0, None,0.0,,,,
None,, None, None, 2012-03-04 13:00:00,, None,,,,374.0, 299.0, None,0.0,,,,
None,, None, None, 2012-03-04 14:00:00,, None,,,,374.0, 299.0, None,-0.1,,,,
None,, None, None, 2012-03-04 15:00:00,, None,,,,374.0, 299.0, None,0.2,,,,
None,, None, None, 2012-03-04 16:00:00,, None,,,,374.0, 299.0, None,0.6,,,,
None,, None, None, 2012-03-04 17:00:00,, None,,,,374.0, 299.0, None,2.2,,,,
None,, None, None, 2012-03-04 18:00:00,, None,,,,374.0, 299.0, None,1.8,,,,
None,, None, None, 2012-03-04 19:00:00,, None,,,,374.0, 299.0, None,1.9,,,,
None,, None, None, 2012-03-04 20:00:00,, None,,,,374.0, 299.0, None,4.8,,,,
None,, None, None, 2012-03-04 21:00:00,, None,,,,374.0, 300.0, None,4.9,,,,
None,, None, None, 2012-03-04 22:00:00,, None,,,,374.0, 300.0, None,4.7,,,,
None,, None, None, 2012-03-04 23:00:00,, None,,,,374.0, 300.0, None,4.4,,,,
None,, None, None, 2012-03-05 00:00:00,, None,,,,374.0, 300.0, None,3.1,,,,
None,, None, None, 2012-03-05 01:00:00,, None,,,,374.0, 300.0, None,1.7,,,,
None,, None, None, 2012-03-05 02:00:00,, None,,,,374.0, 300.0, None,0.9,,,,
None,, None, None, 2012-03-05 03:00:00,, None,,,,374.0, 300.0, None,0.9,,,,
None,, None, None, 2012-03-05 04:00:00,, None,,,,374.0, 301.0, None,0.1,,,,
None,, None, None, 2012-03-05 05:00:00,, None,,,,374.0, 301.0, None,-0.1,,,,
None,, None, None, 2012-03-05 06:00:00,, None,,,,374.0, 301.0, None,-0.4,,,,
None,, None, None, 2012-03-05 07:00:00,, None,,,,374.0, 301.0, None,-1.8,,,,
None,, None, None, 2012-03-05 08:00:00,, None,,,,374.0, 301.0, None,-1.8,,,,
None,, None, None, 2012-03-05 09:00:00,, None,,,,374.0, 301.0, None,-1.6,,,,
None,, None, None, 2012-03-05 10:00:00,, None,,,,374.0, 302.0, None,-1.0,,,,
None,, None, None, 2012-03-05 11:00:00,, None,,,,374.0, 302.0, None,-1.0,,,,
None,, None, None, 2012-03-05 12:00:00,, None,,,,374.0, 302.0, None,-1.1,,,,
None,, None, None, 2012-03-05 13:00:00,, None,,,,374.0, 302.0, None,-1.2,,,,
None,, None, None, 2012-03-05 14:00:00,, None,,,,374.0, 302.0, None,-1.3,,,,
None,, None, None, 2012-03-05 15:00:00,, None,,,,374.0, 302.0, None,-0.9,,,,
None,, None, None, 2012-03-05 16:00:00,, None,,,,374.0, 302.0, 210.0,0.0,,,,
None,, None, None, 2012-03-05 17:00:00,, None,,,,374.0, 302.0, None,0.4,,,,
None,, None, None, 2012-03-05 18:00:00,, None,,,,374.0, 302.0, None,1.1,,,,
None,, None, None, 2012-03-05 19:00:00,, None,,,,374.0, 302.0, None,3.6,,,,
None,, None, None, 2012-03-05 20:00:00,, None,,,,374.0, 302.0, None,3.1,,,,
None,, None, None, 2012-03-05 21:00:00,, None,,,,375.0, 302.0, None,-1.0,,,,
None,, None, None, 2012-03-05 22:00:00,, None,,,,375.0, 302.0, None,-2.1,,,,
None,, None, None, 2012-03-05 23:00:00,, None,,,,375.0, 302.0, None,-4.0,,,,
None,, None, None, 2012-03-06 00:00:00,, None,,,,375.0, 302.0, None,-5.7,,,,
None,, None, None, 2012-03-06 01:00:00,, None,,,,375.0, 302.0, None,-7.2,,,,
None,, None, None, 2012-03-06 02:00:00,, None,,,,376.0, 302.0, None,-8.3,,,,
None,, None, None, 2012-03-06 03:00:00,, None,,,,376.0, 302.0, None,-9.3,,,,
None,, None, None, 2012-03-06 04:00:00,, None,,,,376.0, 302.0, None,-9.8,,,,
None,, None, None, 2012-03-06 05:00:00,, None,,,,376.0, 302.0, None,-10.1,,,,
None,, None, None, 2012-03-06 06:00:00,, None,,,,376.0, 302.0, None,-10.1,,,,
None,, None, None, 2012-03-06 07:00:00,, None,,,,376.0, 302.0, None,-10.8,,,,
None,, None, None, 2012-03-06 08:00:00,, None,,,,376.0, 302.0, None,-11.4,,,,
None,, None, None, 2012-03-06 09:00:00,, None,,,,376.0, 302.0, None,-11.3,,,,
None,, None, None, 2012-03-06 10:00:00,, None,,,,376.0, 302.0, None,-11.2,,,,
None,, None, None, 2012-03-06 11:00:00,, None,,,,376.0, 302.0, None,-11.6,,,,
None,, None, None, 2012-03-06 12:00:00,, None,,,,375.0, 302.0, None,-11.7,,,,
None,, None, None, 2012-03-06 13:00:00,, None,,,,375.0, 302.0, None,-12.0,,,,
None,, None, None, 2012-03-06 14:00:00,, None,,,,376.0, 302.0, None,-11.5,,,,
None,, None, None, 2012-03-06 15:00:00,, None,,,,377.0, 302.0, None,-11.4,,,,
None,, None, None, 2012-03-06 16:00:00,, None,,,,379.0, 302.0, None,-11.8,,,,
None,, None, None, 2012-03-06 17:00:00,, None,,,,380.0, 302.0, None,-11.3,,,,
None,, None, None, 2012-03-06 18:00:00,, None,,,,378.0, 302.0, None,-8.6,,,,
None,, None, None, 2012-03-06 19:00:00,, None,,,,377.0, 301.0, None,-7.2,,,,
None,, None, None, 2012-03-06 20:00:00,, None,,,,373.0, 300.0, None,-3.9,,,,
None,, None, None, 2012-03-06 21:00:00,, None,,,,375.0, 300.0, None,-5.6,,,,
None,, None, None, 2012-03-06 22:00:00,, None,,,,377.0, 300.0, None,-6.1,,,,
None,, None, None, 2012-03-06 23:00:00,, None,,,,378.0, 300.0, None,-6.8,,,,
None,, None, None, 2012-03-07 00:00:00,, None,,,,378.0, 301.0, None,-6.8,,,,
None,, None, None, 2012-03-07 01:00:00,, None,,,,379.0, 301.0, None,-8.4,,,,
None,, None, None, 2012-03-07 02:00:00,, None,,,,380.0, 301.0, None,-10.0,,,,
None,, None, None, 2012-03-07 03:00:00,, None,,,,380.0, 301.0, None,-9.5,,,,
None,, None, None, 2012-03-07 04:00:00,, None,,,,380.0, 301.0, None,-9.9,,,,
None,, None, None, 2012-03-07 05:00:00,, None,,,,381.0, 302.0, None,-9.5,,,,
None,, None, None, 2012-03-07 06:00:00,, None,,,,381.0, 302.0, None,-10.0,,,,
None,, None, None, 2012-03-07 07:00:00,, None,,,,381.0, 302.0, None,-9.7,,,,
None,, None, None, 2012-03-07 08:00:00,, None,,,,382.0, 302.0, None,-10.1,,,,
None,, None, None, 2012-03-07 09:00:00,, None,,,,382.0, 302.0, None,-10.3,,,,
None,, None, None, 2012-03-07 10:00:00,, None,,,,382.0, 302.0, None,-9.9,,,,
None,, None, None, 2012-03-07 11:00:00,, None,,,,381.0, 302.0, None,-9.2,,,,
None,, None, None, 2012-03-07 12:00:00,, None,,,,381.0, 302.0, None,-9.0,,,,
None,, None, None, 2012-03-07 13:00:00,, None,,,,380.0, 301.0, None,-8.5,,,,
None,, None, None, 2012-03-07 14:00:00,, None,,,,380.0, 301.0, None,-8.3,,,,
None,, None, None, 2012-03-07 15:00:00,, None,,,,378.0, 301.0, None,-7.6,,,,
None,, None, None, 2012-03-07 16:00:00,, None,,,,376.0, 301.0, None,-6.6,,,,
None,, None, None, 2012-03-07 17:00:00,, None,,,,375.0, 301.0, None,-4.7,,,,
None,, None, None, 2012-03-07 18:00:00,, None,,,,375.0, 300.0, None,-2.9,,,,
None,, None, None, 2012-03-07 19:00:00,, None,,,,375.0, 300.0, None,-0.1,,,,
None,, None, None, 2012-03-07 20:00:00,, None,,,,371.0, 300.0, None,3.3,,,,
None,, None, None, 2012-03-07 21:00:00,, None,,,,375.0, 300.0, None,1.6,,,,
None,, None, None, 2012-03-07 22:00:00,, None,,,,375.0, 300.0, None,2.6,,,,
None,, None, None, 2012-03-07 23:00:00,, None,,,,375.0, 300.0, None,0.0,,,,
None,, None, None, 2012-03-08 00:00:00,, None,,,,375.0, 300.0, None,-0.9,,,,
None,, None, None, 2012-03-08 01:00:00,, None,,,,375.0, 300.0, None,-2.5,,,,
None,, None, None, 2012-03-08 02:00:00,, None,,,,375.0, 300.0, None,-3.7,,,,
None,, None, None, 2012-03-08 03:00:00,, None,,,,376.0, 301.0, None,-4.7,,,,
None,, None, None, 2012-03-08 04:00:00,, None,,,,376.0, 301.0, None,-5.3,,,,
None,, None, None, 2012-03-08 05:00:00,, None,,,,377.0, 301.0, None,-5.8,,,,
None,, None, None, 2012-03-08 06:00:00,, None,,,,378.0, 301.0, None,-6.7,,,,
None,, None, None, 2012-03-08 07:00:00,, None,,,,378.0, 302.0, None,-6.9,,,,
None,, None, None, 2012-03-08 08:00:00,, None,,,,379.0, 302.0, None,-7.2,,,,
None,, None, None, 2012-03-08 09:00:00,, None,,,,379.0, 302.0, None,-7.3,,,,
None,, None, None, 2012-03-08 10:00:00,, None,,,,378.0, 302.0, None,-7.1,,,,
None,, None, None, 2012-03-08 11:00:00,, None,,,,376.0, 302.0, None,-6.5,,,,
None,, None, None, 2012-03-08 12:00:00,, None,,,,376.0, 302.0, None,-6.1,,,,
None,, None, None, 2012-03-08 13:00:00,, None,,,,376.0, 302.0, None,-6.2,,,,
None,, None, None, 2012-03-08 14:00:00,, None,,,,375.0, 302.0, None,-6.0,,,,
None,, None, None, 2012-03-08 15:00:00,, None,,,,375.0, 301.0, None,-5.0,,,,
None,, None, None, 2012-03-08 16:00:00,, None,,,,375.0, 301.0, None,-3.5,,,,
None,, None, None, 2012-03-08 17:00:00,, None,,,,375.0, 301.0, None,-2.3,,,,
None,, None, None, 2012-03-08 18:00:00,, None,,,,375.0, 301.0, None,-0.9,,,,
None,, None, None, 2012-03-08 19:00:00,, None,,,,375.0, 301.0, None,0.2,,,,
None,, None, None, 2012-03-08 20:00:00,, None,,,,375.0, 301.0, None,-0.2,,,,
None,, None, None, 2012-03-08 21:00:00,, None,,,,375.0, 301.0, None,-0.7,,,,
None,, None, None, 2012-03-08 22:00:00,, None,,,,375.0, 301.0, None,-1.1,,,,
None,, None, None, 2012-03-08 23:00:00,, None,,,,375.0, 301.0, None,-1.2,,,,
None,, None, None, 2012-03-09 00:00:00,, None,,,,375.0, 301.0, None,-0.6,,,,
None,, None, None, 2012-03-09 01:00:00,, None,,,,375.0, 302.0, None,-2.0,,,,
None,, None, None, 2012-03-09 02:00:00,, None,,,,375.0, 302.0, None,-3.1,,,,
None,, None, None, 2012-03-09 03:00:00,, None,,,,375.0, 302.0, None,-3.2,,,,
None,, None, None, 2012-03-09 04:00:00,, None,,,,375.0, 302.0, None,-3.4,,,,
None,, None, None, 2012-03-09 05:00:00,, None,,,,375.0, 302.0, None,-3.3,,,,
None,, None, None, 2012-03-09 06:00:00,, None,,,,375.0, 302.0, None,-3.3,,,,
None,, None, None, 2012-03-09 07:00:00,, None,,,,375.0, 302.0, None,-3.6,,,,
None,, None, None, 2012-03-09 08:00:00,, None,,,,375.0, 302.0, None,-3.8,,,,
None,, None, None, 2012-03-09 09:00:00,, None,,,,375.0, 302.0, None,-4.2,,,,
None,, None, None, 2012-03-09 10:00:00,, None,,,,375.0, 302.0, None,-4.3,,,,
None,, None, None, 2012-03-09 11:00:00,, None,,,,375.0, 302.0, None,-4.6,,,,
None,, None, None, 2012-03-09 12:00:00,, None,,,,376.0, 302.0, None,-4.7,,,,
None,, None, None, 2012-03-09 13:00:00,, None,,,,376.0, 302.0, None,-5.1,,,,
None,, None, None, 2012-03-09 14:00:00,, None,,,,376.0, 302.0, None,-5.2,,,,
None,, None, None, 2012-03-09 15:00:00,, None,,,,375.0, 302.0, None,-4.3,,,,
None,, None, None, 2012-03-09 16:00:00,, None,,,,375.0, 302.0, None,-2.3,,,,
None,, None, None, 2012-03-09 17:00:00,, None,,,,375.0, 302.0, None,-0.5,,,,
None,, None, None, 2012-03-09 18:00:00,, None,,,,375.0, 302.0, None,2.2,,,,
None,, None, None, 2012-03-09 19:00:00,, None,,,,375.0, 301.0, None,3.0,,,,
None,, None, None, 2012-03-09 20:00:00,, None,,,,375.0, 301.0, None,6.3,,,,
None,, None, None, 2012-03-09 21:00:00,, None,,,,375.0, 301.0, None,5.9,,,,
None,, None, None, 2012-03-09 22:00:00,, None,,,,375.0, 302.0, None,5.1,,,,
None,, None, None, 2012-03-09 23:00:00,, None,,,,375.0, 302.0, None,4.0,,,,
None,, None, None, 2012-03-10 00:00:00,, None,,,,375.0, 302.0, None,3.4,,,,
None,, None, None, 2012-03-10 01:00:00,, None,,,,375.0, 302.0, None,2.4,,,,
None,, None, None, 2012-03-10 02:00:00,, None,,,,375.0, 302.0, None,1.9,,,,
None,, None, None, 2012-03-10 03:00:00,, None,,,,375.0, 302.0, None,1.4,,,,
None,, None, None, 2012-03-10 04:00:00,, None,,,,375.0, 302.0, None,1.0,,,,
None,, None, None, 2012-03-10 05:00:00,, None,,,,375.0, 302.0, None,0.8,,,,
None,, None, None, 2012-03-10 06:00:00,, None,,,,375.0, 302.0, None,0.1,,,,
None,, None, None, 2012-03-10 07:00:00,, None,,,,375.0, 302.0, None,0.2,,,,
None,, None, None, 2012-03-10 08:00:00,, None,,,,375.0, 302.0, None,0.5,,,,
None,, None, None, 2012-03-10 09:00:00,, None,,,,375.0, 302.0, None,0.7,,,,
None,, None, None, 2012-03-10 10:00:00,, None,,,,375.0, 302.0, None,0.7,,,,
None,, None, None, 2012-03-10 11:00:00,, None,,,,375.0, 302.0, None,-0.2,,,,
None,, None, None, 2012-03-10 12:00:00,, None,,,,376.0, 303.0, None,-0.8,,,,
None,, None, None, 2012-03-10 13:00:00,, None,,,,376.0, 303.0, None,-0.7,,,,
None,, None, None, 2012-03-10 14:00:00,, None,,,,376.0, 303.0, None,-0.9,,,,
None,, None, None, 2012-03-10 15:00:00,, None,,,,376.0, 303.0, None,-0.6,,,,
None,, None, None, 2012-03-10 16:00:00,, None,,,,376.0, 303.0, 215.0,-0.1,,,,
None,, None, None, 2012-03-10 17:00:00,, None,,,,376.0, 303.0, None,0.4,,,,
None,, None, None, 2012-03-10 18:00:00,, None,,,,376.0, 303.0, None,1.7,,,,
None,, None, None, 2012-03-10 19:00:00,, None,,,,376.0, 303.0, None,1.5,,,,
None,, None, None, 2012-03-10 20:00:00,, None,,,,376.0, 303.0, None,1.6,,,,
None,, None, None, 2012-03-10 21:00:00,, None,,,,376.0, 303.0, None,1.3,,,,
None,, None, None, 2012-03-10 22:00:00,, None,,,,376.0, 303.0, None,2.8,,,,
None,, None, None, 2012-03-10 23:00:00,, None,,,,376.0, 303.0, None,3.6,,,,
None,, None, None, 2012-03-11 00:00:00,, None,,,,376.0, 303.0, None,2.3,,,,
None,, None, None, 2012-03-11 01:00:00,, None,,,,376.0, 303.0, None,0.9,,,,
None,, None, None, 2012-03-11 02:00:00,, None,,,,376.0, 303.0, None,-0.5,,,,
None,, None, None, 2012-03-11 03:00:00,, None,,,,376.0, 303.0, None,-1.9,,,,
None,, None, None, 2012-03-11 04:00:00,, None,,,,376.0, 303.0, None,-2.0,,,,
None,, None, None, 2012-03-11 05:00:00,, None,,,,376.0, 303.0, None,-2.4,,,,
None,, None, None, 2012-03-11 06:00:00,, None,,,,376.0, 303.0, None,-1.2,,,,
None,, None, None, 2012-03-11 07:00:00,, None,,,,376.0, 303.0, None,-1.5,,,,
None,, None, None, 2012-03-11 08:00:00,, None,,,,376.0, 303.0, None,-1.0,,,,
None,, None, None, 2012-03-11 09:00:00,, None,,,,376.0, 303.0, None,-1.3,,,,
None,, None, None, 2012-03-11 10:00:00,, None,,,,376.0, 303.0, None,-1.2,,,,
None,, None, None, 2012-03-11 11:00:00,, None,,,,376.0, 303.0, None,-1.5,,,,
None,, None, None, 2012-03-11 12:00:00,, None,,,,375.0, 303.0, None,-1.2,,,,
None,, None, None, 2012-03-11 13:00:00,, None,,,,377.0, 304.0, None,-1.4,,,,
None,, None, None, 2012-03-11 14:00:00,, None,,,,377.0, 304.0, None,-1.5,,,,
None,, None, None, 2012-03-11 15:00:00,, None,,,,378.0, 306.0, None,-1.9,,,,
None,, None, None, 2012-03-11 16:00:00,, None,,,,379.0, 307.0, None,-1.7,,,,
None,, None, None, 2012-03-11 17:00:00,, None,,,,380.0, 307.0, None,-1.1,,,,
None,, None, None, 2012-03-11 18:00:00,, None,,,,380.0, 307.0, None,-0.7,,,,
