station_observations
WDIR_VECT, time
60.0, 2021-03-07 06:00:00
68.3, 2021-03-07 07:00:00
83.8, 2021-03-07 08:00:00
81.3, 2021-03-07 09:00:00
67.4, 2021-03-07 10:00:00
81.9, 2021-03-07 11:00:00
137.9, 2021-03-07 12:00:00
163.7, 2021-03-07 13:00:00
164.8, 2021-03-07 14:00:00
165.3, 2021-03-07 15:00:00
96.9, 2021-03-07 16:00:00
92.1, 2021-03-07 17:00:00
80.8, 2021-03-07 18:00:00
89.9, 2021-03-07 19:00:00
42.1, 2021-03-07 20:00:00
56.9, 2021-03-07 21:00:00
57.7, 2021-03-07 22:00:00
87.0, 2021-03-07 23:00:00
92.8, 2021-03-08 00:00:00
87.7, 2021-03-08 01:00:00
66.1, 2021-03-08 02:00:00
133.6, 2021-03-08 09:00:00
8.8, 2021-03-08 10:00:00
184.5, 2021-03-08 11:00:00
133.3, 2021-03-08 12:00:00
194.9, 2021-03-08 13:00:00
131.1, 2021-03-08 14:00:00
200.8, 2021-03-08 15:00:00
124.2, 2021-03-08 16:00:00
86.7, 2021-03-08 17:00:00
17.7, 2021-03-08 18:00:00
41.5, 2021-03-08 19:00:00
49.4, 2021-03-08 20:00:00
66.7, 2021-03-08 21:00:00
52.5, 2021-03-08 22:00:00
15.3, 2021-03-08 23:00:00
51.6, 2021-03-09 00:00:00
77.8, 2021-03-09 01:00:00
70.1, 2021-03-09 02:00:00
76.9, 2021-03-09 03:00:00
44.8, 2021-03-09 04:00:00
68.1, 2021-03-09 05:00:00
56.1, 2021-03-09 06:00:00
58.9, 2021-03-09 07:00:00
65.8, 2021-03-09 08:00:00
70.2, 2021-03-09 09:00:00
101.1, 2021-03-09 10:00:00
65.0, 2021-03-09 11:00:00
113.4, 2021-03-09 12:00:00
106.2, 2021-03-09 13:00:00
192.1, 2021-03-09 14:00:00
21.3, 2021-03-09 15:00:00
21.5, 2021-03-09 16:00:00
25.7, 2021-03-09 17:00:00
31.9, 2021-03-09 18:00:00
35.1, 2021-03-09 19:00:00
37.5, 2021-03-09 20:00:00
35.7, 2021-03-09 21:00:00
1.8, 2021-03-09 22:00:00
15.1, 2021-03-09 23:00:00
11.7, 2021-03-10 00:00:00
30.9, 2021-03-10 01:00:00
14.0, 2021-03-10 02:00:00
14.8, 2021-03-10 03:00:00
20.7, 2021-03-10 04:00:00
14.1, 2021-03-10 05:00:00
5.0, 2021-03-10 06:00:00
5.1, 2021-03-10 07:00:00
35.6, 2021-03-10 08:00:00
266.7, 2021-03-10 09:00:00
209.8, 2021-03-10 10:00:00
222.3, 2021-03-10 11:00:00
209.9, 2021-03-10 12:00:00
266.0, 2021-03-10 13:00:00
277.6, 2021-03-10 14:00:00
11.6, 2021-03-10 15:00:00
13.3, 2021-03-10 16:00:00
14.3, 2021-03-10 17:00:00
8.0, 2021-03-10 18:00:00
10.9, 2021-03-10 19:00:00
15.9, 2021-03-10 20:00:00
6.8, 2021-03-10 21:00:00
20.6, 2021-03-10 22:00:00
17.6, 2021-03-10 23:00:00
24.3, 2021-03-11 00:00:00
12.9, 2021-03-11 01:00:00
359.0, 2021-03-11 02:00:00
29.1, 2021-03-11 03:00:00
326.2, 2021-03-11 04:00:00
350.9, 2021-03-11 05:00:00
27.3, 2021-03-11 06:00:00
15.4, 2021-03-11 07:00:00
17.2, 2021-03-11 08:00:00
73.6, 2021-03-11 09:00:00
146.0, 2021-03-11 10:00:00
229.1, 2021-03-11 11:00:00
259.1, 2021-03-11 12:00:00
258.1, 2021-03-11 13:00:00
277.4, 2021-03-11 14:00:00
281.0, 2021-03-11 15:00:00
258.7, 2021-03-11 16:00:00
258.6, 2021-03-11 17:00:00
259.8, 2021-03-11 18:00:00
230.9, 2021-03-11 19:00:00
6.4, 2021-03-11 20:00:00
24.6, 2021-03-11 21:00:00
20.6, 2021-03-11 22:00:00
22.8, 2021-03-11 23:00:00
24.3, 2021-03-12 00:00:00
24.6, 2021-03-12 01:00:00
33.8, 2021-03-12 02:00:00
45.1, 2021-03-12 03:00:00
49.5, 2021-03-12 04:00:00
57.6, 2021-03-12 05:00:00
55.4, 2021-03-12 06:00:00
67.1, 2021-03-12 07:00:00
64.4, 2021-03-12 08:00:00
100.7, 2021-03-12 09:00:00
116.6, 2021-03-12 10:00:00
111.2, 2021-03-12 11:00:00
145.8, 2021-03-12 12:00:00
205.9, 2021-03-12 13:00:00
196.6, 2021-03-12 14:00:00
256.6, 2021-03-12 15:00:00
263.1, 2021-03-12 16:00:00
249.1, 2021-03-12 17:00:00
248.8, 2021-03-12 18:00:00
242.1, 2021-03-12 19:00:00
8.8, 2021-03-12 20:00:00
39.2, 2021-03-12 21:00:00
358.5, 2021-03-12 22:00:00
2.6, 2021-03-12 23:00:00
17.0, 2021-03-13 00:00:00
20.5, 2021-03-13 01:00:00
20.3, 2021-03-13 02:00:00
36.5, 2021-03-13 03:00:00
36.5, 2021-03-13 04:00:00
16.4, 2021-03-13 05:00:00
34.0, 2021-03-13 06:00:00
38.5, 2021-03-13 07:00:00
48.1, 2021-03-13 08:00:00
78.5, 2021-03-13 09:00:00
158.4, 2021-03-13 10:00:00
103.4, 2021-03-13 11:00:00
97.7, 2021-03-13 12:00:00
98.0, 2021-03-13 13:00:00
98.7, 2021-03-13 14:00:00
89.1, 2021-03-13 15:00:00
90.3, 2021-03-13 16:00:00
134.2, 2021-03-13 17:00:00
146.8, 2021-03-13 18:00:00
26.1, 2021-03-13 19:00:00
37.0, 2021-03-13 20:00:00
73.1, 2021-03-13 21:00:00
87.2, 2021-03-13 22:00:00
81.8, 2021-03-13 23:00:00
65.7, 2021-03-14 00:00:00
63.5, 2021-03-14 01:00:00
85.9, 2021-03-14 03:00:00
91.6, 2021-03-14 04:00:00
99.9, 2021-03-14 05:00:00
120.4, 2021-03-14 06:00:00
82.8, 2021-03-14 07:00:00
95.8, 2021-03-14 08:00:00
126.1, 2021-03-14 09:00:00
104.0, 2021-03-14 10:00:00
117.6, 2021-03-14 11:00:00
83.2, 2021-03-14 12:00:00
93.0, 2021-03-14 13:00:00
124.7, 2021-03-14 14:00:00
217.9, 2021-03-14 15:00:00
247.3, 2021-03-14 16:00:00
265.0, 2021-03-14 17:00:00
266.8, 2021-03-14 18:00:00
271.4, 2021-03-14 19:00:00
276.8, 2021-03-14 20:00:00
278.5, 2021-03-14 21:00:00
283.1, 2021-03-14 22:00:00
280.8, 2021-03-14 23:00:00
286.7, 2021-03-15 00:00:00
3.4, 2021-03-15 01:00:00
3.2, 2021-03-15 02:00:00
11.4, 2021-03-15 03:00:00
16.2, 2021-03-15 04:00:00
33.1, 2021-03-15 05:00:00
32.1, 2021-03-15 06:00:00
31.7, 2021-03-15 07:00:00
61.5, 2021-03-15 08:00:00
357.0, 2021-03-15 09:00:00
264.1, 2021-03-15 10:00:00
270.0, 2021-03-15 11:00:00
276.9, 2021-03-15 12:00:00
267.1, 2021-03-15 13:00:00
270.8, 2021-03-15 14:00:00
261.1, 2021-03-15 15:00:00
268.4, 2021-03-15 16:00:00
284.5, 2021-03-15 19:00:00
357.7, 2021-03-15 20:00:00
14.1, 2021-03-15 21:00:00
20.1, 2021-03-15 22:00:00
12.9, 2021-03-15 23:00:00
16.4, 2021-03-16 00:00:00
11.2, 2021-03-16 01:00:00
12.7, 2021-03-16 02:00:00
9.9, 2021-03-16 03:00:00
13.1, 2021-03-16 04:00:00
16.7, 2021-03-16 05:00:00
10.2, 2021-03-16 06:00:00
14.1, 2021-03-16 07:00:00
21.2, 2021-03-16 08:00:00
108.2, 2021-03-16 09:00:00
178.0, 2021-03-16 10:00:00
223.5, 2021-03-16 11:00:00
254.0, 2021-03-16 12:00:00
271.7, 2021-03-16 13:00:00
271.4, 2021-03-16 14:00:00
270.8, 2021-03-16 15:00:00
256.8, 2021-03-16 16:00:00
265.4, 2021-03-16 17:00:00
250.5, 2021-03-16 18:00:00
254.5, 2021-03-16 19:00:00
0.4, 2021-03-16 20:00:00
6.9, 2021-03-16 21:00:00
19.8, 2021-03-16 22:00:00
9.4, 2021-03-16 23:00:00
38.4, 2021-03-17 00:00:00
51.5, 2021-03-17 01:00:00
29.7, 2021-03-17 02:00:00
7.5, 2021-03-17 03:00:00
19.6, 2021-03-17 04:00:00
5.4, 2021-03-17 05:00:00
22.4, 2021-03-17 06:00:00
56.7, 2021-03-17 07:00:00
57.5, 2021-03-17 08:00:00
102.8, 2021-03-17 09:00:00
145.0, 2021-03-17 10:00:00
187.1, 2021-03-17 11:00:00
141.4, 2021-03-17 12:00:00
198.4, 2021-03-17 13:00:00
188.5, 2021-03-17 14:00:00
233.0, 2021-03-17 15:00:00
237.3, 2021-03-17 16:00:00
237.5, 2021-03-17 17:00:00
236.7, 2021-03-17 18:00:00
265.6, 2021-03-17 19:00:00
19.4, 2021-03-17 20:00:00
40.4, 2021-03-17 21:00:00
49.5, 2021-03-17 22:00:00
70.1, 2021-03-17 23:00:00
93.4, 2021-03-18 00:00:00
43.4, 2021-03-18 01:00:00
39.1, 2021-03-18 02:00:00
87.2, 2021-03-18 03:00:00
107.0, 2021-03-18 04:00:00
107.7, 2021-03-18 05:00:00
64.5, 2021-03-18 06:00:00
252.9, 2021-03-18 07:00:00
275.9, 2021-03-18 08:00:00
4.5, 2021-03-18 09:00:00
96.9, 2021-03-18 10:00:00
70.2, 2021-03-18 11:00:00
91.1, 2021-03-18 12:00:00
95.3, 2021-03-18 13:00:00
103.0, 2021-03-18 14:00:00
84.7, 2021-03-18 15:00:00
301.1, 2021-03-18 16:00:00
26.1, 2021-03-18 17:00:00
58.0, 2021-03-18 18:00:00
73.1, 2021-03-18 19:00:00
122.3, 2021-03-18 20:00:00
121.6, 2021-03-18 21:00:00
117.0, 2021-03-18 22:00:00
53.3, 2021-03-18 23:00:00
89.2, 2021-03-19 00:00:00
108.1, 2021-03-19 01:00:00
112.2, 2021-03-19 02:00:00
105.0, 2021-03-19 03:00:00
95.9, 2021-03-19 04:00:00
103.0, 2021-03-19 05:00:00
97.5, 2021-03-19 06:00:00
106.9, 2021-03-19 07:00:00
22.5, 2021-03-19 08:00:00
74.8, 2021-03-19 09:00:00
87.2, 2021-03-19 10:00:00
92.0, 2021-03-19 11:00:00
85.8, 2021-03-19 12:00:00
87.5, 2021-03-19 13:00:00
76.5, 2021-03-19 14:00:00
96.5, 2021-03-19 15:00:00
83.3, 2021-03-19 16:00:00
81.2, 2021-03-19 17:00:00
84.0, 2021-03-19 18:00:00
17.3, 2021-03-19 19:00:00
28.7, 2021-03-19 20:00:00
65.1, 2021-03-19 21:00:00
80.3, 2021-03-19 22:00:00
79.6, 2021-03-19 23:00:00
88.8, 2021-03-20 00:00:00
88.3, 2021-03-20 01:00:00
81.5, 2021-03-20 02:00:00
84.8, 2021-03-20 03:00:00
83.6, 2021-03-20 04:00:00
78.5, 2021-03-20 05:00:00
77.5, 2021-03-20 06:00:00
93.4, 2021-03-20 07:00:00
90.0, 2021-03-20 08:00:00
82.1, 2021-03-20 09:00:00
67.4, 2021-03-20 10:00:00
66.6, 2021-03-20 11:00:00
101.1, 2021-03-20 12:00:00
269.4, 2021-03-20 13:00:00
264.8, 2021-03-20 14:00:00
274.8, 2021-03-20 15:00:00
269.1, 2021-03-20 16:00:00
267.2, 2021-03-20 17:00:00
252.4, 2021-03-20 18:00:00
234.3, 2021-03-20 19:00:00
253.0, 2021-03-20 20:00:00
266.3, 2021-03-20 21:00:00
265.2, 2021-03-20 22:00:00
225.0, 2021-03-20 23:00:00
220.7, 2021-03-21 00:00:00
219.6, 2021-03-21 01:00:00
206.4, 2021-03-21 02:00:00
201.5, 2021-03-21 03:00:00
102.3, 2021-03-21 04:00:00
15.7, 2021-03-21 05:00:00
15.9, 2021-03-21 06:00:00
21.6, 2021-03-21 07:00:00
59.8, 2021-03-21 08:00:00
112.4, 2021-03-21 09:00:00
356.2, 2021-03-21 10:00:00
13.1, 2021-03-21 11:00:00
8.3, 2021-03-21 12:00:00
38.0, 2021-03-21 13:00:00
39.8, 2021-03-21 14:00:00
56.0, 2021-03-21 15:00:00
81.5, 2021-03-21 16:00:00
88.1, 2021-03-21 17:00:00
85.2, 2021-03-21 18:00:00
82.9, 2021-03-21 19:00:00
81.2, 2021-03-21 20:00:00
91.3, 2021-03-21 21:00:00
88.7, 2021-03-21 22:00:00
88.7, 2021-03-21 23:00:00
20.4, 2021-03-22 00:00:00
56.6, 2021-03-22 01:00:00
55.2, 2021-03-22 02:00:00
16.1, 2021-03-22 03:00:00
19.0, 2021-03-22 04:00:00
21.5, 2021-03-22 05:00:00
359.1, 2021-03-22 06:00:00
12.4, 2021-03-22 07:00:00
11.3, 2021-03-22 08:00:00
90.2, 2021-03-22 09:00:00
117.6, 2021-03-22 10:00:00
220.0, 2021-03-22 11:00:00
270.8, 2021-03-22 12:00:00
273.4, 2021-03-22 13:00:00
264.8, 2021-03-22 14:00:00
264.0, 2021-03-22 15:00:00
263.0, 2021-03-22 16:00:00
268.6, 2021-03-22 17:00:00
270.6, 2021-03-22 18:00:00
351.9, 2021-03-22 19:00:00
19.9, 2021-03-22 20:00:00
32.7, 2021-03-22 21:00:00
29.5, 2021-03-22 22:00:00
21.2, 2021-03-22 23:00:00
24.4, 2021-03-23 00:00:00
36.5, 2021-03-23 01:00:00
33.9, 2021-03-23 02:00:00
17.5, 2021-03-23 03:00:00
32.8, 2021-03-23 04:00:00
23.3, 2021-03-23 05:00:00
54.0, 2021-03-23 06:00:00
46.1, 2021-03-23 07:00:00
62.2, 2021-03-23 08:00:00
64.4, 2021-03-23 09:00:00
86.7, 2021-03-23 10:00:00
99.0, 2021-03-23 11:00:00
104.6, 2021-03-23 12:00:00
207.3, 2021-03-23 13:00:00
275.8, 2021-03-23 14:00:00
285.8, 2021-03-23 15:00:00
265.6, 2021-03-23 16:00:00
282.8, 2021-03-23 17:00:00
226.7, 2021-03-23 18:00:00
214.7, 2021-03-23 19:00:00
15.2, 2021-03-23 20:00:00
6.8, 2021-03-23 21:00:00
49.0, 2021-03-23 22:00:00
5.4, 2021-03-23 23:00:00
49.2, 2021-03-24 00:00:00
60.6, 2021-03-24 01:00:00
86.4, 2021-03-24 02:00:00
50.2, 2021-03-24 03:00:00
70.7, 2021-03-24 04:00:00
72.1, 2021-03-24 05:00:00
7.5, 2021-03-24 06:00:00
29.9, 2021-03-24 07:00:00
15.4, 2021-03-24 08:00:00
23.7, 2021-03-24 09:00:00
51.5, 2021-03-24 10:00:00
61.9, 2021-03-24 11:00:00
101.7, 2021-03-24 12:00:00
111.4, 2021-03-24 13:00:00
105.8, 2021-03-24 14:00:00
110.2, 2021-03-24 15:00:00
163.4, 2021-03-24 16:00:00
265.1, 2021-03-24 17:00:00
280.1, 2021-03-24 18:00:00
278.9, 2021-03-24 19:00:00
264.2, 2021-03-24 20:00:00
343.5, 2021-03-24 21:00:00
14.2, 2021-03-24 22:00:00
29.0, 2021-03-24 23:00:00
30.6, 2021-03-25 00:00:00
24.6, 2021-03-25 01:00:00
27.1, 2021-03-25 02:00:00
342.5, 2021-03-25 03:00:00
357.1, 2021-03-25 04:00:00
1.4, 2021-03-25 05:00:00
354.5, 2021-03-25 06:00:00
21.6, 2021-03-25 07:00:00
34.3, 2021-03-25 08:00:00
85.3, 2021-03-25 09:00:00
252.0, 2021-03-25 10:00:00
272.4, 2021-03-25 11:00:00
275.6, 2021-03-25 12:00:00
274.7, 2021-03-25 13:00:00
273.3, 2021-03-25 14:00:00
278.1, 2021-03-25 15:00:00
277.4, 2021-03-25 16:00:00
273.3, 2021-03-25 17:00:00
261.0, 2021-03-25 18:00:00
266.9, 2021-03-25 19:00:00
9.6, 2021-03-25 20:00:00
18.7, 2021-03-25 21:00:00
15.1, 2021-03-25 22:00:00
26.4, 2021-03-25 23:00:00
17.9, 2021-03-26 00:00:00
16.7, 2021-03-26 01:00:00
17.6, 2021-03-26 02:00:00
349.9, 2021-03-26 03:00:00
339.7, 2021-03-26 04:00:00
43.2, 2021-03-26 05:00:00
19.0, 2021-03-26 06:00:00
20.9, 2021-03-26 07:00:00
59.4, 2021-03-26 08:00:00
94.6, 2021-03-26 09:00:00
267.5, 2021-03-26 10:00:00
249.0, 2021-03-26 11:00:00
243.7, 2021-03-26 12:00:00
282.5, 2021-03-26 13:00:00
274.1, 2021-03-26 14:00:00
275.8, 2021-03-26 15:00:00
268.4, 2021-03-26 16:00:00
225.8, 2021-03-26 17:00:00
185.0, 2021-03-26 18:00:00
175.2, 2021-03-26 19:00:00
10.2, 2021-03-26 20:00:00
29.1, 2021-03-26 21:00:00
32.9, 2021-03-26 22:00:00
39.1, 2021-03-26 23:00:00
52.6, 2021-03-27 00:00:00
22.7, 2021-03-27 01:00:00
28.6, 2021-03-27 02:00:00
15.2, 2021-03-27 03:00:00
4.8, 2021-03-27 04:00:00
7.3, 2021-03-27 05:00:00
4.4, 2021-03-27 06:00:00
62.8, 2021-03-27 07:00:00
86.5, 2021-03-27 08:00:00
96.7, 2021-03-27 09:00:00
93.2, 2021-03-27 10:00:00
89.3, 2021-03-27 11:00:00
74.3, 2021-03-27 12:00:00
60.9, 2021-03-27 13:00:00
95.1, 2021-03-27 14:00:00
96.1, 2021-03-27 15:00:00
55.3, 2021-03-27 16:00:00
56.8, 2021-03-27 17:00:00
43.4, 2021-03-27 18:00:00
94.4, 2021-03-27 19:00:00
92.1, 2021-03-27 20:00:00
75.5, 2021-03-27 21:00:00
65.1, 2021-03-27 22:00:00
70.4, 2021-03-27 23:00:00
70.6, 2021-03-28 00:00:00
64.4, 2021-03-28 01:00:00
75.8, 2021-03-28 02:00:00
101.0, 2021-03-28 03:00:00
94.5, 2021-03-28 04:00:00
91.5, 2021-03-28 05:00:00
100.2, 2021-03-28 06:00:00
149.6, 2021-03-28 07:00:00
129.3, 2021-03-28 08:00:00
124.8, 2021-03-28 09:00:00
157.7, 2021-03-28 10:00:00
172.9, 2021-03-28 11:00:00
180.0, 2021-03-28 12:00:00
211.1, 2021-03-28 13:00:00
248.0, 2021-03-28 14:00:00
270.9, 2021-03-28 15:00:00
273.2, 2021-03-28 16:00:00
278.5, 2021-03-28 17:00:00
279.5, 2021-03-28 18:00:00
280.2, 2021-03-28 19:00:00
298.9, 2021-03-28 20:00:00
319.1, 2021-03-28 21:00:00
303.7, 2021-03-28 22:00:00
327.8, 2021-03-28 23:00:00
39.7, 2021-03-29 00:00:00
351.8, 2021-03-29 01:00:00
53.3, 2021-03-29 02:00:00
122.2, 2021-03-29 03:00:00
357.0, 2021-03-29 04:00:00
1.1, 2021-03-29 05:00:00
31.2, 2021-03-29 06:00:00
14.6, 2021-03-29 07:00:00
59.3, 2021-03-29 08:00:00
125.6, 2021-03-29 09:00:00
162.3, 2021-03-29 10:00:00
153.6, 2021-03-29 11:00:00
183.0, 2021-03-29 12:00:00
274.2, 2021-03-29 13:00:00
278.7, 2021-03-29 14:00:00
269.7, 2021-03-29 15:00:00
258.3, 2021-03-29 16:00:00
258.2, 2021-03-29 17:00:00
269.4, 2021-03-29 18:00:00
282.6, 2021-03-29 19:00:00
5.5, 2021-03-29 20:00:00
4.5, 2021-03-29 21:00:00
18.6, 2021-03-29 22:00:00
12.7, 2021-03-29 23:00:00
7.3, 2021-03-30 00:00:00
18.1, 2021-03-30 01:00:00
10.8, 2021-03-30 02:00:00
14.8, 2021-03-30 03:00:00
6.0, 2021-03-30 04:00:00
9.7, 2021-03-30 05:00:00
24.6, 2021-03-30 06:00:00
55.5, 2021-03-30 07:00:00
38.8, 2021-03-30 08:00:00
88.3, 2021-03-30 09:00:00
89.5, 2021-03-30 10:00:00
87.8, 2021-03-30 11:00:00
89.1, 2021-03-30 12:00:00
90.8, 2021-03-30 13:00:00
101.0, 2021-03-30 14:00:00
85.5, 2021-03-30 15:00:00
93.9, 2021-03-30 16:00:00
93.0, 2021-03-30 17:00:00
92.5, 2021-03-30 18:00:00
254.0, 2021-03-30 19:00:00
342.1, 2021-03-30 20:00:00
9.1, 2021-03-30 21:00:00
6.8, 2021-03-30 22:00:00
12.4, 2021-03-30 23:00:00
5.9, 2021-03-31 00:00:00
16.3, 2021-03-31 01:00:00
20.6, 2021-03-31 02:00:00
40.4, 2021-03-31 03:00:00
50.2, 2021-03-31 04:00:00
32.0, 2021-03-31 05:00:00
19.9, 2021-03-31 06:00:00
10.5, 2021-03-31 07:00:00
58.1, 2021-03-31 08:00:00
148.8, 2021-03-31 09:00:00
202.8, 2021-03-31 10:00:00
231.2, 2021-03-31 11:00:00
216.0, 2021-03-31 12:00:00
243.6, 2021-03-31 13:00:00
269.2, 2021-03-31 14:00:00
266.8, 2021-03-31 15:00:00
253.2, 2021-03-31 16:00:00
237.8, 2021-03-31 17:00:00
250.4, 2021-03-31 18:00:00
235.0, 2021-03-31 19:00:00
226.5, 2021-03-31 20:00:00
0.4, 2021-03-31 21:00:00
34.1, 2021-03-31 22:00:00
24.1, 2021-03-31 23:00:00
49.1, 2021-04-01 00:00:00
51.7, 2021-04-01 01:00:00
50.8, 2021-04-01 02:00:00
61.2, 2021-04-01 03:00:00
71.8, 2021-04-01 04:00:00
79.1, 2021-04-01 05:00:00
25.7, 2021-04-01 06:00:00
48.1, 2021-04-01 07:00:00
73.9, 2021-04-01 08:00:00
78.2, 2021-04-01 09:00:00
120.2, 2021-04-01 10:00:00
107.6, 2021-04-01 11:00:00
146.6, 2021-04-01 12:00:00
96.5, 2021-04-01 13:00:00
126.9, 2021-04-01 14:00:00
130.8, 2021-04-01 15:00:00
116.9, 2021-04-01 16:00:00
145.0, 2021-04-01 17:00:00
157.8, 2021-04-01 18:00:00
174.3, 2021-04-01 19:00:00
78.1, 2021-04-01 20:00:00
20.8, 2021-04-01 21:00:00
22.2, 2021-04-01 22:00:00
30.1, 2021-04-01 23:00:00
10.0, 2021-04-02 00:00:00
19.2, 2021-04-02 01:00:00
22.8, 2021-04-02 02:00:00
85.1, 2021-04-02 03:00:00
86.8, 2021-04-02 04:00:00
277.0, 2021-04-02 05:00:00
358.8, 2021-04-02 06:00:00
17.9, 2021-04-02 07:00:00
255.5, 2021-04-02 08:00:00
7.3, 2021-04-02 09:00:00
94.0, 2021-04-02 10:00:00
99.2, 2021-04-02 11:00:00
106.9, 2021-04-02 12:00:00
131.5, 2021-04-02 13:00:00
84.6, 2021-04-02 14:00:00
100.9, 2021-04-02 15:00:00
113.8, 2021-04-02 16:00:00
90.6, 2021-04-02 17:00:00
82.0, 2021-04-02 18:00:00
38.7, 2021-04-02 19:00:00
16.6, 2021-04-02 20:00:00
28.3, 2021-04-02 21:00:00
52.3, 2021-04-02 22:00:00
44.3, 2021-04-02 23:00:00
63.3, 2021-04-03 00:00:00
77.6, 2021-04-03 01:00:00
90.9, 2021-04-03 02:00:00
50.9, 2021-04-03 03:00:00
352.0, 2021-04-03 04:00:00
78.1, 2021-04-03 05:00:00
75.6, 2021-04-03 06:00:00
69.3, 2021-04-03 07:00:00
77.1, 2021-04-03 08:00:00
64.6, 2021-04-03 09:00:00
72.4, 2021-04-03 10:00:00
60.2, 2021-04-03 11:00:00
49.1, 2021-04-03 12:00:00
52.6, 2021-04-03 13:00:00
65.9, 2021-04-03 14:00:00
43.9, 2021-04-03 15:00:00
80.9, 2021-04-03 16:00:00
73.2, 2021-04-03 17:00:00
60.2, 2021-04-03 18:00:00
57.8, 2021-04-03 19:00:00
51.3, 2021-04-03 20:00:00
49.0, 2021-04-03 21:00:00
33.4, 2021-04-03 22:00:00
327.7, 2021-04-03 23:00:00
300.1, 2021-04-04 00:00:00
273.5, 2021-04-04 01:00:00
257.8, 2021-04-04 02:00:00
291.4, 2021-04-04 03:00:00
282.4, 2021-04-04 04:00:00
334.2, 2021-04-04 05:00:00
345.5, 2021-04-04 06:00:00
13.5, 2021-04-04 07:00:00
93.6, 2021-04-04 08:00:00
177.7, 2021-04-04 09:00:00
254.9, 2021-04-04 10:00:00
260.3, 2021-04-04 11:00:00
266.5, 2021-04-04 12:00:00
342.0, 2021-04-04 13:00:00
295.0, 2021-04-04 14:00:00
244.5, 2021-04-04 15:00:00
270.4, 2021-04-04 16:00:00
277.1, 2021-04-04 17:00:00
265.3, 2021-04-04 18:00:00
276.4, 2021-04-04 19:00:00
344.0, 2021-04-04 20:00:00
14.2, 2021-04-04 21:00:00
44.0, 2021-04-04 22:00:00
8.5, 2021-04-04 23:00:00
17.1, 2021-04-05 00:00:00
12.2, 2021-04-05 01:00:00
14.5, 2021-04-05 02:00:00
3.3, 2021-04-05 03:00:00
0.0, 2021-04-05 04:00:00
19.7, 2021-04-05 05:00:00
18.8, 2021-04-05 06:00:00
38.7, 2021-04-05 07:00:00
73.6, 2021-04-05 08:00:00
222.6, 2021-04-05 09:00:00
220.3, 2021-04-05 10:00:00
223.9, 2021-04-05 11:00:00
279.5, 2021-04-05 12:00:00
275.6, 2021-04-05 13:00:00
282.0, 2021-04-05 14:00:00
279.6, 2021-04-05 15:00:00
278.1, 2021-04-05 16:00:00
269.9, 2021-04-05 17:00:00
296.6, 2021-04-05 18:00:00
284.4, 2021-04-05 19:00:00
263.3, 2021-04-05 20:00:00
345.0, 2021-04-05 21:00:00
18.9, 2021-04-05 22:00:00
42.9, 2021-04-05 23:00:00
16.7, 2021-04-06 00:00:00
24.1, 2021-04-06 01:00:00
26.2, 2021-04-06 02:00:00
17.7, 2021-04-06 03:00:00
12.7, 2021-04-06 04:00:00
15.5, 2021-04-06 05:00:00
22.0, 2021-04-06 06:00:00
59.8, 2021-04-06 07:00:00
82.6, 2021-04-06 08:00:00
94.4, 2021-04-06 09:00:00
113.2, 2021-04-06 10:00:00
127.4, 2021-04-06 11:00:00
120.2, 2021-04-06 12:00:00
164.7, 2021-04-06 13:00:00
177.3, 2021-04-06 14:00:00
163.8, 2021-04-06 15:00:00
187.1, 2021-04-06 16:00:00
203.8, 2021-04-06 17:00:00
214.5, 2021-04-06 18:00:00
250.9, 2021-04-06 19:00:00
16.2, 2021-04-06 20:00:00
39.8, 2021-04-06 21:00:00
37.4, 2021-04-06 22:00:00
39.9, 2021-04-06 23:00:00
48.8, 2021-04-07 00:00:00
81.1, 2021-04-07 01:00:00
79.6, 2021-04-07 02:00:00
76.9, 2021-04-07 03:00:00
84.4, 2021-04-07 04:00:00
84.1, 2021-04-07 05:00:00
92.4, 2021-04-07 06:00:00
71.6, 2021-04-07 07:00:00
91.7, 2021-04-07 08:00:00
102.2, 2021-04-07 09:00:00
52.5, 2021-04-07 10:00:00
70.6, 2021-04-07 11:00:00
92.3, 2021-04-07 12:00:00
161.9, 2021-04-07 13:00:00
170.6, 2021-04-07 14:00:00
175.0, 2021-04-07 15:00:00
177.4, 2021-04-07 16:00:00
169.0, 2021-04-07 17:00:00
169.8, 2021-04-07 18:00:00
134.6, 2021-04-07 19:00:00
327.9, 2021-04-07 20:00:00
9.5, 2021-04-07 21:00:00
12.9, 2021-04-07 22:00:00
8.1, 2021-04-07 23:00:00
37.4, 2021-04-08 00:00:00
288.5, 2021-04-08 01:00:00
292.3, 2021-04-08 02:00:00
294.7, 2021-04-08 03:00:00
341.8, 2021-04-08 04:00:00
348.5, 2021-04-08 05:00:00
14.7, 2021-04-08 06:00:00
9.2, 2021-04-08 07:00:00
30.5, 2021-04-08 08:00:00
97.3, 2021-04-08 09:00:00
93.5, 2021-04-08 10:00:00
92.2, 2021-04-08 11:00:00
115.4, 2021-04-08 12:00:00
279.7, 2021-04-08 13:00:00
276.7, 2021-04-08 14:00:00
240.8, 2021-04-08 15:00:00
212.7, 2021-04-08 16:00:00
198.8, 2021-04-08 17:00:00
258.3, 2021-04-08 18:00:00
9.9, 2021-04-08 19:00:00
14.2, 2021-04-08 20:00:00
29.2, 2021-04-08 21:00:00
17.9, 2021-04-08 22:00:00
