YEAR,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019.0,0.009,51.8367,-121.6611
2019.0,0.009,51.8642,-121.6654
2019.0,0.009,51.8562,-121.6377
2019.0,0.009,51.6784,-121.5383
2019.0,0.009,51.7955,-121.4748
2019.0,0.0,51.5989,-121.4446
2019.0,0.009,51.5989,-121.4446
2019.0,0.009,51.4734,-121.1177
2019.0,0.009,51.2072,-121.7335
2019.0,0.009,51.334,-121.2766
2019.0,0.009,51.4063,-121.2797
2019.0,0.3,51.5783,-121.6718
2019.0,2.1,51.5376,-121.5897
2019.0,0.009,51.569,-121.3467
2019.0,0.009,51.222,-121.5158
2019.0,0.009,51.6897,-121.3356
2019.0,0.001,51.6958,-121.2989
2019.0,0.009,51.6925,-121.2085
2019.0,0.009,51.852,-121.3681
2019.0,0.009,51.2772,-121.4419
2019.0,0.2,58.2784,-121.9607
2019.0,0.009,51.8447,-120.0235
2019.0,0.009,50.9092,-119.7883
2019.0,0.0,50.9878,-119.2769
2019.0,0.009,50.866,-119.0349
2019.0,0.1,52.0124,-118.6824
2019.0,0.009,52.4507,-119.1385
2019.0,0.0,52.2393,-119.2042
2019.0,0.67,52.8977,-119.3228
2019.0,0.009,52.8155,-119.1457
2019.0,0.0,52.6967,-119.1848
2019.0,0.009,52.5634,-119.0686
2019.0,0.009,52.8521,-118.5929
2019.0,0.009,50.9844,-119.0949
2019.0,0.009,53.0257,-119.2692
2019.0,0.0,53.0532,-119.1696
2019.0,0.0,53.0278,-119.0926
2019.0,0.2,55.762,-121.514
2019.0,0.136,55.4806,-121.5309
2019.0,0.009,55.5764,-121.4571
2019.0,0.009,55.5764,-121.4571
2019.0,0.009,55.7335,-121.215
2019.0,0.0,55.6374,-120.5053
2019.0,0.0,55.7039,-120.4264
2019.0,12.6,49.7415,-121.6287
2019.0,0.009,53.0158,-119.2829
2019.0,0.0,51.7179,-119.9009
2019.0,0.009,50.9844,-119.0949
2019.0,0.009,50.906,-119.1109
2019.0,1.55,51.687,-119.8212
2019.0,0.0,51.6713,-119.6557
2019.0,0.009,51.2703,-119.4283
2019.0,0.0,51.3686,-119.3865
2019.0,0.009,51.3612,-119.3892
2019.0,0.009,51.5156,-119.4701
2019.0,0.1,51.6672,-119.4985
2019.0,0.02,51.8706,-119.3576
2019.0,0.0,51.7225,-119.332
2019.0,0.0,51.7777,-119.2949
2019.0,0.009,50.9166,-119.1666
2019.0,0.009,51.7762,-118.9779
2019.0,0.009,50.9073,-119.3741
2019.0,0.009,50.8906,-119.3665
2019.0,0.0,50.9534,-119.3887
2019.0,0.009,51.0338,-119.4778
2019.0,0.009,51.1256,-118.8931
2019.0,0.009,51.2193,-119.0066
2019.0,0.009,51.2192,-119.0067
2019.0,0.009,51.198,-119.0113
2019.0,0.009,51.2962,-119.1666
2019.0,0.009,50.8886,-119.2597
2019.0,0.1,50.8865,-119.5368
2019.0,2.3,58.2337,-121.8737
2019.0,0.009,56.8838,-120.553
2019.0,68.2,57.1117,-121.4418
2019.0,0.009,55.2674,-127.6463
2019.0,0.1,55.2875,-126.5924
2019.0,0.25,55.2268,-127.0355
2019.0,0.031,55.159,-127.3354
2019.0,0.17,55.6684,-126.7496
2019.0,0.75,55.5139,-127.0332
2019.0,0.009,55.3286,-126.4556
2019.0,2.5,55.4847,-125.9637
2019.0,0.009,53.9888,-127.4843
2019.0,0.0,54.1937,-126.7631
2019.0,0.009,54.1651,-126.9143
2019.0,0.1,54.3771,-126.6566
2019.0,0.009,2019,54.7069
2019.0,0.0,54.5574,-127.1516
2019.0,0.009,54.4692,-126.825
2019.0,0.009,54.5094,-126.4692
2019.0,0.009,54.4765,-126.5034
2019.0,0.2,54.9909,-127.3815
2019.0,0.0,54.9141,-127.4224
2019.0,0.009,55.0207,-127.28
2019.0,0.0,54.8001,-127.2254
2019.0,0.15,55.2637,-127.6141
2019.0,0.15,55.2677,-127.6115
2019.0,14.7,55.1997,-127.7236
2019.0,0.0,55.2024,-127.8059
2019.0,0.15,54.4548,-128.4954
2019.0,0.5,54.1337,-128.1952
2019.0,0.0,54.0744,-128.3595
2019.0,0.0,54.0314,-128.112
2019.0,0.009,54.2206,-127.7581
2019.0,0.25,53.9167,-126.9531
2019.0,0.009,53.9116,-126.9583
2019.0,0.009,54.5528,-128.4959
2019.0,0.009,54.5182,-128.5608
2019.0,0.009,2019,55.3192
2019.0,0.009,2019,54.9073
2019.0,11.5,55.4716,-127.7261
2019.0,0.009,55.4588,-127.8787
2019.0,0.009,55.5963,-127.7627
2019.0,0.9,55.5638,-127.8073
2019.0,0.0,55.7113,-128.1973
2019.0,0.009,55.2105,-127.6685
2019.0,0.009,55.0543,-128.1029
2019.0,0.1,55.1799,-127.7196
2019.0,0.009,54.8148,-128.2835
2019.0,0.1,55.015,-128.2501
2019.0,0.95,55.1162,-128.0206
2019.0,0.7,55.5105,-127.8157
2019.0,0.01,54.8988,-127.2661
2019.0,0.009,54.8846,-127.2229
2019.0,0.009,54.8791,-127.0978
2019.0,0.009,52.4077,-125.2341
2019.0,0.009,52.4916,-125.3126
2019.0,0.009,52.8148,-122.8725
2019.0,0.009,52.9075,-122.9413
2019.0,5.0,52.934,-123.5736
2019.0,0.009,52.9287,-123.5697
2019.0,0.009,52.9928,-122.9312
2019.0,0.009,52.9876,-122.9588
2019.0,0.009,52.9965,-123.1415
2019.0,0.009,52.916,-122.345
2019.0,0.009,52.0022,-125.0039
2019.0,0.1,52.9283,-122.1855
2019.0,41.0,52.3995,-120.3263
2019.0,0.009,52.2113,-120.1384
2019.0,0.0,53.0055,-125.2327
2019.0,72.0,52.9805,-125.1565
2019.0,0.0,53.338,-124.4386
2019.0,4.0,53.3718,-124.1515
2019.0,0.009,53.2011,-124.0118
2019.0,10.0,53.1911,-124.0188
2019.0,0.009,52.8085,-122.5624
2019.0,0.2,52.873,-122.4916
2019.0,0.009,52.801,-121.3432
2019.0,0.5,54.4085,-128.5017
2019.0,0.009,52.0244,-124.9856
2019.0,0.35,2019,51.8979
2019.0,0.2,54.854,-127.1952
2019.0,0.0,54.8009,-126.8618
2019.0,0.009,54.946,-126.6236
2019.0,0.009,54.5103,-126.3474
2019.0,0.009,54.7197,-125.9072
2019.0,0.009,54.8472,-126.1842
2019.0,2.4,53.9537,-126.4267
2019.0,0.009,53.9382,-126.4393
2019.0,0.009,53.93,-126.4598
2019.0,0.0,53.9183,-125.8621
2019.0,0.36,51.9294,-124.8116
2019.0,0.009,53.7855,-125.8718
2019.0,0.0,54.0518,-126.4696
2019.0,0.2,54.3862,-126.1408
2019.0,1.5,2019,54.4058
2019.0,1.1,2019,54.0182
2019.0,0.009,54.3775,-125.8821
2019.0,0.1,2019,53.9949
2019.0,0.0,54.0995,-125.7209
2019.0,0.0,54.1502,-125.4231
2019.0,0.0,54.1744,-125.4918
2019.0,0.009,52.0298,-124.9696
2019.0,0.0,54.3628,-126.5444
2019.0,2.7,54.0835,-128.4554
2019.0,0.009,54.261,-128.5219
2019.0,20.0,57.7906,-125.53
2019.0,1197.0,59.4301,-134.3715
2019.0,0.35,59.2683,-133.8053
2019.0,0.009,59.5871,-133.6956
2019.0,0.009,59.5612,-133.6687
2019.0,0.2,59.2238,-132.9393
2019.0,0.009,59.6862,-133.5748
2019.0,0.9,59.0517,-133.0075
2019.0,400.0,59.1299,-131.9359
2019.0,0.009,59.9268,-130.3351
2019.0,5.5,58.7358,-129.744
2019.0,0.0,59.4613,-134.2368
2019.0,0.009,54.2227,-129.5501
2019.0,0.009,54.3917,-129.1311
2019.0,0.009,53.8277,-128.7698
2019.0,44.4,56.7104,-129.7877
2019.0,0.1,56.2232,-129.064
2019.0,0.2,56.1405,-129.2489
2019.0,0.25,56.1332,-129.4465
2019.0,0.009,56.0669,-129.0569
2019.0,0.009,56.0657,-129.0502
2019.0,0.009,55.9939,-129.2482
2019.0,0.009,55.9926,-129.252
2019.0,0.0,54.3796,-129.1261
2019.0,0.0,57.6182,-131.685
2019.0,0.009,59.9188,-134.9413
2019.0,0.0,53.953,-126.6421
2019.0,0.009,50.3686,-116.3541
2019.0,15.4,48.8135,-124.7648
2019.0,0.1,48.9889,-124.7953
2019.0,0.5,48.8908,-124.5906
2019.0,0.0,49.0163,-124.819
2019.0,0.0,49.2012,-124.7311
2019.0,0.0,49.2009,-124.7917
2019.0,0.009,49.2084,-124.6094
2019.0,0.009,49.2437,-124.5729
2019.0,0.0,49.2735,-124.7405
2019.0,0.0,59.9584,-134.7459
2019.0,0.009,49.2693,-124.7131
2019.0,0.009,49.2657,-124.7299
2019.0,0.09,49.2619,-124.7141
2019.0,0.009,2019,49.2325
2019.0,0.0,49.2318,-124.7214
2019.0,0.009,49.9224,-124.4994
2019.0,0.0,49.3121,-124.5637
2019.0,0.18,49.347,-124.5158
2019.0,0.0,49.343,-124.5595
2019.0,0.009,49.3345,-124.5644
2019.0,0.1,55.0823,-128.9746
2019.0,3.1,49.2685,-124.7202
2019.0,0.009,52.8778,-122.4746
2019.0,102.0,57.0434,-131.2401
2019.0,0.009,56.89,-130.4327
2019.0,50.0,58.1662,-131.5949
2019.0,0.009,53.9543,-128.7113
2019.0,0.009,54.4372,-129.1107
2019.0,0.15,54.4812,-128.6602
2019.0,0.009,54.5407,-128.6022
2019.0,0.009,54.5856,-128.6495
2019.0,0.009,54.7101,-128.7796
2019.0,0.15,54.8575,-128.7847
2019.0,0.009,54.8442,-128.8228
2019.0,1.5,54.8529,-128.9483
2019.0,0.0,58.4023,-130.3394
2019.0,0.0,54.9678,-128.8549
2019.0,12.9,59.4628,-127.6765
2019.0,0.3,59.668,-128.5627
2019.0,1935.0,59.5711,-128.6357
2019.0,0.1,59.8671,-128.0752
2019.0,5.0,59.8393,-128.1051
2019.0,1.5,59.9897,-127.6673
2019.0,509.32,58.935,-127.383
2019.0,0.009,55.4927,-128.7936
2019.0,0.009,55.8015,-128.8971
2019.0,0.0,57.226,-127.1312
2019.0,0.009,54.9861,-128.9897
2019.0,0.5,56.7308,-131.4097
2019.0,0.009,58.0382,-130.938
2019.0,0.0,58.0573,-130.8141
2019.0,190.0,56.741,-130.5983
2019.0,0.009,56.7611,-130.6122
2019.0,30.0,56.7464,-130.6148
2019.0,0.009,56.7061,-130.6155
2019.0,7.0,56.7057,-130.7187
2019.0,5.0,56.6915,-130.7723
2019.0,0.009,56.7005,-130.7848
2019.0,0.01,56.7567,-129.7341
2019.0,0.009,57.0553,-130.5554
2019.0,0.009,57.4307,-130.2828
2019.0,0.3,58.0339,-130.9308
2019.0,0.01,57.5101,-130.2678
2019.0,0.01,57.4826,-130.2789
2019.0,0.06,57.857,-130.3263
2019.0,0.009,57.7993,-130.9591
2019.0,0.01,2019,57.7823
2019.0,0.009,57.7958,-131.0081
2019.0,0.1,57.815,-131.289
2019.0,0.3,2019,57.878
2019.0,0.009,58.139,-130.6173
2019.0,4600.0,57.8689,-132.023
2019.0,0.009,57.9133,-131.1904
2019.0,0.4,57.4922,-130.2708
2019.0,0.009,49.9492,-120.7364
2019.0,0.09,52.9472,-122.5209
2019.0,3.0,53.028,-122.631
2019.0,0.2,2019,55.6633
2019.0,0.009,55.8268,-121.6513
2019.0,0.2,55.8415,-121.6694
2019.0,0.009,55.8378,-121.6788
2019.0,0.0,55.9761,-122.1403
2019.0,0.2,56.028,-121.9473
2019.0,0.009,56.0194,-121.8917
2019.0,0.0,56.1492,-121.6183
2019.0,0.0,56.1517,-121.6817
2019.0,0.009,56.1047,-121.9716
2019.0,0.2,55.8113,-120.8451
2019.0,0.0,55.9602,-121.3797
2019.0,0.0,2019,56.0147
2019.0,0.0,56.1739,-120.8145
2019.0,0.23,56.1492,-120.8374
2019.0,0.009,56.2067,-120.8416
2019.0,0.2,56.1901,-120.926
2019.0,1.7,56.2163,-121.4531
2019.0,0.2,56.2137,-121.4427
2019.0,0.0,56.3086,-121.0857
2019.0,0.0,56.2784,-121.0096
2019.0,0.009,55.7143,-121.6583
2019.0,0.6,55.7692,-123.2093
2019.0,12.5,56.4197,-124.3792
2019.0,4.06,56.4121,-124.3715
2019.0,0.0,53.9086,-122.4726
2019.0,0.009,54.0296,-122.3607
2019.0,2.0,54.0487,-122.3698
2019.0,0.009,54.139,-122.3329
2019.0,0.5,54.075,-121.8646
2019.0,0.009,54.3183,-123.1818
2019.0,2.5,54.1634,-122.9108
2019.0,0.0,54.4341,-122.8157
2019.0,0.009,54.4117,-122.7788
2019.0,0.009,54.9807,-122.2665
2019.0,0.009,56.2823,-121.2531
2019.0,0.3,54.7599,-123.841
2019.0,0.009,55.5223,-123.2889
2019.0,0.0,55.4059,-123.5727
2019.0,0.009,54.7502,-122.7955
2019.0,0.009,54.7344,-122.7873
2019.0,2.7,54.921,-122.8639
2019.0,0.0,54.9771,-122.5264
2019.0,0.009,55.2576,-123.1115
2019.0,0.009,55.4746,-123.0864
2019.0,0.2,55.6125,-121.9392
2019.0,0.2,55.5836,-121.9568
2019.0,0.009,54.7753,-124.5767
2019.0,0.009,56.2645,-121.2802
2019.0,0.009,56.2888,-120.7581
2019.0,4.0,56.3038,-120.7721
2019.0,3.77,56.1322,-120.042
2019.0,0.08,56.2693,-120.6944
2019.0,0.11,56.269,-120.6952
2019.0,0.06,56.2682,-120.6913
2019.0,0.009,56.2775,-120.6905
2019.0,0.2,56.3337,-120.4211
2019.0,0.009,56.3186,-120.5527
2019.0,0.2,56.3888,-120.1085
2019.0,3.0,57.0053,-122.7572
2019.0,10.0,56.5354,-121.2296
2019.0,0.009,56.13,-120.5833
2019.0,3.0,56.7781,-121.1526
2019.0,1.3,56.5038,-120.9788
2019.0,8.0,56.6706,-120.7487
2019.0,0.0,56.7443,-120.8529
2019.0,4.0,56.5787,-120.6912
2019.0,0.0,56.5102,-120.4515
2019.0,0.009,56.5016,-122.0718
2019.0,300.0,56.4451,-121.6629
2019.0,0.0,56.7818,-121.4886
2019.0,2.0,56.5963,-121.2927
2019.0,45.0,56.9583,-121.686
2019.0,0.009,56.7365,-120.9837
2019.0,0.009,54.0695,-122.441
2019.0,0.03,56.0724,-120.0767
2019.0,1.9,56.0927,-120.6536
2019.0,0.5,56.3039,-120.8459
2019.0,0.2,56.2845,-121.2267
2019.0,0.2,56.3312,-121.0606
2019.0,2.0,56.4127,-120.7422
2019.0,0.9,56.3896,-120.7509
2019.0,0.0,56.4109,-121.1562
2019.0,0.009,56.4039,-121.1316
2019.0,9.0,56.3943,-121.1377
2019.0,0.45,56.3843,-121.1374
2019.0,4.0,55.8636,-120.2106
2019.0,0.009,56.128,-120.0466
2019.0,0.009,55.7735,-120.2491
2019.0,0.009,55.9126,-120.4817
2019.0,0.009,55.9029,-120.5012
2019.0,6.0,55.8669,-120.4819
2019.0,1.5,55.9031,-120.4537
2019.0,0.009,55.9459,-120.609
2019.0,0.2,55.9415,-120.6821
2019.0,0.0,56.0134,-120.6308
2019.0,0.0,55.9847,-120.6259
2019.0,0.0,56.0982,-120.5803
2019.0,0.009,56.0911,-120.6472
2019.0,0.009,55.916,-120.5595
2019.0,0.02,54.0023,-122.4609
2019.0,0.009,54.0206,-122.4872
2019.0,0.009,54.0678,-122.4676
2019.0,0.009,53.9404,-124.5829
2019.0,2.0,54.0024,-124.6282
2019.0,236.0,54.0432,-124.7943
2019.0,0.2,54.0331,-124.8395
2019.0,0.009,54.3452,-124.6076
2019.0,0.009,54.1053,-124.5559
2019.0,0.009,54.0708,-124.9912
2019.0,0.009,54.1953,-124.8405
2019.0,0.7,54.097,-124.924
2019.0,2.0,54.3248,-124.9638
2019.0,0.009,53.6609,-125.1229
2019.0,0.009,54.6303,-124.6807
2019.0,0.009,54.4018,-124.336
2019.0,0.6,54.3766,-124.1196
2019.0,0.54,54.6633,-124.4156
2019.0,0.01,54.6242,-124.3546
2019.0,76.0,53.3949,-124.2139
2019.0,0.009,53.8493,-123.8059
2019.0,0.009,53.8982,-124.1219
2019.0,0.009,53.9464,-124.1194
2019.0,0.2,53.9546,-123.858
2019.0,0.009,53.9475,-123.7669
2019.0,0.009,54.1866,-124.7157
2019.0,0.009,53.9472,-123.7685
2019.0,0.009,54.1327,-121.3012
2019.0,0.009,54.0804,-121.0183
2019.0,0.009,52.9847,-122.535
2019.0,0.8,53.026,-122.4894
2019.0,0.6,53.0244,-122.4878
2019.0,0.009,53.0156,-122.4884
2019.0,0.6,53.0155,-122.4916
2019.0,0.009,53.1972,-122.4026
2019.0,0.009,53.0254,-122.3398
2019.0,0.2,53.0662,-122.3666
2019.0,0.009,53.1092,-122.045
2019.0,0.009,53.0164,-121.1646
2019.0,0.009,54.0037,-121.4031
2019.0,0.009,53.3333,-121.4801
2019.0,1.0,2019,53.2363
2019.0,0.0,53.0033,-119.6309
2019.0,0.009,53.5408,-120.7223
2019.0,0.009,53.4713,-120.5702
2019.0,7.0,53.7052,-121.0547
2019.0,0.009,53.694,-120.8987
2019.0,0.2,53.7468,-121.1436
2019.0,0.016,53.7125,-121.0206
2019.0,0.009,53.7141,-121.1029
2019.0,0.009,53.817,-121.3669
2019.0,0.0,53.3307,-121.4679
2019.0,0.009,52.9483,-122.566
2019.0,0.0,54.0085,-123.9449
2019.0,0.009,54.0285,-124.0134
2019.0,0.2,54.0446,-122.9841
2019.0,0.009,53.9699,-122.9847
2019.0,0.0,54.0406,-122.8293
2019.0,0.009,54.0121,-122.5469
2019.0,0.2,54.036,-122.7455
2019.0,0.009,54.0868,-122.8009
2019.0,0.0,53.5667,-123.1875
2019.0,6.8,53.5127,-123.2772
2019.0,3.5,53.8412,-123.1404
2019.0,0.1,53.8767,-123.4209
2019.0,0.2,54.0491,-123.0033
2019.0,0.009,54.0433,-123.3119
2019.0,0.0,54.1097,-123.2911
2019.0,0.009,53.9541,-123.247
2019.0,0.0,54.0221,-123.6037
2019.0,0.2,54.0854,-123.6097
2019.0,0.0,53.7213,-122.4904
2019.0,0.009,53.7832,-122.2779
2019.0,8.3,53.7326,-122.2988
2019.0,0.009,54.4424,-122.5847
2019.0,0.0,54.3289,-122.6964
2019.0,0.009,54.2806,-122.642
2019.0,0.0,53.9265,-123.2571
2019.0,0.5,54.0057,-123.96
2019.0,0.009,54.0994,-123.039
2019.0,0.009,53.9776,-122.9115
2019.0,0.009,54.2096,-124.2075
2019.0,0.0,54.2079,-124.3955
2019.0,0.009,54.0251,-124.2166
2019.0,0.009,54.0863,-124.0145
2019.0,0.08,53.5863,-123.132
2019.0,0.0,53.45,-123.0499
2019.0,0.1,53.5498,-122.6459
2019.0,0.0,53.4488,-122.6184
2019.0,0.1,53.7573,-123.1083
2019.0,0.0,53.6939,-122.845
2019.0,0.2,53.9605,-122.9183
2019.0,0.0,53.8671,-122.533
2019.0,0.009,53.85,-122.8973
2019.0,0.009,53.8285,-122.8989
2019.0,0.009,53.8245,-122.8697
2019.0,0.009,53.8314,-122.751
2019.0,0.009,54.1303,-123.2642
2019.0,0.2,54.1086,-123.1153
2019.0,0.009,53.8992,-122.5509
2019.0,0.009,53.9209,-122.8958
2019.0,0.5,53.9811,-122.5393
2019.0,0.0,53.9813,-122.8916
2019.0,0.009,53.8682,-122.5982
2019.0,0.0,49.4777,-124.8276
2019.0,0.01,50.175,-121.0601
2019.0,0.0,49.5177,-121.7675
2019.0,0.14,50.3131,-120.3188
2019.0,1.6,50.3683,-120.35
2019.0,0.2,50.3186,-119.522
2019.0,0.009,50.2855,-119.6398
2019.0,0.009,50.2803,-119.6951
2019.0,0.009,50.1969,-118.946
2019.0,0.25,50.2823,-119.0134
2019.0,0.009,50.2618,-119.0377
2019.0,0.009,50.3115,-120.3191
2019.0,0.009,50.266,-119.0897
2019.0,0.0,50.2533,-119.1248
2019.0,0.009,50.2506,-119.1755
2019.0,0.009,50.2615,-119.1602
2019.0,0.009,50.1967,-119.1667
2019.0,0.009,50.2627,-119.1799
2019.0,0.009,50.189,-119.2653
2019.0,0.3,50.1874,-119.3369
2019.0,0.009,50.1947,-119.3213
2019.0,0.009,50.2448,-119.0697
2019.0,0.009,50.343,-119.8219
2019.0,0.009,50.3849,-119.7882
2019.0,0.009,50.4374,-119.7917
2019.0,0.009,50.5059,-119.3223
2019.0,0.009,50.4501,-119.3754
2019.0,0.009,50.4739,-119.3679
2019.0,0.009,50.4583,-119.4186
2019.0,0.009,50.4702,-119.4688
2019.0,0.009,50.5455,-119.4727
2019.0,0.009,50.4868,-119.4736
2019.0,0.0,50.454,-119.5162
2019.0,0.009,50.4247,-119.5916
2019.0,0.004,50.5571,-119.6156
2019.0,0.009,50.566,-119.6094
2019.0,0.009,50.5665,-119.6103
2019.0,0.009,50.5666,-119.609
2019.0,0.009,50.5668,-119.6105
2019.0,0.009,50.5672,-119.6103
2019.0,0.009,50.5033,-119.7036
2019.0,0.0,50.4649,-118.995
2019.0,0.3,50.4738,-119.7815
2019.0,0.009,50.3878,-119.7909
2019.0,0.009,50.2792,-119.3043
2019.0,0.009,50.6089,-120.1911
2019.0,0.009,50.2494,-119.3924
2019.0,0.009,50.1364,-119.0112
2019.0,0.009,50.017,-119.1603
2019.0,0.009,49.9935,-119.213
2019.0,0.009,49.9946,-119.2142
2019.0,0.009,49.9038,-119.2412
2019.0,0.009,50.0578,-119.2353
2019.0,0.009,50.0571,-119.2348
2019.0,0.009,49.979,-119.2969
2019.0,0.009,50.0073,-119.3047
2019.0,0.009,50.0128,-119.0915
2019.0,0.009,50.027,-119.2965
2019.0,0.009,49.9996,-119.3343
2019.0,0.0,49.9254,-119.3176
2019.0,0.009,49.9672,-119.3066
2019.0,0.009,50.0021,-119.337
2019.0,0.009,50.0043,-119.3354
2019.0,0.009,49.9935,-119.3244
2019.0,0.009,49.9842,-119.3532
2019.0,0.009,49.9872,-119.3527
2019.0,0.009,49.9987,-119.3352
2019.0,0.009,50.0128,-119.0915
2019.0,6.0,50.2072,-120.4697
2019.0,0.0,50.2052,-120.4807
2019.0,0.009,50.1344,-118.9941
2019.0,0.009,50.104,-119.1469
2019.0,0.009,50.1043,-119.145
2019.0,0.009,50.1574,-119.1474
2019.0,0.009,50.1548,-119.2182
2019.0,0.009,50.1419,-119.2695
2019.0,0.009,50.113,-119.3197
2019.0,0.009,50.1773,-119.307
2019.0,0.009,50.1573,-119.3043
2019.0,0.009,50.1485,-119.3745
2019.0,0.009,50.0956,-119.3927
2019.0,0.0,50.176,-119.4249
2019.0,0.009,50.2054,-119.4852
2019.0,0.0,50.1307,-119.5507
2019.0,0.009,50.2557,-119.9534
2019.0,0.009,49.9873,-120.0438
2019.0,0.009,50.2578,-120.0623
2019.0,112.0,50.125,-120.2791
2019.0,2.7,50.2002,-120.4585
2019.0,0.0,50.3375,-119.3735
2019.0,0.009,50.0311,-119.3813
2019.0,0.009,50.5501,-120.2176
2019.0,0.009,50.6207,-120.3306
2019.0,0.009,50.8578,-118.557
2019.0,0.009,50.8037,-118.5685
2019.0,0.009,50.7603,-118.6259
2019.0,0.009,50.7097,-118.6548
2019.0,0.009,50.7096,-118.6546
2019.0,0.009,50.7119,-118.6529
2019.0,0.009,50.7119,-118.6529
2019.0,0.03,52.1417,-118.5235
2019.0,0.009,50.8581,-118.5571
2019.0,0.009,51.9168,-118.5266
2019.0,0.01,51.8828,-118.4418
2019.0,0.009,51.6517,-118.6222
2019.0,4.0,50.7521,-118.7527
2019.0,0.009,50.7096,-118.7555
2019.0,0.009,50.7096,-118.7555
2019.0,0.009,50.6009,-118.8458
2019.0,0.009,50.602,-118.8453
2019.0,0.009,50.6015,-118.8434
2019.0,0.009,51.8263,-118.6091
2019.0,0.009,51.0433,-118.7009
2019.0,0.009,50.9963,-118.6058
2019.0,0.009,50.8953,-118.4865
2019.0,0.009,51.4385,-117.0416
2019.0,0.009,51.481,-117.3659
2019.0,0.0,51.5674,-117.3883
2019.0,0.009,51.1853,-117.7528
2019.0,0.1,51.2366,-118.2536
2019.0,0.009,51.2333,-118.2
2019.0,0.009,51.2333,-118.2
2019.0,0.009,51.1632,-118.2654
2019.0,0.01,51.1355,-118.2249
2019.0,0.1,51.144,-118.2139
2019.0,0.009,51.0621,-118.1976
2019.0,0.025,51.0805,-118.3271
2019.0,0.009,51.0058,-118.1146
2019.0,0.009,50.9321,-118.1885
2019.0,25.0,50.9034,-118.1254
2019.0,0.009,50.9833,-118.2242
2019.0,0.009,51.0196,-118.2428
2019.0,0.009,51.0387,-118.2903
2019.0,0.009,50.9523,-118.4889
2019.0,0.0,50.8534,-119.299
2019.0,2.9,50.571,-120.2303
2019.0,0.009,50.7993,-119.296
2019.0,0.009,50.7131,-119.0442
2019.0,0.009,50.6652,-119.5579
2019.0,0.009,50.635,-119.6542
2019.0,0.009,50.6363,-119.6575
2019.0,0.009,50.6363,-119.6575
2019.0,0.009,50.6364,-119.6577
2019.0,0.009,50.6364,-119.6576
2019.0,0.1,50.6218,-119.6969
2019.0,0.009,50.8563,-120.2191
2019.0,0.009,50.6047,-119.5087
2019.0,0.009,50.8328,-120.3188
2019.0,0.68,50.7495,-120.3818
2019.0,0.009,50.743,-120.376
2019.0,0.0,50.7683,-120.3294
2019.0,0.9,50.7166,-120.4062
2019.0,0.8,50.6725,-120.2006
2019.0,0.3,50.684,-120.1583
2019.0,0.009,50.5281,-120.4166
2019.0,0.009,50.5717,-120.3704
2019.0,0.009,50.787,-120.1495
2019.0,0.009,50.6785,-119.3763
2019.0,0.009,50.6785,-119.3763
2019.0,0.009,50.6492,-119.2099
2019.0,0.22,50.8554,-119.7219
2019.0,0.009,50.7715,-119.7085
2019.0,0.009,50.7873,-119.7026
2019.0,0.009,50.7398,-119.7127
2019.0,0.009,50.717,-119.7595
2019.0,0.009,50.6768,-119.9214
2019.0,0.009,50.617,-119.8417
2019.0,0.009,50.7165,-119.9492
2019.0,0.009,50.6603,-120.0732
2019.0,0.009,50.647,-119.9877
2019.0,0.009,50.6485,-119.9559
2019.0,0.009,50.6431,-120.0626
2019.0,0.009,50.6432,-120.0625
2019.0,19.0,50.6452,-120.002
2019.0,0.009,50.651,-120.1191
2019.0,0.009,50.6469,-120.1076
2019.0,0.0,50.6282,-118.8937
2019.0,0.1,50.576,-118.8871
2019.0,0.009,50.5312,-119.1168
2019.0,0.2,50.8079,-118.9666
2019.0,0.0,51.5013,-117.1833
2019.0,0.009,50,-119.349
2019.0,0.009,49.9532,-119.5195
2019.0,0.0,49.6085,-121.8243
2019.0,0.0,49.6005,-121.8259
2019.0,0.0,49.6017,-121.8254
2019.0,0.0,49.5899,-121.8255
2019.0,0.0,49.5944,-121.8291
2019.0,0.0,49.5945,-121.829
2019.0,0.0,49.6654,-121.8596
2019.0,0.0,49.6666,-121.86
2019.0,0.1,49.5764,-121.822
2019.0,0.0,49.6666,-121.86
2019.0,0.0,49.5956,-121.9287
2019.0,0.0,49.5954,-121.9283
2019.0,0.0,49.5953,-121.9294
2019.0,4.4,49.9144,-120.7049
2019.0,0.03,49.9035,-120.6772
2019.0,0.009,49.9905,-120.6105
2019.0,0.009,49.9888,-120.6089
2019.0,0.009,50.6706,-120.5684
2019.0,0.009,49.5856,-121.9234
2019.0,0.0,49.57,-121.7676
2019.0,0.0,49.5692,-121.8095
2019.0,0.0,49.4109,-121.316
2019.0,0.0,49.2277,-121.6053
2019.0,0.0,49.2262,-121.6052
2019.0,0.009,49.2428,-121.6033
2019.0,0.0,49.2375,-121.6038
2019.0,0.0,49.2375,-121.6038
2019.0,0.009,49.2179,-121.6055
2019.0,0.0,49.243,-121.603
2019.0,0.0,49.2287,-121.6041
2019.0,0.0,49.1031,-121.6563
2019.0,0.0,49.0879,-121.6897
2019.0,0.0,49.0867,-121.6939
2019.0,0.0,2019,49.0963
2019.0,0.0,49.0185,-121.7671
2019.0,0.009,49.3759,-121.3933
2019.0,0.0,49.2418,-121.3888
2019.0,0.0,49.3677,-121.4009
