station_observations
AirTemperature, Precipitation, Rain, WindSpeed, time, WindDirection, RelativeHumidity
-5.9, 0.0, 0.0, 7.5, 2019-11-28 04:00:00, 18.0, 64.0
-5.9, None, 0.0, 8.2, 2019-11-28 04:15:00, 23.0, 60.0
-5.9, None, 0.0, 7.9, 2019-11-28 04:30:00, 15.0, 58.0
-5.8, None, 0.0, 8.5, 2019-11-28 04:45:00, 27.0, 56.0
-5.9, 0.0, 0.0, 7.7, 2019-11-28 05:00:00, 31.0, 57.0
-5.8, None, 0.0, 9.1, 2019-11-28 05:15:00, 26.0, 57.0
-5.7, None, 0.0, 8.3, 2019-11-28 05:30:00, 29.0, 56.0
-5.8, None, 0.0, 8.7, 2019-11-28 05:45:00, 33.0, 58.0
-5.9, 0.0, 0.0, 9.6, 2019-11-28 06:00:00, 37.0, 56.0
-5.9, None, 0.0, 9.1, 2019-11-28 06:15:00, 31.0, 58.0
-5.9, None, 0.0, 9.7, 2019-11-28 06:30:00, 34.0, 57.0
-6.1, None, 0.0, 7.9, 2019-11-28 06:45:00, 33.0, 62.0
-6.1, 0.0, 0.0, 8.1, 2019-11-28 07:00:00, 33.0, 61.0
-6.2, None, 0.0, 8.3, 2019-11-28 07:15:00, 29.0, 62.0
-6.2, None, 0.0, 7.4, 2019-11-28 07:30:00, 31.0, 66.0
-6.2, None, 0.0, 7.7, 2019-11-28 07:45:00, 30.0, 62.0
-6.2, 0.0, 0.0, 7.1, 2019-11-28 08:00:00, 24.0, 66.0
-6.2, None, 0.0, 5.7, 2019-11-28 08:15:00, 22.0, 69.0
-5.5, None, 0.0, 7.4, 2019-11-28 08:30:00, 25.0, 67.0
-5.3, None, 0.0, 6.6, 2019-11-28 08:45:00, 19.0, 63.0
-5.0, 0.0, 0.0, 8.4, 2019-11-28 09:00:00, 36.0, 59.0
-5.0, None, 0.0, 5.9, 2019-11-28 09:15:00, 42.0, 58.0
-4.3, None, 0.0, 6.7, 2019-11-28 09:30:00, 38.0, 58.0
-3.8, None, 0.0, 6.4, 2019-11-28 09:45:00, 28.0, 59.0
-3.4, 0.0, 0.0, 6.6, 2019-11-28 10:00:00, 23.0, 58.0
-3.0, None, 0.0, 6.0, 2019-11-28 10:15:00, 37.0, 64.0
-2.7, None, 0.0, 5.8, 2019-11-28 10:30:00, 35.0, 60.0
-2.5, None, 0.0, 6.1, 2019-11-28 10:45:00, 29.0, 61.0
-1.9, 0.0, 0.0, 5.2, 2019-11-28 11:00:00, 39.0, 59.0
-1.9, None, 0.0, 5.6, 2019-11-28 11:15:00, 38.0, 61.0
-1.9, None, 0.0, 6.0, 2019-11-28 11:30:00, 41.0, 60.0
-1.8, None, 0.0, 7.0, 2019-11-28 11:45:00, 37.0, 54.0
-1.5, 0.0, 0.0, 6.4, 2019-11-28 12:00:00, 39.0, 55.0
-1.5, None, 0.0, 8.2, 2019-11-28 12:15:00, 34.0, 46.0
-1.3, None, 0.0, 6.5, 2019-11-28 12:30:00, 12.0, 51.0
-1.2, None, 0.0, 6.1, 2019-11-28 12:45:00, 13.0, 48.0
-1.2, 0.0, 0.0, 6.5, 2019-11-28 13:00:00, 24.0, 49.0
-1.2, None, 0.0, 7.0, 2019-11-28 13:15:00, 27.0, 50.0
-1.2, None, 0.0, 7.0, 2019-11-28 13:30:00, 26.0, 52.0
-1.6, None, 0.0, 7.1, 2019-11-28 13:45:00, 35.0, 52.0
-1.8, 0.0, 0.0, 5.7, 2019-11-28 14:00:00, 8.0, 54.0
-1.8, None, 0.0, 5.4, 2019-11-28 14:15:00, 17.0, 53.0
-1.9, None, 0.0, 5.5, 2019-11-28 14:30:00, 28.0, 54.0
-2.1, None, 0.0, 5.1, 2019-11-28 14:45:00, 29.0, 56.0
-2.3, 0.0, 0.0, 5.6, 2019-11-28 15:00:00, 35.0, 56.0
-2.6, None, 0.0, 6.1, 2019-11-28 15:15:00, 40.0, 57.0
-2.9, None, 0.0, 5.3, 2019-11-28 15:30:00, 40.0, 57.0
-3.2, None, 0.0, 4.7, 2019-11-28 15:45:00, 43.0, 58.0
-3.7, 0.0, 0.0, 5.5, 2019-11-28 16:00:00, 41.0, 63.0
-4.3, None, 0.0, 5.1, 2019-11-28 16:15:00, 38.0, 62.0
-5.1, None, 0.0, 6.0, 2019-11-28 16:30:00, 37.0, 63.0
-5.3, None, 0.0, 7.5, 2019-11-28 16:45:00, 42.0, 62.0
-5.3, 0.0, 0.0, 7.7, 2019-11-28 17:00:00, 38.0, 62.0
-5.3, None, 0.0, 8.6, 2019-11-28 17:15:00, 39.0, 60.0
-5.3, None, 0.0, 8.1, 2019-11-28 17:30:00, 40.0, 61.0
-5.5, None, 0.0, 7.1, 2019-11-28 17:45:00, 38.0, 63.0
-5.4, 0.0, 0.0, 8.2, 2019-11-28 18:00:00, 38.0, 66.0
-5.4, None, 0.0, 8.4, 2019-11-28 18:15:00, 39.0, 68.0
-5.3, None, 0.0, 10.1, 2019-11-28 18:30:00, 36.0, 64.0
-5.3, None, 0.0, 9.5, 2019-11-28 18:45:00, 36.0, 64.0
-5.3, 0.0, 0.0, 8.6, 2019-11-28 19:00:00, 38.0, 67.0
-5.3, None, 0.0, 9.2, 2019-11-28 19:15:00, 38.0, 68.0
-5.3, None, 0.0, 9.7, 2019-11-28 19:30:00, 37.0, 69.0
-5.2, None, 0.0, 10.3, 2019-11-28 19:45:00, 36.0, 69.0
-5.2, 0.0, 0.0, 10.5, 2019-11-28 20:00:00, 39.0, 70.0
-5.2, None, 0.0, 11.9, 2019-11-28 20:15:00, 38.0, 71.0
-5.2, None, 0.0, 11.0, 2019-11-28 20:30:00, 36.0, 70.0
-5.3, None, 0.0, 11.4, 2019-11-28 20:45:00, 38.0, 69.0
-5.3, 0.0, 0.0, 10.8, 2019-11-28 21:00:00, 38.0, 69.0
-5.3, None, 0.0, 11.8, 2019-11-28 21:15:00, 40.0, 71.0
-5.2, None, 0.0, 11.8, 2019-11-28 21:30:00, 41.0, 71.0
-5.2, None, 0.0, 11.6, 2019-11-28 21:45:00, 38.0, 72.0
-5.2, 0.0, 0.0, 11.4, 2019-11-28 22:00:00, 40.0, 73.0
-5.1, None, 0.0, 11.2, 2019-11-28 22:15:00, 37.0, 75.0
-5.2, None, 0.0, 11.5, 2019-11-28 22:30:00, 37.0, 77.0
-5.1, None, 0.0, 11.8, 2019-11-28 22:45:00, 38.0, 79.0
-5.1, 0.0, 0.0, 12.3, 2019-11-28 23:00:00, 40.0, 80.0
-5.2, None, 0.0, 11.6, 2019-11-28 23:15:00, 36.0, 81.0
-5.2, None, 0.0, 11.5, 2019-11-28 23:30:00, 37.0, 79.0
-5.3, None, 0.0, 11.5, 2019-11-28 23:45:00, 37.0, 78.0
-5.3, 0.0, 0.0, 11.7, 2019-11-29 00:00:00, 38.0, 81.0
-5.4, None, 0.0, 11.0, 2019-11-29 00:15:00, 38.0, 79.0
-5.5, None, 0.0, 11.4, 2019-11-29 00:30:00, 36.0, 78.0
-5.6, None, 0.0, 10.8, 2019-11-29 00:45:00, 36.0, 79.0
-5.8, 0.0, 0.0, 10.7, 2019-11-29 01:00:00, 36.0, 80.0
-5.8, None, 0.0, 10.3, 2019-11-29 01:15:00, 37.0, 82.0
-5.9, None, 0.0, 10.7, 2019-11-29 01:30:00, 37.0, 84.0
-5.9, None, 0.0, 10.6, 2019-11-29 01:45:00, 36.0, 82.0
-5.9, 0.0, 0.0, 10.3, 2019-11-29 02:00:00, 37.0, 83.0
-6.0, None, 0.0, 11.0, 2019-11-29 02:15:00, 37.0, 83.0
-5.9, None, 0.0, 10.8, 2019-11-29 02:30:00, 36.0, 84.0
-6.0, None, 0.0, 10.6, 2019-11-29 02:45:00, 37.0, 83.0
-6.0, 0.0, 0.0, 10.9, 2019-11-29 03:00:00, 38.0, 84.0
-6.0, None, 0.0, 10.3, 2019-11-29 03:15:00, 36.0, 83.0
-6.0, None, 0.0, 10.5, 2019-11-29 03:30:00, 37.0, 86.0
-6.0, None, 0.0, 10.1, 2019-11-29 03:45:00, 38.0, 87.0
-6.0, 0.0, 0.0, 10.2, 2019-11-29 04:00:00, 37.0, 88.0
-6.1, None, 0.0, 10.2, 2019-11-29 04:15:00, 36.0, 90.0
-6.2, None, 0.0, 9.1, 2019-11-29 04:30:00, 36.0, 92.0
-6.2, None, 0.0, 9.2, 2019-11-29 04:45:00, 35.0, 93.0
-6.2, 0.0, 0.0, 8.9, 2019-11-29 05:00:00, 36.0, 93.0
-6.3, None, 0.0, 9.1, 2019-11-29 05:15:00, 36.0, 93.0
-6.4, None, 0.0, 8.8, 2019-11-29 05:30:00, 36.0, 85.0
-6.4, None, 0.0, 8.4, 2019-11-29 05:45:00, 37.0, 81.0
-6.3, 0.0, 0.0, 8.2, 2019-11-29 06:00:00, 38.0, 82.0
-6.2, None, 0.0, 8.5, 2019-11-29 06:15:00, 37.0, 81.0
-6.1, None, 0.0, 8.7, 2019-11-29 06:30:00, 36.0, 84.0
-6.1, None, 0.0, 8.6, 2019-11-29 06:45:00, 37.0, 87.0
-6.3, 0.0, 0.0, 8.6, 2019-11-29 07:00:00, 35.0, 87.0
-6.3, None, 0.0, 9.0, 2019-11-29 07:15:00, 35.0, 87.0
-6.4, None, 0.0, 8.5, 2019-11-29 07:30:00, 35.0, 88.0
-6.3, None, 0.0, 9.7, 2019-11-29 07:45:00, 35.0, 90.0
-6.3, 0.0, 0.0, 9.0, 2019-11-29 08:00:00, 35.0, 89.0
-6.2, None, 0.0, 9.5, 2019-11-29 08:15:00, 35.0, 87.0
-5.7, None, 0.0, 9.9, 2019-11-29 08:30:00, 37.0, 85.0
-5.7, None, 0.0, 9.2, 2019-11-29 08:45:00, 36.0, 83.0
-5.3, 0.0, 0.0, 8.8, 2019-11-29 09:00:00, 35.0, 83.0
-5.3, None, 0.0, 8.9, 2019-11-29 09:15:00, 37.0, 82.0
-4.7, None, 0.0, 9.8, 2019-11-29 09:30:00, 38.0, 81.0
-4.2, None, 0.0, 8.8, 2019-11-29 09:45:00, 38.0, 83.0
-3.9, 0.0, 0.0, 8.7, 2019-11-29 10:00:00, 39.0, 85.0
-3.7, None, 0.0, 8.2, 2019-11-29 10:15:00, 38.0, 84.0
-3.3, None, 0.0, 7.2, 2019-11-29 10:30:00, 40.0, 82.0
-2.9, None, 0.0, 6.2, 2019-11-29 10:45:00, 41.0, 81.0
-2.4, 0.0, 0.0, 4.7, 2019-11-29 11:00:00, 42.0, 78.0
-2.3, None, 0.0, 5.7, 2019-11-29 11:15:00, 46.0, 78.0
-1.9, None, 0.0, 5.2, 2019-11-29 11:30:00, 41.0, 75.0
-1.4, None, 0.0, 4.6, 2019-11-29 11:45:00, 46.0, 73.0
-0.7, 0.0, 0.254, 3.8, 2019-11-29 12:00:00, 45.0, 69.0
-0.1, None, 0.0, 3.0, 2019-11-29 12:15:00, 30.0, 70.0
-0.2, None, 0.0, 3.2, 2019-11-29 12:30:00, 43.0, 69.0
0.2, None, 0.0, 3.0, 2019-11-29 12:45:00, 29.0, 67.0
0.5, 0.0, 0.0, 3.2, 2019-11-29 13:00:00, 31.0, 66.0
-0.1, None, 0.0, 4.4, 2019-11-29 13:15:00, 40.0, 60.0
0.1, None, 0.254, 3.5, 2019-11-29 13:30:00, 37.0, 59.0
-0.2, None, 0.0, 3.8, 2019-11-29 13:45:00, 42.0, 63.0
-0.1, 0.0, 0.0, 2.2, 2019-11-29 14:00:00, 24.0, 59.0
-0.3, None, 0.0, 3.4, 2019-11-29 14:15:00, 39.0, 57.0
-0.4, None, 0.0, 2.4, 2019-11-29 14:30:00, 32.0, 54.0
-0.4, None, 0.0, 2.5, 2019-11-29 14:45:00, 27.0, 48.0
-0.4, 0.0, 0.0, 2.0, 2019-11-29 15:00:00, 359.0, 50.0
-0.8, None, 0.0, 2.0, 2019-11-29 15:15:00, 333.0, 52.0
-0.5, None, 0.0, 1.2, 2019-11-29 15:30:00, 254.0, 43.0
-0.5, None, 0.0, 2.1, 2019-11-29 15:45:00, 35.0, 47.0
-1.4, 0.0, 0.0, 1.2, 2019-11-29 16:00:00, 16.0, 51.0
-2.9, None, 0.0, 3.0, 2019-11-29 16:15:00, 32.0, 61.0
-4.7, None, 0.0, 5.4, 2019-11-29 16:30:00, 38.0, 64.0
-5.1, None, 0.0, 6.3, 2019-11-29 16:45:00, 39.0, 64.0
-5.2, 0.0, 0.0, 7.5, 2019-11-29 17:00:00, 40.0, 70.0
-5.3, None, 0.0, 8.3, 2019-11-29 17:15:00, 41.0, 68.0
-5.3, None, 0.0, 7.7, 2019-11-29 17:30:00, 43.0, 62.0
-5.2, None, 0.0, 6.1, 2019-11-29 17:45:00, 47.0, 55.0
-5.3, 0.0, 0.0, 4.6, 2019-11-29 18:00:00, 47.0, 55.0
-5.2, None, 0.0, 4.7, 2019-11-29 18:15:00, 43.0, 52.0
-5.4, None, 0.0, 4.5, 2019-11-29 18:30:00, 45.0, 52.0
-5.2, None, 0.0, 5.2, 2019-11-29 18:45:00, 38.0, 53.0
-5.2, 0.0, 0.0, 5.1, 2019-11-29 19:00:00, 38.0, 61.0
-5.2, None, 0.0, 5.9, 2019-11-29 19:15:00, 46.0, 62.0
-5.3, None, 0.0, 5.6, 2019-11-29 19:30:00, 45.0, 70.0
-5.4, None, 0.0, 6.4, 2019-11-29 19:45:00, 44.0, 74.0
-5.4, 0.0, 0.0, 6.9, 2019-11-29 20:00:00, 46.0, 62.0
-5.2, None, 0.0, 6.9, 2019-11-29 20:15:00, 45.0, 63.0
-5.3, None, 0.0, 6.4, 2019-11-29 20:30:00, 45.0, 68.0
-5.4, None, 0.0, 7.1, 2019-11-29 20:45:00, 42.0, 80.0
-5.5, 0.0, 0.0, 7.2, 2019-11-29 21:00:00, 39.0, 86.0
-5.6, None, 0.0, 6.1, 2019-11-29 21:15:00, 40.0, 84.0
-5.7, None, 0.0, 5.6, 2019-11-29 21:30:00, 40.0, 79.0
-5.7, None, 0.0, 5.5, 2019-11-29 21:45:00, 38.0, 80.0
-5.9, 0.0, 0.0, 4.7, 2019-11-29 22:00:00, 34.0, 77.0
-5.9, None, 0.0, 5.3, 2019-11-29 22:15:00, 34.0, 76.0
-5.9, None, 0.0, 4.5, 2019-11-29 22:30:00, 37.0, 75.0
-5.8, None, 0.0, 5.4, 2019-11-29 22:45:00, 38.0, 77.0
-5.7, 0.0, 0.0, 6.2, 2019-11-29 23:00:00, 40.0, 80.0
-5.6, None, 0.0, 8.2, 2019-11-29 23:15:00, 37.0, 78.0
-5.4, None, 0.0, 11.2, 2019-11-29 23:30:00, 41.0, 68.0
-5.1, None, 0.0, 11.6, 2019-11-29 23:45:00, 42.0, 67.0
-5.1, 0.0, 0.0, 12.5, 2019-11-30 00:00:00, 40.0, 72.0
-5.1, None, 0.0, 13.0, 2019-11-30 00:15:00, 39.0, 73.0
-5.2, None, 0.0, 13.0, 2019-11-30 00:30:00, 40.0, 76.0
-5.2, None, 0.0, 12.9, 2019-11-30 00:45:00, 41.0, 82.0
-5.3, 0.0, 0.0, 13.8, 2019-11-30 01:00:00, 41.0, 84.0
-5.5, None, 0.0, 13.1, 2019-11-30 01:15:00, 39.0, 86.0
-5.5, None, 0.0, 14.3, 2019-11-30 01:30:00, 38.0, 89.0
-5.7, None, 0.0, 14.4, 2019-11-30 01:45:00, 39.0, 90.0
-5.8, 0.0, 0.0, 13.1, 2019-11-30 02:00:00, 39.0, 91.0
-6.1, None, 0.0, 12.4, 2019-11-30 02:15:00, 38.0, 85.0
-6.2, None, 0.0, 11.9, 2019-11-30 02:30:00, 37.0, 80.0
-6.2, None, 0.0, 11.1, 2019-11-30 02:45:00, 38.0, 80.0
-6.3, 0.0, 0.0, 9.5, 2019-11-30 03:00:00, 36.0, 78.0
-6.3, None, 0.0, 9.8, 2019-11-30 03:15:00, 36.0, 80.0
-6.2, None, 0.0, 11.0, 2019-11-30 03:30:00, 36.0, 83.0
-6.2, None, 0.0, 12.5, 2019-11-30 03:45:00, 39.0, 84.0
-6.3, 0.0, 0.0, 12.5, 2019-11-30 04:00:00, 39.0, 82.0
-6.4, None, 0.0, 13.1, 2019-11-30 04:15:00, 40.0, 82.0
-6.4, None, 0.0, 12.7, 2019-11-30 04:30:00, 39.0, 77.0
-6.3, None, 0.0, 12.5, 2019-11-30 04:45:00, 37.0, 73.0
-6.3, 0.0, 0.0, 11.7, 2019-11-30 05:00:00, 37.0, 73.0
-6.4, None, 0.0, 12.3, 2019-11-30 05:15:00, 40.0, 75.0
-6.4, None, 0.0, 11.7, 2019-11-30 05:30:00, 41.0, 77.0
-6.5, None, 0.0, 10.4, 2019-11-30 05:45:00, 41.0, 79.0
-6.5, 0.0, 0.0, 10.5, 2019-11-30 06:00:00, 39.0, 81.0
-6.6, None, 0.0, 11.9, 2019-11-30 06:15:00, 41.0, 85.0
-6.5, None, 0.0, 11.5, 2019-11-30 06:30:00, 41.0, 87.0
-6.5, None, 0.0, 11.3, 2019-11-30 06:45:00, 39.0, 91.0
-6.1, 0.0, 0.0, 10.5, 2019-11-30 07:00:00, 39.0, 95.0
-6.1, None, 0.0, 12.2, 2019-11-30 07:15:00, 36.0, 96.0
-6.2, None, 0.0, 13.1, 2019-11-30 07:30:00, 38.0, 95.0
-6.3, None, 0.0, 13.7, 2019-11-30 07:45:00, 38.0, 95.0
-6.3, 0.0, 0.0, 12.4, 2019-11-30 08:00:00, 39.0, 93.0
-6.3, None, 0.0, 12.0, 2019-11-30 08:15:00, 40.0, 92.0
-6.0, None, 0.0, 12.9, 2019-11-30 08:30:00, 41.0, 88.0
-6.0, None, 0.0, 10.4, 2019-11-30 08:45:00, 37.0, 87.0
-5.7, 0.0, 0.0, 12.7, 2019-11-30 09:00:00, 37.0, 87.0
-5.5, None, 0.0, 12.9, 2019-11-30 09:15:00, 39.0, 86.0
-4.8, None, 0.0, 12.2, 2019-11-30 09:30:00, 40.0, 81.0
-4.3, None, 0.0, 11.6, 2019-11-30 09:45:00, 42.0, 74.0
-3.8, 0.0, 0.0, 10.0, 2019-11-30 10:00:00, 42.0, 70.0
-3.5, None, 0.0, 10.0, 2019-11-30 10:15:00, 44.0, 72.0
-3.2, None, 0.0, 9.6, 2019-11-30 10:30:00, 45.0, 71.0
-3.2, None, 0.0, 11.3, 2019-11-30 10:45:00, 41.0, 74.0
-3.1, 0.0, 0.0, 11.5, 2019-11-30 11:00:00, 42.0, 75.0
-3.1, None, 0.0, 11.4, 2019-11-30 11:15:00, 43.0, 74.0
-2.7, None, 0.0, 9.9, 2019-11-30 11:30:00, 44.0, 72.0
-2.3, None, 0.0, 8.1, 2019-11-30 11:45:00, 44.0, 71.0
-2.1, 0.0, 0.0, 8.5, 2019-11-30 12:00:00, 48.0, 69.0
-2.0, None, 0.0, 8.2, 2019-11-30 12:15:00, 47.0, 70.0
-1.3, None, 0.0, 5.2, 2019-11-30 12:30:00, 51.0, 68.0
-1.1, None, 0.0, 6.4, 2019-11-30 12:45:00, 53.0, 66.0
-1.1, 0.0, 0.0, 6.3, 2019-11-30 13:00:00, 55.0, 65.0
-0.7, None, 0.0, 5.5, 2019-11-30 13:15:00, 50.0, 66.0
-1.0, None, 0.0, 6.5, 2019-11-30 13:30:00, 51.0, 68.0
-0.9, None, 0.0, 4.9, 2019-11-30 13:45:00, 53.0, 65.0
-0.9, 0.0, 0.0, 4.8, 2019-11-30 14:00:00, 48.0, 67.0
-1.4, None, 0.0, 6.4, 2019-11-30 14:15:00, 48.0, 68.0
-1.6, None, 0.0, 6.2, 2019-11-30 14:30:00, 52.0, 67.0
-1.9, None, 0.0, 7.2, 2019-11-30 14:45:00, 48.0, 68.0
-2.2, 0.0, 0.0, 8.4, 2019-11-30 15:00:00, 45.0, 69.0
-2.6, None, 0.0, 9.6, 2019-11-30 15:15:00, 46.0, 71.0
-2.8, None, 0.0, 9.6, 2019-11-30 15:30:00, 47.0, 74.0
-3.1, None, 0.0, 9.3, 2019-11-30 15:45:00, 45.0, 77.0
-3.4, 0.0, 0.0, 9.5, 2019-11-30 16:00:00, 47.0, 73.0
-3.7, None, 0.0, 9.3, 2019-11-30 16:15:00, 47.0, 77.0
-4.1, None, 0.0, 10.2, 2019-11-30 16:30:00, 45.0, 75.0
-4.1, None, 0.0, 10.6, 2019-11-30 16:45:00, 44.0, 76.0
-4.2, 0.0, 0.0, 10.6, 2019-11-30 17:00:00, 44.0, 77.0
-4.2, None, 0.0, 10.3, 2019-11-30 17:15:00, 48.0, 75.0
-4.1, None, 0.0, 10.1, 2019-11-30 17:30:00, 45.0, 73.0
-4.1, None, 0.0, 10.4, 2019-11-30 17:45:00, 43.0, 74.0
-4.2, 0.0, 0.0, 10.8, 2019-11-30 18:00:00, 45.0, 76.0
-4.2, None, 0.0, 11.0, 2019-11-30 18:15:00, 42.0, 75.0
-4.3, None, 0.0, 11.3, 2019-11-30 18:30:00, 45.0, 70.0
-4.3, None, 0.0, 10.9, 2019-11-30 18:45:00, 44.0, 70.0
-4.3, 0.0, 0.0, 9.9, 2019-11-30 19:00:00, 43.0, 68.0
-4.4, None, 0.0, 9.9, 2019-11-30 19:15:00, 43.0, 66.0
-4.4, None, 0.0, 10.6, 2019-11-30 19:30:00, 41.0, 63.0
-4.6, None, 0.0, 11.2, 2019-11-30 19:45:00, 40.0, 63.0
-4.3, 0.0, 0.0, 12.8, 2019-11-30 20:00:00, 43.0, 60.0
-4.3, None, 0.0, 13.4, 2019-11-30 20:15:00, 44.0, 59.0
-4.4, None, 0.0, 12.8, 2019-11-30 20:30:00, 42.0, 60.0
-4.6, None, 0.0, 12.6, 2019-11-30 20:45:00, 41.0, 61.0
-4.7, 0.0, 0.0, 11.4, 2019-11-30 21:00:00, 41.0, 61.0
-4.8, None, 0.0, 10.5, 2019-11-30 21:15:00, 41.0, 62.0
-5.1, None, 0.0, 10.2, 2019-11-30 21:30:00, 40.0, 63.0
-5.0, None, 0.0, 11.6, 2019-11-30 21:45:00, 40.0, 64.0
-5.0, 0.0, 0.0, 10.4, 2019-11-30 22:00:00, 42.0, 68.0
-5.0, None, 0.0, 9.7, 2019-11-30 22:15:00, 44.0, 71.0
-5.2, None, 0.0, 8.7, 2019-11-30 22:30:00, 41.0, 74.0
-5.1, None, 0.0, 9.8, 2019-11-30 22:45:00, 40.0, 74.0
-5.0, 0.0, 0.0, 9.3, 2019-11-30 23:00:00, 42.0, 74.0
-4.9, None, 0.0, 9.8, 2019-11-30 23:15:00, 41.0, 74.0
-4.8, None, 0.0, 10.9, 2019-11-30 23:30:00, 43.0, 75.0
-4.9, None, 0.0, 12.5, 2019-11-30 23:45:00, 41.0, 76.0
-5.0, 0.0, 0.0, 12.2, 2019-12-01 00:00:00, 39.0, 79.0
-5.1, None, 0.0, 12.5, 2019-12-01 00:15:00, 39.0, 81.0
-5.1, None, 0.0, 13.3, 2019-12-01 00:30:00, 41.0, 80.0
-5.0, None, 0.0, 12.8, 2019-12-01 00:45:00, 41.0, 81.0
-5.1, 0.0, 0.0, 11.7, 2019-12-01 01:00:00, 42.0, 84.0
-5.1, None, 0.0, 10.6, 2019-12-01 01:15:00, 40.0, 84.0
-5.1, None, 0.0, 10.0, 2019-12-01 01:30:00, 42.0, 86.0
-5.2, None, 0.0, 11.1, 2019-12-01 01:45:00, 41.0, 87.0
-5.2, 0.0, 0.0, 11.9, 2019-12-01 02:00:00, 38.0, 87.0
-5.2, None, 0.0, 12.3, 2019-12-01 02:15:00, 40.0, 87.0
-5.0, None, 0.0, 13.9, 2019-12-01 02:30:00, 39.0, 86.0
-5.0, None, 0.0, 12.5, 2019-12-01 02:45:00, 39.0, 85.0
-4.9, 0.0, 0.0, 10.8, 2019-12-01 03:00:00, 36.0, 84.0
-4.8, None, 0.0, 11.7, 2019-12-01 03:15:00, 37.0, 83.0
-4.8, None, 0.0, 11.2, 2019-12-01 03:30:00, 38.0, 84.0
-4.8, None, 0.0, 11.6, 2019-12-01 03:45:00, 38.0, 85.0
-4.7, 0.0, 0.0, 11.5, 2019-12-01 04:00:00, 39.0, 86.0
-4.7, None, 0.0, 11.1, 2019-12-01 04:15:00, 39.0, 88.0
-4.8, None, 0.0, 9.2, 2019-12-01 04:30:00, 39.0, 92.0
-4.7, None, 0.0, 10.5, 2019-12-01 04:45:00, 42.0, 92.0
-4.6, 0.0, 0.0, 10.4, 2019-12-01 05:00:00, 41.0, 94.0
-4.6, None, 0.0, 8.9, 2019-12-01 05:15:00, 43.0, 95.0
-4.6, None, 0.0, 10.0, 2019-12-01 05:30:00, 43.0, 97.0
-4.5, None, 0.0, 10.3, 2019-12-01 05:45:00, 46.0, 96.0
-4.5, 0.0, 0.0, 10.4, 2019-12-01 06:00:00, 42.0, 97.0
-4.4, None, 0.0, 11.7, 2019-12-01 06:15:00, 41.0, 97.0
-4.5, None, 0.0, 11.5, 2019-12-01 06:30:00, 42.0, 97.0
-4.4, None, 0.0, 10.8, 2019-12-01 06:45:00, 45.0, 96.0
-4.4, 0.0, 0.0, 10.3, 2019-12-01 07:00:00, 43.0, 96.0
-4.4, None, 0.0, 10.2, 2019-12-01 07:15:00, 42.0, 96.0
-4.3, None, 0.0, 10.4, 2019-12-01 07:30:00, 42.0, 96.0
-4.3, None, 0.0, 10.6, 2019-12-01 07:45:00, 39.0, 96.0
-4.3, 0.0, 0.0, 9.8, 2019-12-01 08:00:00, 44.0, 95.0
-4.3, None, 0.0, 9.3, 2019-12-01 08:15:00, 47.0, 95.0
-4.2, None, 0.0, 6.9, 2019-12-01 08:30:00, 51.0, 96.0
-4.2, None, 0.0, 6.3, 2019-12-01 08:45:00, 46.0, 96.0
-4.1, 1.0, 0.0, 7.2, 2019-12-01 09:00:00, 43.0, 96.0
-4.0, None, 0.0, 7.9, 2019-12-01 09:15:00, 49.0, 95.0
-3.9, None, 0.0, 7.6, 2019-12-01 09:30:00, 46.0, 95.0
-3.7, None, 0.0, 7.9, 2019-12-01 09:45:00, 46.0, 95.0
-3.6, 0.0, 0.0, 8.4, 2019-12-01 10:00:00, 47.0, 95.0
-3.5, None, 0.0, 9.1, 2019-12-01 10:15:00, 46.0, 95.0
-3.5, None, 0.0, 9.0, 2019-12-01 10:30:00, 44.0, 95.0
-3.4, None, 0.0, 9.2, 2019-12-01 10:45:00, 45.0, 95.0
-3.0, 0.0, 0.0, 8.6, 2019-12-01 11:00:00, 47.0, 95.0
-2.7, None, 0.0, 6.8, 2019-12-01 11:15:00, 47.0, 95.0
-2.5, None, 0.0, 7.0, 2019-12-01 11:30:00, 44.0, 95.0
-2.5, None, 0.0, 8.0, 2019-12-01 11:45:00, 48.0, 95.0
-2.5, 0.0, 0.0, 8.6, 2019-12-01 12:00:00, 43.0, 95.0
-2.5, None, 0.0, 8.2, 2019-12-01 12:15:00, 46.0, 95.0
-2.7, None, 0.0, 7.5, 2019-12-01 12:30:00, 50.0, 95.0
-2.7, None, 0.0, 7.1, 2019-12-01 12:45:00, 46.0, 95.0
-2.8, 0.0, 0.0, 7.6, 2019-12-01 13:00:00, 48.0, 95.0
-2.8, None, 0.0, 7.5, 2019-12-01 13:15:00, 49.0, 95.0
-2.2, None, 0.0, 7.1, 2019-12-01 13:30:00, 48.0, 95.0
-2.5, None, 0.0, 7.2, 2019-12-01 13:45:00, 47.0, 95.0
-2.8, 0.0, 0.0, 6.5, 2019-12-01 14:00:00, 46.0, 95.0
-2.9, None, 0.0, 7.9, 2019-12-01 14:15:00, 48.0, 95.0
-2.9, None, 0.0, 8.3, 2019-12-01 14:30:00, 47.0, 95.0
-3.0, None, 0.0, 6.6, 2019-12-01 14:45:00, 46.0, 95.0
-3.1, 0.0, 0.0, 8.3, 2019-12-01 15:00:00, 45.0, 95.0
-3.2, None, 0.0, 8.0, 2019-12-01 15:15:00, 44.0, 96.0
