station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, 8.5, 8.54, 3.4, 0.2, 8.9, None, 2022-04-17 12:00:00, None
None, 10.0, 9.98, 3.4, 0.2, 10.2, None, 2022-04-17 13:00:00, None
None, 9.6, 9.59, 3.4, -0.1, 10.3, None, 2022-04-17 14:00:00, None
None, 8.0, 8.04, 8.0, -0.3, 10.8, None, 2022-04-17 20:00:00, None
None, 8.3, 8.32, 7.5, -0.3, 10.8, None, 2022-04-17 21:00:00, None
None, 7.4, 7.408, 7.3, 0.1, 10.8, None, 2022-04-17 22:00:00, None
None, 7.4, 7.372, 7.3, 0.0, 10.8, None, 2022-04-17 23:00:00, None
None, 8.3, 8.3, 7.3, 0.2, 10.8, None, 2022-04-18 00:00:00, None
None, 8.4, 8.4, 7.3, 0.0, 10.8, None, 2022-04-18 01:00:00, None
None, 9.0, 9.02, 7.3, 0.0, 10.8, None, 2022-04-18 02:00:00, None
None, 7.2, 7.237, 7.0, -0.3, 10.8, None, 2022-04-18 03:00:00, None
None, 5.0, 4.957, 5.0, 1.2, 10.8, None, 2022-04-18 04:00:00, None
None, 4.6, 4.611, 4.6, 1.0, 10.8, None, 2022-04-18 05:00:00, None
None, 4.8, 4.848, 4.6, 0.2, 10.8, None, 2022-04-18 06:00:00, None
None, 5.0, 5.016, 4.7, 0.3, 5.3, None, 2022-04-18 07:00:00, None
None, 5.1, 5.147, 4.7, 0.3, 5.3, None, 2022-04-18 08:00:00, None
None, 5.2, 5.18, 4.7, 0.2, 5.4, None, 2022-04-18 09:00:00, None
None, 5.2, 5.246, 4.7, 0.5, 5.4, None, 2022-04-18 10:00:00, None
None, 5.1, 5.106, 4.7, 0.5, 5.5, None, 2022-04-18 11:00:00, None
None, 5.0, 5.043, 4.7, 0.3, 5.5, None, 2022-04-18 12:00:00, None
None, 5.5, 5.502, 4.7, 0.6, 5.5, None, 2022-04-18 13:00:00, None
None, 5.4, 5.404, 4.7, 0.5, 5.8, None, 2022-04-18 14:00:00, None
None, 4.9, 4.89, 4.7, 0.9, 5.8, None, 2022-04-18 15:00:00, None
None, 4.8, 4.828, 4.7, 1.1, 5.8, None, 2022-04-18 16:00:00, None
None, 4.9, 4.852, 4.7, 1.7, 5.8, None, 2022-04-18 17:00:00, None
None, 4.7, 4.741, 4.7, 2.0, 5.8, None, 2022-04-18 18:00:00, None
None, 4.6, 4.59, 4.6, 2.3, 4.8, None, 2022-04-18 19:00:00, None
None, 4.6, 4.583, 4.5, 4.8, 4.8, None, 2022-04-18 20:00:00, None
None, 5.9, 5.913, 4.5, 5.3, 6.0, None, 2022-04-18 21:00:00, None
None, 5.6, 5.578, 4.5, 1.0, 6.9, None, 2022-04-18 22:00:00, None
None, 4.8, 4.833, 4.5, -0.3, 6.9, None, 2022-04-18 23:00:00, None
None, 4.8, 4.809, 4.5, 0.0, 6.9, None, 2022-04-19 00:00:00, None
None, 4.8, 4.803, 4.5, 0.0, 6.9, None, 2022-04-19 01:00:00, None
None, 5.1, 5.132, 4.5, 0.1, 6.9, None, 2022-04-19 02:00:00, None
None, 5.7, 5.671, 4.5, 0.3, 6.9, None, 2022-04-19 03:00:00, None
None, 6.0, 6.028, 4.5, -0.1, 6.9, None, 2022-04-19 04:00:00, None
None, 6.0, 5.952, 4.5, 0.0, 6.9, None, 2022-04-19 05:00:00, None
None, 5.7, 5.713, 4.5, 0.0, 6.9, None, 2022-04-19 06:00:00, None
None, 5.5, 5.496, 5.3, 0.0, 5.9, None, 2022-04-19 07:00:00, None
None, 5.7, 5.671, 4.9, 0.1, 5.9, None, 2022-04-19 08:00:00, None
None, 7.2, 7.208, 4.9, 0.5, 7.3, None, 2022-04-19 09:00:00, None
None, 7.6, 7.573, 4.9, 0.2, 8.2, None, 2022-04-19 10:00:00, None
None, 7.7, 7.709, 4.9, -0.3, 8.2, None, 2022-04-19 11:00:00, None
None, 8.5, 8.51, 4.9, 0.5, 9.1, None, 2022-04-19 12:00:00, None
None, 7.5, 7.468, 4.9, 0.0, 11.1, None, 2022-04-19 13:00:00, None
None, 8.7, 8.71, 4.9, 0.1, 11.1, None, 2022-04-19 14:00:00, None
None, 8.2, 8.18, 4.9, 0.3, 11.2, None, 2022-04-19 15:00:00, None
None, 10.7, 10.73, 4.9, 0.1, 11.2, None, 2022-04-19 16:00:00, None
None, 9.4, 9.36, 4.9, 0.1, 11.4, None, 2022-04-19 17:00:00, None
None, 9.2, 9.17, 4.9, -0.6, 11.4, None, 2022-04-19 18:00:00, None
None, 8.0, 8.02, 8.0, -0.3, 9.5, None, 2022-04-19 19:00:00, None
None, 7.5, 7.527, 7.5, -0.1, 9.5, None, 2022-04-19 20:00:00, None
None, 5.7, 5.672, 5.7, -0.4, 9.5, None, 2022-04-19 21:00:00, None
None, 5.1, 5.07, 5.1, -0.2, 9.5, None, 2022-04-19 22:00:00, None
None, 4.7, 4.698, 4.7, -0.1, 9.5, None, 2022-04-19 23:00:00, None
None, 4.0, 3.98, 4.0, -0.1, 9.5, None, 2022-04-20 00:00:00, None
None, 3.9, 3.938, 3.7, 0.0, 9.5, None, 2022-04-20 01:00:00, None
None, 3.8, 3.837, 3.6, -0.1, 9.5, None, 2022-04-20 02:00:00, None
None, 4.0, 4.023, 3.6, 0.1, 9.5, None, 2022-04-20 03:00:00, None
None, 3.5, 3.472, 3.5, -0.1, 9.5, None, 2022-04-20 04:00:00, None
None, 3.6, 3.595, 3.2, 0.1, 9.5, None, 2022-04-20 05:00:00, None
None, 3.7, 3.731, 2.9, -0.2, 9.5, None, 2022-04-20 06:00:00, None
None, 3.6, 3.564, 3.4, -0.2, 3.9, None, 2022-04-20 07:00:00, None
None, 3.7, 3.7, 3.3, 0.2, 3.9, None, 2022-04-20 08:00:00, None
None, 5.1, 5.109, 3.3, 0.2, 5.1, None, 2022-04-20 09:00:00, None
None, 7.6, 7.555, 3.3, 0.9, 7.6, None, 2022-04-20 10:00:00, None
None, 9.1, 9.11, 3.3, 0.5, 9.3, None, 2022-04-20 11:00:00, None
None, 11.4, 11.41, 3.3, 0.5, 11.7, None, 2022-04-20 12:00:00, None
None, 12.1, 12.14, 3.3, -0.1, 12.1, None, 2022-04-20 13:00:00, None
None, 12.6, 12.57, 3.3, 0.0, 14.3, None, 2022-04-20 16:00:00, None
None, 12.0, 11.96, 3.3, -0.2, 14.3, None, 2022-04-20 17:00:00, None
None, 12.1, 12.13, 3.3, -0.6, 14.3, None, 2022-04-20 18:00:00, None
None, 9.1, 9.06, 9.1, 0.0, 12.2, None, 2022-04-20 19:00:00, None
None, 6.6, 6.625, 6.6, 0.8, 12.2, None, 2022-04-20 20:00:00, None
None, 5.7, 5.708, 5.6, 1.1, 12.2, None, 2022-04-20 21:00:00, None
None, 6.6, 6.619, 5.6, 1.9, 12.2, None, 2022-04-20 23:00:00, None
None, 6.0, 6.031, 5.6, 3.0, 12.2, None, 2022-04-21 00:00:00, None
None, 5.6, 5.563, 5.6, 0.5, 12.2, None, 2022-04-21 01:00:00, None
None, 5.8, 5.76, 5.6, 0.0, 12.2, None, 2022-04-21 02:00:00, None
None, 5.6, 5.636, 5.6, 0.0, 12.2, None, 2022-04-21 03:00:00, None
None, 5.0, 5.04, 5.0, -0.1, 12.2, None, 2022-04-21 04:00:00, None
None, 4.8, 4.76, 4.7, 0.0, 12.2, None, 2022-04-21 05:00:00, None
None, 5.0, 4.953, 4.7, 0.0, 12.2, None, 2022-04-21 06:00:00, None
None, 5.3, 5.292, 4.9, 0.1, 5.3, None, 2022-04-21 07:00:00, None
None, 5.9, 5.941, 4.9, 0.2, 5.9, None, 2022-04-21 08:00:00, None
None, 6.6, 6.597, 4.9, 0.8, 6.6, None, 2022-04-21 09:00:00, None
None, 6.6, 6.638, 4.9, 0.9, 6.7, None, 2022-04-21 10:00:00, None
None, 6.7, 6.692, 4.9, 1.2, 6.9, None, 2022-04-21 11:00:00, None
None, 7.3, 7.345, 4.9, 1.1, 7.4, None, 2022-04-21 12:00:00, None
None, 7.6, 7.601, 4.9, 0.4, 7.7, None, 2022-04-21 13:00:00, None
None, 7.7, 7.69, 4.9, 0.7, 8.0, None, 2022-04-21 14:00:00, None
None, 8.2, 8.17, 4.9, 0.9, 8.4, None, 2022-04-21 15:00:00, None
None, 8.5, 8.49, 4.9, 0.2, 8.6, None, 2022-04-21 16:00:00, None
None, 9.5, 9.46, 4.9, 0.1, 9.5, None, 2022-04-21 17:00:00, None
None, 9.1, 9.1, 4.9, 0.0, 9.9, None, 2022-04-21 18:00:00, None
None, 9.4, 9.36, 9.0, -0.1, 9.6, None, 2022-04-21 19:00:00, None
None, 7.3, 7.307, 7.3, -0.7, 9.6, None, 2022-04-21 20:00:00, None
None, 6.6, 6.607, 6.5, -0.2, 9.6, None, 2022-04-21 21:00:00, None
None, 6.8, 6.842, 6.5, 0.8, 9.6, None, 2022-04-21 22:00:00, None
None, 6.6, 6.617, 6.5, 1.4, 9.6, None, 2022-04-21 23:00:00, None
None, 6.3, 6.26, 6.0, 0.0, 9.6, None, 2022-04-22 00:00:00, None
None, 5.9, 5.861, 5.9, 0.1, 9.6, None, 2022-04-22 01:00:00, None
None, 5.4, 5.43, 5.4, -0.1, 9.6, None, 2022-04-22 02:00:00, None
None, 5.6, 5.61, 5.4, 0.0, 9.6, None, 2022-04-22 03:00:00, None
None, 5.1, 5.135, 5.1, 0.0, 9.6, None, 2022-04-22 04:00:00, None
None, 5.4, 5.39, 5.1, 0.0, 9.6, None, 2022-04-22 05:00:00, None
None, 5.0, 4.998, 5.0, -0.1, 9.6, None, 2022-04-22 06:00:00, None
None, 5.7, 5.69, 5.0, 0.2, 5.7, None, 2022-04-22 07:00:00, None
None, 5.7, 5.66, 5.0, 0.1, 5.8, None, 2022-04-22 09:00:00, None
None, 10.6, 10.62, 5.0, 0.5, 11.5, None, 2022-04-22 11:00:00, None
None, 11.6, 11.59, 5.0, 0.2, 12.4, None, 2022-04-22 12:00:00, None
None, 13.7, 13.7, 5.0, 0.3, 14.4, None, 2022-04-22 15:00:00, None
None, 13.1, 13.11, 5.0, -0.4, 14.4, None, 2022-04-22 16:00:00, None
None, 13.0, 12.98, 5.0, 0.1, 14.4, None, 2022-04-22 17:00:00, None
None, 12.3, 12.34, 5.0, 0.0, 14.4, None, 2022-04-22 18:00:00, None
None, 11.5, 11.54, 11.2, 0.0, 12.6, None, 2022-04-22 19:00:00, None
None, 9.9, 9.9, 9.9, -0.3, 12.6, None, 2022-04-22 20:00:00, None
None, 8.2, 8.2, 8.2, -0.4, 12.6, None, 2022-04-22 21:00:00, None
None, 7.6, 7.629, 7.6, -0.1, 12.6, None, 2022-04-22 22:00:00, None
None, 7.1, 7.074, 7.0, -0.2, 12.6, None, 2022-04-22 23:00:00, None
None, 6.5, 6.503, 6.5, -0.1, 12.6, None, 2022-04-23 00:00:00, None
None, 6.3, 6.27, 6.2, 0.0, 12.6, None, 2022-04-23 01:00:00, None
None, 5.8, 5.791, 5.8, -0.1, 12.6, None, 2022-04-23 02:00:00, None
None, 5.5, 5.457, 5.4, -0.1, 12.6, None, 2022-04-23 03:00:00, None
None, 5.2, 5.157, 5.2, 0.0, 12.6, None, 2022-04-23 04:00:00, None
None, 5.0, 4.982, 4.9, 0.0, 12.6, None, 2022-04-23 05:00:00, None
None, 5.0, 5.003, 4.9, 0.1, 12.6, None, 2022-04-23 06:00:00, None
None, 5.5, 5.499, 4.9, 0.0, 5.5, None, 2022-04-23 07:00:00, None
None, 6.6, 6.649, 4.9, 0.2, 6.6, None, 2022-04-23 08:00:00, None
None, 7.0, 6.99, 4.9, 0.3, 7.0, None, 2022-04-23 09:00:00, None
None, 10.5, 10.5, 4.9, 1.0, 10.7, None, 2022-04-23 10:00:00, None
None, 10.0, 10.04, 4.9, -0.1, 12.0, None, 2022-04-23 11:00:00, None
None, 12.3, 12.29, 4.9, 0.5, 12.8, None, 2022-04-23 12:00:00, None
None, 14.4, 14.39, 4.9, 0.3, 14.2, None, 2022-04-23 13:00:00, None
None, 13.5, 13.53, 4.9, -0.1, 15.0, None, 2022-04-23 17:00:00, None
None, 12.6, 12.64, 4.9, -0.5, 15.0, None, 2022-04-23 18:00:00, None
None, 12.4, 12.36, 11.9, 0.0, 12.9, None, 2022-04-23 19:00:00, None
None, 10.3, 10.31, 10.3, -0.4, 12.9, None, 2022-04-23 20:00:00, None
None, 9.1, 9.12, 9.1, -0.2, 12.9, None, 2022-04-23 21:00:00, None
None, 8.9, 8.85, 8.8, -0.1, 12.9, None, 2022-04-23 22:00:00, None
None, 8.1, 8.05, 8.1, -0.1, 12.9, None, 2022-04-23 23:00:00, None
None, 7.4, 7.393, 7.4, -0.2, 12.9, None, 2022-04-24 00:00:00, None
None, 7.2, 7.202, 7.0, -0.1, 12.9, None, 2022-04-24 01:00:00, None
None, 7.0, 6.995, 7.0, 0.0, 12.9, None, 2022-04-24 02:00:00, None
None, 7.2, 7.152, 7.0, 0.0, 12.9, None, 2022-04-24 03:00:00, None
None, 6.6, 6.645, 6.7, -0.1, 12.9, None, 2022-04-24 04:00:00, None
None, 6.5, 6.511, 6.5, 0.1, 12.9, None, 2022-04-24 05:00:00, None
None, 6.1, 6.109, 6.0, -0.2, 12.9, None, 2022-04-24 06:00:00, None
None, 6.6, 6.612, 6.0, 0.1, 6.6, None, 2022-04-24 07:00:00, None
None, 7.6, 7.619, 6.0, 0.4, 7.6, None, 2022-04-24 08:00:00, None
None, 9.5, 9.47, 6.0, 0.5, 9.3, None, 2022-04-24 09:00:00, None
None, 13.0, 12.97, 6.0, 0.7, 13.5, None, 2022-04-24 11:00:00, None
None, 15.8, 15.76, 6.0, 0.4, 15.6, None, 2022-04-24 13:00:00, None
None, 12.7, 12.68, 6.0, -0.7, 17.5, None, 2022-04-24 17:00:00, None
None, 11.8, 11.83, 6.0, -0.2, 17.5, None, 2022-04-24 18:00:00, None
None, 10.7, 10.68, 10.7, -0.2, 11.8, None, 2022-04-24 19:00:00, None
None, 9.7, 9.73, 9.6, 0.0, 13.0, None, 2022-04-24 20:00:00, None
None, 9.2, 9.15, 8.9, 0.1, 13.0, None, 2022-04-24 21:00:00, None
None, 8.6, 8.63, 8.6, 2.2, 13.0, None, 2022-04-24 22:00:00, None
None, 8.3, 8.27, 8.2, 2.8, 13.0, None, 2022-04-24 23:00:00, None
None, 8.0, 8.03, 8.0, 1.4, 13.0, None, 2022-04-25 00:00:00, None
None, 7.9, 7.929, 7.9, 0.2, 13.0, None, 2022-04-25 01:00:00, None
None, 7.7, 7.682, 7.6, 0.2, 13.0, None, 2022-04-25 02:00:00, None
None, 7.7, 7.732, 7.6, 1.1, 13.0, None, 2022-04-25 03:00:00, None
None, 7.7, 7.685, 7.6, 2.2, 13.0, None, 2022-04-25 04:00:00, None
None, 7.6, 7.562, 7.4, 0.6, 13.0, None, 2022-04-25 05:00:00, None
None, 7.6, 7.552, 7.4, 0.6, 13.0, None, 2022-04-25 06:00:00, None
None, 8.1, 8.07, 7.5, 5.3, 8.3, None, 2022-04-25 07:00:00, None
None, 8.4, 8.43, 7.5, 0.0, 8.4, None, 2022-04-25 08:00:00, None
None, 8.8, 8.77, 7.5, -0.1, 8.8, None, 2022-04-25 09:00:00, None
None, 10.0, 9.96, 7.5, 0.8, 10.0, None, 2022-04-25 10:00:00, None
None, 10.8, 10.82, 7.5, 0.0, 11.4, None, 2022-04-25 11:00:00, None
None, 11.2, 11.15, 7.5, -0.3, 11.6, None, 2022-04-25 12:00:00, None
None, 12.0, 12.04, 7.5, 0.3, 12.8, None, 2022-04-25 13:00:00, None
None, 10.9, 10.91, 7.5, -0.2, 12.8, None, 2022-04-25 14:00:00, None
None, 10.6, 10.61, 7.5, -0.5, 13.4, None, 2022-04-25 16:00:00, None
None, 11.5, 11.45, 7.5, 0.1, 13.4, None, 2022-04-25 17:00:00, None
None, 11.0, 10.96, 7.5, 0.0, 13.4, None, 2022-04-25 18:00:00, None
None, 8.9, 8.85, 8.8, -0.3, 11.0, None, 2022-04-25 20:00:00, None
None, 7.8, 7.806, 7.8, -0.3, 11.0, None, 2022-04-25 21:00:00, None
None, 7.1, 7.103, 7.1, -0.1, 11.0, None, 2022-04-25 22:00:00, None
None, 6.8, 6.842, 6.8, -0.1, 11.0, None, 2022-04-25 23:00:00, None
None, 6.8, 6.768, 6.8, 0.0, 11.0, None, 2022-04-26 00:00:00, None
None, 6.2, 6.196, 6.2, -0.1, 11.0, None, 2022-04-26 01:00:00, None
None, 6.0, 5.985, 5.9, -0.1, 11.0, None, 2022-04-26 02:00:00, None
None, 5.8, 5.79, 5.6, 0.0, 11.0, None, 2022-04-26 03:00:00, None
None, 5.5, 5.522, 5.5, 0.0, 11.0, None, 2022-04-26 04:00:00, None
None, 5.6, 5.562, 5.5, 0.0, 11.0, None, 2022-04-26 05:00:00, None
None, 5.4, 5.359, 5.4, 0.0, 11.0, None, 2022-04-26 06:00:00, None
None, 5.9, 5.942, 5.3, 0.1, 5.9, None, 2022-04-26 07:00:00, None
None, 6.8, 6.752, 5.3, 0.3, 6.8, None, 2022-04-26 08:00:00, None
None, 7.5, 7.487, 5.3, 0.3, 7.5, None, 2022-04-26 09:00:00, None
None, 7.8, 7.844, 5.3, 0.2, 8.3, None, 2022-04-26 10:00:00, None
None, 9.2, 9.21, 5.3, 0.2, 9.1, None, 2022-04-26 11:00:00, None
None, 10.6, 10.58, 5.3, 0.4, 11.1, None, 2022-04-26 12:00:00, None
None, 10.5, 10.49, 5.3, -0.7, 11.4, None, 2022-04-26 13:00:00, None
None, 8.5, 8.54, 5.3, -0.6, 11.4, None, 2022-04-26 14:00:00, None
None, 7.7, 7.697, 5.3, 0.8, 11.4, None, 2022-04-26 15:00:00, None
None, 7.6, 7.57, 5.3, 0.8, 11.4, None, 2022-04-26 16:00:00, None
None, 10.5, 10.5, 5.3, 1.0, 11.4, None, 2022-04-26 17:00:00, None
None, 6.9, 6.929, 7.0, -0.2, 8.6, None, 2022-04-26 20:00:00, None
None, 6.2, 6.217, 6.2, -0.1, 8.6, None, 2022-04-26 21:00:00, None
None, 5.3, 5.327, 5.3, -0.2, 8.6, None, 2022-04-26 22:00:00, None
None, 5.1, 5.085, 5.1, 0.1, 8.6, None, 2022-04-26 23:00:00, None
None, 4.8, 4.787, 4.8, -0.1, 8.6, None, 2022-04-27 00:00:00, None
None, 4.7, 4.737, 4.3, 0.0, 8.6, None, 2022-04-27 01:00:00, None
None, 5.0, 5.045, 4.3, 0.1, 8.6, None, 2022-04-27 02:00:00, None
None, 4.4, 4.408, 4.3, -0.1, 8.6, None, 2022-04-27 03:00:00, None
None, 3.7, 3.678, 3.6, -0.2, 8.6, None, 2022-04-27 04:00:00, None
None, 4.1, 4.118, 3.6, 0.1, 8.6, None, 2022-04-27 05:00:00, None
None, 4.3, 4.292, 3.6, 0.1, 8.6, None, 2022-04-27 06:00:00, None
None, 4.4, 4.385, 4.3, 0.1, 4.5, None, 2022-04-27 07:00:00, None
None, 6.1, 6.052, 4.3, 0.3, 6.1, None, 2022-04-27 09:00:00, None
None, 7.8, 7.751, 4.3, 0.4, 7.7, None, 2022-04-27 10:00:00, None
None, 7.8, 7.818, 4.3, 0.4, 10.5, None, 2022-04-27 11:00:00, None
None, 10.2, None, 10.1, -0.3, 11.4, None, 2022-04-27 19:00:00, None
None, 9.8, 9.82, 9.6, 0.2, 11.4, None, 2022-04-27 20:00:00, None
None, 7.3, 7.304, 7.4, -0.3, 11.4, None, 2022-04-27 21:00:00, None
None, 6.2, 6.225, 6.2, -0.3, 11.4, None, 2022-04-27 22:00:00, None
None, 5.7, 5.737, 5.7, 0.1, 11.4, None, 2022-04-27 23:00:00, None
None, 5.6, 5.573, 5.5, -0.1, 11.4, None, 2022-04-28 00:00:00, None
None, 5.1, 5.114, 4.9, -0.2, 11.4, None, 2022-04-28 01:00:00, None
None, 4.8, 4.844, 4.5, -0.1, 11.4, None, 2022-04-28 02:00:00, None
None, 4.5, 4.467, 4.5, 0.0, 11.4, None, 2022-04-28 03:00:00, None
None, 4.7, 4.708, 4.3, -0.1, 11.4, None, 2022-04-28 04:00:00, None
None, 4.3, 4.32, 4.3, 0.1, 11.4, None, 2022-04-28 05:00:00, None
None, 4.0, 3.982, 4.0, 0.0, 11.4, None, 2022-04-28 06:00:00, None
None, 4.2, 4.232, 3.9, 0.0, 4.3, None, 2022-04-28 07:00:00, None
None, 5.0, 4.95, 3.9, 0.3, 5.0, None, 2022-04-28 08:00:00, None
None, 6.1, 6.085, 3.9, 0.4, 6.2, None, 2022-04-28 09:00:00, None
None, 6.5, 6.487, 3.9, -0.1, 6.5, None, 2022-04-28 10:00:00, None
None, 8.9, 8.93, 3.9, 0.6, 8.8, None, 2022-04-28 11:00:00, None
None, 9.9, 9.86, 3.9, 0.4, 9.8, None, 2022-04-28 12:00:00, None
None, 11.5, 11.51, 3.9, 0.2, 11.9, None, 2022-04-28 13:00:00, None
None, 11.7, 11.73, 3.9, -0.4, 11.9, None, 2022-04-28 14:00:00, None
None, 12.0, 11.99, 3.9, 0.0, 12.6, None, 2022-04-28 15:00:00, None
None, 13.2, 13.22, 3.9, 0.5, 13.2, None, 2022-04-28 16:00:00, None
None, 13.1, 13.1, 3.9, 0.0, 13.5, None, 2022-04-28 17:00:00, None
None, 12.1, 12.1, 3.9, -0.5, 13.5, None, 2022-04-28 18:00:00, None
None, 11.2, 11.21, 10.9, -0.5, 12.3, None, 2022-04-28 19:00:00, None
None, 10.0, 9.95, 10.0, 0.2, 12.3, None, 2022-04-28 20:00:00, None
None, 8.5, 8.48, 8.5, -0.4, 12.3, None, 2022-04-28 21:00:00, None
None, 7.9, 7.933, 7.9, -0.1, 12.3, None, 2022-04-28 22:00:00, None
None, 6.7, 6.742, 6.8, -0.3, 12.3, None, 2022-04-28 23:00:00, None
None, 6.3, 6.288, 6.3, -0.1, 12.3, None, 2022-04-29 00:00:00, None
None, 5.9, 5.932, 5.9, -0.1, 12.3, None, 2022-04-29 01:00:00, None
None, 5.6, 5.629, 5.6, 0.0, 12.3, None, 2022-04-29 02:00:00, None
None, 5.3, 5.335, 5.4, -0.1, 12.3, None, 2022-04-29 03:00:00, None
None, 4.9, 4.937, 4.9, 0.0, 12.3, None, 2022-04-29 04:00:00, None
None, 4.8, 4.753, 4.8, -0.1, 12.3, None, 2022-04-29 05:00:00, None
None, 5.0, 4.962, 4.7, 0.2, 12.3, None, 2022-04-29 06:00:00, None
None, 5.1, 5.146, 4.9, -0.1, 5.2, None, 2022-04-29 07:00:00, None
None, 6.8, 6.763, 4.9, 0.4, 6.7, None, 2022-04-29 08:00:00, None
None, 7.2, 7.24, 4.9, 0.4, 7.3, None, 2022-04-29 09:00:00, None
None, 8.1, 8.08, 4.9, 0.5, 8.3, None, 2022-04-29 10:00:00, None
None, 8.9, 8.86, 4.9, 0.3, 9.6, None, 2022-04-29 11:00:00, None
None, 10.2, 10.17, 4.9, 0.5, 10.5, None, 2022-04-29 12:00:00, None
None, 10.8, 10.79, 4.9, 0.0, 11.5, None, 2022-04-29 13:00:00, None
None, None, 12.22, None, None, None, None, 2022-04-29 14:00:00, None
None, 11.9, 11.88, 4.9, 0.0, 13.6, None, 2022-04-29 15:00:00, None
None, 11.5, 11.52, 11.6, -0.2, 12.3, None, 2022-04-29 19:00:00, None
None, 10.5, 10.47, 10.5, -0.4, 12.3, None, 2022-04-29 20:00:00, None
None, 9.8, 9.83, 9.8, -0.2, 12.3, None, 2022-04-29 21:00:00, None
None, 9.7, 9.66, 9.6, -0.1, 12.3, None, 2022-04-29 22:00:00, None
None, 9.5, 9.5, 9.5, 0.1, 12.3, None, 2022-04-29 23:00:00, None
None, 9.1, 9.06, 8.9, -0.3, 12.3, None, 2022-04-30 00:00:00, None
None, 8.0, 7.975, 8.0, 0.3, 12.3, None, 2022-04-30 01:00:00, None
None, 7.8, 7.815, 7.7, 1.3, 12.3, None, 2022-04-30 02:00:00, None
None, 7.5, 7.477, 7.4, 1.3, 12.3, None, 2022-04-30 03:00:00, None
None, 7.2, 7.235, 7.2, 0.5, 12.3, None, 2022-04-30 04:00:00, None
None, 7.3, 7.336, 7.1, 0.0, 12.3, None, 2022-04-30 05:00:00, None
None, 7.2, 7.195, 7.1, -0.1, 12.3, None, 2022-04-30 06:00:00, None
None, 7.7, 7.692, 7.1, 0.3, 7.7, None, 2022-04-30 07:00:00, None
None, 8.2, 8.16, 7.1, 0.2, 8.1, None, 2022-04-30 08:00:00, None
None, 8.5, 8.45, 7.1, 0.2, 8.5, None, 2022-04-30 09:00:00, None
None, 9.9, 9.94, 7.1, 0.6, 9.8, None, 2022-04-30 10:00:00, None
None, 11.2, 11.15, 7.1, 0.4, 11.2, None, 2022-04-30 11:00:00, None
None, 11.2, 11.22, 7.1, 0.0, 11.6, None, 2022-04-30 12:00:00, None
None, 11.2, 11.24, 7.1, 0.0, 11.9, None, 2022-04-30 13:00:00, None
None, 13.4, 13.41, 7.1, 0.5, 13.6, None, 2022-04-30 14:00:00, None
None, 13.0, 13.04, 7.1, -0.5, 14.1, None, 2022-04-30 15:00:00, None
None, 13.7, 13.7, 7.1, -0.1, 14.7, None, 2022-04-30 17:00:00, None
None, 12.9, 12.88, 12.9, 0.1, 13.5, None, 2022-04-30 19:00:00, None
None, 11.7, 11.65, 11.7, -0.2, 13.5, None, 2022-04-30 20:00:00, None
None, 9.8, 9.83, 9.9, -0.4, 13.5, None, 2022-04-30 21:00:00, None
None, 9.0, 8.99, 9.0, -0.2, 13.5, None, 2022-04-30 22:00:00, None
None, 8.6, 8.55, 8.6, -0.1, 13.5, None, 2022-04-30 23:00:00, None
None, 8.3, 8.3, 8.2, -0.1, 13.5, None, 2022-05-01 00:00:00, None
None, 7.9, 7.86, 7.9, -0.1, 13.5, None, 2022-05-01 01:00:00, None
None, 7.5, 7.531, 7.4, 0.0, 13.5, None, 2022-05-01 02:00:00, None
None, 7.2, 7.15, 7.1, 0.0, 13.5, None, 2022-05-01 03:00:00, None
None, 6.8, 6.808, 6.7, 0.0, 13.5, None, 2022-05-01 04:00:00, None
None, 6.7, 6.692, 6.3, 0.1, 13.5, None, 2022-05-01 05:00:00, None
None, 6.2, 6.223, 6.2, -0.1, 13.5, None, 2022-05-01 06:00:00, None
None, 6.9, 6.89, 6.2, 0.2, 6.9, None, 2022-05-01 07:00:00, None
None, 8.2, 8.15, 6.2, 0.3, 8.2, None, 2022-05-01 08:00:00, None
None, 9.1, 9.05, 6.2, 0.2, 9.0, None, 2022-05-01 09:00:00, None
None, 9.3, 9.29, 6.2, 0.2, 9.4, None, 2022-05-01 10:00:00, None
None, 11.1, 11.12, 6.2, 0.4, 11.4, None, 2022-05-01 11:00:00, None
None, 11.9, 11.87, 6.2, 0.2, 11.9, None, 2022-05-01 12:00:00, None
None, 13.6, 13.55, 6.2, -0.2, 14.1, None, 2022-05-01 15:00:00, None
None, 14.3, 14.26, 6.2, 0.0, 15.3, None, 2022-05-01 18:00:00, None
None, 13.0, 13.02, 12.9, -0.3, 14.7, None, 2022-05-01 19:00:00, None
None, 11.5, 11.46, 11.5, -0.4, 14.7, None, 2022-05-01 20:00:00, None
None, 10.4, 10.42, 10.4, -0.3, 14.7, None, 2022-05-01 21:00:00, None
None, 10.1, 10.1, 10.0, 0.0, 14.7, None, 2022-05-01 22:00:00, None
None, 10.1, 10.1, 9.8, -0.1, 14.7, None, 2022-05-01 23:00:00, None
None, 9.9, 9.85, 9.8, 0.1, 14.7, None, 2022-05-02 00:00:00, None
None, 10.3, 10.26, 9.6, -0.1, 14.7, None, 2022-05-02 01:00:00, None
