station_observations
wind_speed, dew_point, wind_direction, relative_humidity, air_temperature, time, total_cloud_cover
22.3, 10.5, 315.0, None, 26.7, 2012-07-07 21:00:00, 10.0
27.7, 9.7, 315.0, None, 27.0, 2012-07-07 22:00:00, 10.0
18.4, 11.9, 315.0, None, 27.7, 2012-07-07 23:00:00, 10.0
0.0, 8.9, 0.0, None, 11.0, 2012-07-08 13:00:00, 0.0
0.0, 9.2, 0.0, None, 11.1, 2012-07-08 14:00:00, 0.0
0.0, 11.7, 0.0, None, 15.9, 2012-07-08 15:00:00, 0.0
5.4, 11.4, 135.0, None, 20.4, 2012-07-08 16:00:00, 0.0
5.4, 11.4, 315.0, None, 24.0, 2012-07-08 17:00:00, 0.0
9.4, 11.3, 315.0, None, 26.5, 2012-07-08 18:00:00, 0.0
9.4, 11.8, 315.0, None, 28.4, 2012-07-08 19:00:00, 0.0
14.8, 11.4, 315.0, None, 29.5, 2012-07-08 20:00:00, 10.0
18.4, 8.2, 315.0, None, 30.5, 2012-07-08 21:00:00, 10.0
18.4, 12.3, 315.0, None, 30.6, 2012-07-08 22:00:00, 10.0
18.4, 11.2, 315.0, None, 31.1, 2012-07-08 23:00:00, 10.0
5.4, 14.1, 135.0, None, 14.6, 2012-07-09 13:00:00, 10.0
5.4, 14.3, 135.0, None, 14.6, 2012-07-09 14:00:00, 10.0
5.4, 15.2, 135.0, None, 16.8, 2012-07-09 15:00:00, 10.0
5.4, 16.0, 315.0, None, 20.0, 2012-07-09 16:00:00, 10.0
5.4, 15.9, 315.0, None, 22.6, 2012-07-09 17:00:00, 10.0
14.8, 15.1, 315.0, None, 24.2, 2012-07-09 18:00:00, 10.0
27.7, 13.6, 315.0, None, 24.1, 2012-07-09 19:00:00, 10.0
27.7, 13.2, 315.0, None, 26.6, 2012-07-09 20:00:00, 10.0
37.1, 14.4, 315.0, None, 27.2, 2012-07-09 21:00:00, 10.0
37.1, 14.2, 315.0, None, 27.1, 2012-07-09 22:00:00, 10.0
27.7, 15.1, 315.0, None, 25.5, 2012-07-09 23:00:00, 2.0
0.0, 10.3, 0.0, None, 11.4, 2012-07-10 13:00:00, 0.0
3.6, 10.6, 135.0, None, 11.5, 2012-07-10 14:00:00, 0.0
0.0, 12.8, 0.0, None, 14.5, 2012-07-10 15:00:00, 0.0
0.0, 12.1, 0.0, None, 17.5, 2012-07-10 16:00:00, 10.0
9.4, 11.7, 315.0, None, 21.0, 2012-07-10 17:00:00, 0.0
9.4, 11.2, 315.0, None, 21.6, 2012-07-10 18:00:00, 0.0
27.7, 11.0, 315.0, None, 22.4, 2012-07-10 19:00:00, 0.0
27.7, 8.5, 315.0, None, 22.6, 2012-07-10 20:00:00, 0.0
37.1, 7.5, 315.0, None, 23.6, 2012-07-10 21:00:00, 0.0
37.1, 6.0, 315.0, None, 24.0, 2012-07-10 22:00:00, 0.0
37.1, 5.8, 315.0, None, 24.4, 2012-07-10 23:00:00, 0.0
5.4, 7.7, 135.0, None, 9.9, 2012-07-11 13:00:00, 0.0
5.4, 7.8, 135.0, None, 10.4, 2012-07-11 14:00:00, 0.0
3.6, 9.9, 135.0, None, 14.5, 2012-07-11 15:00:00, 0.0
0.0, 10.9, 0.0, None, 18.0, 2012-07-11 16:00:00, 0.0
0.0, 9.7, 0.0, None, 20.6, 2012-07-11 17:00:00, 0.0
9.4, 10.1, 315.0, None, 23.4, 2012-07-11 18:00:00, 0.0
27.7, 9.1, 315.0, None, 24.0, 2012-07-11 19:00:00, 0.0
37.1, 10.9, 315.0, None, 24.0, 2012-07-11 20:00:00, 10.0
46.4, 10.0, 315.0, None, 24.6, 2012-07-11 21:00:00, 10.0
46.4, 7.0, 315.0, None, 25.6, 2012-07-11 22:00:00, 0.0
46.4, 8.9, 315.0, None, 25.2, 2012-07-11 23:00:00, 0.0
5.4, 7.9, 135.0, None, 10.3, 2012-07-12 13:00:00, 9.0
5.4, 8.1, 135.0, None, 10.5, 2012-07-12 14:00:00, 9.0
5.4, 9.3, 135.0, None, 14.0, 2012-07-12 15:00:00, 9.0
5.4, 9.6, 135.0, None, 18.1, 2012-07-12 16:00:00, 1.0
0.0, 10.4, 0.0, None, 21.0, 2012-07-12 17:00:00, 1.0
9.4, 10.9, 315.0, None, 22.7, 2012-07-12 18:00:00, 1.0
18.4, 10.5, 315.0, None, 24.0, 2012-07-12 19:00:00, 9.0
27.7, 9.4, 315.0, None, 25.5, 2012-07-12 20:00:00, 10.0
31.7, 9.2, 315.0, None, 26.2, 2012-07-12 21:00:00, 10.0
31.7, 10.2, 315.0, None, 26.7, 2012-07-12 22:00:00, 10.0
37.1, 11.9, 315.0, None, 25.8, 2012-07-12 23:00:00, 10.0
0.0, 11.4, 0.0, None, 13.0, 2012-07-13 13:00:00, 10.0
0.0, 11.4, 0.0, None, 13.4, 2012-07-13 14:00:00, 10.0
3.6, 12.7, 135.0, None, 14.6, 2012-07-13 15:00:00, 10.0
3.6, 12.9, 135.0, None, 19.5, 2012-07-13 16:00:00, 9.0
5.4, 14.0, 315.0, None, 21.6, 2012-07-13 17:00:00, 10.0
9.4, 13.1, 315.0, None, 23.4, 2012-07-13 18:00:00, 10.0
14.8, 13.3, 315.0, None, 24.0, 2012-07-13 19:00:00, 10.0
22.3, 13.9, 315.0, None, 24.5, 2012-07-13 20:00:00, 10.0
27.7, 14.5, 315.0, None, 24.7, 2012-07-13 21:00:00, 10.0
37.1, 14.6, 315.0, None, 23.5, 2012-07-13 22:00:00, 2.0
27.7, 15.5, 315.0, None, 23.6, 2012-07-13 23:00:00, 10.0
9.4, 13.4, 135.0, None, 14.4, 2012-07-14 13:00:00, 10.0
5.4, 13.3, 135.0, None, 14.5, 2012-07-14 14:00:00, 10.0
5.4, 13.9, 135.0, None, 14.6, 2012-07-14 15:00:00, 10.0
5.4, 14.8, 135.0, None, 15.1, 2012-07-14 16:00:00, 10.0
0.0, 15.7, 0.0, None, 16.4, 2012-07-14 17:00:00, 10.0
0.0, 15.8, 0.0, None, 16.3, 2012-07-14 18:00:00, 10.0
5.4, 16.8, 135.0, None, 17.9, 2012-07-14 19:00:00, 10.0
9.4, 17.7, 135.0, None, 20.8, 2012-07-14 20:00:00, 4.0
14.8, 17.5, 135.0, None, 21.9, 2012-07-14 21:00:00, 4.0
14.8, 16.9, 135.0, None, 24.1, 2012-07-14 22:00:00, 2.0
22.3, 14.5, 135.0, None, 25.1, 2012-07-14 23:00:00, 10.0
3.6, 13.5, 135.0, None, 15.0, 2012-07-15 13:00:00, 10.0
3.6, 14.0, 135.0, None, 15.5, 2012-07-15 14:00:00, 10.0
5.4, 13.9, 315.0, None, 15.4, 2012-07-15 15:00:00, 10.0
5.4, 13.9, 315.0, None, 15.4, 2012-07-15 16:00:00, 10.0
9.4, 14.4, 315.0, None, 15.2, 2012-07-15 17:00:00, 7.0
14.8, 13.7, 315.0, None, 14.4, 2012-07-15 18:00:00, 7.0
18.4, 13.8, 315.0, None, 14.3, 2012-07-15 19:00:00, 7.0
27.7, 13.1, 315.0, None, 14.0, 2012-07-15 20:00:00, 7.0
27.7, 12.1, 315.0, None, 13.3, 2012-07-15 21:00:00, 8.0
18.4, 11.7, 315.0, None, 13.0, 2012-07-15 22:00:00, 7.0
18.4, 12.6, 315.0, None, 13.0, 2012-07-15 23:00:00, 8.0
0.0, 11.8, 0.0, None, 12.2, 2012-07-16 13:00:00, 8.0
0.0, 12.0, 0.0, None, 12.4, 2012-07-16 14:00:00, 10.0
0.0, 13.2, 0.0, None, 14.1, 2012-07-16 15:00:00, 10.0
0.0, 15.0, 0.0, None, 18.0, 2012-07-16 16:00:00, 10.0
0.0, 15.1, 0.0, None, 19.5, 2012-07-16 17:00:00, 10.0
9.4, 16.3, 315.0, None, 22.6, 2012-07-16 18:00:00, 10.0
9.4, 16.7, 315.0, None, 24.5, 2012-07-16 19:00:00, 10.0
18.4, 15.9, 315.0, None, 26.0, 2012-07-16 20:00:00, 10.0
18.4, 16.2, 315.0, None, 27.1, 2012-07-16 21:00:00, 10.0
22.3, 15.8, 315.0, None, 28.0, 2012-07-16 22:00:00, 10.0
18.4, 15.7, 315.0, None, 28.2, 2012-07-16 23:00:00, 10.0
0.0, 13.2, 0.0, None, 14.2, 2012-07-17 13:00:00, 10.0
0.0, 13.2, 0.0, None, 14.1, 2012-07-17 14:00:00, 10.0
0.0, 14.3, 0.0, None, 16.0, 2012-07-17 15:00:00, 10.0
0.0, 15.1, 0.0, None, 20.1, 2012-07-17 16:00:00, 10.0
0.0, 15.8, 0.0, None, 23.0, 2012-07-17 17:00:00, 10.0
9.4, 16.1, 315.0, None, 24.0, 2012-07-17 18:00:00, 10.0
27.7, 15.0, 315.0, None, 24.6, 2012-07-17 19:00:00, 10.0
27.7, 15.7, 315.0, None, 25.0, 2012-07-17 20:00:00, 10.0
27.7, 16.1, 315.0, None, 25.5, 2012-07-17 21:00:00, 2.0
18.4, 15.6, 315.0, None, 23.6, 2012-07-17 22:00:00, 2.0
9.4, 16.5, 315.0, None, 24.6, 2012-07-17 23:00:00, 2.0
0.0, 14.6, 0.0, None, 15.6, 2012-07-18 13:00:00, 7.0
5.4, 15.1, 315.0, None, 15.9, 2012-07-18 14:00:00, 7.0
14.8, 15.1, 315.0, None, 16.1, 2012-07-18 15:00:00, 7.0
18.4, 14.6, 315.0, None, 15.1, 2012-07-18 16:00:00, 7.0
27.7, 14.3, 315.0, None, 16.0, 2012-07-18 17:00:00, 7.0
27.7, 13.8, 315.0, None, 16.5, 2012-07-18 18:00:00, 2.0
27.7, 13.9, 315.0, None, 17.9, 2012-07-18 19:00:00, 10.0
27.7, 14.3, 315.0, None, 20.2, 2012-07-18 20:00:00, 10.0
37.1, 13.6, 315.0, None, 20.6, 2012-07-18 21:00:00, 2.0
37.1, 14.0, 315.0, None, 21.4, 2012-07-18 22:00:00, 10.0
46.4, 14.0, 315.0, None, 20.6, 2012-07-18 23:00:00, 10.0
9.4, 13.2, 315.0, None, 19.6, 2012-07-19 17:00:00, 10.0
9.4, 13.5, 315.0, None, 21.3, 2012-07-19 18:00:00, 0.0
18.4, 13.4, 315.0, None, 22.5, 2012-07-19 19:00:00, 0.0
18.4, 13.3, 315.0, None, 24.0, 2012-07-19 20:00:00, 9.0
18.4, 11.4, 315.0, None, 25.6, 2012-07-19 21:00:00, 9.0
18.4, 10.6, 315.0, None, 26.2, 2012-07-19 22:00:00, 9.0
9.4, 11.5, 315.0, None, 26.5, 2012-07-19 23:00:00, 10.0
5.4, 13.7, 315.0, None, 15.1, 2012-07-20 13:00:00, 10.0
5.4, 13.8, 315.0, None, 15.3, 2012-07-20 14:00:00, 10.0
5.4, 13.8, 315.0, None, 15.5, 2012-07-20 15:00:00, 10.0
5.4, 15.0, 315.0, None, 17.0, 2012-07-20 16:00:00, 10.0
18.4, 14.4, 315.0, None, 17.1, 2012-07-20 17:00:00, 10.0
37.1, 14.3, 315.0, None, 15.5, 2012-07-20 18:00:00, 2.0
18.4, 14.5, 315.0, None, 15.2, 2012-07-20 19:00:00, 2.0
0.0, 14.9, 0.0, None, 15.2, 2012-07-20 20:00:00, 2.0
0.0, 14.9, 0.0, None, 15.2, 2012-07-20 21:00:00, 2.0
9.4, 15.2, 315.0, None, 16.0, 2012-07-20 22:00:00, 10.0
9.4, 15.1, 315.0, None, 16.1, 2012-07-20 23:00:00, 10.0
0.0, 12.0, 0.0, None, 12.5, 2012-07-21 13:00:00, 8.0
0.0, 12.3, 0.0, None, 12.8, 2012-07-21 14:00:00, 8.0
0.0, 12.5, 0.0, None, 13.2, 2012-07-21 15:00:00, 10.0
9.4, 13.0, 315.0, None, 16.4, 2012-07-21 16:00:00, 10.0
9.4, 12.8, 315.0, None, 17.3, 2012-07-21 17:00:00, 10.0
18.4, 13.5, 315.0, None, 19.5, 2012-07-21 18:00:00, 10.0
27.7, 11.9, 315.0, None, 18.3, 2012-07-21 19:00:00, 10.0
22.3, 12.3, 315.0, None, 19.2, 2012-07-21 20:00:00, 10.0
27.7, 11.7, 315.0, None, 19.5, 2012-07-21 21:00:00, 2.0
27.7, 11.6, 315.0, None, 19.9, 2012-07-21 22:00:00, 10.0
27.7, 10.9, 315.0, None, 20.5, 2012-07-21 23:00:00, 10.0
0.0, 10.7, 0.0, None, 11.8, 2012-07-22 13:00:00, 4.0
0.0, 10.7, 0.0, None, 12.2, 2012-07-22 14:00:00, 4.0
0.0, 10.5, 0.0, None, 13.4, 2012-07-22 15:00:00, 4.0
0.0, 11.4, 0.0, None, 14.4, 2012-07-22 16:00:00, 4.0
9.4, 11.7, 315.0, None, 17.1, 2012-07-22 17:00:00, 10.0
18.4, 12.2, 315.0, None, 15.5, 2012-07-22 18:00:00, 10.0
18.4, 11.4, 315.0, None, 13.6, 2012-07-22 19:00:00, 10.0
18.4, 11.2, 315.0, None, 14.1, 2012-07-22 20:00:00, 10.0
27.7, 10.8, 315.0, None, 13.9, 2012-07-22 21:00:00, 10.0
27.7, 10.6, 315.0, None, 13.2, 2012-07-22 22:00:00, 10.0
27.7, 10.1, 315.0, None, 11.8, 2012-07-22 23:00:00, 10.0
5.4, 8.3, 135.0, None, 8.9, 2012-07-23 13:00:00, 7.0
5.4, 8.2, 135.0, None, 9.0, 2012-07-23 14:00:00, 7.0
9.4, 8.0, 315.0, None, 9.0, 2012-07-23 15:00:00, 8.0
9.4, 8.6, 315.0, None, 9.0, 2012-07-23 16:00:00, 8.0
5.4, 8.8, 315.0, None, 9.2, 2012-07-23 17:00:00, 10.0
5.4, 8.7, 315.0, None, 9.5, 2012-07-23 18:00:00, 10.0
5.4, 8.7, 315.0, None, 9.3, 2012-07-23 19:00:00, 10.0
5.4, 8.8, 315.0, None, 9.2, 2012-07-23 20:00:00, 10.0
5.4, 9.0, 315.0, None, 10.0, 2012-07-23 21:00:00, 10.0
5.4, 9.4, 315.0, None, 10.9, 2012-07-23 22:00:00, 10.0
9.4, 9.5, 315.0, None, 10.5, 2012-07-23 23:00:00, 4.0
0.0, 9.2, 0.0, None, 9.6, 2012-07-24 13:00:00, 10.0
0.0, 9.3, 0.0, None, 9.7, 2012-07-24 14:00:00, 10.0
0.0, 9.5, 0.0, None, 10.5, 2012-07-24 15:00:00, 10.0
0.0, 10.1, 0.0, None, 11.6, 2012-07-24 16:00:00, 2.0
5.4, 10.4, 135.0, None, 13.5, 2012-07-24 17:00:00, 2.0
3.6, 9.7, 135.0, None, 15.6, 2012-07-24 18:00:00, 10.0
9.4, 10.7, 315.0, None, 17.0, 2012-07-24 19:00:00, 10.0
14.8, 11.8, 315.0, None, 18.4, 2012-07-24 20:00:00, 10.0
18.4, 12.0, 315.0, None, 18.9, 2012-07-24 21:00:00, 10.0
27.7, 12.3, 315.0, None, 20.2, 2012-07-24 22:00:00, 10.0
27.7, 13.1, 315.0, None, 20.5, 2012-07-24 23:00:00, 10.0
0.0, 8.7, 0.0, None, 9.5, 2012-07-25 13:00:00, 0.0
0.0, 8.8, 0.0, None, 9.6, 2012-07-25 14:00:00, 0.0
0.0, 9.5, 0.0, None, 10.5, 2012-07-25 15:00:00, 0.0
0.0, 12.7, 0.0, None, 16.5, 2012-07-25 16:00:00, 10.0
0.0, 12.4, 0.0, None, 19.1, 2012-07-25 17:00:00, 10.0
0.0, 13.2, 0.0, None, 22.2, 2012-07-25 18:00:00, 10.0
9.4, 12.4, 315.0, None, 23.8, 2012-07-25 19:00:00, 10.0
14.8, 14.3, 315.0, None, 25.6, 2012-07-25 20:00:00, 2.0
22.3, 14.4, 315.0, None, 25.5, 2012-07-25 21:00:00, 2.0
22.3, 14.2, 315.0, None, 24.6, 2012-07-25 22:00:00, 2.0
18.4, 13.7, 315.0, None, 24.8, 2012-07-25 23:00:00, 2.0
0.0, 10.6, 0.0, None, 11.5, 2012-07-26 13:00:00, 10.0
0.0, 10.6, 0.0, None, 11.5, 2012-07-26 14:00:00, 10.0
0.0, 11.1, 0.0, None, 12.0, 2012-07-26 15:00:00, 10.0
0.0, 13.3, 0.0, None, 16.0, 2012-07-26 16:00:00, 10.0
0.0, 11.9, 0.0, None, 19.5, 2012-07-26 17:00:00, 10.0
9.4, 13.3, 315.0, None, 22.6, 2012-07-26 18:00:00, 10.0
9.4, 14.2, 315.0, None, 24.0, 2012-07-26 19:00:00, 10.0
18.4, 12.7, 315.0, None, 25.5, 2012-07-26 20:00:00, 10.0
27.7, 13.5, 315.0, None, 25.0, 2012-07-26 21:00:00, 10.0
37.1, 14.0, 315.0, None, 25.5, 2012-07-26 22:00:00, 10.0
37.1, 13.9, 315.0, None, 26.2, 2012-07-26 23:00:00, 10.0
0.0, 10.2, 0.0, None, 10.6, 2012-07-27 13:00:00, 10.0
0.0, 10.2, 0.0, None, 10.6, 2012-07-27 14:00:00, 10.0
0.0, 11.6, 0.0, None, 12.1, 2012-07-27 15:00:00, 10.0
0.0, 13.3, 0.0, None, 17.2, 2012-07-27 16:00:00, 10.0
14.8, 13.1, 315.0, None, 19.0, 2012-07-27 17:00:00, 10.0
27.7, 13.0, 315.0, None, 19.8, 2012-07-27 18:00:00, 10.0
27.7, 13.2, 315.0, None, 20.1, 2012-07-27 19:00:00, 10.0
46.4, 13.5, 315.0, None, 21.0, 2012-07-27 20:00:00, 10.0
46.4, 14.0, 315.0, None, 20.6, 2012-07-27 21:00:00, 10.0
46.4, 13.1, 315.0, None, 18.5, 2012-07-27 22:00:00, 10.0
51.8, 13.5, 315.0, None, 17.6, 2012-07-27 23:00:00, 10.0
0.0, 11.2, 0.0, None, 12.3, 2012-07-28 13:00:00, 4.0
0.0, 11.3, 0.0, None, 12.4, 2012-07-28 14:00:00, 4.0
0.0, 11.5, 0.0, None, 12.8, 2012-07-28 15:00:00, 4.0
5.4, 11.2, 315.0, None, 13.2, 2012-07-28 16:00:00, 2.0
9.4, 10.9, 315.0, None, 13.6, 2012-07-28 17:00:00, 10.0
9.4, 11.3, 315.0, None, 14.5, 2012-07-28 18:00:00, 10.0
9.4, 12.5, 315.0, None, 15.1, 2012-07-28 19:00:00, 10.0
18.4, 11.2, 315.0, None, 16.5, 2012-07-28 20:00:00, 10.0
18.4, 11.2, 315.0, None, 16.9, 2012-07-28 21:00:00, 10.0
18.4, 10.7, 315.0, None, 19.0, 2012-07-28 22:00:00, 10.0
27.7, 10.6, 315.0, None, 19.6, 2012-07-28 23:00:00, 10.0
3.6, 10.6, 135.0, None, 12.8, 2012-07-29 13:00:00, 4.0
3.6, 10.7, 135.0, None, 13.1, 2012-07-29 14:00:00, 4.0
3.6, 10.8, 135.0, None, 13.9, 2012-07-29 15:00:00, 4.0
9.4, 10.1, 135.0, None, 15.0, 2012-07-29 16:00:00, 4.0
5.4, 11.1, 315.0, None, 17.5, 2012-07-29 17:00:00, 10.0
9.4, 11.2, 315.0, None, 19.6, 2012-07-29 18:00:00, 10.0
18.4, 11.3, 315.0, None, 20.0, 2012-07-29 19:00:00, 10.0
22.3, 11.5, 315.0, None, 21.0, 2012-07-29 20:00:00, 10.0
27.7, 11.3, 315.0, None, 21.5, 2012-07-29 21:00:00, 0.0
37.1, 10.4, 315.0, None, 21.8, 2012-07-29 22:00:00, 0.0
37.1, 9.6, 315.0, None, 22.0, 2012-07-29 23:00:00, 0.0
3.6, 10.7, 135.0, None, 12.4, 2012-07-30 13:00:00, 10.0
3.6, 10.8, 135.0, None, 12.6, 2012-07-30 14:00:00, 10.0
0.0, 11.4, 0.0, None, 13.0, 2012-07-30 15:00:00, 4.0
5.4, 11.9, 315.0, None, 16.8, 2012-07-30 16:00:00, 10.0
5.4, 12.0, 315.0, None, 19.1, 2012-07-30 17:00:00, 10.0
27.7, 11.6, 315.0, None, 17.2, 2012-07-30 18:00:00, 10.0
27.7, 11.9, 315.0, None, 18.3, 2012-07-30 19:00:00, 2.0
31.7, 11.5, 315.0, None, 18.5, 2012-07-30 20:00:00, 10.0
31.7, 11.9, 315.0, None, 19.3, 2012-07-30 21:00:00, 10.0
31.7, 11.5, 315.0, None, 19.5, 2012-07-30 22:00:00, 10.0
37.1, 11.9, 315.0, None, 18.0, 2012-07-30 23:00:00, 10.0
0.0, 11.2, 0.0, None, 12.1, 2012-07-31 13:00:00, 10.0
0.0, 11.2, 0.0, None, 12.5, 2012-07-31 14:00:00, 10.0
5.4, 11.4, 315.0, None, 13.0, 2012-07-31 15:00:00, 10.0
5.4, 11.3, 315.0, None, 14.0, 2012-07-31 16:00:00, 10.0
9.4, 11.4, 315.0, None, 15.0, 2012-07-31 17:00:00, 10.0
9.4, 11.2, 315.0, None, 17.7, 2012-07-31 18:00:00, 10.0
18.4, 10.9, 315.0, None, 17.5, 2012-07-31 19:00:00, 10.0
18.4, 10.0, 315.0, None, 19.1, 2012-07-31 20:00:00, 10.0
18.4, 10.8, 315.0, None, 19.8, 2012-07-31 21:00:00, 10.0
27.7, 10.5, 315.0, None, 19.9, 2012-07-31 22:00:00, 10.0
37.1, 11.5, 315.0, None, 18.8, 2012-07-31 23:00:00, 10.0
0.0, 7.6, 0.0, None, 8.6, 2012-08-01 13:00:00, 10.0
0.0, 7.8, 0.0, None, 8.8, 2012-08-01 14:00:00, 10.0
0.0, 9.5, 0.0, None, 10.6, 2012-08-01 15:00:00, 10.0
0.0, 10.6, 0.0, None, 15.5, 2012-08-01 16:00:00, 10.0
5.4, 11.8, 315.0, None, 18.1, 2012-08-01 17:00:00, 10.0
18.4, 11.8, 315.0, None, 18.4, 2012-08-01 18:00:00, 10.0
27.7, 11.1, 315.0, None, 18.8, 2012-08-01 19:00:00, 10.0
27.7, 11.3, 315.0, None, 19.5, 2012-08-01 20:00:00, 10.0
37.1, 11.8, 315.0, None, 20.6, 2012-08-01 21:00:00, 10.0
37.1, 11.6, 315.0, None, 19.1, 2012-08-01 22:00:00, 10.0
37.1, 11.8, 315.0, None, 18.9, 2012-08-01 23:00:00, 10.0
0.0, 10.5, 0.0, None, 11.8, 2012-08-02 13:00:00, 4.0
0.0, 10.6, 0.0, None, 12.3, 2012-08-02 14:00:00, 4.0
0.0, 11.2, 0.0, None, 13.0, 2012-08-02 15:00:00, 2.0
9.4, 10.1, 315.0, None, 13.6, 2012-08-02 16:00:00, 2.0
14.8, 10.1, 315.0, None, 15.0, 2012-08-02 17:00:00, 4.0
14.8, 10.2, 315.0, None, 14.6, 2012-08-02 18:00:00, 4.0
18.4, 10.3, 315.0, None, 15.2, 2012-08-02 19:00:00, 4.0
27.7, 11.3, 315.0, None, 18.7, 2012-08-02 20:00:00, 2.0
27.7, 11.5, 315.0, None, 19.2, 2012-08-02 21:00:00, 10.0
27.7, 11.1, 315.0, None, 20.5, 2012-08-02 22:00:00, 10.0
37.1, 11.0, 315.0, None, 20.3, 2012-08-02 23:00:00, 10.0
0.0, 7.8, 0.0, None, 8.6, 2012-08-03 13:00:00, 0.0
0.0, 7.7, 0.0, None, 8.7, 2012-08-03 14:00:00, 0.0
0.0, 7.8, 0.0, None, 8.8, 2012-08-03 15:00:00, 0.0
5.4, 10.9, 135.0, None, 15.6, 2012-08-03 16:00:00, 0.0
5.4, 10.5, 315.0, None, 19.0, 2012-08-03 17:00:00, 0.0
9.4, 10.9, 315.0, None, 21.7, 2012-08-03 18:00:00, 0.0
9.4, 10.9, 315.0, None, 22.8, 2012-08-03 19:00:00, 0.0
9.4, 9.8, 315.0, None, 24.5, 2012-08-03 20:00:00, 0.0
18.4, 9.8, 315.0, None, 25.1, 2012-08-03 21:00:00, 0.0
27.7, 10.9, 315.0, None, 27.0, 2012-08-03 22:00:00, 9.0
22.3, 11.1, 315.0, None, 27.3, 2012-08-03 23:00:00, 9.0
5.4, 9.9, 135.0, None, 12.0, 2012-08-04 13:00:00, 0.0
3.6, 10.1, 135.0, None, 12.0, 2012-08-04 14:00:00, 0.0
0.0, 10.7, 0.0, None, 12.5, 2012-08-04 15:00:00, 0.0
0.0, 13.2, 0.0, None, 19.6, 2012-08-04 16:00:00, 0.0
0.0, 13.4, 0.0, None, 23.0, 2012-08-04 17:00:00, 0.0
9.4, 13.7, 315.0, None, 26.5, 2012-08-04 18:00:00, 0.0
9.4, 13.4, 315.0, None, 28.0, 2012-08-04 19:00:00, 0.0
9.4, 14.1, 315.0, None, 30.0, 2012-08-04 20:00:00, 10.0
9.4, 14.7, 315.0, None, 31.5, 2012-08-04 21:00:00, 10.0
9.4, 14.8, 315.0, None, 32.0, 2012-08-04 22:00:00, 10.0
9.4, 14.7, 315.0, None, 32.4, 2012-08-04 23:00:00, 10.0
5.4, 13.0, 135.0, None, 16.3, 2012-08-05 13:00:00, 0.0
5.4, 12.9, 135.0, None, 16.3, 2012-08-05 14:00:00, 0.0
5.4, 13.6, 135.0, None, 17.0, 2012-08-05 15:00:00, 0.0
5.4, 13.9, 135.0, None, 22.0, 2012-08-05 16:00:00, 0.0
5.4, 13.8, 135.0, None, 25.5, 2012-08-05 17:00:00, 0.0
5.4, 15.8, 135.0, None, 28.0, 2012-08-05 18:00:00, 9.0
5.4, 14.6, 135.0, None, 30.1, 2012-08-05 19:00:00, 9.0
14.8, 13.7, 315.0, None, 30.5, 2012-08-05 20:00:00, 9.0
22.3, 13.9, 315.0, None, 30.8, 2012-08-05 21:00:00, 9.0
27.7, 14.7, 315.0, None, 31.2, 2012-08-05 22:00:00, 0.0
27.7, 15.3, 315.0, None, 31.2, 2012-08-05 23:00:00, 0.0
0.0, 13.2, 0.0, None, 14.6, 2012-08-06 13:00:00, 10.0
0.0, 13.4, 0.0, None, 15.3, 2012-08-06 14:00:00, 10.0
0.0, 13.5, 0.0, None, 15.4, 2012-08-06 15:00:00, 10.0
5.4, 15.4, 135.0, None, 21.8, 2012-08-06 16:00:00, 10.0
5.4, 14.9, 135.0, None, 23.3, 2012-08-06 17:00:00, 10.0
5.4, 16.2, 315.0, None, 25.6, 2012-08-06 18:00:00, 4.0
18.4, 14.7, 315.0, None, 26.5, 2012-08-06 19:00:00, 10.0
27.7, 15.1, 315.0, None, 27.0, 2012-08-06 20:00:00, 10.0
18.4, 15.2, 315.0, None, 24.0, 2012-08-06 21:00:00, 2.0
5.4, 18.8, 135.0, None, 19.3, 2012-08-06 22:00:00, 10.0
0.0, 17.4, 0.0, None, 18.0, 2012-08-06 23:00:00, 10.0
5.4, 11.2, 135.0, None, 12.3, 2012-08-07 13:00:00, 0.0
5.4, 11.0, 135.0, None, 12.1, 2012-08-07 14:00:00, 0.0
5.4, 12.6, 135.0, None, 14.0, 2012-08-07 15:00:00, 0.0
5.4, 13.8, 135.0, None, 17.8, 2012-08-07 16:00:00, 0.0
0.0, 14.8, 0.0, None, 20.0, 2012-08-07 17:00:00, 0.0
5.4, 15.5, 315.0, None, 22.2, 2012-08-07 18:00:00, 10.0
5.4, 15.2, 315.0, None, 24.2, 2012-08-07 19:00:00, 10.0
5.4, 15.8, 315.0, None, 25.6, 2012-08-07 20:00:00, 10.0
5.4, 16.2, 315.0, None, 28.2, 2012-08-07 21:00:00, 10.0
9.4, 16.4, 315.0, None, 28.9, 2012-08-07 22:00:00, 10.0
9.4, 15.6, 315.0, None, 27.8, 2012-08-07 23:00:00, 10.0
5.4, 14.7, 315.0, None, 15.0, 2012-08-08 13:00:00, 7.0
5.4, 14.5, 315.0, None, 14.8, 2012-08-08 14:00:00, 7.0
9.4, 14.3, 315.0, None, 14.6, 2012-08-08 15:00:00, 7.0
9.4, 14.0, 315.0, None, 14.5, 2012-08-08 16:00:00, 7.0
18.4, 13.8, 315.0, None, 14.3, 2012-08-08 17:00:00, 7.0
27.7, 13.1, 315.0, None, 14.5, 2012-08-08 18:00:00, 7.0
27.7, 14.1, 315.0, None, 16.1, 2012-08-08 19:00:00, 8.0
31.7, 12.7, 315.0, None, 17.0, 2012-08-08 20:00:00, 10.0
