station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, dwpt_temp
24.2, 24.15, 41.73, 31.7, 42.0, 22.3, 2021-06-25 23:00:00, 10.0
20.3, 20.32, 58.72, 31.7, 59.0, 20.4, 2021-06-26 00:00:00, 13.0
19.8, 19.8, 59.43, 31.7, 59.0, 19.4, 2021-06-26 01:00:00, 12.0
18.2, 18.15, 65.69, 31.7, 66.0, 18.1, 2021-06-26 02:00:00, 12.0
17.9, 17.88, 66.59, 31.7, 67.0, 17.1, 2021-06-26 03:00:00, 12.0
17.6, 17.58, 67.22, 31.7, 67.0, 16.8, 2021-06-26 04:00:00, 11.0
16.3, 16.27, 72.87, 31.7, 73.0, 15.9, 2021-06-26 05:00:00, 11.0
16.4, 16.37, 74.13, 31.7, 74.0, 15.9, 2021-06-26 06:00:00, 12.0
17.8, 17.76, 72.19, 17.8, 72.0, 16.2, 2021-06-26 07:00:00, 13.0
20.9, 20.9, 62.53, 20.6, 63.0, 16.2, 2021-06-26 08:00:00, 14.0
25.7, 25.68, 43.64, 25.4, 44.0, 16.2, 2021-06-26 09:00:00, 12.0
27.4, 27.38, 39.14, 27.3, 39.0, 16.2, 2021-06-26 10:00:00, 12.0
28.6, 28.56, 34.69, 29.3, 35.0, 16.2, 2021-06-26 11:00:00, 11.0
30.4, 30.39, 29.73, 30.5, 30.0, 16.2, 2021-06-26 12:00:00, 11.0
30.9, 30.93, 30.27, 32.4, 30.0, 16.2, 2021-06-26 13:00:00, 12.0
33.1, 33.1, 26.91, 33.3, 27.0, 16.2, 2021-06-26 14:00:00, 12.0
33.7, 33.67, 22.51, 34.4, 23.0, 16.2, 2021-06-26 15:00:00, 9.0
35.0, 35.01, 19.58, 35.4, 20.0, 16.2, 2021-06-26 16:00:00, 9.0
35.2, 35.18, 17.75, 35.8, 18.0, 16.2, 2021-06-26 17:00:00, 7.0
35.3, 35.33, 18.22, 36.3, 18.0, 16.2, 2021-06-26 18:00:00, 7.0
34.7, 34.68, 23.12, 35.8, 23.0, 34.2, 2021-06-26 19:00:00, 10.0
30.5, 30.46, 35.1, 35.8, 35.0, 28.2, 2021-06-26 20:00:00, 14.0
25.2, 25.17, 47.51, 35.8, 48.0, 24.2, 2021-06-26 21:00:00, 13.0
23.3, 23.34, 49.1, 35.8, 49.0, 22.0, 2021-06-26 22:00:00, 12.0
21.2, 21.2, 55.74, 35.8, 56.0, 21.0, 2021-06-26 23:00:00, 12.0
20.6, 20.64, 59.14, 35.8, 59.0, 20.3, 2021-06-27 00:00:00, 12.0
19.7, 19.74, 59.02, 35.8, 59.0, 19.4, 2021-06-27 01:00:00, 11.0
18.5, 18.51, 67.66, 35.8, 68.0, 18.7, 2021-06-27 02:00:00, 12.0
18.0, 17.97, 63.39, 35.8, 63.0, 17.9, 2021-06-27 03:00:00, 11.0
18.0, 18.02, 66.16, 35.8, 66.0, 17.4, 2021-06-27 04:00:00, 12.0
16.7, 16.7, 71.39, 35.8, 71.0, 16.7, 2021-06-27 05:00:00, 11.0
16.5, 16.53, 73.57, 35.8, 74.0, 16.3, 2021-06-27 06:00:00, 12.0
20.9, 20.89, 52.31, 20.8, 52.0, 16.3, 2021-06-27 07:00:00, 11.0
21.4, 21.38, 61.63, 21.6, 62.0, 16.3, 2021-06-27 08:00:00, 14.0
26.0, 25.95, 38.96, 26.0, 39.0, 16.3, 2021-06-27 09:00:00, 11.0
28.5, 28.53, 34.06, 28.4, 34.0, 16.3, 2021-06-27 10:00:00, 11.0
32.0, 31.99, 29.95, 32.2, 30.0, 16.3, 2021-06-27 11:00:00, 12.0
33.6, 33.64, 26.72, 33.9, 27.0, 16.3, 2021-06-27 12:00:00, 12.0
35.6, 35.62, 21.6, 35.9, 22.0, 16.3, 2021-06-27 13:00:00, 10.0
36.6, 36.58, 19.89, 36.9, 20.0, 16.3, 2021-06-27 14:00:00, 10.0
38.2, 38.17, 16.62, 38.2, 17.0, 16.3, 2021-06-27 15:00:00, 8.0
38.1, 38.1, 17.06, 39.2, 17.0, 16.3, 2021-06-27 16:00:00, 9.0
37.8, 37.82, 16.3, 39.2, 16.0, 16.3, 2021-06-27 17:00:00, 8.0
38.5, 38.45, 14.81, 39.2, 15.0, 16.3, 2021-06-27 18:00:00, 7.0
38.2, 38.2, 15.02, 38.8, 15.0, 36.7, 2021-06-27 19:00:00, 10.0
29.2, 29.24, 39.14, 38.8, 39.0, 29.3, 2021-06-27 20:00:00, 13.0
26.5, 26.46, 45.44, 38.8, 45.0, 26.1, 2021-06-27 21:00:00, 13.0
23.6, 23.63, 55.15, 38.8, 55.0, 23.8, 2021-06-27 22:00:00, 14.0
22.6, 22.62, 53.63, 38.8, 54.0, 22.7, 2021-06-27 23:00:00, 12.0
21.8, 21.77, 56.41, 38.8, 56.0, 21.9, 2021-06-28 00:00:00, 13.0
21.2, 21.23, 53.95, 38.8, 54.0, 21.0, 2021-06-28 01:00:00, 12.0
20.6, 20.61, 56.37, 38.8, 56.0, 20.3, 2021-06-28 02:00:00, 12.0
19.5, 19.47, 60.24, 38.8, 60.0, 19.2, 2021-06-28 03:00:00, 12.0
18.6, 18.6, 61.16, 38.8, 61.0, 18.6, 2021-06-28 04:00:00, 11.0
17.7, 17.67, 66.92, 38.8, 67.0, 17.8, 2021-06-28 05:00:00, 11.0
17.6, 17.6, 66.56, 38.8, 67.0, 17.6, 2021-06-28 06:00:00, 11.0
19.6, 19.6, 64.0, 19.7, 64.0, 17.6, 2021-06-28 07:00:00, 13.0
22.0, 21.96, 58.24, 22.0, 58.0, 17.6, 2021-06-28 08:00:00, 13.0
27.0, 26.96, 43.86, 26.9, 44.0, 17.6, 2021-06-28 09:00:00, 14.0
29.4, 29.43, 32.32, 29.9, 32.0, 17.6, 2021-06-28 10:00:00, 11.0
33.3, 33.25, 26.19, 33.1, 26.0, 17.6, 2021-06-28 11:00:00, 11.0
36.1, 36.06, 22.07, 35.9, 22.0, 17.6, 2021-06-28 12:00:00, 11.0
37.4, 37.37, 18.74, 38.3, 19.0, 17.6, 2021-06-28 13:00:00, 10.0
38.4, 38.43, 17.11, 39.0, 17.0, 17.6, 2021-06-28 14:00:00, 8.0
38.9, 38.92, 14.21, 39.5, 14.0, 17.6, 2021-06-28 15:00:00, 7.0
39.3, 39.3, 15.03, 40.1, 15.0, 17.6, 2021-06-28 16:00:00, 8.0
40.1, 40.11, 13.95, 40.1, 14.0, 17.6, 2021-06-28 17:00:00, 8.0
39.5, 39.49, 17.71, 40.7, 18.0, 17.6, 2021-06-28 18:00:00, 10.0
39.0, 38.98, 19.79, 39.6, 20.0, 38.5, 2021-06-28 19:00:00, 10.0
34.6, 34.58, 29.26, 39.6, 29.0, 34.0, 2021-06-28 20:00:00, 12.0
29.3, 29.33, 44.1, 39.6, 44.0, 28.7, 2021-06-28 21:00:00, 15.0
28.2, 28.22, 39.56, 39.6, 40.0, 27.9, 2021-06-28 22:00:00, 14.0
26.9, 26.94, 41.34, 39.6, 41.0, 25.1, 2021-06-28 23:00:00, 12.0
23.5, 23.54, 51.5, 39.6, 52.0, 23.5, 2021-06-29 00:00:00, 13.0
22.9, 22.89, 52.06, 39.6, 52.0, 22.7, 2021-06-29 01:00:00, 13.0
21.9, 21.91, 54.85, 39.6, 55.0, 22.0, 2021-06-29 02:00:00, 12.0
21.2, 21.18, 51.09, 39.6, 51.0, 20.8, 2021-06-29 03:00:00, 11.0
19.6, 19.58, 60.53, 39.6, 61.0, 19.6, 2021-06-29 04:00:00, 11.0
18.6, 18.61, 63.13, 39.6, 63.0, 18.6, 2021-06-29 05:00:00, 12.0
19.5, 19.46, 62.59, 39.6, 63.0, 18.4, 2021-06-29 06:00:00, 12.0
22.0, 21.97, 55.47, 21.9, 55.0, 18.6, 2021-06-29 07:00:00, 12.0
23.4, 23.42, 55.82, 24.0, 56.0, 18.6, 2021-06-29 08:00:00, 14.0
27.5, 27.45, 44.36, 27.5, 44.0, 18.6, 2021-06-29 09:00:00, 14.0
31.3, 31.3, 29.63, 31.0, 30.0, 18.6, 2021-06-29 10:00:00, 11.0
34.5, 34.46, 24.75, 34.5, 25.0, 18.6, 2021-06-29 11:00:00, 11.0
37.0, 37.03, 21.43, 37.1, 21.0, 18.6, 2021-06-29 12:00:00, 11.0
39.1, 39.08, 18.34, 39.1, 18.0, 18.6, 2021-06-29 13:00:00, 10.0
40.5, 40.45, 12.79, 40.9, 13.0, 18.6, 2021-06-29 14:00:00, 7.0
40.9, 40.89, 13.89, 41.4, 14.0, 18.6, 2021-06-29 15:00:00, 8.0
40.5, 40.52, 14.63, 41.8, 15.0, 18.6, 2021-06-29 16:00:00, 8.0
40.5, 40.49, 12.99, 41.8, 13.0, 18.6, 2021-06-29 17:00:00, 7.0
39.5, 39.53, 16.54, 41.8, 17.0, 18.6, 2021-06-29 18:00:00, 9.0
29.0, 29.01, 35.09, 39.6, 35.0, 29.0, 2021-06-29 19:00:00, 12.0
28.5, 28.49, 39.47, 39.6, 39.0, 28.6, 2021-06-29 20:00:00, 14.0
27.0, 26.99, 44.81, 39.6, 45.0, 27.0, 2021-06-29 21:00:00, 14.0
25.3, 25.26, 47.95, 39.6, 48.0, 25.2, 2021-06-29 22:00:00, 14.0
23.6, 23.56, 51.47, 39.6, 51.0, 23.6, 2021-06-29 23:00:00, 13.0
23.7, 23.68, 47.35, 39.6, 47.0, 22.7, 2021-06-30 00:00:00, 13.0
22.1, 22.12, 54.43, 39.6, 54.0, 21.9, 2021-06-30 01:00:00, 13.0
21.0, 20.96, 56.68, 39.6, 57.0, 21.0, 2021-06-30 02:00:00, 12.0
20.9, 20.85, 54.11, 39.6, 54.0, 20.2, 2021-06-30 03:00:00, 12.0
19.8, 19.75, 58.71, 39.6, 59.0, 19.6, 2021-06-30 04:00:00, 11.0
19.2, 19.24, 60.11, 39.6, 60.0, 19.1, 2021-06-30 05:00:00, 11.0
19.2, 19.24, 63.83, 39.6, 64.0, 18.8, 2021-06-30 06:00:00, 12.0
20.2, 20.22, 63.98, 20.2, 64.0, 18.8, 2021-06-30 07:00:00, 13.0
25.3, 25.32, 45.49, 25.2, 45.0, 18.8, 2021-06-30 08:00:00, 14.0
28.3, 28.34, 41.76, 28.3, 42.0, 18.8, 2021-06-30 09:00:00, 15.0
31.8, 31.8, 29.79, 31.8, 30.0, 18.8, 2021-06-30 10:00:00, 12.0
34.4, 34.37, 25.9, 35.0, 26.0, 18.8, 2021-06-30 11:00:00, 12.0
38.3, 38.34, 15.91, 38.5, 16.0, 18.8, 2021-06-30 12:00:00, 8.0
38.8, 38.76, 15.84, 39.0, 16.0, 18.8, 2021-06-30 13:00:00, 8.0
40.1, 40.08, 13.83, 39.9, 14.0, 18.8, 2021-06-30 14:00:00, 7.0
40.5, 40.46, 10.05, 40.5, 10.0, 18.8, 2021-06-30 15:00:00, 3.0
38.2, 38.2, 22.97, 40.7, 23.0, 18.8, 2021-06-30 16:00:00, 13.0
37.2, 37.21, 22.08, 40.7, 22.0, 18.8, 2021-06-30 17:00:00, 12.0
34.9, 34.93, 27.45, 40.7, 27.0, 18.8, 2021-06-30 18:00:00, 14.0
31.9, 31.91, 32.12, 35.1, 32.0, 31.6, 2021-06-30 19:00:00, 13.0
31.2, 31.17, 29.88, 35.1, 30.0, 31.2, 2021-06-30 20:00:00, 11.0
28.7, 28.67, 34.16, 35.1, 34.0, 28.7, 2021-06-30 21:00:00, 11.0
25.1, 25.13, 42.76, 35.1, 43.0, 24.2, 2021-06-30 22:00:00, 12.0
24.2, 24.15, 36.96, 35.1, 37.0, 22.8, 2021-06-30 23:00:00, 9.0
21.0, 21.01, 47.11, 35.1, 47.0, 21.0, 2021-07-01 00:00:00, 9.0
19.1, 19.07, 53.66, 35.1, 54.0, 19.1, 2021-07-01 01:00:00, 10.0
18.7, 18.65, 57.96, 35.1, 58.0, 18.4, 2021-07-01 02:00:00, 10.0
17.8, 17.76, 62.73, 35.1, 63.0, 17.7, 2021-07-01 03:00:00, 11.0
18.3, 18.29, 64.5, 35.1, 65.0, 17.3, 2021-07-01 04:00:00, 11.0
17.5, 17.48, 68.04, 35.1, 68.0, 17.3, 2021-07-01 05:00:00, 11.0
18.0, 17.99, 68.71, 35.1, 69.0, 16.8, 2021-07-01 06:00:00, 12.0
19.8, 19.84, 60.13, 19.9, 60.0, 17.8, 2021-07-01 07:00:00, 12.0
21.2, 21.24, 53.66, 21.2, 54.0, 17.8, 2021-07-01 08:00:00, 11.0
21.2, 21.23, 53.27, 21.3, 53.0, 17.8, 2021-07-01 09:00:00, 11.0
23.6, 23.64, 48.35, 23.7, 48.0, 17.8, 2021-07-01 10:00:00, 12.0
24.7, 24.71, 44.79, 24.6, 45.0, 17.8, 2021-07-01 11:00:00, 12.0
25.6, 25.57, 42.64, 25.6, 43.0, 17.8, 2021-07-01 12:00:00, 12.0
25.6, 25.57, 42.92, 26.1, 43.0, 17.8, 2021-07-01 13:00:00, 12.0
26.2, 26.17, 40.65, 26.8, 41.0, 17.8, 2021-07-01 14:00:00, 12.0
26.8, 26.82, 38.61, 26.8, 39.0, 17.8, 2021-07-01 15:00:00, 12.0
27.2, 27.16, 36.82, 27.0, 37.0, 17.8, 2021-07-01 16:00:00, 11.0
27.0, 26.97, 35.2, 27.2, 35.0, 17.8, 2021-07-01 17:00:00, 10.0
26.3, 26.28, 33.91, 27.7, 34.0, 17.8, 2021-07-01 18:00:00, 9.0
25.3, 25.32, 38.11, 26.6, 38.0, 25.3, 2021-07-01 19:00:00, 10.0
22.7, 22.74, 45.88, 26.6, 46.0, 22.7, 2021-07-01 20:00:00, 10.0
20.3, 20.28, 51.39, 26.6, 51.0, 20.3, 2021-07-01 21:00:00, 10.0
18.4, 18.42, 57.5, 26.6, 58.0, 18.4, 2021-07-01 22:00:00, 10.0
17.4, 17.4, 62.19, 26.6, 62.0, 17.4, 2021-07-01 23:00:00, 10.0
15.2, 15.22, 70.46, 26.6, 70.0, 15.3, 2021-07-02 00:00:00, 10.0
14.5, 14.53, 74.09, 26.6, 74.0, 14.5, 2021-07-02 01:00:00, 10.0
14.0, 14.03, 77.04, 26.6, 77.0, 13.9, 2021-07-02 02:00:00, 10.0
13.4, 13.35, 81.0, 26.6, 81.0, 13.4, 2021-07-02 03:00:00, 10.0
13.2, 13.18, 82.1, 26.6, 82.0, 13.2, 2021-07-02 04:00:00, 10.0
12.9, 12.87, 83.8, 26.6, 84.0, 12.8, 2021-07-02 05:00:00, 10.0
13.1, 13.14, 84.2, 26.6, 84.0, 12.7, 2021-07-02 06:00:00, 11.0
16.8, 16.75, 70.92, 16.9, 71.0, 13.0, 2021-07-02 07:00:00, 11.0
17.1, 17.11, 69.91, 17.2, 70.0, 13.0, 2021-07-02 08:00:00, 12.0
17.9, 17.91, 66.89, 18.0, 67.0, 13.0, 2021-07-02 09:00:00, 11.0
20.5, 20.49, 56.91, 20.5, 57.0, 13.0, 2021-07-02 10:00:00, 12.0
23.3, 23.25, 46.14, 23.2, 46.0, 13.0, 2021-07-02 11:00:00, 11.0
25.0, 24.98, 40.13, 24.9, 40.0, 13.0, 2021-07-02 12:00:00, 11.0
26.6, 26.59, 35.47, 26.7, 35.0, 13.0, 2021-07-02 13:00:00, 10.0
28.1, 28.11, 30.08, 28.2, 30.0, 13.0, 2021-07-02 14:00:00, 9.0
28.1, 28.12, 33.54, 28.4, 34.0, 13.0, 2021-07-02 15:00:00, 11.0
28.7, 28.71, 32.37, 30.0, 32.0, 13.0, 2021-07-02 16:00:00, 10.0
29.2, 29.21, 31.42, 30.0, 31.0, 13.0, 2021-07-02 17:00:00, 10.0
28.1, 28.11, 35.23, 30.0, 35.0, 13.0, 2021-07-02 18:00:00, 11.0
26.9, 26.94, 37.6, 28.2, 38.0, 26.9, 2021-07-02 19:00:00, 11.0
25.3, 25.3, 41.81, 28.2, 42.0, 25.4, 2021-07-02 20:00:00, 11.0
21.9, 21.85, 52.3, 28.2, 52.0, 21.8, 2021-07-02 21:00:00, 12.0
18.7, 18.71, 60.95, 28.2, 61.0, 18.6, 2021-07-02 22:00:00, 11.0
17.5, 17.51, 65.06, 28.2, 65.0, 17.3, 2021-07-02 23:00:00, 11.0
16.3, 16.25, 69.1, 28.2, 69.0, 16.2, 2021-07-03 00:00:00, 11.0
15.8, 15.82, 69.34, 28.2, 69.0, 15.5, 2021-07-03 01:00:00, 10.0
14.5, 14.53, 74.39, 28.2, 74.0, 14.6, 2021-07-03 02:00:00, 10.0
13.8, 13.81, 77.49, 28.2, 77.0, 13.8, 2021-07-03 03:00:00, 10.0
13.2, 13.24, 80.9, 28.2, 81.0, 13.2, 2021-07-03 04:00:00, 10.0
12.9, 12.86, 81.6, 28.2, 82.0, 12.9, 2021-07-03 05:00:00, 10.0
13.7, 13.74, 79.35, 28.2, 79.0, 12.8, 2021-07-03 06:00:00, 11.0
16.0, 15.99, 73.9, 15.9, 74.0, 13.6, 2021-07-03 07:00:00, 11.0
18.2, 18.17, 64.34, 18.3, 64.0, 13.6, 2021-07-03 08:00:00, 11.0
19.8, 19.76, 59.03, 19.9, 59.0, 13.6, 2021-07-03 09:00:00, 12.0
22.2, 22.15, 50.66, 22.1, 51.0, 13.6, 2021-07-03 10:00:00, 11.0
24.1, 24.1, 41.5, 24.4, 42.0, 13.6, 2021-07-03 11:00:00, 10.0
25.7, 25.72, 35.7, 26.1, 36.0, 13.6, 2021-07-03 12:00:00, 10.0
27.7, 27.7, 25.38, 28.1, 25.0, 13.6, 2021-07-03 13:00:00, 6.0
28.8, 28.83, 27.82, 29.3, 28.0, 13.6, 2021-07-03 14:00:00, 9.0
28.6, 28.55, 19.75, 29.4, 20.0, 13.6, 2021-07-03 15:00:00, 4.0
29.3, 29.3, 16.8, 29.8, 17.0, 13.6, 2021-07-03 16:00:00, 2.0
28.8, 28.77, 18.46, 29.8, 18.0, 13.6, 2021-07-03 17:00:00, 2.0
27.8, 27.84, 24.1, 29.8, 24.0, 13.6, 2021-07-03 18:00:00, 5.0
26.9, 26.88, 25.42, 28.4, 25.0, 26.9, 2021-07-03 19:00:00, 6.0
25.2, 25.15, 28.77, 28.4, 29.0, 25.1, 2021-07-03 20:00:00, 6.0
21.9, 21.92, 38.94, 28.4, 39.0, 22.2, 2021-07-03 21:00:00, 7.0
19.7, 19.68, 45.19, 28.4, 45.0, 18.4, 2021-07-03 22:00:00, 8.0
16.7, 16.68, 55.42, 28.4, 55.0, 16.6, 2021-07-03 23:00:00, 8.0
15.7, 15.71, 60.58, 28.4, 61.0, 15.7, 2021-07-04 00:00:00, 8.0
15.6, 15.56, 59.71, 28.4, 60.0, 15.1, 2021-07-04 01:00:00, 8.0
14.3, 14.3, 63.33, 28.4, 63.0, 14.4, 2021-07-04 02:00:00, 7.0
13.6, 13.64, 66.45, 28.4, 66.0, 13.6, 2021-07-04 03:00:00, 7.0
13.8, 13.79, 71.11, 28.4, 71.0, 13.4, 2021-07-04 04:00:00, 9.0
13.6, 13.61, 71.94, 28.4, 72.0, 13.4, 2021-07-04 05:00:00, 9.0
13.3, 13.32, 73.98, 28.4, 74.0, 13.2, 2021-07-04 06:00:00, 9.0
14.3, 14.34, 74.11, 14.3, 74.0, 13.3, 2021-07-04 07:00:00, 10.0
18.7, 18.72, 57.15, 19.0, 57.0, 13.3, 2021-07-04 08:00:00, 10.0
21.6, 21.59, 44.82, 21.6, 45.0, 13.3, 2021-07-04 09:00:00, 9.0
22.9, 22.89, 40.21, 22.8, 40.0, 13.3, 2021-07-04 10:00:00, 9.0
24.2, 24.17, 36.44, 24.2, 36.0, 13.3, 2021-07-04 11:00:00, 8.0
24.6, 24.57, 35.07, 25.2, 35.0, 13.3, 2021-07-04 12:00:00, 8.0
26.7, 26.7, 29.94, 26.6, 30.0, 13.3, 2021-07-04 13:00:00, 7.0
27.0, 27.03, 29.89, 27.7, 30.0, 13.3, 2021-07-04 14:00:00, 8.0
28.2, 28.24, 26.51, 28.8, 27.0, 13.3, 2021-07-04 15:00:00, 7.0
28.5, 28.52, 24.9, 28.8, 25.0, 13.3, 2021-07-04 16:00:00, 6.0
23.5, 23.45, 38.99, 28.8, 39.0, 13.3, 2021-07-04 17:00:00, 9.0
23.6, 23.6, 45.42, 28.8, 45.0, 13.3, 2021-07-04 18:00:00, 11.0
25.3, 25.29, 37.06, 27.0, 37.0, 23.6, 2021-07-04 19:00:00, 9.0
21.2, 21.15, 54.24, 27.0, 54.0, 21.1, 2021-07-04 20:00:00, 11.0
20.0, 20.0, 55.44, 27.0, 55.0, 20.3, 2021-07-04 21:00:00, 10.0
18.0, 18.01, 57.22, 27.0, 57.0, 17.8, 2021-07-04 22:00:00, 10.0
16.4, 16.36, 64.45, 27.0, 64.0, 16.4, 2021-07-04 23:00:00, 10.0
15.7, 15.71, 64.56, 27.0, 65.0, 15.8, 2021-07-05 00:00:00, 9.0
15.5, 15.52, 66.37, 27.0, 66.0, 14.9, 2021-07-05 01:00:00, 9.0
15.2, 15.23, 69.09, 27.0, 69.0, 14.9, 2021-07-05 02:00:00, 10.0
14.9, 14.88, 71.75, 27.0, 72.0, 14.9, 2021-07-05 03:00:00, 10.0
15.6, 15.57, 69.46, 27.0, 69.0, 14.8, 2021-07-05 04:00:00, 10.0
14.5, 14.54, 73.53, 27.0, 74.0, 14.3, 2021-07-05 05:00:00, 10.0
14.8, 14.82, 74.13, 27.0, 74.0, 14.3, 2021-07-05 06:00:00, 11.0
16.3, 16.26, 68.68, 16.3, 69.0, 14.8, 2021-07-05 07:00:00, 11.0
16.6, 16.59, 69.85, 16.7, 70.0, 14.8, 2021-07-05 08:00:00, 11.0
16.4, 16.43, 72.66, 16.7, 73.0, 14.8, 2021-07-05 09:00:00, 11.0
15.7, 15.67, 85.1, 17.0, 85.0, 14.8, 2021-07-05 10:00:00, 13.0
14.8, 14.75, 93.6, 17.0, 94.0, 14.4, 2021-07-05 11:00:00, 14.0
18.7, 18.73, 81.3, 18.7, 81.0, 14.4, 2021-07-05 12:00:00, 15.0
20.7, 20.71, 63.59, 20.7, 64.0, 14.4, 2021-07-05 13:00:00, 13.0
23.7, 23.66, 50.25, 23.6, 50.0, 14.4, 2021-07-05 14:00:00, 13.0
26.2, 26.18, 41.39, 26.0, 41.0, 14.4, 2021-07-05 15:00:00, 12.0
26.2, 26.15, 33.62, 26.6, 34.0, 14.4, 2021-07-05 16:00:00, 9.0
25.8, 25.83, 33.23, 27.1, 33.0, 14.4, 2021-07-05 17:00:00, 8.0
27.0, 26.96, 31.55, 27.3, 32.0, 14.4, 2021-07-05 18:00:00, 9.0
26.7, 26.69, 31.05, 26.9, 31.0, 26.3, 2021-07-05 19:00:00, 8.0
22.2, 22.19, 49.32, 26.9, 49.0, 22.3, 2021-07-05 20:00:00, 9.0
19.5, 19.5, 54.6, 26.9, 55.0, 19.4, 2021-07-05 21:00:00, 11.0
18.3, 18.29, 61.62, 26.9, 62.0, 17.8, 2021-07-05 22:00:00, 11.0
16.8, 16.76, 68.16, 26.9, 68.0, 16.6, 2021-07-05 23:00:00, 11.0
15.3, 15.29, 68.42, 26.9, 68.0, 15.4, 2021-07-06 00:00:00, 9.0
14.3, 14.33, 68.65, 26.9, 69.0, 14.2, 2021-07-06 01:00:00, 9.0
13.7, 13.67, 74.0, 26.9, 74.0, 13.3, 2021-07-06 02:00:00, 9.0
12.5, 12.49, 80.2, 26.9, 80.0, 12.5, 2021-07-06 03:00:00, 9.0
11.7, 11.72, 84.2, 26.9, 84.0, 11.7, 2021-07-06 04:00:00, 9.0
11.2, 11.22, 85.8, 26.9, 86.0, 11.2, 2021-07-06 05:00:00, 9.0
11.0, 11.04, 87.6, 26.9, 88.0, 10.9, 2021-07-06 06:00:00, 9.0
13.3, 13.34, 79.28, 13.3, 79.0, 11.0, 2021-07-06 07:00:00, 10.0
16.3, 16.32, 67.08, 16.4, 67.0, 11.0, 2021-07-06 08:00:00, 10.0
19.1, 19.13, 56.1, 19.1, 56.0, 11.0, 2021-07-06 09:00:00, 10.0
21.6, 21.64, 47.63, 21.6, 48.0, 11.0, 2021-07-06 10:00:00, 10.0
23.9, 23.93, 37.78, 24.2, 38.0, 11.0, 2021-07-06 11:00:00, 9.0
25.4, 25.35, 33.86, 25.5, 34.0, 11.0, 2021-07-06 12:00:00, 8.0
26.9, 26.9, 29.85, 27.2, 30.0, 11.0, 2021-07-06 13:00:00, 8.0
28.6, 28.6, 25.76, 28.7, 26.0, 11.0, 2021-07-06 14:00:00, 7.0
29.5, 29.49, 22.98, 29.7, 23.0, 11.0, 2021-07-06 15:00:00, 6.0
30.0, 29.98, 20.9, 30.5, 21.0, 11.0, 2021-07-06 16:00:00, 5.0
30.0, 30.02, 20.36, 31.3, 20.0, 11.0, 2021-07-06 17:00:00, 5.0
30.3, 30.34, 20.57, 31.3, 21.0, 11.0, 2021-07-06 18:00:00, 5.0
30.0, 30.03, 20.39, 30.8, 20.0, 30.0, 2021-07-06 19:00:00, 5.0
24.7, 24.65, 38.13, 30.8, 38.0, 24.6, 2021-07-06 20:00:00, 10.0
22.3, 22.32, 39.89, 30.8, 40.0, 22.4, 2021-07-06 21:00:00, 8.0
20.2, 20.17, 44.78, 30.8, 45.0, 19.9, 2021-07-06 22:00:00, 9.0
18.2, 18.22, 53.59, 30.8, 54.0, 18.2, 2021-07-06 23:00:00, 9.0
17.3, 17.27, 50.27, 30.8, 50.0, 17.3, 2021-07-07 00:00:00, 8.0
16.9, 16.87, 53.95, 30.8, 54.0, 16.4, 2021-07-07 01:00:00, 8.0
15.2, 15.16, 58.82, 30.8, 59.0, 15.2, 2021-07-07 02:00:00, 7.0
14.2, 14.2, 61.74, 30.8, 62.0, 14.2, 2021-07-07 03:00:00, 6.0
14.1, 14.09, 62.28, 30.8, 62.0, 13.8, 2021-07-07 04:00:00, 6.0
13.9, 13.85, 65.33, 30.8, 65.0, 13.6, 2021-07-07 05:00:00, 7.0
14.1, 14.13, 68.32, 30.8, 68.0, 13.5, 2021-07-07 06:00:00, 9.0
16.4, 16.44, 62.39, 16.4, 62.0, 13.9, 2021-07-07 07:00:00, 9.0
20.4, 20.38, 50.25, 20.6, 50.0, 13.9, 2021-07-07 08:00:00, 10.0
23.3, 23.32, 42.88, 24.4, 43.0, 13.9, 2021-07-07 09:00:00, 11.0
23.4, 23.39, 38.59, 24.4, 39.0, 13.9, 2021-07-07 10:00:00, 9.0
22.0, 22.01, 41.45, 24.4, 41.0, 13.9, 2021-07-07 11:00:00, 8.0
20.9, 20.89, 47.97, 24.4, 48.0, 13.9, 2021-07-07 12:00:00, 10.0
21.2, 21.16, 43.82, 24.4, 44.0, 13.9, 2021-07-07 13:00:00, 8.0
21.9, 21.88, 42.17, 24.4, 42.0, 13.9, 2021-07-07 14:00:00, 8.0
20.6, 20.58, 47.5, 24.4, 48.0, 13.9, 2021-07-07 15:00:00, 9.0
20.8, 20.77, 46.43, 24.4, 46.0, 13.9, 2021-07-07 16:00:00, 9.0
21.1, 21.09, 45.97, 24.4, 46.0, 13.9, 2021-07-07 17:00:00, 9.0
21.1, 21.11, 46.89, 24.4, 47.0, 13.9, 2021-07-07 18:00:00, 9.0
19.8, 19.82, 53.96, 21.1, 54.0, 19.9, 2021-07-07 19:00:00, 10.0
18.3, 18.34, 67.03, 21.1, 67.0, 18.5, 2021-07-07 20:00:00, 12.0
14.7, 14.65, 93.7, 21.1, 94.0, 14.6, 2021-07-07 21:00:00, 14.0
13.4, 13.4, 96.1, 21.1, 96.0, 13.4, 2021-07-07 22:00:00, 13.0
12.3, 12.27, 97.4, 21.1, 97.0, 12.3, 2021-07-07 23:00:00, 12.0
