station_observations
BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
1013.0, 0.9, 1.986, 52.9, 56.46, 2018-10-04 20:00:00, -0.401
1013.0, -0.4, 1.389, 56.5, 66.12, 2018-10-04 21:00:00, -2.575
1014.0, -2.6, 0.957, 66.1, 68.55, 2018-10-04 22:00:00, -2.486
1014.0, -2.5, 2.948, 68.6, 70.51, 2018-10-04 23:00:00, -1.856
1014.0, -1.9, 2.425, 70.5, 71.33, 2018-10-05 00:00:00, -1.998
1014.0, -2.0, 2.23, 71.3, 75.14, 2018-10-05 01:00:00, -2.579
1014.0, -2.6, 1.058, 75.1, 77.26, 2018-10-05 02:00:00, -2.939
1014.0, -2.9, 1.149, 77.3, 75.67, 2018-10-05 03:00:00, -2.489
1014.0, -2.5, 0.963, 75.7, 77.13, 2018-10-05 04:00:00, -2.553
1014.0, -2.6, 1.179, 77.1, 76.13, 2018-10-05 05:00:00, -2.356
1015.0, -2.4, 2.005, 76.1, 80.9, 2018-10-05 06:00:00, -3.464
1015.0, -3.5, 2.245, 80.9, 84.9, 2018-10-05 07:00:00, -4.548
1015.0, -4.5, 1.551, 84.9, 78.07, 2018-10-05 08:00:00, -2.346
1015.0, -2.3, 0.947, 78.1, 73.3, 2018-10-05 09:00:00, -1.202
1016.0, -1.2, 1.31, 73.3, 66.33, 2018-10-05 10:00:00, 0.464
1015.0, 0.5, 1.546, 66.3, 62.58, 2018-10-05 11:00:00, 1.312
1015.0, 1.3, 1.416, 62.6, 56.97, 2018-10-05 12:00:00, 2.569
1015.0, 2.6, 1.682, 57.0, 51.65, 2018-10-05 13:00:00, 4.076
1014.0, 4.1, 2.264, 51.7, 47.71, 2018-10-05 14:00:00, 5.244
1013.0, 5.2, 2.553, 47.7, 45.46, 2018-10-05 15:00:00, 6.067
1012.0, 6.1, 2.986, 45.5, 47.17, 2018-10-05 16:00:00, 5.779
1012.0, 5.8, 4.281, 47.2, 49.59, 2018-10-05 17:00:00, 5.027
1011.0, 5.0, 2.922, 49.6, 56.31, 2018-10-05 18:00:00, 3.526
1011.0, 3.5, 2.121, 56.3, 65.06, 2018-10-05 19:00:00, 1.366
1010.0, 1.4, 1.926, 65.1, 69.35, 2018-10-05 20:00:00, 0.104
1010.0, 0.1, 2.498, 69.4, 70.81, 2018-10-05 21:00:00, 0.043
1009.0, 0.0, 2.056, 70.8, 72.78, 2018-10-05 22:00:00, -0.269
1008.0, -0.3, 2.636, 72.8, 71.49, 2018-10-05 23:00:00, 0.653
1008.0, 0.7, 2.612, 71.5, 70.33, 2018-10-06 00:00:00, 0.989
1008.0, 1.0, 0.963, 70.3, 69.73, 2018-10-06 01:00:00, 0.997
1008.0, 1.0, 0.688, 69.7, 70.47, 2018-10-06 02:00:00, 0.99
1009.0, 1.0, 0.484, 70.5, 78.56, 2018-10-06 03:00:00, -1.104
1009.0, -1.1, 1.4, 78.6, 81.6, 2018-10-06 04:00:00, -2.216
1010.0, -2.2, 1.187, 81.6, 83.0, 2018-10-06 05:00:00, -2.179
1011.0, -2.2, 1.546, 83.0, 81.0, 2018-10-06 06:00:00, -1.284
1011.0, -1.3, 2.028, 81.0, 87.2, 2018-10-06 07:00:00, -2.385
1012.0, -2.4, 1.91, 87.2, 83.2, 2018-10-06 08:00:00, -0.686
1013.0, -0.7, 1.634, 83.2, 75.35, 2018-10-06 09:00:00, 0.8
1014.0, 0.8, 1.445, 75.4, 66.78, 2018-10-06 10:00:00, 2.045
1014.0, 2.0, 0.936, 66.8, 58.94, 2018-10-06 11:00:00, 3.374
1014.0, 3.4, 1.741, 58.9, 55.54, 2018-10-06 12:00:00, 4.39
1015.0, 4.4, 1.689, 55.5, 54.16, 2018-10-06 13:00:00, 5.095
1015.0, 5.1, 1.589, 54.2, 53.64, 2018-10-06 14:00:00, 5.504
1015.0, 5.5, 1.479, 53.6, 54.04, 2018-10-06 15:00:00, 5.598
1015.0, 5.6, 1.553, 54.0, 55.65, 2018-10-06 16:00:00, 5.569
1015.0, 5.6, 0.966, 55.7, 57.49, 2018-10-06 17:00:00, 5.194
1016.0, 5.2, 1.39, 57.5, 62.02, 2018-10-06 18:00:00, 4.217
1016.0, 4.2, 2.717, 62.0, 65.91, 2018-10-06 19:00:00, 3.853
1016.0, 3.9, 3.141, 65.9, 73.81, 2018-10-06 20:00:00, 3.391
1016.0, 3.4, 2.39, 73.8, 76.46, 2018-10-06 21:00:00, 3.005
1016.0, 3.0, 1.078, 76.5, 78.79, 2018-10-06 22:00:00, 2.5
1016.0, 2.5, 1.818, 78.8, 80.7, 2018-10-06 23:00:00, 2.786
1016.0, 2.8, 3.882, 80.7, 80.7, 2018-10-07 00:00:00, 2.92
1016.0, 2.9, 4.914, 80.7, 80.3, 2018-10-07 01:00:00, 2.219
1017.0, 2.2, 4.725, 80.3, 81.6, 2018-10-07 02:00:00, 1.832
1017.0, 1.8, 4.473, 81.6, 82.9, 2018-10-07 03:00:00, 1.651
1017.0, 1.7, 4.014, 82.9, 82.9, 2018-10-07 04:00:00, 1.683
1017.0, 1.7, 4.384, 82.9, 83.4, 2018-10-07 05:00:00, 1.484
1018.0, 1.5, 3.515, 83.4, 84.2, 2018-10-07 06:00:00, 1.446
1018.0, 1.4, 3.279, 84.2, 84.7, 2018-10-07 07:00:00, 1.427
1019.0, 1.4, 2.28, 84.7, 87.2, 2018-10-07 08:00:00, 1.223
1020.0, 1.2, 2.807, 87.2, 87.7, 2018-10-07 09:00:00, 1.093
1020.0, 1.1, 1.895, 87.7, 86.7, 2018-10-07 10:00:00, 1.205
1021.0, 1.2, 1.472, 86.7, 82.4, 2018-10-07 11:00:00, 1.549
1021.0, 1.5, 1.681, 82.4, 75.53, 2018-10-07 12:00:00, 2.202
1022.0, 2.2, 2.266, 75.5, 72.21, 2018-10-07 13:00:00, 2.447
1022.0, 2.4, 2.157, 72.2, 71.35, 2018-10-07 14:00:00, 2.453
1022.0, 2.5, 2.747, 71.4, 71.74, 2018-10-07 15:00:00, 2.394
55.86, 2.4, 3.22, 71.7, 75.17, 2018-10-07 16:00:00, 1.951
1023.0, 2.0, 1.124, 75.2, 92.8, 2018-10-07 17:00:00, 0.495
1024.0, 0.5, 0.754, 92.8, 96.1, 2018-10-07 18:00:00, 0.24
1024.0, 0.2, 2.568, 96.1, 92.4, 2018-10-07 19:00:00, 0.093
1024.0, 0.1, 3.422, 92.4, 90.5, 2018-10-07 20:00:00, -0.058
1024.0, -0.1, 2.727, 90.5, 87.3, 2018-10-07 21:00:00, 0.013
1024.0, 0.0, 2.738, 87.3, 85.1, 2018-10-07 22:00:00, 0.054
1024.0, 0.1, 2.955, 85.1, 84.4, 2018-10-07 23:00:00, -0.04
1024.0, 0.0, 3.653, 84.4, 84.6, 2018-10-08 00:00:00, -0.217
1024.0, -0.2, 3.417, 84.6, 83.8, 2018-10-08 01:00:00, -0.273
1024.0, -0.3, 2.866, 83.8, 83.2, 2018-10-08 02:00:00, -0.25
1024.0, -0.3, 2.951, 83.2, 82.5, 2018-10-08 03:00:00, -0.243
1024.0, -0.2, 3.452, 82.5, 82.5, 2018-10-08 04:00:00, -0.513
1024.0, -0.5, 4.254, 82.5, 82.0, 2018-10-08 05:00:00, -0.609
1023.0, -0.6, 3.274, 82.0, 81.3, 2018-10-08 06:00:00, -0.643
1023.0, -0.6, 3.395, 81.3, 81.6, 2018-10-08 07:00:00, -0.625
1023.0, -0.6, 4.471, 81.6, 82.8, 2018-10-08 08:00:00, -0.621
1023.0, -0.6, 3.226, 82.8, 83.5, 2018-10-08 09:00:00, -0.437
1022.0, -0.4, 3.574, 83.5, 81.5, 2018-10-08 10:00:00, -0.106
1022.0, -0.1, 4.552, 81.5, 83.0, 2018-10-08 11:00:00, -0.165
1022.0, -0.2, 4.604, 83.0, 82.7, 2018-10-08 12:00:00, -0.094
1022.0, -0.1, 4.53, 82.7, 81.5, 2018-10-08 13:00:00, 0.078
1021.0, 0.1, 4.093, 81.5, 80.9, 2018-10-08 14:00:00, 0.335
1021.0, 0.3, 4.565, 80.9, 79.72, 2018-10-08 15:00:00, 0.632
1020.0, 0.6, 4.66, 79.7, 78.5, 2018-10-08 16:00:00, 0.855
1020.0, 0.9, 4.094, 78.5, 77.17, 2018-10-08 17:00:00, 1.027
1020.0, 1.0, 4.781, 77.2, 76.82, 2018-10-08 18:00:00, 1.039
1020.0, 1.0, 4.994, 76.8, 77.08, 2018-10-08 19:00:00, 0.948
1020.0, 0.9, 3.699, 77.1, 77.06, 2018-10-08 20:00:00, 0.886
1020.0, 0.9, 4.136, 77.1, 75.9, 2018-10-08 21:00:00, 0.9
1021.0, 0.9, 4.119, 75.9, 74.35, 2018-10-08 22:00:00, 0.903
1022.0, 0.9, 4.135, 74.4, 74.01, 2018-10-08 23:00:00, 0.628
1022.0, 0.6, 3.82, 74.0, 73.3, 2018-10-09 00:00:00, 0.615
1023.0, 0.6, 3.992, 73.3, 72.68, 2018-10-09 01:00:00, 0.553
1023.0, 0.6, 3.571, 72.7, 72.47, 2018-10-09 02:00:00, 0.363
1024.0, 0.4, 3.415, 72.5, 72.63, 2018-10-09 03:00:00, 0.218
1024.0, 0.2, 3.67, 72.6, 72.85, 2018-10-09 04:00:00, 0.156
1024.0, 0.2, 3.125, 72.9, 74.11, 2018-10-09 05:00:00, -0.075
1024.0, -0.1, 3.257, 74.1, 75.3, 2018-10-09 06:00:00, -0.229
1024.0, -0.2, 2.858, 75.3, 76.52, 2018-10-09 07:00:00, -0.469
1025.0, -0.5, 3.286, 76.5, 77.31, 2018-10-09 08:00:00, -0.593
1025.0, -0.6, 2.924, 77.3, 77.76, 2018-10-09 09:00:00, -0.623
1025.0, -0.6, 3.275, 77.8, 76.85, 2018-10-09 10:00:00, -0.447
1025.0, -0.4, 3.69, 76.9, 76.51, 2018-10-09 11:00:00, -0.204
1025.0, -0.2, 3.677, 76.5, 74.54, 2018-10-09 12:00:00, 0.186
1025.0, 0.2, 2.987, 74.5, 73.1, 2018-10-09 13:00:00, 0.428
1025.0, 0.4, 3.262, 73.1, 71.54, 2018-10-09 14:00:00, 0.723
1025.0, 0.7, 3.474, 71.5, 70.48, 2018-10-09 15:00:00, 0.862
1024.0, 0.9, 3.392, 70.5, 71.04, 2018-10-09 16:00:00, 0.671
1024.0, 0.7, 2.966, 71.0, 72.51, 2018-10-09 17:00:00, 0.526
1024.0, 0.5, 3.772, 72.5, 73.56, 2018-10-09 18:00:00, 0.225
1024.0, 0.2, 2.405, 73.6, 74.07, 2018-10-09 19:00:00, 0.19
1023.0, 0.2, 1.828, 74.1, 74.79, 2018-10-09 20:00:00, 0.172
1023.0, 0.2, 0.97, 74.8, 76.02, 2018-10-09 21:00:00, -0.191
1023.0, -0.2, 0.755, 76.0, 78.0, 2018-10-09 22:00:00, -0.376
1022.0, -0.4, 0.703, 78.0, 78.84, 2018-10-09 23:00:00, -0.394
1022.0, -0.4, 0.206, 78.8, 82.5, 2018-10-10 00:00:00, -0.504
1022.0, -0.5, 0.212, 82.5, 83.5, 2018-10-10 01:00:00, -0.618
1021.0, -0.6, 0.354, 83.5, 85.3, 2018-10-10 02:00:00, -0.686
1021.0, -0.7, 0.493, 85.3, 86.4, 2018-10-10 03:00:00, -0.688
1021.0, -0.7, 0.487, 86.4, 86.3, 2018-10-10 04:00:00, -0.714
1020.0, -0.7, 0.527, 86.3, 85.0, 2018-10-10 05:00:00, -0.622
1020.0, -0.6, 0.526, 85.0, 85.0, 2018-10-10 06:00:00, -0.605
1020.0, -0.6, 0.354, 85.0, 85.7, 2018-10-10 07:00:00, -0.696
1020.0, -0.7, 0.466, 85.7, 85.6, 2018-10-10 08:00:00, -0.308
1020.0, -0.3, 0.325, 85.6, 81.6, 2018-10-10 09:00:00, 0.206
1021.0, 0.2, 0.695, 81.6, 79.22, 2018-10-10 10:00:00, 0.707
1021.0, 0.7, 1.122, 79.2, 73.64, 2018-10-10 11:00:00, 1.389
1021.0, 1.4, 1.523, 73.6, 68.09, 2018-10-10 12:00:00, 2.004
1021.0, 2.0, 1.936, 68.1, 63.4, 2018-10-10 13:00:00, 2.63
1021.0, 2.6, 1.907, 63.4, 59.68, 2018-10-10 14:00:00, 3.397
1021.0, 3.4, 1.21, 59.7, 55.48, 2018-10-10 15:00:00, 4.028
1020.0, 4.0, 0.819, 55.5, 54.88, 2018-10-10 16:00:00, 4.081
1020.0, 4.1, 1.832, 54.9, 63.16, 2018-10-10 17:00:00, 2.521
1019.0, 2.5, 2.875, 63.2, 72.23, 2018-10-10 18:00:00, -0.307
1019.0, -0.3, 2.219, 72.2, 69.85, 2018-10-10 19:00:00, 0.139
1019.0, 0.1, 2.876, 69.9, 79.1, 2018-10-10 20:00:00, -1.391
1019.0, -1.4, 2.964, 79.1, 83.4, 2018-10-10 21:00:00, -1.486
1017.0, -1.5, 2.365, 83.4, 83.4, 2018-10-10 22:00:00, -2.092
1017.0, -2.1, 3.61, 83.4, 88.7, 2018-10-10 23:00:00, -2.298
1016.0, -2.3, 3.386, 88.7, 91.1, 2018-10-11 00:00:00, -2.314
1016.0, -2.3, 3.786, 91.1, 89.8, 2018-10-11 01:00:00, -1.94
1015.0, -1.9, 3.269, 89.8, 87.4, 2018-10-11 02:00:00, -1.468
1014.0, -1.5, 3.747, 87.4, 89.2, 2018-10-11 03:00:00, -1.263
1013.0, -1.3, 3.994, 89.2, 88.3, 2018-10-11 04:00:00, -0.942
1012.0, -0.9, 3.528, 88.3, 88.1, 2018-10-11 05:00:00, -0.627
1011.0, -0.6, 2.53, 88.1, 87.5, 2018-10-11 06:00:00, -0.671
1010.0, -0.7, 1.398, 87.5, 83.6, 2018-10-11 07:00:00, 0.05
1009.0, 0.1, 2.177, 83.6, 83.3, 2018-10-11 08:00:00, 2.554
1008.0, 2.6, 1.362, 83.3, 84.3, 2018-10-11 09:00:00, 2.406
1008.0, 2.4, 4.988, 84.3, 70.26, 2018-10-11 10:00:00, 5.919
1007.0, 5.9, 5.184, 70.3, 77.64, 2018-10-11 11:00:00, 5.656
1007.0, 5.7, 5.23, 77.6, 82.9, 2018-10-11 12:00:00, 5.126
1007.0, 5.1, 5.488, 82.9, 74.27, 2018-10-11 13:00:00, 6.251
1006.0, 6.3, 5.728, 74.3, 68.59, 2018-10-11 14:00:00, 6.968
1006.0, 7.0, 4.158, 68.6, 71.4, 2018-10-11 15:00:00, 6.998
1006.0, 7.0, 5.311, 71.4, 65.64, 2018-10-11 16:00:00, 7.803
1006.0, 7.8, 5.028, 65.6, 64.19, 2018-10-11 17:00:00, 7.938
1005.0, 7.9, 5.221, 64.2, 64.4, 2018-10-11 18:00:00, 7.578
1005.0, 7.6, 3.024, 64.4, 68.39, 2018-10-11 19:00:00, 6.617
1005.0, 6.6, 3.045, 68.4, 68.23, 2018-10-11 20:00:00, 7.019
1005.0, 7.0, 2.656, 68.2, 80.2, 2018-10-11 21:00:00, 6.208
1005.0, 6.2, 2.155, 80.2, 91.2, 2018-10-11 22:00:00, 5.254
1004.0, 5.3, 0.674, 91.2, 93.8, 2018-10-11 23:00:00, 5.015
1004.0, 5.0, 1.856, 93.8, 98.3, 2018-10-12 00:00:00, 4.425
1003.0, 4.4, 1.716, 98.3, 99.1, 2018-10-12 01:00:00, 4.347
1002.0, 4.3, 0.827, 99.1, 98.6, 2018-10-12 02:00:00, 4.389
1002.0, 4.4, 1.348, 98.6, 97.8, 2018-10-12 03:00:00, 4.349
1002.0, 4.3, 2.084, 97.8, 88.5, 2018-10-12 04:00:00, 4.065
1002.0, 4.1, 1.477, 88.5, 89.7, 2018-10-12 05:00:00, 2.849
1004.0, 2.8, 1.785, 89.7, 90.7, 2018-10-12 06:00:00, 2.437
1006.0, 2.4, 2.371, 90.7, 93.0, 2018-10-12 07:00:00, 1.959
1008.0, 2.0, 1.865, 93.0, 92.6, 2018-10-12 08:00:00, 1.864
1010.0, 1.9, 1.3, 92.6, 94.8, 2018-10-12 09:00:00, 1.921
1012.0, 1.9, 0.921, 94.8, 93.2, 2018-10-12 10:00:00, 2.445
1013.0, 2.4, 0.879, 93.2, 82.7, 2018-10-12 11:00:00, 2.791
1015.0, 2.8, 0.487, 82.7, 84.7, 2018-10-12 12:00:00, 2.852
1015.0, 2.9, 0.693, 84.7, 86.9, 2018-10-12 13:00:00, 3.252
1016.0, 3.3, 0.998, 86.9, 85.2, 2018-10-12 14:00:00, 4.042
1017.0, 4.0, 2.008, 85.2, 82.9, 2018-10-12 15:00:00, 5.314
1017.0, 5.3, 2.491, 82.9, 80.0, 2018-10-12 16:00:00, 5.28
1018.0, 5.3, 1.943, 80.0, 87.3, 2018-10-12 17:00:00, 4.619
1018.0, 4.6, 1.155, 87.3, 92.4, 2018-10-12 18:00:00, 2.865
1019.0, 2.9, 1.256, 92.4, 94.1, 2018-10-12 19:00:00, 3.102
1019.0, 3.1, 2.542, 94.1, 94.4, 2018-10-12 20:00:00, 3.804
1019.0, 3.8, 2.22, 94.4, 94.7, 2018-10-12 21:00:00, 3.748
1020.0, 3.7, 0.902, 94.7, 94.7, 2018-10-12 22:00:00, 3.386
1021.0, 3.4, 1.957, 94.7, 95.3, 2018-10-12 23:00:00, 2.919
1021.0, 2.9, 1.754, 95.3, 97.1, 2018-10-13 00:00:00, 2.368
1022.0, 2.4, 2.561, 97.1, 98.9, 2018-10-13 01:00:00, 1.917
1022.0, 1.9, 1.477, 98.9, 98.6, 2018-10-13 02:00:00, 1.691
1022.0, 1.7, 2.46, 98.6, 99.1, 2018-10-13 03:00:00, 1.165
1023.0, 1.2, 2.019, 99.1, 98.8, 2018-10-13 04:00:00, 0.434
1023.0, 0.4, 2.39, 98.8, 99.7, 2018-10-13 05:00:00, -0.249
1023.0, -0.2, 2.564, 99.7, 99.9, 2018-10-13 06:00:00, -0.969
1024.0, -1.0, 2.023, 99.9, 99.8, 2018-10-13 07:00:00, -0.52
1024.0, -0.5, 1.508, 99.8, 99.7, 2018-10-13 08:00:00, -0.173
1024.0, -0.2, 1.476, 99.7, 99.4, 2018-10-13 09:00:00, 0.561
1025.0, 0.6, 0.852, 99.4, 97.1, 2018-10-13 10:00:00, 1.413
1025.0, 1.4, 1.3, 97.1, 93.1, 2018-10-13 11:00:00, 2.631
1025.0, 2.6, 0.968, 93.1, 88.5, 2018-10-13 12:00:00, 4.222
1025.0, 4.2, 0.891, 88.5, 74.12, 2018-10-13 13:00:00, 7.169
1024.0, 7.2, 1.677, 74.1, 59.72, 2018-10-13 14:00:00, 9.55
1024.0, 9.6, 2.578, 59.7, 51.23, 2018-10-13 15:00:00, 10.56
1023.0, 10.6, 2.225, 51.2, 50.59, 2018-10-13 16:00:00, 9.69
1023.0, 9.7, 1.797, 50.6, 60.1, 2018-10-13 17:00:00, 7.489
1023.0, 7.5, 0.397, 60.1, 68.22, 2018-10-13 18:00:00, 4.477
1022.0, 4.5, 0.606, 68.2, 82.0, 2018-10-13 19:00:00, 1.906
1022.0, 1.9, 0.562, 82.0, 88.0, 2018-10-13 20:00:00, 0.714
1021.0, 0.7, 1.564, 88.0, 94.0, 2018-10-13 21:00:00, 0.199
1021.0, 0.2, 1.883, 94.0, 94.4, 2018-10-13 22:00:00, 0.385
1020.0, 0.4, 1.65, 94.4, 94.7, 2018-10-13 23:00:00, -0.278
1020.0, -0.3, 2.118, 94.7, 94.8, 2018-10-14 00:00:00, -0.659
1019.0, -0.7, 2.108, 94.8, 95.7, 2018-10-14 01:00:00, -0.526
1019.0, -0.5, 2.174, 95.7, 94.7, 2018-10-14 02:00:00, -0.119
1018.0, -0.1, 1.627, 94.7, 94.9, 2018-10-14 03:00:00, 0.284
1017.0, 0.3, 0.887, 94.9, 93.4, 2018-10-14 04:00:00, 0.635
1017.0, 0.6, 2.161, 93.4, 80.5, 2018-10-14 05:00:00, 4.193
1016.0, 4.2, 5.449, 80.5, 67.96, 2018-10-14 06:00:00, 7.542
1016.0, 7.5, 6.309, 68.0, 57.6, 2018-10-14 07:00:00, 8.97
1016.0, 9.0, 5.682, 57.6, 52.94, 2018-10-14 08:00:00, 9.33
1016.0, 9.3, 5.275, 52.9, 47.43, 2018-10-14 09:00:00, 10.36
1016.0, 10.4, 4.773, 47.4, 43.45, 2018-10-14 10:00:00, 11.15
1016.0, 11.2, 5.764, 43.5, 41.24, 2018-10-14 11:00:00, 11.34
1015.0, 11.3, 5.507, 41.2, 42.26, 2018-10-14 12:00:00, 10.8
1015.0, 10.8, 5.909, 42.3, 41.6, 2018-10-14 13:00:00, 11.04
1015.0, 11.0, 6.197, 41.6, 40.3, 2018-10-14 14:00:00, 11.39
1015.0, 11.4, 5.971, 40.3, 39.49, 2018-10-14 15:00:00, 11.79
1015.0, 11.8, 8.05, 39.5, 38.11, 2018-10-14 16:00:00, 12.51
1014.0, 12.5, 5.403, 38.1, 37.98, 2018-10-14 17:00:00, 12.46
1014.0, 12.5, 6.837, 38.0, 38.16, 2018-10-14 18:00:00, 12.68
1014.0, 12.7, 5.168, 38.2, 39.27, 2018-10-14 19:00:00, 12.25
1014.0, 12.3, 4.127, 39.3, 41.47, 2018-10-14 20:00:00, 11.59
1014.0, 11.6, 3.142, 41.5, 44.89, 2018-10-14 21:00:00, 10.8
1015.0, 10.8, 5.041, 44.9, 47.73, 2018-10-14 22:00:00, 10.35
1015.0, 10.4, 3.698, 47.7, 49.57, 2018-10-14 23:00:00, 9.89
1015.0, 9.9, 1.35, 49.6, 51.24, 2018-10-15 00:00:00, 9.37
1016.0, 9.4, 3.83, 51.2, 48.9, 2018-10-15 01:00:00, 10.75
1016.0, 10.8, 5.558, 48.9, 44.14, 2018-10-15 02:00:00, 12.18
1016.0, 12.2, 5.219, 44.1, 43.67, 2018-10-15 03:00:00, 12.31
1016.0, 12.3, 4.227, 43.7, 45.16, 2018-10-15 04:00:00, 11.96
1016.0, 12.0, 4.387, 45.2, 43.0, 2018-10-15 05:00:00, 11.95
1017.0, 12.0, 5.049, 43.0, 37.3, 2018-10-15 06:00:00, 12.57
1016.0, 12.6, 5.311, 37.3, 35.25, 2018-10-15 07:00:00, 12.54
1016.0, 12.5, 5.29, 35.3, 34.71, 2018-10-15 08:00:00, 12.48
1016.0, 12.5, 4.898, 34.7, 34.34, 2018-10-15 09:00:00, 12.62
1017.0, 12.6, 4.857, 34.3, 31.08, 2018-10-15 10:00:00, 13.65
1017.0, 13.7, 3.851, 31.1, 28.65, 2018-10-15 11:00:00, 14.84
1017.0, 14.8, 4.123, 28.7, 25.2, 2018-10-15 12:00:00, 16.61
1017.0, 16.6, 5.022, 25.2, 23.21, 2018-10-15 13:00:00, 17.61
1017.0, 17.6, 4.359, 23.2, 25.49, 2018-10-15 14:00:00, 16.88
1018.0, 16.9, 3.385, 25.5, 27.7, 2018-10-15 15:00:00, 16.06
1018.0, 16.1, 1.308, 27.7, 30.84, 2018-10-15 16:00:00, 14.8
1018.0, 14.8, 3.016, 30.8, 37.68, 2018-10-15 17:00:00, 12.47
1018.0, 12.5, 3.23, 37.7, 41.97, 2018-10-15 18:00:00, 10.74
1019.0, 10.7, 2.086, 42.0, 44.37, 2018-10-15 19:00:00, 9.81
1019.0, 9.8, 1.55, 44.4, 48.39, 2018-10-15 20:00:00, 8.55
1019.0, 8.6, 1.026, 48.4, 53.7, 2018-10-15 21:00:00, 7.176
1019.0, 7.2, 0.659, 53.7, 52.78, 2018-10-15 22:00:00, 8.04
1020.0, 8.0, 0.565, 52.8, 59.42, 2018-10-15 23:00:00, 7.024
1020.0, 7.0, 0.905, 59.4, 63.13, 2018-10-16 00:00:00, 6.594
1020.0, 6.6, 0.397, 63.1, 73.65, 2018-10-16 01:00:00, 5.485
1020.0, 5.5, 0.293, 73.7, 79.43, 2018-10-16 02:00:00, 3.779
1020.0, 3.8, 0.485, 79.4, 77.0, 2018-10-16 03:00:00, 3.046
1020.0, 3.0, 1.082, 77.0, 80.4, 2018-10-16 04:00:00, 2.401
1020.0, 2.4, 1.427, 80.4, 89.6, 2018-10-16 05:00:00, 1.583
1020.0, 1.6, 1.908, 89.6, 85.8, 2018-10-16 06:00:00, 1.861
1020.0, 1.9, 2.384, 85.8, 80.5, 2018-10-16 07:00:00, 2.093
1020.0, 2.1, 1.994, 80.5, 69.84, 2018-10-16 08:00:00, 4.811
1019.0, 4.8, 1.063, 69.8, 67.78, 2018-10-16 09:00:00, 6.986
1020.0, 7.0, 1.449, 67.8, 41.51, 2018-10-16 10:00:00, 12.65
1019.0, 12.7, 4.714, 41.5, 24.99, 2018-10-16 11:00:00, 16.54
1019.0, 16.5, 5.98, 25.0, 21.63, 2018-10-16 12:00:00, 18.09
1018.0, 18.1, 6.387, 21.6, 20.39, 2018-10-16 13:00:00, 18.92
1018.0, 18.9, 4.671, 20.4, 24.0, 2018-10-16 14:00:00, 17.34
1018.0, 17.3, 3.473, 24.0, 28.41, 2018-10-16 15:00:00, 15.69
1018.0, 15.7, 3.433, 28.4, 32.99, 2018-10-16 16:00:00, 14.31
1017.0, 14.3, 2.233, 33.0, 33.95, 2018-10-16 17:00:00, 13.11
1017.0, 13.1, 0.789, 34.0, 37.74, 2018-10-16 18:00:00, 11.36
1017.0, 11.4, 0.499, 37.7, 42.1, 2018-10-16 19:00:00, 10.22
1017.0, 10.2, 1.832, 42.1, 55.86, 2018-10-16 20:00:00, 6.389
1017.0, 6.4, 0.807, 55.9, 58.68, 2018-10-16 21:00:00, 5.897
1017.0, 5.9, 1.073, 58.7, 61.63, 2018-10-16 22:00:00, 6.414
1016.0, 6.4, 0.897, 61.6, 69.55, 2018-10-16 23:00:00, 5.786
1016.0, 5.8, 1.921, 69.6, 68.48, 2018-10-17 00:00:00, 5.881
1016.0, 5.9, 1.351, 68.5, 62.0, 2018-10-17 01:00:00, 6.845
1016.0, 6.8, 1.352, 62.0, 76.71, 2018-10-17 02:00:00, 5.248
1015.0, 5.2, 1.277, 76.7, 76.21, 2018-10-17 03:00:00, 5.021
1014.0, 5.0, 1.041, 76.2, 77.32, 2018-10-17 04:00:00, 4.858
1014.0, 4.9, 0.518, 77.3, 73.51, 2018-10-17 05:00:00, 4.385
1013.0, 4.4, 1.681, 73.5, 85.1, 2018-10-17 06:00:00, 3.556
1012.0, 3.6, 1.684, 85.1, 73.16, 2018-10-17 07:00:00, 4.884
1012.0, 4.9, 1.486, 73.2, 70.49, 2018-10-17 08:00:00, 5.653
1012.0, 5.7, 0.681, 70.5, 64.33, 2018-10-17 09:00:00, 6.9
1012.0, 6.9, 1.009, 64.3, 57.4, 2018-10-17 10:00:00, 9.87
1012.0, 9.9, 1.847, 57.4, 39.54, 2018-10-17 11:00:00, 14.86
1011.0, 14.9, 6.947, 39.5, 23.5, 2018-10-17 12:00:00, 19.56
1010.0, 19.6, 7.274, 23.5, 21.16, 2018-10-17 13:00:00, 20.5
1010.0, 20.5, 6.494, 21.2, 21.65, 2018-10-17 14:00:00, 20.19
1009.0, 20.2, 6.665, 21.7, 21.17, 2018-10-17 15:00:00, 20.1
1008.0, 20.1, 5.965, 21.2, 23.16, 2018-10-17 16:00:00, 18.7
1008.0, 18.7, 4.242, 23.2, 29.98, 2018-10-17 17:00:00, 15.36
1008.0, 15.4, 5.106, 30.0, 30.26, 2018-10-17 18:00:00, 14.42
1008.0, 14.4, 3.511, 30.3, 32.89, 2018-10-17 19:00:00, 13.83
1009.0, 13.8, 4.622, 32.9, 34.03, 2018-10-17 20:00:00, 13.81
1009.0, 13.8, 3.782, 34.0, 38.12, 2018-10-17 21:00:00, 12.69
1009.0, 12.7, 1.81, 38.1, 43.03, 2018-10-17 22:00:00, 10.98
1010.0, 11.0, 2.568, 43.0, 44.08, 2018-10-17 23:00:00, 10.75
