station_observations
pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
288.0, 413.0, None, None, 2015-05-30 23:00:00, 11.0, None, None
288.0, 409.0, None, None, 2015-05-31 00:00:00, 11.1, None, None
289.0, 405.0, None, None, 2015-05-31 01:00:00, 8.9, None, None
291.0, 401.0, None, None, 2015-05-31 02:00:00, 8.4, None, None
292.0, 397.0, None, None, 2015-05-31 03:00:00, 6.6, None, None
293.0, 396.0, None, None, 2015-05-31 04:00:00, 6.5, None, None
293.0, 393.0, None, None, 2015-05-31 05:00:00, 6.6, None, None
293.0, 392.0, None, None, 2015-05-31 06:00:00, 6.2, None, None
293.0, 391.0, None, None, 2015-05-31 07:00:00, 5.1, None, None
293.0, 390.0, None, None, 2015-05-31 08:00:00, 5.1, None, None
293.0, 390.0, None, None, 2015-05-31 09:00:00, 5.0, None, None
293.0, 390.0, None, None, 2015-05-31 10:00:00, 5.0, None, None
293.0, 390.0, None, None, 2015-05-31 11:00:00, 4.9, None, None
293.0, 390.0, None, None, 2015-05-31 12:00:00, 4.8, None, None
292.0, 390.0, None, None, 2015-05-31 13:00:00, 5.5, None, None
291.0, 389.0, None, None, 2015-05-31 14:00:00, 7.6, None, None
290.0, 388.0, None, None, 2015-05-31 15:00:00, 8.7, None, None
288.0, 388.0, None, None, 2015-05-31 16:00:00, 9.1, None, None
288.0, 388.0, None, None, 2015-05-31 17:00:00, 10.0, None, None
289.0, 388.0, None, None, 2015-05-31 18:00:00, 10.5, None, None
288.0, 388.0, None, None, 2015-05-31 19:00:00, 9.5, None, None
288.0, 388.0, None, None, 2015-05-31 20:00:00, 10.7, None, None
288.0, 386.0, None, None, 2015-05-31 21:00:00, 10.4, None, None
289.0, 383.0, None, None, 2015-05-31 22:00:00, 10.4, None, None
289.0, 380.0, None, None, 2015-05-31 23:00:00, 11.5, None, None
289.0, 378.0, None, None, 2015-06-01 00:00:00, 10.7, None, None
289.0, 375.0, None, None, 2015-06-01 01:00:00, 12.5, None, None
290.0, 371.0, None, None, 2015-06-01 02:00:00, 8.2, None, None
292.0, 368.0, None, None, 2015-06-01 03:00:00, 8.0, None, None
292.0, 366.0, None, None, 2015-06-01 04:00:00, 7.1, None, None
293.0, 365.0, None, None, 2015-06-01 05:00:00, 6.1, None, None
293.0, 363.0, None, None, 2015-06-01 06:00:00, 6.4, None, None
293.0, 363.0, None, None, 2015-06-01 07:00:00, 6.1, None, None
293.0, 362.0, None, None, 2015-06-01 08:00:00, 6.0, None, None
293.0, 362.0, None, None, 2015-06-01 09:00:00, 5.8, None, None
293.0, 362.0, None, None, 2015-06-01 10:00:00, 5.5, None, None
293.0, 362.0, None, None, 2015-06-01 11:00:00, 5.3, None, None
293.0, 362.0, None, None, 2015-06-01 12:00:00, 5.3, None, None
292.0, 362.0, None, None, 2015-06-01 13:00:00, 8.2, None, None
289.0, 361.0, None, None, 2015-06-01 14:00:00, 8.7, None, None
287.0, 361.0, None, None, 2015-06-01 15:00:00, 9.2, None, None
287.0, 361.0, None, None, 2015-06-01 16:00:00, 10.9, None, None
288.0, 361.0, None, None, 2015-06-01 17:00:00, 11.6, None, None
288.0, 361.0, None, None, 2015-06-01 18:00:00, 11.8, None, None
287.0, 361.0, None, None, 2015-06-01 19:00:00, 12.5, None, None
287.0, 360.0, None, None, 2015-06-01 20:00:00, 12.2, None, None
288.0, 357.0, None, None, 2015-06-01 21:00:00, 12.2, None, None
288.0, 354.0, None, None, 2015-06-01 22:00:00, 11.8, None, None
288.0, 352.0, None, None, 2015-06-01 23:00:00, 12.9, None, None
288.0, 349.0, None, None, 2015-06-02 00:00:00, 14.1, None, None
288.0, 347.0, None, None, 2015-06-02 01:00:00, 13.5, None, None
288.0, 343.0, None, None, 2015-06-02 02:00:00, 12.2, None, None
291.0, 340.0, None, None, 2015-06-02 03:00:00, 9.9, None, None
292.0, 338.0, None, None, 2015-06-02 04:00:00, 8.3, None, None
292.0, 336.0, None, None, 2015-06-02 05:00:00, 9.0, None, None
292.0, 335.0, None, None, 2015-06-02 06:00:00, 8.3, None, None
292.0, 334.0, None, None, 2015-06-02 07:00:00, 8.5, None, None
292.0, 333.0, None, None, 2015-06-02 08:00:00, 8.0, None, None
292.0, 332.0, None, None, 2015-06-02 09:00:00, 7.8, None, None
292.0, 332.0, None, None, 2015-06-02 10:00:00, 7.4, None, None
292.0, 331.0, None, None, 2015-06-02 11:00:00, 5.9, None, None
293.0, 331.0, None, None, 2015-06-02 12:00:00, 6.6, None, None
292.0, 331.0, None, None, 2015-06-02 13:00:00, 6.6, None, None
291.0, 331.0, None, None, 2015-06-02 14:00:00, 7.6, None, None
290.0, 330.0, None, None, 2015-06-02 15:00:00, 9.2, None, None
289.0, 330.0, None, None, 2015-06-02 16:00:00, 8.0, None, None
290.0, 331.0, None, None, 2015-06-02 17:00:00, 6.8, None, None
292.0, 331.0, None, None, 2015-06-02 18:00:00, 6.5, None, None
293.0, 332.0, None, None, 2015-06-02 19:00:00, 5.9, None, None
294.0, 330.0, None, None, 2015-06-02 20:00:00, 5.4, None, None
294.0, 329.0, None, None, 2015-06-02 21:00:00, 5.2, None, None
295.0, 327.0, None, None, 2015-06-02 22:00:00, 5.1, None, None
295.0, 325.0, None, None, 2015-06-02 23:00:00, 4.9, None, None
295.0, 323.0, None, None, 2015-06-03 00:00:00, 5.1, None, None
295.0, 322.0, None, None, 2015-06-03 01:00:00, 5.9, None, None
295.0, 321.0, None, None, 2015-06-03 02:00:00, 5.8, None, None
295.0, 320.0, None, None, 2015-06-03 03:00:00, 5.2, None, None
296.0, 318.0, None, None, 2015-06-03 04:00:00, 4.6, None, None
296.0, 317.0, None, None, 2015-06-03 05:00:00, 4.4, None, None
296.0, 317.0, None, None, 2015-06-03 06:00:00, 4.1, None, None
297.0, 316.0, None, None, 2015-06-03 07:00:00, 3.9, None, None
297.0, 316.0, None, None, 2015-06-03 08:00:00, 3.7, None, None
297.0, 315.0, None, None, 2015-06-03 09:00:00, 3.6, None, None
297.0, 314.0, None, None, 2015-06-03 10:00:00, 3.6, None, None
298.0, 314.0, None, None, 2015-06-03 11:00:00, 3.4, None, None
298.0, 314.0, None, None, 2015-06-03 12:00:00, 3.0, None, None
299.0, 314.0, None, None, 2015-06-03 13:00:00, 2.9, None, None
299.0, 313.0, None, None, 2015-06-03 14:00:00, 3.0, None, None
298.0, 313.0, None, None, 2015-06-03 15:00:00, 4.0, None, None
297.0, 313.0, None, None, 2015-06-03 16:00:00, 4.6, None, None
297.0, 312.0, None, None, 2015-06-03 17:00:00, 5.8, None, None
298.0, 312.0, None, None, 2015-06-03 18:00:00, 4.8, None, None
298.0, 312.0, None, None, 2015-06-03 19:00:00, 6.1, None, None
298.0, 310.0, None, None, 2015-06-03 20:00:00, 5.8, None, None
297.0, 309.0, None, None, 2015-06-03 21:00:00, 6.4, None, None
297.0, 308.0, None, None, 2015-06-03 22:00:00, 6.3, None, None
298.0, 307.0, None, None, 2015-06-03 23:00:00, 5.8, None, None
302.0, 306.0, None, None, 2015-06-04 00:00:00, 3.1, None, None
307.0, 306.0, None, None, 2015-06-04 01:00:00, 3.5, None, None
306.0, 302.0, None, None, 2015-06-04 02:00:00, 3.2, None, None
307.0, 300.0, None, None, 2015-06-04 03:00:00, 2.6, None, None
307.0, 298.0, None, None, 2015-06-04 04:00:00, 2.5, None, None
307.0, 297.0, None, None, 2015-06-04 05:00:00, 2.6, None, None
307.0, 296.0, None, None, 2015-06-04 06:00:00, 2.3, None, None
307.0, 295.0, None, None, 2015-06-04 07:00:00, 2.5, None, None
307.0, 294.0, None, None, 2015-06-04 08:00:00, 2.5, None, None
307.0, 294.0, None, None, 2015-06-04 09:00:00, 2.2, None, None
307.0, 293.0, None, None, 2015-06-04 10:00:00, 2.5, None, None
307.0, 293.0, None, None, 2015-06-04 11:00:00, 2.4, None, None
307.0, 293.0, None, None, 2015-06-04 12:00:00, 2.2, None, None
307.0, 293.0, None, None, 2015-06-04 13:00:00, 3.4, None, None
306.0, 293.0, None, None, 2015-06-04 14:00:00, 3.9, None, None
306.0, 292.0, None, None, 2015-06-04 15:00:00, 4.5, None, None
305.0, 292.0, None, None, 2015-06-04 16:00:00, 5.4, None, None
304.0, 292.0, None, None, 2015-06-04 17:00:00, 7.0, None, None
302.0, 292.0, None, None, 2015-06-04 18:00:00, 8.5, None, None
302.0, 292.0, None, None, 2015-06-04 19:00:00, 6.5, None, None
304.0, 290.0, None, None, 2015-06-04 20:00:00, 8.4, None, None
302.0, 287.0, None, None, 2015-06-04 21:00:00, 8.2, None, None
304.0, 284.0, None, None, 2015-06-04 22:00:00, 8.0, None, None
304.0, 281.0, None, None, 2015-06-04 23:00:00, 7.0, None, None
306.0, 279.0, None, None, 2015-06-05 00:00:00, 6.8, None, None
306.0, 277.0, None, None, 2015-06-05 01:00:00, 6.2, None, None
307.0, 275.0, None, None, 2015-06-05 02:00:00, 5.6, None, None
308.0, 274.0, None, None, 2015-06-05 03:00:00, 5.3, None, None
308.0, 272.0, None, None, 2015-06-05 04:00:00, 4.3, None, None
308.0, 271.0, None, None, 2015-06-05 05:00:00, 4.3, None, None
308.0, 270.0, None, None, 2015-06-05 06:00:00, 4.1, None, None
308.0, 270.0, None, None, 2015-06-05 07:00:00, 3.7, None, None
308.0, 269.0, None, None, 2015-06-05 08:00:00, 3.7, None, None
308.0, 269.0, None, None, 2015-06-05 09:00:00, 4.3, None, None
308.0, 269.0, None, None, 2015-06-05 10:00:00, 3.6, None, None
308.0, 268.0, None, None, 2015-06-05 11:00:00, 3.7, None, None
309.0, 268.0, None, None, 2015-06-05 12:00:00, 3.8, None, None
308.0, 268.0, None, None, 2015-06-05 13:00:00, 6.2, None, None
306.0, 268.0, None, None, 2015-06-05 14:00:00, 6.2, None, None
304.0, 268.0, None, None, 2015-06-05 15:00:00, 8.0, None, None
303.0, 268.0, None, None, 2015-06-05 16:00:00, 8.6, None, None
303.0, 269.0, None, None, 2015-06-05 17:00:00, 9.9, None, None
303.0, 269.0, None, None, 2015-06-05 18:00:00, 11.5, None, None
303.0, 267.0, None, None, 2015-06-05 19:00:00, 10.5, None, None
303.0, 264.0, None, None, 2015-06-05 20:00:00, 12.6, None, None
303.0, 261.0, None, None, 2015-06-05 21:00:00, 12.0, None, None
304.0, 257.0, None, None, 2015-06-05 22:00:00, 12.2, None, None
303.0, 254.0, None, None, 2015-06-05 23:00:00, 12.3, None, None
304.0, 250.0, None, None, 2015-06-06 00:00:00, 12.7, None, None
304.0, 248.0, None, None, 2015-06-06 01:00:00, 11.8, None, None
305.0, 246.0, None, None, 2015-06-06 02:00:00, 9.1, None, None
307.0, 243.0, None, None, 2015-06-06 03:00:00, 8.3, None, None
307.0, 242.0, None, None, 2015-06-06 04:00:00, 8.0, None, None
308.0, 240.0, None, None, 2015-06-06 05:00:00, 7.4, None, None
308.0, 239.0, None, None, 2015-06-06 06:00:00, 7.3, None, None
308.0, 238.0, None, None, 2015-06-06 07:00:00, 7.8, None, None
307.0, 238.0, None, None, 2015-06-06 08:00:00, 7.7, None, None
307.0, 237.0, None, None, 2015-06-06 09:00:00, 7.9, None, None
307.0, 237.0, None, None, 2015-06-06 10:00:00, 7.8, None, None
307.0, 236.0, None, None, 2015-06-06 11:00:00, 7.3, None, None
307.0, 236.0, None, None, 2015-06-06 12:00:00, 7.8, None, None
307.0, 236.0, None, None, 2015-06-06 13:00:00, 8.4, None, None
305.0, 235.0, None, None, 2015-06-06 14:00:00, 9.7, None, None
303.0, 235.0, None, None, 2015-06-06 15:00:00, 10.7, None, None
303.0, 235.0, None, None, 2015-06-06 16:00:00, 10.8, None, None
303.0, 235.0, None, None, 2015-06-06 17:00:00, 12.0, None, None
303.0, 233.0, None, None, 2015-06-06 18:00:00, 12.2, None, None
303.0, 230.0, None, None, 2015-06-06 19:00:00, 13.2, None, None
303.0, 226.0, None, None, 2015-06-06 20:00:00, 13.8, None, None
303.0, 221.0, None, None, 2015-06-06 21:00:00, 14.4, None, None
303.0, 218.0, None, None, 2015-06-06 22:00:00, 14.1, None, None
303.0, 213.0, None, None, 2015-06-06 23:00:00, 14.8, None, None
303.0, 210.0, None, None, 2015-06-07 00:00:00, 14.5, None, None
304.0, 207.0, None, None, 2015-06-07 01:00:00, 13.8, None, None
304.0, 204.0, None, None, 2015-06-07 02:00:00, 12.3, None, None
306.0, 203.0, None, None, 2015-06-07 03:00:00, 10.8, None, None
307.0, 201.0, None, None, 2015-06-07 04:00:00, 9.6, None, None
307.0, 199.0, None, None, 2015-06-07 05:00:00, 10.4, None, None
307.0, 198.0, None, None, 2015-06-07 06:00:00, 10.1, None, None
307.0, 198.0, None, None, 2015-06-07 07:00:00, 9.3, None, None
307.0, 197.0, None, None, 2015-06-07 08:00:00, 9.2, None, None
307.0, 196.0, None, None, 2015-06-07 09:00:00, 9.1, None, None
307.0, 196.0, None, None, 2015-06-07 10:00:00, 9.2, None, None
307.0, 196.0, None, None, 2015-06-07 11:00:00, 9.3, None, None
307.0, 195.0, None, None, 2015-06-07 12:00:00, 9.8, None, None
306.0, 195.0, None, None, 2015-06-07 13:00:00, 10.4, None, None
306.0, 195.0, None, None, 2015-06-07 14:00:00, 11.6, None, None
305.0, 195.0, None, None, 2015-06-07 15:00:00, 12.1, None, None
305.0, 195.0, None, None, 2015-06-07 16:00:00, 12.2, None, None
303.0, 194.0, None, None, 2015-06-07 17:00:00, 14.1, None, None
303.0, 193.0, None, None, 2015-06-07 18:00:00, 14.7, None, None
302.0, 189.0, None, None, 2015-06-07 19:00:00, 14.6, None, None
302.0, 185.0, None, None, 2015-06-07 20:00:00, 15.2, None, None
303.0, 180.0, None, None, 2015-06-07 21:00:00, 15.4, None, None
303.0, 176.0, None, None, 2015-06-07 22:00:00, 16.3, None, None
303.0, 172.0, None, None, 2015-06-07 23:00:00, 15.7, None, None
303.0, 168.0, None, None, 2015-06-08 00:00:00, 16.6, None, None
304.0, 165.0, None, None, 2015-06-08 01:00:00, 15.5, None, None
304.0, 163.0, None, None, 2015-06-08 02:00:00, 15.0, None, None
306.0, 161.0, None, None, 2015-06-08 03:00:00, 12.7, None, None
306.0, 159.0, None, None, 2015-06-08 04:00:00, 11.7, None, None
306.0, 158.0, None, None, 2015-06-08 05:00:00, 11.8, None, None
307.0, 157.0, None, None, 2015-06-08 06:00:00, 12.0, None, None
306.0, 157.0, None, None, 2015-06-08 07:00:00, 10.8, None, None
306.0, 156.0, None, None, 2015-06-08 08:00:00, 11.4, None, None
306.0, 156.0, None, None, 2015-06-08 09:00:00, 11.7, None, None
306.0, 155.0, None, None, 2015-06-08 10:00:00, 11.4, None, None
306.0, 155.0, None, None, 2015-06-08 11:00:00, 11.1, None, None
306.0, 155.0, None, None, 2015-06-08 12:00:00, 10.9, None, None
306.0, 154.0, None, None, 2015-06-08 13:00:00, 11.9, None, None
304.0, 154.0, None, None, 2015-06-08 14:00:00, 12.5, None, None
303.0, 154.0, None, None, 2015-06-08 15:00:00, 13.0, None, None
302.0, 153.0, None, None, 2015-06-08 16:00:00, 13.6, None, None
303.0, 151.0, None, None, 2015-06-08 17:00:00, 13.9, None, None
303.0, 147.0, None, None, 2015-06-08 18:00:00, 15.4, None, None
303.0, 142.0, None, None, 2015-06-08 19:00:00, 14.6, None, None
303.0, 137.0, None, None, 2015-06-08 20:00:00, 15.7, None, None
303.0, 132.0, None, None, 2015-06-08 21:00:00, 15.8, None, None
303.0, 127.0, None, None, 2015-06-08 22:00:00, 15.7, None, None
303.0, 123.0, None, None, 2015-06-08 23:00:00, 15.9, None, None
304.0, 118.0, None, None, 2015-06-09 00:00:00, 16.2, None, None
304.0, 115.0, None, None, 2015-06-09 01:00:00, 14.4, None, None
305.0, 113.0, None, None, 2015-06-09 02:00:00, 13.2, None, None
306.0, 111.0, None, None, 2015-06-09 03:00:00, 12.4, None, None
306.0, 110.0, None, None, 2015-06-09 04:00:00, 12.3, None, None
306.0, 108.0, None, None, 2015-06-09 05:00:00, 12.2, None, None
306.0, 107.0, None, None, 2015-06-09 06:00:00, 11.9, None, None
306.0, 106.0, None, None, 2015-06-09 07:00:00, 12.1, None, None
306.0, 106.0, None, None, 2015-06-09 08:00:00, 12.4, None, None
306.0, 106.0, None, None, 2015-06-09 09:00:00, 12.4, None, None
306.0, 105.0, None, None, 2015-06-09 10:00:00, 11.1, None, None
306.0, 105.0, None, None, 2015-06-09 11:00:00, 10.3, None, None
307.0, 105.0, None, None, 2015-06-09 12:00:00, 9.8, None, None
307.0, 104.0, None, None, 2015-06-09 13:00:00, 8.8, None, None
306.0, 103.0, None, None, 2015-06-09 14:00:00, 10.3, None, None
303.0, 103.0, None, None, 2015-06-09 15:00:00, 11.8, None, None
302.0, 102.0, None, None, 2015-06-09 16:00:00, 12.8, None, None
303.0, 100.0, None, None, 2015-06-09 17:00:00, 13.4, None, None
303.0, 97.0, None, None, 2015-06-09 18:00:00, 14.2, None, None
303.0, 92.0, None, None, 2015-06-09 19:00:00, 13.3, None, None
303.0, 88.0, None, None, 2015-06-09 20:00:00, 14.6, None, None
304.0, 84.0, None, None, 2015-06-09 21:00:00, 12.8, None, None
304.0, 82.0, None, None, 2015-06-09 22:00:00, 16.1, None, None
303.0, 79.0, None, None, 2015-06-09 23:00:00, 14.8, None, None
304.0, 76.0, None, None, 2015-06-10 00:00:00, 15.9, None, None
304.0, 74.0, None, None, 2015-06-10 01:00:00, 14.0, None, None
304.0, 72.0, None, None, 2015-06-10 02:00:00, 12.3, None, None
306.0, 70.0, None, None, 2015-06-10 03:00:00, 11.1, None, None
307.0, 68.0, None, None, 2015-06-10 04:00:00, 10.3, None, None
307.0, 68.0, None, None, 2015-06-10 05:00:00, 9.2, None, None
307.0, 67.0, None, None, 2015-06-10 06:00:00, 9.0, None, None
307.0, 66.0, None, None, 2015-06-10 07:00:00, 9.0, None, None
307.0, 66.0, None, None, 2015-06-10 08:00:00, 8.4, None, None
307.0, 65.0, None, None, 2015-06-10 09:00:00, 9.3, None, None
307.0, 65.0, None, None, 2015-06-10 10:00:00, 9.0, None, None
307.0, 65.0, None, None, 2015-06-10 11:00:00, 8.1, None, None
307.0, 64.0, None, None, 2015-06-10 12:00:00, 7.4, None, None
307.0, 64.0, None, None, 2015-06-10 13:00:00, 9.4, None, None
304.0, 63.0, None, None, 2015-06-10 14:00:00, 11.0, None, None
302.0, 63.0, None, None, 2015-06-10 15:00:00, 11.9, None, None
302.0, 63.0, None, None, 2015-06-10 16:00:00, 12.5, None, None
303.0, 63.0, None, None, 2015-06-10 17:00:00, 13.7, None, None
303.0, 60.0, None, None, 2015-06-10 18:00:00, 14.2, None, None
303.0, 56.0, None, None, 2015-06-10 19:00:00, 14.5, None, None
303.0, 53.0, None, None, 2015-06-10 20:00:00, 14.9, None, None
303.0, 49.0, None, None, 2015-06-10 21:00:00, 15.4, None, None
303.0, 45.0, None, None, 2015-06-10 22:00:00, 15.5, None, None
304.0, 42.0, None, None, 2015-06-10 23:00:00, 14.6, None, None
305.0, 39.0, None, None, 2015-06-11 00:00:00, 14.7, None, None
305.0, 37.0, None, None, 2015-06-11 01:00:00, 13.8, None, None
303.0, 37.0, None, None, 2015-06-11 02:00:00, 15.4, None, None
306.0, 36.0, None, None, 2015-06-11 03:00:00, 11.2, None, None
306.0, 34.0, None, None, 2015-06-11 04:00:00, 10.5, None, None
307.0, 32.0, None, None, 2015-06-11 05:00:00, 10.3, None, None
307.0, 31.0, None, None, 2015-06-11 06:00:00, 10.3, None, None
307.0, 30.0, None, None, 2015-06-11 07:00:00, 9.8, None, None
307.0, 29.0, None, None, 2015-06-11 08:00:00, 9.9, None, None
307.0, 29.0, None, None, 2015-06-11 09:00:00, 9.8, None, None
306.0, 28.0, None, None, 2015-06-11 10:00:00, 9.9, None, None
307.0, 28.0, None, None, 2015-06-11 11:00:00, 9.2, None, None
307.0, 28.0, None, None, 2015-06-11 12:00:00, 8.7, None, None
306.0, 27.0, None, None, 2015-06-11 13:00:00, 9.2, None, None
305.0, 26.0, None, None, 2015-06-11 14:00:00, 10.2, None, None
304.0, 26.0, None, None, 2015-06-11 15:00:00, 10.9, None, None
303.0, 26.0, None, None, 2015-06-11 16:00:00, 10.9, None, None
304.0, 26.0, None, None, 2015-06-11 17:00:00, 10.8, None, None
305.0, 25.0, None, None, 2015-06-11 18:00:00, 10.0, None, None
305.0, 23.0, None, None, 2015-06-11 19:00:00, 11.5, None, None
305.0, 22.0, None, None, 2015-06-11 20:00:00, 11.0, None, None
305.0, 20.0, None, None, 2015-06-11 21:00:00, 11.1, None, None
305.0, 19.0, None, None, 2015-06-11 22:00:00, 11.5, None, None
305.0, 17.0, None, None, 2015-06-11 23:00:00, 10.9, None, None
305.0, 16.0, None, None, 2015-06-12 00:00:00, 12.1, None, None
305.0, 16.0, None, None, 2015-06-12 01:00:00, 10.6, None, None
307.0, 15.0, None, None, 2015-06-12 02:00:00, 7.3, None, None
308.0, 14.0, None, None, 2015-06-12 03:00:00, 5.3, None, None
311.0, 12.0, None, None, 2015-06-12 04:00:00, 4.0, None, None
315.0, 11.0, None, None, 2015-06-12 05:00:00, 3.8, None, None
315.0, 10.0, None, None, 2015-06-12 06:00:00, 4.3, None, None
315.0, 10.0, None, None, 2015-06-12 07:00:00, 3.3, None, None
317.0, 9.0, None, None, 2015-06-12 08:00:00, 3.2, None, None
319.0, 9.0, None, None, 2015-06-12 09:00:00, 2.3, None, None
320.0, 9.0, None, None, 2015-06-12 10:00:00, 1.9, None, None
321.0, 9.0, None, None, 2015-06-12 11:00:00, 2.3, None, None
321.0, 8.0, None, None, 2015-06-12 12:00:00, 1.5, None, None
322.0, 8.0, None, None, 2015-06-12 13:00:00, 1.5, None, None
321.0, 8.0, None, None, 2015-06-12 14:00:00, 1.8, None, None
320.0, 7.0, None, None, 2015-06-12 15:00:00, 2.5, None, None
319.0, 7.0, None, None, 2015-06-12 16:00:00, 3.2, None, None
319.0, 6.0, None, None, 2015-06-12 17:00:00, 4.2, None, None
319.0, 6.0, None, None, 2015-06-12 18:00:00, 4.1, None, None
319.0, 5.0, None, None, 2015-06-12 19:00:00, 4.7, None, None
320.0, 4.0, None, None, 2015-06-12 20:00:00, 4.0, None, None
320.0, 4.0, None, None, 2015-06-12 21:00:00, 5.0, None, None
320.0, 4.0, None, None, 2015-06-12 22:00:00, 3.3, None, None
320.0, 3.0, None, None, 2015-06-12 23:00:00, 4.3, None, None
320.0, 3.0, None, None, 2015-06-13 00:00:00, 1.7, None, None
321.0, 3.0, None, None, 2015-06-13 01:00:00, 1.8, None, None
321.0, 3.0, None, None, 2015-06-13 02:00:00, 1.4, None, None
322.0, 3.0, None, None, 2015-06-13 03:00:00, 1.2, None, None
322.0, 3.0, None, None, 2015-06-13 04:00:00, 1.0, None, None
322.0, 2.0, None, None, 2015-06-13 05:00:00, 0.9, None, None
322.0, 2.0, None, None, 2015-06-13 06:00:00, 1.1, None, None
322.0, 2.0, None, None, 2015-06-13 07:00:00, 0.7, None, None
322.0, 2.0, None, None, 2015-06-13 08:00:00, 0.9, None, None
322.0, 1.0, None, None, 2015-06-13 09:00:00, 1.0, None, None
322.0, 1.0, None, None, 2015-06-13 10:00:00, 0.7, None, None
322.0, 1.0, None, None, 2015-06-13 11:00:00, 0.5, None, None
322.0, 1.0, None, None, 2015-06-13 12:00:00, 0.7, None, None
322.0, 1.0, None, None, 2015-06-13 13:00:00, 1.0, None, None
